Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	TL[10]	TL[11]	
16000	4.627436	4	31.857309	6.365850	31.857309	6.365850	6.365850	6.365850	31.857309	6.365850	11.373022	6.365850	11.368939	
17000	4.627436	4	30.632880	6.188586	30.632880	6.188586	6.188586	6.188586	30.632880	6.188586	11.354525	10.683036	6.188586	
18000	4.627436	5	27.121034	6.219018	27.121034	6.219018	6.219018	6.219018	27.121034	6.219018	11.697773	12.831295	13.299007	
19000	4.627436	4	31.916343	6.113935	31.916343	6.113935	6.113935	6.113935	31.916343	6.113935	11.736152	10.489431	6.113935	
20000	4.627436	4	30.053839	6.462450	30.053839	6.462450	6.462450	6.462450	30.053839	6.462450	12.092297	13.920276	6.462450	
21000	4.627436	4	30.068882	6.257457	30.068882	6.257457	6.257457	6.257457	30.068882	6.257457	12.775052	10.212314	6.257457	
22000	4.627436	4	30.155839	6.399160	30.155839	6.399160	6.399160	6.399160	30.155839	6.399160	12.436713	9.768725	6.399160	
23000	4.627436	4	29.539539	6.277514	29.539539	6.277514	6.277514	6.277514	29.539539	6.277514	12.021302	12.761418	6.277514	
24000	4.627436	4	32.512961	6.460321	32.512961	6.460321	6.460321	6.460321	32.512961	6.460321	11.475378	11.623920	6.460321	
25000	4.627436	4	36.507159	5.911403	36.507159	5.911403	5.911403	5.911403	36.507159	5.911403	13.563131	12.368865	12.368865	
26000	4.627436	5	32.460620	6.670649	32.460620	6.670649	6.670649	6.670649	32.460620	6.670649	12.318886	11.458055	10.735777	
27000	4.627436	3	31.432770	6.245722	31.432770	6.245722	6.245722	6.245722	31.432770	6.245722	11.775844	11.775844	31.432770	
28000	4.627436	4	30.835764	6.008417	30.835764	6.008417	6.008417	6.008417	30.835764	6.008417	12.947954	12.071525	6.008417	
29000	4.627436	5	32.039707	5.642679	32.039707	5.642679	5.642679	5.642679	32.039707	5.642679	13.776649	11.187978	9.431022	
30000	4.627436	3	31.023664	6.333687	31.023664	6.333687	6.333687	6.333687	31.023664	6.333687	31.023664	12.078053	6.333687	
31000	4.627436	4	33.207910	6.042868	33.207910	6.042868	6.042868	6.042868	33.207910	6.042868	12.506924	10.614014	6.042868	
32000	4.627436	3	33.209893	5.910144	33.209893	5.910144	5.910144	5.910144	33.209893	5.910144	11.998073	11.998073	5.910144	
33000	4.627436	4	30.836572	5.645572	30.836572	5.645572	5.645572	5.645572	30.836572	5.645572	12.455601	10.570080	5.645572	
34000	4.627436	4	31.349475	6.105908	31.349475	6.105908	6.105908	6.105908	31.349475	6.105908	11.839743	11.193259	6.105908	
35000	4.627436	5	30.601750	5.612298	30.601750	5.612298	9.914919	5.612298	30.601750	5.612298	12.191817	11.465500	5.612298	
36000	4.627436	4	27.264720	5.645997	27.264720	5.645997	10.047640	5.645997	27.264720	5.645997	11.050610	11.050610	10.047640	
37000	4.627436	4	29.882118	5.312525	29.882118	5.312525	9.609410	5.312525	29.882118	5.312525	11.961552	9.609410	5.312525	
38000	4.627436	3	30.699789	6.508801	30.699789	6.508801	6.508801	6.508801	30.699789	6.508801	11.487234	11.487234	6.508801	
39000	4.627436	4	29.217746	6.088539	29.217746	6.088539	6.088539	6.088539	29.217746	6.088539	11.045634	10.109663	6.088539	
40000	4.627436	3	29.064134	6.237416	29.064134	6.237416	6.237416	6.237416	29.064134	6.237416	12.207902	6.237416	12.207902	
41000	4.627436	4	29.610102	6.162900	29.610102	6.162900	6.162900	6.162900	29.610102	6.162900	11.761191	10.271364	6.162900	
42000	4.627436	3	34.103942	6.244746	34.103942	6.244746	6.244746	6.244746	34.103942	6.244746	34.103942	11.097747	6.244746	
43000	4.627436	5	29.827205	5.679104	29.827205	5.679104	5.679104	5.679104	29.827205	5.679104	11.609208	10.357517	11.384623	
44000	4.627436	4	29.816432	5.528083	29.816432	5.528083	5.528083	5.528083	29.816432	5.528083	12.560064	10.100665	5.528083	
45000	4.627436	3	27.307471	5.992655	27.307471	5.992655	5.992655	5.992655	27.307471	5.992655	10.886234	10.886234	5.992655	
46000	4.627436	4	13.806477	6.509477	30.168951	6.509477	6.509477	6.509477	30.168951	6.509477	12.052816	6.509477	6.509477	
47000	4.627436	4	27.547237	5.832029	27.547237	5.832029	5.832029	5.832029	27.547237	5.832029	11.903954	11.096407	5.832029	
48000	4.627436	3	26.219325	5.486700	26.219325	5.486700	5.486700	5.486700	26.219325	5.486700	11.344875	11.344875	11.344875	
49000	4.627436	4	32.143444	5.940133	32.143444	5.940133	5.940133	5.940133	32.143444	5.940133	13.168949	9.969976	5.940133	
50000	4.627436	4	29.331272	6.105293	29.331272	6.105293	6.105293	6.105293	29.331272	6.105293	9.981465	11.089637	6.105293	
51000	4.627436	4	28.494977	5.720586	28.494977	5.720586	5.720586	5.720586	28.494977	5.720586	10.965863	11.691141	11.691141	
52000	4.627436	3	32.430324	5.986437	32.430324	5.986437	5.986437	5.986437	32.430324	5.986437	32.430324	11.284263	5.986437	
53000	4.627436	4	30.204313	5.855513	30.204313	5.855513	5.855513	5.855513	30.204313	5.855513	10.983914	10.608659	5.855513	
54000	4.627436	4	30.444603	5.500587	30.444603	5.500587	5.500587	5.500587	30.444603	5.500587	12.230026	10.705221	5.500587	
55000	4.627436	3	29.461524	5.775921	29.461524	5.775921	5.775921	5.775921	29.461524	5.775921	11.283545	11.283545	5.775921	
56000	4.627436	4	28.621731	5.570314	28.621731	5.570314	5.570314	5.570314	28.621731	5.570314	12.671163	9.805537	5.570314	
57000	4.627436	4	30.031545	5.698354	30.031545	5.698354	5.698354	5.698354	30.031545	5.698354	12.154517	10.542914	5.698354	
58000	4.627436	5	31.352833	5.892941	31.352833	5.892941	5.892941	5.892941	31.352833	5.892941	12.410269	10.269625	10.842689	
59000	4.627436	4	29.795230	5.741895	29.795230	5.741895	5.741895	5.741895	29.795230	5.741895	12.029155	10.264176	5.741895	
60000	4.627436	4	27.637002	6.198091	27.637002	6.198091	6.198091	6.198091	27.637002	6.198091	11.837390	11.837390	10.278144	
61000	4.627436	4	29.142359	6.169166	29.142359	6.169166	6.169166	6.169166	29.142359	6.169166	13.061073	11.332668	6.169166	
62000	4.627436	3	28.358883	5.737737	28.358883	5.737737	5.737737	5.737737	28.358883	5.737737	10.883916	10.883916	5.737737	
63000	4.627436	5	29.679607	5.911503	29.679607	5.911503	5.911503	5.911503	29.679607	5.911503	10.813155	10.316608	11.933351	
64000	4.627436	4	27.093415	6.149361	27.093415	6.149361	6.149361	6.149361	27.093415	6.149361	11.942166	10.267297	6.149361	
65000	4.627436	4	28.756807	5.411342	28.756807	5.411342	5.411342	5.411342	28.756807	5.411342	12.433634	11.086200	5.411342	
66000	4.627436	5	27.948377	6.123740	27.948377	6.123740	6.123740	6.123740	27.948377	6.123740	11.480485	9.958275	11.565125	
67000	4.627436	5	12.799740	5.956764	29.400430	5.956764	5.956764	5.956764	29.400430	5.956764	11.161690	11.161690	11.236183	
68000	4.627436	4	27.617752	5.785081	27.617752	5.785081	5.785081	5.785081	27.617752	5.785081	12.207694	10.783335	5.785081	
69000	4.627436	4	31.478584	6.278383	31.478584	6.278383	6.278383	6.278383	31.478584	6.278383	12.359313	9.701745	6.278383	
70000	4.627436	4	26.925956	5.751115	26.925956	5.751115	5.751115	5.751115	26.925956	5.751115	11.203408	11.144732	5.751115	
71000	4.627436	4	29.326402	5.421223	29.326402	5.421223	5.421223	5.421223	29.326402	5.421223	12.242852	10.570248	5.421223	
72000	4.627436	4	28.050171	4.913792	28.050171	4.913792	4.913792	4.913792	28.050171	4.913792	11.844857	11.147212	28.050171	
73000	4.627436	4	27.265334	5.911449	27.265334	5.911449	5.911449	5.911449	27.265334	5.911449	12.201182	10.526644	27.265334	
74000	4.627436	4	27.592965	6.088327	27.592965	6.088327	6.088327	6.088327	27.592965	6.088327	11.373690	10.360420	6.088327	
75000	4.627436	3	29.549160	5.976100	29.549160	5.976100	5.976100	5.976100	29.549160	5.976100	12.122162	12.122162	5.976100	
76000	4.627436	4	28.110835	5.243513	28.110835	5.243513	5.243513	5.243513	28.110835	5.243513	10.108315	10.310958	5.243513	
77000	4.627436	4	28.911967	6.262163	28.911967	6.262163	6.262163	6.262163	28.911967	6.262163	12.934710	11.186660	6.262163	
78000	4.627436	4	27.793420	5.716461	27.793420	5.716461	5.716461	5.716461	27.793420	5.716461	11.449295	5.716461	9.714593	
79000	4.627436	4	29.156928	5.461492	29.156928	5.461492	5.461492	5.461492	29.156928	5.461492	13.099674	10.997043	5.461492	
80000	4.627436	4	31.521796	6.083069	31.521796	6.083069	6.083069	6.083069	31.521796	6.083069	11.799874	10.285586	6.083069	
81000	4.627436	3	32.377425	6.452618	32.377425	6.452618	6.452618	6.452618	32.377425	6.452618	10.640797	10.640797	6.452618	
82000	4.627436	5	33.470929	5.886783	33.470929	5.886783	5.886783	5.886783	33.470929	5.886783	13.430636	10.009553	11.592676	
83000	4.627436	3	27.563354	6.306572	27.563354	6.306572	6.306572	6.306572	27.563354	6.306572	10.758671	10.758671	27.563354	
84000	4.627436	4	28.204795	6.222407	28.204795	6.222407	6.222407	6.222407	28.204795	6.222407	11.880394	11.114010	6.222407	
85000	4.627436	4	17.583617	5.621056	17.583617	5.621056	5.621056	5.621056	17.583617	5.621056	13.587044	11.214245	17.583617	
86000	4.627436	4	24.775907	6.030455	24.775907	6.030455	6.030455	6.030455	24.775907	6.030455	12.778691	9.920380	6.030455	
87000	4.627436	4	27.105907	5.633119	27.105907	5.633119	5.633119	5.633119	27.105907	5.633119	10.757302	5.633119	11.902241	
88000	4.627436	3	26.244684	5.967412	26.244684	5.967412	5.967412	5.967412	26.244684	5.967412	11.414604	11.414604	5.967412	
89000	4.627436	3	30.439240	5.819058	30.439240	5.819058	5.819058	5.819058	30.439240	5.819058	11.219840	11.219840	5.819058	
90000	4.627436	4	27.588818	5.689340	27.588818	5.689340	5.689340	5.689340	27.588818	5.689340	10.553658	11.523414	10.553658	
91000	4.627436	4	16.595257	5.538472	16.595257	5.538472	5.538472	5.538472	16.595257	5.538472	13.578550	11.052637	11.052637	
92000	4.627436	4	24.519295	5.957469	24.519295	5.957469	5.957469	5.957469	24.519295	5.957469	12.513098	11.167291	5.957469	
93000	4.627436	4	27.476219	5.805256	27.476219	5.805256	5.805256	5.805256	27.476219	5.805256	11.867296	11.724983	5.805256	
94000	4.627436	4	26.430397	6.026898	26.430397	6.026898	6.026898	6.026898	26.430397	6.026898	12.548858	11.754163	12.548858	
95000	4.627436	4	31.235106	5.828448	31.235106	5.828448	5.828448	5.828448	31.235106	5.828448	13.072455	11.514025	5.828448	
96000	4.627436	4	14.101343	6.016768	28.620702	6.016768	6.016768	6.016768	28.620702	6.016768	11.981495	11.981495	6.016768	
97000	4.627436	4	30.675825	5.955575	30.675825	5.955575	5.955575	5.955575	30.675825	5.955575	12.396909	11.443869	5.955575	
98000	4.627436	4	28.230505	5.778596	28.230505	5.778596	5.778596	5.778596	28.230505	5.778596	13.793812	11.444765	5.778596	
99000	4.627436	4	29.377933	5.785763	29.377933	5.785763	5.785763	5.785763	29.377933	5.785763	12.971601	10.636262	5.785763	
100000	4.627436	4	28.933391	6.386805	28.933391	6.386805	6.386805	6.386805	28.933391	6.386805	13.674899	10.886177	6.386805	
101000	4.627436	4	31.834084	5.746111	31.834084	5.746111	5.746111	5.746111	31.834084	5.746111	12.011030	11.603848	31.834084	
102000	4.627436	4	29.760533	6.201497	29.760533	6.201497	6.201497	6.201497	29.760533	6.201497	11.835512	11.277910	6.201497	
103000	4.627436	4	29.257174	6.257471	29.257174	6.257471	6.257471	6.257471	29.257174	6.257471	11.662764	10.179714	6.257471	
104000	4.627436	4	31.396213	5.901973	31.396213	5.901973	5.901973	5.901973	31.396213	5.901973	11.802107	11.201312	5.901973	
105000	4.627436	4	29.217339	6.340054	29.217339	6.340054	6.340054	6.340054	29.217339	6.340054	11.348186	12.450563	6.340054	
106000	4.627436	4	28.626798	5.680900	28.626798	5.680900	5.680900	5.680900	28.626798	5.680900	13.929409	12.212373	12.212373	
107000	4.627436	5	31.544246	5.792409	31.544246	5.792409	5.792409	5.792409	31.544246	5.792409	10.935987	10.225086	11.829239	
108000	4.627436	4	22.548634	5.551067	22.548634	5.551067	5.551067	5.551067	22.548634	5.551067	12.946743	10.892282	5.551067	
109000	4.627436	5	24.975196	6.048415	24.975196	6.048415	6.048415	6.048415	24.975196	6.048415	12.345677	11.415599	11.504871	
110000	4.627436	3	27.803193	6.149764	27.803193	6.149764	6.149764	6.149764	27.803193	6.149764	12.043251	12.043251	12.043251	
111000	4.627436	4	13.811369	6.512369	31.519780	6.512369	6.512369	6.512369	31.519780	6.512369	31.519780	11.153643	31.519780	
112000	4.627436	4	29.173964	6.306328	29.173964	6.306328	6.306328	6.306328	29.173964	6.306328	11.810551	11.003772	6.306328	
113000	4.627436	4	14.705416	5.746169	28.470235	5.746169	5.746169	5.746169	28.470235	5.746169	14.705416	9.924143	5.746169	
114000	4.627436	3	29.475621	5.945458	29.475621	5.945458	5.945458	5.945458	29.475621	5.945458	12.141039	12.141039	5.945458	
115000	4.627436	5	13.285121	5.645878	28.056002	5.645878	5.645878	5.645878	28.056002	5.645878	13.426488	11.475409	13.285121	
116000	4.627436	4	28.311564	5.736126	28.311564	5.736126	5.736126	5.736126	28.311564	5.736126	11.046371	11.723237	5.736126	
117000	4.627436	4	30.609333	6.431459	30.609333	6.431459	6.431459	6.431459	30.609333	6.431459	11.592331	10.370161	6.431459	
118000	4.627436	3	27.182288	6.513503	27.182288	6.513503	6.513503	6.513503	27.182288	6.513503	11.553905	11.553905	6.513503	
119000	4.627436	4	30.305279	6.568473	30.305279	6.568473	6.568473	6.568473	30.305279	6.568473	10.623951	10.623951	10.047693	
120000	4.627436	4	31.190668	6.244065	31.190668	6.244065	6.244065	6.244065	31.190668	6.244065	12.245079	11.171772	6.244065	
121000	4.627436	4	30.955437	5.982413	30.955437	5.982413	5.982413	5.982413	30.955437	5.982413	11.516016	13.309465	5.982413	
122000	4.627436	4	27.729552	5.783842	27.729552	5.783842	5.783842	5.783842	27.729552	5.783842	10.979232	10.126129	5.783842	
123000	4.627436	4	31.123483	6.330649	31.123483	6.330649	6.330649	6.330649	31.123483	6.330649	12.790721	10.897566	10.897566	
124000	4.627436	4	27.698262	5.692819	27.698262	5.692819	5.692819	5.692819	27.698262	5.692819	11.389750	11.247859	5.692819	
125000	4.627436	4	27.877738	5.776438	27.877738	5.776438	5.776438	5.776438	27.877738	5.776438	10.872044	11.607345	5.776438	
126000	4.627436	4	27.700035	5.782953	27.700035	5.782953	5.782953	5.782953	27.700035	5.782953	10.959086	10.959086	12.627296	
127000	4.627436	4	26.724341	6.065257	26.724341	6.065257	6.065257	6.065257	26.724341	6.065257	12.198881	10.674836	6.065257	
128000	4.627436	3	29.053153	5.897996	29.053153	5.897996	5.897996	5.897996	29.053153	5.897996	10.862118	10.862118	5.897996	
129000	4.627436	3	26.411824	5.904118	26.411824	5.904118	5.904118	5.904118	26.411824	5.904118	10.935182	10.935182	10.935182	
130000	4.627436	6	14.497054	5.756149	28.940904	5.756149	5.756149	5.756149	28.940904	5.756149	12.085163	10.564870	12.270497	
131000	4.627436	5	29.090093	5.717337	29.090093	5.717337	10.999927	5.717337	29.090093	5.717337	13.502048	11.957233	5.717337	
132000	4.627436	4	28.142235	5.501232	28.142235	5.501232	10.445905	5.501232	28.142235	5.501232	13.773521	10.445905	5.501232	
133000	4.627436	5	29.471990	5.117220	29.471990	5.117220	10.672581	5.117220	29.471990	5.117220	10.753838	11.578620	10.672581	
134000	4.627436	5	25.462368	5.822335	25.462368	5.822335	10.211462	5.822335	25.462368	5.822335	12.014124	10.679012	25.462368	
135000	4.627436	4	27.985483	5.177054	27.985483	5.177054	11.574694	5.177054	27.985483	5.177054	12.503941	11.574694	5.177054	
136000	4.627436	4	29.338351	4.799051	29.338351	4.799051	10.415048	4.799051	29.338351	4.799051	12.050363	10.415048	4.799051	
137000	4.627436	4	25.744087	5.294076	25.744087	5.294076	9.892432	5.294076	25.744087	5.294076	11.830216	9.892432	5.294076	
138000	4.627436	5	27.666367	5.003827	27.666367	5.003827	10.000193	5.003827	27.666367	5.003827	11.977220	10.000193	12.358180	
139000	4.627436	4	24.831541	5.325492	24.831541	5.325492	9.879031	5.325492	24.831541	5.325492	11.657034	9.879031	5.325492	
140000	4.627436	4	28.521217	5.704833	28.521217	5.704833	5.704833	5.704833	28.521217	5.704833	10.879208	10.667663	10.879208	
141000	4.627436	3	32.787322	5.860593	32.787322	5.860593	5.860593	5.860593	32.787322	5.860593	10.903750	10.903750	5.860593	
142000	4.627436	5	27.392252	5.570721	27.392252	5.570721	5.570721	5.570721	27.392252	5.570721	12.036161	10.183226	12.206603	
143000	4.627436	4	29.159053	5.717025	29.159053	5.717025	5.717025	5.717025	29.159053	5.717025	12.982875	10.036963	5.717025	
144000	4.627436	4	26.409908	5.704141	26.409908	5.704141	5.704141	5.704141	26.409908	5.704141	12.056652	11.580526	5.704141	
145000	4.627436	3	26.890561	5.483389	26.890561	5.483389	5.483389	5.483389	26.890561	5.483389	11.179957	11.179957	11.179957	
146000	4.627436	5	26.723667	5.458823	26.723667	5.458823	5.458823	5.458823	26.723667	5.458823	11.507905	11.107901	10.616205	
147000	4.627436	4	27.522294	5.778928	27.522294	5.778928	5.778928	5.778928	27.522294	5.778928	11.900188	10.071000	5.778928	
148000	4.627436	4	27.438730	5.479405	27.438730	5.479405	5.479405	5.479405	27.438730	5.479405	11.206784	11.002252	11.206784	
149000	4.627436	4	27.222961	5.596467	27.222961	5.596467	5.596467	5.596467	27.222961	5.596467	11.677396	12.500418	5.596467	
150000	4.627436	5	27.874833	6.138226	27.874833	6.138226	6.138226	6.138226	27.874833	6.138226	11.219108	10.796350	11.787952	
151000	4.627436	5	29.496179	5.335683	29.496179	5.335683	9.270803	5.335683	29.496179	5.335683	11.613609	11.026539	5.335683	
152000	4.627436	6	14.117705	4.627961	28.753820	4.627961	9.319289	4.627961	28.753820	4.627961	11.926282	9.319289	11.655142	
153000	4.627436	4	27.344324	5.020594	27.344324	5.020594	10.924453	5.020594	27.344324	5.020594	11.806472	10.924453	5.020594	
154000	4.627436	5	29.158840	5.183486	29.158840	5.183486	10.618414	5.183486	29.158840	5.183486	12.608673	11.549418	5.183486	
155000	4.627436	4	28.332326	5.534969	28.332326	5.534969	9.825785	5.534969	28.332326	5.534969	13.134941	9.825785	9.825785	
156000	4.627436	4	28.552440	5.833786	28.552440	5.833786	9.198168	5.833786	28.552440	5.833786	10.898963	10.898963	5.833786	
157000	4.627436	5	28.189364	5.135359	28.189364	5.135359	10.863252	5.135359	28.189364	5.135359	12.835198	11.300724	5.135359	
158000	4.627436	5	29.499533	5.393904	29.499533	5.393904	10.665587	5.393904	29.499533	5.393904	11.839550	10.741345	5.393904	
159000	4.627436	5	29.342271	5.447670	29.342271	5.447670	11.301356	5.447670	29.342271	5.447670	12.212383	10.196369	12.212383	
160000	4.627436	5	28.731344	5.738634	28.731344	5.738634	9.247484	5.738634	28.731344	5.738634	11.137732	10.502945	5.738634	
161000	4.627436	4	27.313155	5.009145	27.313155	5.009145	10.435395	5.009145	27.313155	5.009145	11.808205	10.435395	5.009145	
162000	4.627436	4	27.156701	5.301208	27.156701	5.301208	9.578552	5.301208	27.156701	5.301208	12.751047	9.578552	27.156701	
163000	4.627436	4	27.123668	5.884386	27.123668	5.884386	9.618816	5.884386	27.123668	5.884386	11.110798	9.618816	5.884386	
164000	4.627436	4	28.907984	5.615603	28.907984	5.615603	5.615603	5.615603	28.907984	5.615603	13.162465	11.689778	5.615603	
165000	4.627436	4	31.454754	5.942641	31.454754	5.942641	5.942641	5.942641	31.454754	5.942641	13.647185	10.583220	5.942641	
166000	4.627436	3	28.430926	6.564333	28.430926	6.564333	6.564333	6.564333	28.430926	6.564333	28.430926	10.244637	6.564333	
167000	4.627436	4	27.632844	5.937983	27.632844	5.937983	5.937983	5.937983	27.632844	5.937983	11.503509	10.467903	5.937983	
168000	4.627436	4	30.011698	5.783289	30.011698	5.783289	5.783289	5.783289	30.011698	5.783289	11.192952	11.434698	5.783289	
169000	4.627436	3	27.679277	5.691833	27.679277	5.691833	5.691833	5.691833	27.679277	5.691833	11.490419	11.490419	5.691833	
170000	4.627436	4	28.422243	5.694669	28.422243	5.694669	5.694669	5.694669	28.422243	5.694669	11.641662	11.641662	11.499478	
171000	4.627436	4	27.432074	5.581671	27.432074	5.581671	5.581671	5.581671	27.432074	5.581671	10.884381	9.969922	5.581671	
172000	4.627436	5	30.344571	5.446819	30.344571	5.446819	5.446819	5.446819	30.344571	5.446819	13.213704	10.817076	10.225970	
173000	4.627436	2	32.543968	5.571965	32.543968	5.571965	5.571965	5.571965	32.543968	5.571965	32.543968	5.571965	5.571965	
174000	4.627436	5	29.975482	5.419313	29.975482	5.419313	5.419313	5.419313	29.975482	5.419313	11.751152	11.859283	10.914449	
175000	4.627436	4	31.592567	5.614025	31.592567	5.614025	5.614025	5.614025	31.592567	5.614025	12.822341	10.865448	5.614025	
176000	4.627436	5	31.132351	6.089350	31.132351	6.089350	6.089350	6.089350	31.132351	6.089350	12.176527	11.428371	10.500214	
177000	4.627436	4	28.200750	5.575770	28.200750	5.575770	5.575770	5.575770	28.200750	5.575770	11.939484	11.023129	11.939484	
178000	4.627436	4	29.144285	5.865149	29.144285	5.865149	5.865149	5.865149	29.144285	5.865149	11.975787	11.713484	5.865149	
179000	4.627436	4	31.642331	5.565171	31.642331	5.565171	5.565171	5.565171	31.642331	5.565171	12.307853	11.223893	5.565171	
180000	4.627436	4	27.483933	6.254631	27.483933	6.254631	6.254631	6.254631	27.483933	6.254631	11.081182	11.653169	6.254631	
181000	4.627436	5	13.720299	5.333193	30.953286	5.333193	5.333193	5.333193	30.953286	5.333193	11.465919	10.929733	5.333193	
182000	4.627436	5	30.089221	5.689368	30.089221	5.689368	10.292884	5.689368	30.089221	5.689368	12.022363	12.022363	10.345902	
183000	4.627436	3	29.483228	5.474330	29.483228	5.474330	5.474330	5.474330	29.483228	5.474330	12.595114	12.595114	5.474330	
184000	4.627436	3	24.376540	5.970311	24.376540	5.970311	5.970311	5.970311	24.376540	5.970311	10.763164	10.763164	5.970311	
185000	4.627436	5	28.118289	5.112413	28.118289	5.112413	5.112413	5.112413	28.118289	5.112413	13.044966	12.955212	11.915919	
186000	4.627436	4	29.686976	5.825419	29.686976	5.825419	5.825419	5.825419	29.686976	5.825419	11.767819	11.065098	5.825419	
187000	4.627436	4	30.235546	5.399852	30.235546	5.399852	5.399852	5.399852	30.235546	5.399852	13.538994	9.708213	5.399852	
188000	4.627436	4	13.710339	5.933609	27.285533	5.933609	5.933609	5.933609	27.285533	5.933609	10.754058	10.754058	5.933609	
189000	4.627436	4	27.097746	5.407433	27.097746	5.407433	5.407433	5.407433	27.097746	5.407433	11.876303	11.064998	5.407433	
190000	4.627436	3	26.758636	5.556412	26.758636	5.556412	5.556412	5.556412	26.758636	5.556412	26.758636	11.626315	5.556412	
191000	4.627436	4	27.658812	6.153192	27.658812	6.153192	6.153192	6.153192	27.658812	6.153192	11.760937	11.010985	6.153192	
192000	4.627436	4	26.823908	6.582716	26.823908	6.582716	6.582716	6.582716	26.823908	6.582716	13.383301	6.582716	13.324326	
193000	4.627436	4	27.219865	5.456637	27.219865	5.456637	5.456637	5.456637	27.219865	5.456637	11.760951	11.053187	5.456637	
194000	4.627436	4	28.987052	5.448576	28.987052	5.448576	5.448576	5.448576	28.987052	5.448576	11.137211	12.417152	5.448576	
195000	4.627436	3	26.840026	5.590279	26.840026	5.590279	5.590279	5.590279	26.840026	5.590279	26.840026	10.381001	5.590279	
196000	4.627436	4	32.150349	5.522076	32.150349	5.522076	5.522076	5.522076	32.150349	5.522076	12.610999	10.957716	5.522076	
197000	4.627436	3	27.331634	5.944604	27.331634	5.944604	5.944604	5.944604	27.331634	5.944604	10.839001	10.839001	5.944604	
198000	4.627436	4	28.082952	5.803541	28.082952	5.803541	5.803541	5.803541	28.082952	5.803541	12.976920	8.774492	8.774492	
199000	4.627436	4	28.783474	5.291114	28.783474	5.291114	5.291114	5.291114	28.783474	5.291114	13.862743	11.041373	11.041373	
200000	4.627436	5	28.803039	6.082466	28.803039	6.082466	6.082466	6.082466	28.803039	6.082466	11.692635	12.665101	12.435539	
201000	4.627436	5	13.148691	5.465359	27.774149	5.465359	5.465359	5.465359	27.774149	5.465359	12.192869	9.957646	5.465359	
202000	4.627436	4	29.770305	5.971558	29.770305	5.971558	5.971558	5.971558	29.770305	5.971558	11.284850	10.286422	5.971558	
203000	4.627436	5	13.536810	5.930450	28.077056	5.930450	5.930450	5.930450	28.077056	5.930450	13.045880	11.604130	5.930450	
204000	4.627436	4	12.786666	5.642832	30.212371	5.642832	5.642832	5.642832	30.212371	5.642832	12.786666	11.621168	12.786666	
205000	4.627436	5	12.492198	6.156590	29.314477	6.156590	6.156590	6.156590	29.314477	6.156590	12.293902	10.714999	6.156590	
206000	4.627436	4	12.619108	5.798630	27.924781	5.798630	5.798630	5.798630	27.924781	5.798630	10.744217	10.744217	27.924781	
207000	4.627436	5	26.099794	6.486632	26.099794	6.486632	6.486632	6.486632	26.099794	6.486632	11.801473	10.885888	11.278909	
208000	4.627436	4	25.771904	5.784808	25.771904	5.784808	5.784808	5.784808	25.771904	5.784808	11.767107	10.190799	5.784808	
209000	4.627436	3	29.074894	6.218675	29.074894	6.218675	6.218675	6.218675	29.074894	6.218675	11.368663	11.368663	6.218675	
