Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	TL[10]	TL[11]	
577000	11.688050	6	13.575776	5.357778	28.952246	5.357778	9.718015	5.357778	28.952246	5.357778	14.051858	10.195847	5.357778	
578000	11.688050	5	13.201198	5.470910	28.474528	5.470910	10.597051	5.470910	28.474528	5.470910	13.201198	11.836015	5.470910	
579000	11.688050	6	13.493828	5.371124	27.992238	5.371124	10.900892	5.371124	27.992238	5.371124	12.188161	8.843719	5.371124	
580000	11.688050	5	13.711911	5.717841	29.786518	5.717841	10.487346	5.717841	29.786518	5.717841	13.711911	11.115309	5.717841	
581000	11.688050	4	29.824632	5.982171	29.824632	5.982171	10.704076	5.982171	29.824632	5.982171	12.425624	10.704076	5.982171	
582000	11.688050	5	28.671008	5.378864	28.671008	5.378864	10.427760	5.378864	28.671008	5.378864	12.438446	10.328895	5.378864	
583000	11.688050	5	27.904627	5.710974	27.904627	5.710974	10.005046	5.710974	27.904627	5.710974	12.023780	10.144210	5.710974	
584000	11.688050	4	30.119524	5.610870	30.119524	5.610870	5.610870	5.610870	30.119524	5.610870	10.826813	11.418013	5.610870	
585000	11.688050	4	27.899714	6.253610	27.899714	6.253610	6.253610	6.253610	27.899714	6.253610	12.048014	10.911453	27.899714	
586000	11.688050	3	29.078654	5.811155	29.078654	5.811155	5.811155	5.811155	29.078654	5.811155	12.982559	12.982559	5.811155	
587000	11.688050	5	12.988967	5.813607	29.389969	5.813607	5.813607	5.813607	29.389969	5.813607	11.617538	10.224405	5.813607	
588000	11.688050	4	29.656693	5.902190	29.656693	5.902190	5.902190	5.902190	29.656693	5.902190	10.772356	9.975659	5.902190	
589000	11.688050	4	29.807724	5.663511	29.807724	5.663511	5.663511	5.663511	29.807724	5.663511	10.720224	10.759923	5.663511	
590000	11.688050	4	24.533553	6.483513	24.533553	6.483513	6.483513	6.483513	24.533553	6.483513	10.772874	11.703634	6.483513	
591000	11.688050	5	15.394006	5.755298	26.587041	5.755298	5.755298	5.755298	26.587041	5.755298	13.570777	11.804383	5.755298	
592000	11.688050	5	13.789007	6.451205	29.909151	6.451205	6.451205	6.451205	29.909151	6.451205	11.436747	11.097513	6.451205	
593000	11.688050	5	11.967833	6.570688	28.212921	6.570688	6.570688	6.570688	28.212921	6.570688	12.116116	11.740464	6.570688	
594000	11.688050	4	31.225164	5.897802	31.225164	5.897802	5.897802	5.897802	31.225164	5.897802	10.330693	11.533101	5.897802	
595000	11.688050	4	29.675801	6.288656	29.675801	6.288656	6.288656	6.288656	29.675801	6.288656	12.055489	10.967992	6.288656	
596000	11.688050	5	29.826103	6.320589	29.826103	6.320589	6.320589	6.320589	29.826103	6.320589	12.492987	10.203582	11.089464	
597000	11.688050	4	12.400824	6.493134	28.852724	6.493134	6.493134	6.493134	28.852724	6.493134	12.400824	10.261282	6.493134	
598000	11.688050	4	27.304801	6.222152	27.304801	6.222152	6.222152	6.222152	27.304801	6.222152	13.319799	11.066941	6.222152	
599000	11.688050	4	28.406462	5.667643	28.406462	5.667643	5.667643	5.667643	28.406462	5.667643	11.997548	11.141924	11.997548	
600000	11.688050	4	27.292352	6.022109	27.292352	6.022109	6.022109	6.022109	27.292352	6.022109	14.859334	12.482864	6.022109	
601000	11.688050	5	13.110402	5.794000	27.738458	5.794000	5.794000	5.794000	27.738458	5.794000	11.630139	10.675293	5.794000	
602000	11.688050	5	12.541343	6.049276	29.229580	6.049276	6.049276	6.049276	29.229580	6.049276	12.170396	11.685949	6.049276	
603000	11.688050	5	12.183243	6.080351	27.562193	6.080351	6.080351	6.080351	27.562193	6.080351	11.555141	10.611619	6.080351	
604000	11.688050	4	12.818122	5.432927	30.101781	5.432927	5.432927	5.432927	30.101781	5.432927	30.101781	8.871389	5.432927	
605000	11.688050	4	27.291445	5.739920	27.291445	5.739920	5.739920	5.739920	27.291445	5.739920	13.418851	11.061885	5.739920	
606000	11.688050	4	13.865332	5.656707	26.431642	5.656707	5.656707	5.656707	26.431642	5.656707	13.865332	10.603713	5.656707	
607000	11.688050	4	29.995289	5.544603	29.995289	5.544603	5.544603	5.544603	29.995289	5.544603	13.310623	9.791229	9.791229	
608000	11.688050	3	29.846326	5.651390	29.846326	5.651390	5.651390	5.651390	29.846326	5.651390	10.250051	10.250051	5.651390	
609000	11.688050	3	26.302852	5.310517	26.302852	5.310517	5.310517	5.310517	26.302852	5.310517	10.964599	10.964599	10.964599	
610000	11.688050	5	12.284198	5.566868	27.878977	5.566868	5.566868	5.566868	27.878977	5.566868	12.551714	10.184535	5.566868	
611000	11.688050	4	27.216284	5.803461	27.216284	5.803461	5.803461	5.803461	27.216284	5.803461	12.879484	12.181672	27.216284	
612000	11.688050	5	13.573195	6.025691	31.128715	6.025691	6.025691	6.025691	31.128715	6.025691	13.725904	11.303180	6.025691	
613000	11.688050	4	29.239081	5.608871	29.239081	5.608871	5.608871	5.608871	29.239081	5.608871	12.019670	10.856732	5.608871	
614000	11.688050	4	31.128662	5.749308	31.128662	5.749308	5.749308	5.749308	31.128662	5.749308	11.798873	11.018879	11.798873	
615000	11.688050	5	28.450072	5.836947	28.450072	5.836947	5.836947	5.836947	28.450072	5.836947	11.074461	11.488834	11.833124	
616000	11.688050	4	31.033990	5.925280	31.033990	5.925280	5.925280	5.925280	31.033990	5.925280	10.044339	10.959837	5.925280	
617000	11.688050	4	31.767619	5.936203	31.767619	5.936203	5.936203	5.936203	31.767619	5.936203	11.141553	11.385392	5.936203	
618000	11.688050	5	28.396596	5.703244	28.396596	5.703244	5.703244	5.703244	28.396596	5.703244	10.553528	10.142711	13.562075	
619000	11.688050	3	30.860014	6.008290	30.860014	6.008290	6.008290	6.008290	30.860014	6.008290	11.983709	11.983709	6.008290	
620000	11.688050	4	26.071417	5.788702	26.071417	5.788702	5.788702	5.788702	26.071417	5.788702	12.498349	11.605494	5.788702	
621000	11.688050	4	25.358698	5.712125	25.358698	5.712125	5.712125	5.712125	25.358698	5.712125	12.037118	10.438108	5.712125	
622000	11.688050	5	29.523088	5.573392	29.523088	5.573392	5.573392	5.573392	29.523088	5.573392	11.528387	9.366263	11.187071	
623000	11.688050	5	25.810291	6.702399	25.810291	6.702399	6.702399	6.702399	25.810291	6.702399	12.543492	11.087951	13.276913	
624000	11.688050	4	24.113802	6.264650	24.113802	6.264650	6.264650	6.264650	24.113802	6.264650	10.325485	10.799660	6.264650	
625000	11.688050	6	13.554882	6.310436	24.334738	6.310436	9.157935	6.310436	24.334738	6.310436	12.874458	9.468080	6.310436	
626000	11.688050	6	12.893356	5.944779	26.046666	5.944779	10.126442	5.944779	26.046666	5.944779	12.553427	10.225947	5.944779	
627000	11.688050	5	14.021179	5.313068	14.021179	5.313068	10.209429	5.313068	14.021179	5.313068	9.210362	9.210362	10.720182	
628000	11.688050	4	16.047825	5.236188	16.047825	5.236188	10.386837	5.236188	16.047825	5.236188	12.054545	10.386837	5.236188	
629000	11.688050	4	26.406130	5.538999	26.406130	5.538999	9.713068	5.538999	26.406130	5.538999	12.193725	9.713068	5.538999	
630000	11.688050	7	12.625616	4.977573	28.264980	4.977573	10.240362	4.977573	28.264980	4.977573	10.746526	9.653321	10.711166	
631000	11.688050	5	27.197918	5.489984	27.197918	5.489984	10.710888	5.489984	27.197918	5.489984	15.043896	11.083802	5.489984	
632000	11.688050	4	27.321479	5.832042	27.321479	5.832042	10.299819	5.832042	27.321479	5.832042	10.843337	10.299819	5.832042	
633000	11.688050	5	26.165585	5.407504	26.165585	5.407504	9.394056	5.407504	26.165585	5.407504	13.505489	11.008337	5.407504	
634000	11.688050	6	12.841388	6.518352	26.923097	6.518352	9.267129	6.518352	26.923097	6.518352	11.362510	10.104690	6.518352	
635000	11.688050	6	15.729913	6.001373	15.729913	6.001373	10.708404	6.001373	15.729913	6.001373	11.651549	9.897915	13.434643	
636000	11.688050	6	13.414002	6.014712	23.486172	6.014712	10.036662	6.014712	23.486172	6.014712	10.998091	9.638158	13.414002	
637000	11.688050	7	12.101276	5.715072	23.845185	5.715072	11.051579	5.715072	23.845185	5.715072	12.129999	10.427671	12.186631	
638000	11.688050	7	12.631802	5.704213	27.977621	5.704213	10.052263	5.704213	27.977621	5.704213	13.125235	8.810113	9.994485	
639000	11.688050	7	12.827228	5.456424	29.306270	5.456424	10.612624	5.456424	29.306270	5.456424	12.507492	10.267131	11.017204	
640000	11.688050	6	13.110127	6.232937	28.877463	6.232937	10.641685	6.232937	28.877463	6.232937	13.110127	10.868463	11.614148	
641000	11.688050	6	12.764248	6.534969	27.539414	6.534969	9.494054	6.534969	27.539414	6.534969	11.616086	10.944413	6.534969	
642000	11.688050	4	24.342331	5.851301	24.342331	5.851301	9.267181	5.851301	24.342331	5.851301	11.059342	9.267181	5.851301	
643000	11.688050	6	12.694477	5.902926	29.054851	5.902926	11.228151	5.902926	29.054851	5.902926	12.190645	10.630097	5.902926	
644000	11.688050	5	13.377308	6.447970	32.594457	6.447970	6.447970	6.447970	32.594457	6.447970	10.671041	10.333682	6.447970	
645000	11.688050	4	25.162324	6.144006	25.162324	6.144006	6.144006	6.144006	25.162324	6.144006	12.086416	10.280678	25.162324	
646000	11.688050	5	14.491985	5.872924	25.808976	5.872924	5.872924	5.872924	25.808976	5.872924	11.600097	10.186522	5.872924	
647000	11.688050	5	28.094004	5.732417	28.094004	5.732417	5.732417	5.732417	28.094004	5.732417	11.921776	11.358004	9.512482	
648000	11.688050	5	26.554747	6.030418	26.554747	6.030418	6.030418	6.030418	26.554747	6.030418	11.192569	9.751333	13.454480	
649000	11.688050	4	27.249111	5.711401	27.249111	5.711401	5.711401	5.711401	27.249111	5.711401	11.026864	9.766938	5.711401	
650000	11.688050	4	27.752646	5.492063	27.752646	5.492063	5.492063	5.492063	27.752646	5.492063	12.853926	11.392564	5.492063	
651000	11.688050	4	28.849002	5.256736	28.849002	5.256736	5.256736	5.256736	28.849002	5.256736	11.724547	11.645033	5.256736	
652000	11.688050	5	30.137050	5.701814	30.137050	5.701814	5.701814	5.701814	30.137050	5.701814	12.905716	11.616246	15.348343	
653000	11.688050	4	31.744573	5.848760	31.744573	5.848760	5.848760	5.848760	31.744573	5.848760	12.098000	10.054779	5.848760	
654000	11.688050	4	13.706373	5.607848	26.464977	5.607848	5.607848	5.607848	26.464977	5.607848	26.464977	11.410756	5.607848	
655000	11.688050	4	31.972130	5.516380	31.972130	5.516380	5.516380	5.516380	31.972130	5.516380	11.923023	10.122986	5.516380	
656000	11.688050	5	12.332210	5.636900	30.172179	5.636900	5.636900	5.636900	30.172179	5.636900	10.877289	10.464395	5.636900	
657000	11.688050	5	13.811231	6.212624	29.752885	6.212624	6.212624	6.212624	29.752885	6.212624	10.575148	10.677598	6.212624	
658000	11.688050	4	29.439682	5.702037	29.439682	5.702037	5.702037	5.702037	29.439682	5.702037	13.187963	12.048067	5.702037	
659000	11.688050	6	14.363330	5.554702	30.312565	5.554702	5.554702	5.554702	30.312565	5.554702	12.244178	11.838302	11.991211	
660000	11.688050	6	13.054949	5.492748	29.630169	5.492748	5.492748	5.492748	29.630169	5.492748	11.129073	10.018235	12.926339	
661000	11.688050	4	28.600171	5.322094	28.600171	5.322094	5.322094	5.322094	28.600171	5.322094	11.804766	12.399853	5.322094	
662000	11.688050	5	26.547702	6.026439	26.547702	6.026439	6.026439	6.026439	26.547702	6.026439	12.536000	11.572140	11.590175	
663000	11.688050	5	12.170603	6.347161	28.478863	6.347161	6.347161	6.347161	28.478863	6.347161	11.783044	11.838947	6.347161	
664000	11.688050	4	29.748518	6.004758	29.748518	6.004758	6.004758	6.004758	29.748518	6.004758	11.088594	10.752666	6.004758	
665000	11.688050	4	28.926766	6.381763	28.926766	6.381763	6.381763	6.381763	28.926766	6.381763	11.310081	10.597694	6.381763	
666000	11.688050	5	27.909927	5.749197	27.909927	5.749197	5.749197	5.749197	27.909927	5.749197	11.817395	10.720447	10.944751	
667000	11.688050	4	28.201926	6.161433	28.201926	6.161433	6.161433	6.161433	28.201926	6.161433	11.563056	9.697251	28.201926	
668000	11.688050	5	12.626194	6.320527	28.355651	6.320527	6.320527	6.320527	28.355651	6.320527	10.986810	10.121234	6.320527	
669000	11.688050	4	27.626074	5.337380	27.626074	5.337380	5.337380	5.337380	27.626074	5.337380	10.663802	10.663802	12.619115	
670000	11.688050	4	13.138072	6.433920	29.843593	6.433920	6.433920	6.433920	29.843593	6.433920	12.096916	6.433920	6.433920	
671000	11.688050	4	26.492496	6.274626	26.492496	6.274626	6.274626	6.274626	26.492496	6.274626	12.219904	11.515005	6.274626	
672000	11.688050	4	24.819051	6.099331	24.819051	6.099331	6.099331	6.099331	24.819051	6.099331	13.652048	9.947702	6.099331	
673000	11.688050	4	26.328180	6.626275	26.328180	6.626275	6.626275	6.626275	26.328180	6.626275	11.000611	6.626275	11.184650	
674000	11.688050	5	14.739388	6.481009	25.863615	6.481009	6.481009	6.481009	25.863615	6.481009	10.863195	10.084902	6.481009	
675000	11.688050	4	28.757476	5.994565	28.757476	5.994565	5.994565	5.994565	28.757476	5.994565	11.341395	10.774036	5.994565	
676000	11.688050	4	28.563552	6.069635	28.563552	6.069635	6.069635	6.069635	28.563552	6.069635	11.233927	10.590657	6.069635	
677000	11.688050	5	29.914758	5.560344	29.914758	5.560344	5.560344	5.560344	29.914758	5.560344	11.054022	11.463318	12.866559	
678000	11.688050	5	25.867424	5.628127	25.867424	5.628127	5.628127	5.628127	25.867424	5.628127	12.074126	10.114324	10.555307	
679000	11.688050	5	13.503526	6.063999	29.038543	6.063999	6.063999	6.063999	29.038543	6.063999	11.638536	11.629494	6.063999	
680000	11.688050	5	14.203625	5.966286	32.572870	5.966286	5.966286	5.966286	32.572870	5.966286	11.598252	10.263208	5.966286	
681000	11.688050	4	28.594509	6.433976	28.594509	6.433976	6.433976	6.433976	28.594509	6.433976	10.700024	6.433976	13.053911	
682000	11.688050	4	13.358431	6.835334	28.359912	6.835334	6.835334	6.835334	28.359912	6.835334	10.346876	10.346876	6.835334	
683000	11.688050	4	26.400083	5.708363	26.400083	5.708363	5.708363	5.708363	26.400083	5.708363	11.766469	10.914612	11.766469	
684000	11.688050	6	12.702832	5.712089	26.837410	5.712089	5.712089	5.712089	26.837410	5.712089	12.025883	11.357800	11.698958	
685000	11.688050	5	25.736051	5.168046	25.736051	5.168046	5.168046	5.168046	25.736051	5.168046	11.254203	10.778120	11.114767	
686000	11.688050	4	26.937548	5.565831	26.937548	5.565831	5.565831	5.565831	26.937548	5.565831	11.386465	10.321283	5.565831	
687000	11.688050	4	29.475052	4.873848	29.475052	4.873848	4.873848	4.873848	29.475052	4.873848	11.010366	11.353532	4.873848	
688000	11.688050	5	11.717936	6.085921	27.418593	6.085921	6.085921	6.085921	27.418593	6.085921	11.792912	11.118529	11.118529	
689000	11.688050	5	16.634678	6.143951	16.634678	6.143951	6.143951	6.143951	16.634678	6.143951	11.398064	9.620901	11.264642	
690000	11.688050	4	21.150697	5.616127	21.150697	5.616127	5.616127	5.616127	21.150697	5.616127	12.305910	12.405831	5.616127	
691000	11.688050	4	25.793218	5.539607	25.793218	5.539607	5.539607	5.539607	25.793218	5.539607	10.162754	10.636455	5.539607	
692000	11.688050	6	13.335111	5.751407	29.763143	5.751407	5.751407	5.751407	29.763143	5.751407	10.696451	11.037145	10.544742	
693000	11.688050	6	13.091592	5.906538	30.467207	5.906538	5.906538	5.906538	30.467207	5.906538	11.139418	10.012778	11.769906	
694000	11.688050	4	13.958934	6.554979	29.213802	6.554979	6.554979	6.554979	29.213802	6.554979	13.084849	6.554979	6.554979	
695000	11.688050	4	27.309781	6.293049	27.309781	6.293049	6.293049	6.293049	27.309781	6.293049	12.941956	12.084590	6.293049	
696000	11.688050	6	13.703086	6.015047	31.239508	6.015047	6.015047	6.015047	31.239508	6.015047	11.328367	10.382671	13.410071	
697000	11.688050	3	30.111677	6.011025	30.111677	6.011025	6.011025	6.011025	30.111677	6.011025	10.504231	10.504231	6.011025	
698000	11.688050	4	25.785316	5.701254	25.785316	5.701254	5.701254	5.701254	25.785316	5.701254	11.838359	9.999420	5.701254	
699000	11.688050	5	30.271544	5.764908	30.271544	5.764908	5.764908	5.764908	30.271544	5.764908	12.658592	10.901726	10.987496	
700000	11.688050	4	27.928917	5.786521	27.928917	5.786521	5.786521	5.786521	27.928917	5.786521	13.462066	10.243246	5.786521	
701000	11.688050	5	27.260694	5.367430	27.260694	5.367430	5.367430	5.367430	27.260694	5.367430	11.773099	12.478520	11.112974	
702000	11.688050	6	14.777108	5.272210	27.585469	5.272210	5.272210	5.272210	27.585469	5.272210	10.859794	11.661047	11.199130	
703000	11.688050	4	26.036959	5.456637	26.036959	5.456637	5.456637	5.456637	26.036959	5.456637	13.721181	11.335769	5.456637	
704000	11.688050	5	12.368823	5.406414	29.154971	5.406414	5.406414	5.406414	29.154971	5.406414	12.635866	11.730323	5.406414	
705000	11.688050	4	25.264211	5.634729	25.264211	5.634729	5.634729	5.634729	25.264211	5.634729	12.758570	9.699478	5.634729	
706000	11.688050	4	29.235940	5.445448	29.235940	5.445448	5.445448	5.445448	29.235940	5.445448	10.410488	10.534387	5.445448	
707000	11.688050	5	26.002434	5.378283	26.002434	5.378283	5.378283	5.378283	26.002434	5.378283	12.395956	12.147519	12.601170	
708000	11.688050	5	13.592623	6.214213	27.490834	6.214213	6.214213	6.214213	27.490834	6.214213	11.321617	12.257868	6.214213	
709000	11.688050	4	31.141942	5.383584	31.141942	5.383584	5.383584	5.383584	31.141942	5.383584	14.214648	11.551610	5.383584	
710000	11.688050	5	25.689992	5.192208	25.689992	5.192208	5.192208	5.192208	25.689992	5.192208	11.919056	10.202723	10.593989	
711000	11.688050	4	29.062134	6.152583	29.062134	6.152583	6.152583	6.152583	29.062134	6.152583	11.575840	10.176589	6.152583	
712000	11.688050	5	27.426694	6.473011	27.426694	6.473011	6.473011	6.473011	27.426694	6.473011	11.859974	11.403017	9.568130	
713000	11.688050	5	14.741042	6.106662	29.762605	6.106662	6.106662	6.106662	29.762605	6.106662	13.426473	10.457812	6.106662	
714000	11.688050	6	11.966503	5.927336	29.242956	5.927336	5.927336	5.927336	29.242956	5.927336	11.727967	11.196726	9.598903	
715000	11.688050	5	12.176003	5.611549	25.875321	5.611549	5.611549	5.611549	25.875321	5.611549	13.568906	9.934006	5.611549	
716000	11.688050	5	13.262786	6.240488	28.941478	6.240488	6.240488	6.240488	28.941478	6.240488	11.543183	10.376991	6.240488	
717000	11.688050	4	17.539714	5.867232	17.539714	5.867232	5.867232	5.867232	17.539714	5.867232	11.431273	9.808321	5.867232	
718000	11.688050	6	12.746762	6.318217	22.627161	6.318217	6.318217	6.318217	22.627161	6.318217	13.254190	10.818716	11.233071	
719000	11.688050	6	14.419920	5.985369	27.094569	5.985369	5.985369	5.985369	27.094569	5.985369	12.043609	10.094734	11.459628	
720000	11.688050	5	12.697738	6.544178	33.036699	6.544178	6.544178	6.544178	33.036699	6.544178	11.711828	6.544178	10.832176	
721000	11.688050	5	14.393312	6.253152	31.070250	6.253152	6.253152	6.253152	31.070250	6.253152	12.083453	11.207939	14.393312	
722000	11.688050	5	12.010044	6.406745	29.467275	6.406745	6.406745	6.406745	29.467275	6.406745	11.225995	11.576823	6.406745	
723000	11.688050	5	12.916796	6.518283	28.980974	6.518283	6.518283	6.518283	28.980974	6.518283	12.794550	10.508854	28.980974	
724000	11.688050	6	12.566345	6.044539	29.080413	6.044539	6.044539	6.044539	29.080413	6.044539	10.875077	13.229009	12.884130	
725000	11.688050	4	18.146492	6.580702	18.146492	6.580702	6.580702	6.580702	18.146492	6.580702	10.967423	10.967423	12.348643	
726000	11.688050	4	14.879666	5.632286	14.879666	5.632286	5.632286	5.632286	14.879666	5.632286	10.116088	10.116088	9.438820	
727000	11.688050	4	17.565596	5.446456	17.565596	5.446456	5.446456	5.446456	17.565596	5.446456	11.482735	10.556682	5.446456	
728000	11.688050	4	20.669826	5.885723	20.669826	5.885723	5.885723	5.885723	20.669826	5.885723	11.157129	11.329353	5.885723	
729000	11.688050	5	27.841202	5.740681	27.841202	5.740681	5.740681	5.740681	27.841202	5.740681	9.239116	10.511418	12.201868	
730000	11.688050	4	12.627440	5.458545	26.773252	5.458545	5.458545	5.458545	26.773252	5.458545	11.644054	11.644054	5.458545	
731000	11.688050	4	13.592226	5.454822	30.409971	5.454822	5.454822	5.454822	30.409971	5.454822	13.592226	11.169119	5.454822	
732000	11.688050	5	12.691004	6.016429	29.655188	6.016429	6.016429	6.016429	29.655188	6.016429	11.019247	10.692059	6.016429	
733000	11.688050	4	14.136593	5.622083	26.899990	5.622083	5.622083	5.622083	26.899990	5.622083	14.136593	10.335301	5.622083	
734000	11.688050	5	11.994474	5.930265	27.512329	5.930265	5.930265	5.930265	27.512329	5.930265	11.893713	11.310548	5.930265	
735000	11.688050	4	12.156077	5.997380	29.848720	5.997380	5.997380	5.997380	29.848720	5.997380	29.848720	11.750557	5.997380	
736000	11.688050	6	11.848320	5.585735	30.377326	5.585735	5.585735	5.585735	30.377326	5.585735	11.939332	9.958311	12.542520	
737000	11.688050	4	25.756816	5.787748	25.756816	5.787748	5.787748	5.787748	25.756816	5.787748	12.368005	10.366250	5.787748	
738000	11.688050	4	28.032574	5.653473	28.032574	5.653473	5.653473	5.653473	28.032574	5.653473	10.957777	10.078297	5.653473	
739000	11.688050	3	29.077351	5.895405	29.077351	5.895405	5.895405	5.895405	29.077351	5.895405	11.196796	11.196796	11.196796	
740000	11.688050	5	24.301226	5.965995	24.301226	5.965995	5.965995	5.965995	24.301226	5.965995	11.316694	9.975132	10.900140	
741000	11.688050	5	27.769502	5.735585	27.769502	5.735585	5.735585	5.735585	27.769502	5.735585	12.659807	12.194231	11.299024	
742000	11.688050	4	27.033216	5.837412	27.033216	5.837412	5.837412	5.837412	27.033216	5.837412	10.015182	10.848129	5.837412	
743000	11.688050	4	29.011321	5.704798	29.011321	5.704798	5.704798	5.704798	29.011321	5.704798	10.983497	9.941132	5.704798	
744000	11.688050	4	27.480084	5.829137	27.480084	5.829137	5.829137	5.829137	27.480084	5.829137	11.856832	11.627124	5.829137	
745000	11.688050	4	27.023188	5.164313	27.023188	5.164313	5.164313	5.164313	27.023188	5.164313	11.489267	10.470765	5.164313	
746000	11.688050	4	27.520757	5.570363	27.520757	5.570363	5.570363	5.570363	27.520757	5.570363	12.837899	10.982733	5.570363	
747000	11.688050	4	28.947031	5.580533	28.947031	5.580533	5.580533	5.580533	28.947031	5.580533	12.561280	10.168007	12.561280	
748000	11.688050	5	28.772445	5.828908	28.772445	5.828908	5.828908	5.828908	28.772445	5.828908	12.453674	10.674561	12.002999	
749000	11.688050	4	26.658564	5.446953	26.658564	5.446953	5.446953	5.446953	26.658564	5.446953	12.097889	10.240102	5.446953	
750000	11.688050	5	30.272038	5.523653	30.272038	5.523653	5.523653	5.523653	30.272038	5.523653	12.383111	11.854897	11.322687	
751000	11.688050	4	27.281387	5.329681	27.281387	5.329681	5.329681	5.329681	27.281387	5.329681	12.384240	12.384240	10.906761	
752000	11.688050	4	14.315427	5.520055	27.999995	5.520055	5.520055	5.520055	27.999995	5.520055	14.315427	10.037141	5.520055	
753000	11.688050	6	13.658657	5.886322	29.085705	5.886322	5.886322	5.886322	29.085705	5.886322	10.823715	10.636783	9.793338	
754000	11.688050	5	13.033209	5.445810	25.916304	5.445810	5.445810	5.445810	25.916304	5.445810	13.033209	10.145668	12.680575	
755000	11.688050	5	12.229057	5.464875	27.098076	5.464875	5.464875	5.464875	27.098076	5.464875	11.621354	10.378574	5.464875	
756000	11.688050	4	12.712091	5.711544	29.550059	5.711544	5.711544	5.711544	29.550059	5.711544	29.550059	11.443899	29.550059	
757000	11.688050	4	17.710069	5.560985	17.710069	5.560985	5.560985	5.560985	17.710069	5.560985	10.876314	11.458800	17.710069	
758000	11.688050	5	25.547374	5.870727	25.547374	5.870727	5.870727	5.870727	25.547374	5.870727	11.410504	10.226394	12.839973	
759000	11.688050	4	25.669121	5.704380	25.669121	5.704380	5.704380	5.704380	25.669121	5.704380	9.694144	11.651250	5.704380	
760000	11.688050	5	26.239644	5.559737	26.239644	5.559737	5.559737	5.559737	26.239644	5.559737	10.642429	11.380022	10.599780	
761000	11.688050	5	30.812158	6.116359	30.812158	6.116359	6.116359	6.116359	30.812158	6.116359	12.242332	10.879389	12.395688	
762000	11.688050	4	26.716220	5.287371	26.716220	5.287371	5.287371	5.287371	26.716220	5.287371	11.279835	10.481933	5.287371	
763000	11.688050	3	28.521088	5.388794	28.521088	5.388794	5.388794	5.388794	28.521088	5.388794	10.946958	10.946958	5.388794	
764000	11.688050	5	26.598667	5.238687	26.598667	5.238687	5.238687	5.238687	26.598667	5.238687	10.308216	10.634276	11.806674	
765000	11.688050	4	27.215726	5.830606	27.215726	5.830606	5.830606	5.830606	27.215726	5.830606	11.776944	10.776394	5.830606	
766000	11.688050	4	29.353905	5.487080	29.353905	5.487080	5.487080	5.487080	29.353905	5.487080	11.516459	10.564575	5.487080	
767000	11.688050	4	29.044234	5.433197	29.044234	5.433197	5.433197	5.433197	29.044234	5.433197	11.709151	12.072700	5.433197	
768000	11.688050	6	12.687618	5.756653	27.776159	5.756653	5.756653	5.756653	27.776159	5.756653	9.883922	11.449087	9.587010	
769000	11.688050	5	19.630578	5.634754	19.630578	5.634754	11.174906	5.634754	19.630578	5.634754	12.454553	9.990649	5.634754	
770000	11.688050	6	12.404637	5.312664	26.723241	5.312664	10.318697	5.312664	26.723241	5.312664	11.754992	10.318697	12.787302	
771000	11.688050	6	15.205061	4.806890	15.205061	4.806890	10.273340	4.806890	15.205061	4.806890	12.328497	10.790521	12.777382	
772000	11.688050	5	24.235257	5.019491	24.235257	5.019491	9.848767	5.019491	24.235257	5.019491	11.669854	11.542786	5.019491	
773000	11.688050	5	12.407894	5.081882	28.134562	5.081882	9.309388	5.081882	28.134562	5.081882	10.768520	9.309388	5.081882	
774000	11.688050	5	13.263780	5.781962	15.065443	5.781962	5.781962	5.781962	15.065443	5.781962	12.184008	10.995915	5.781962	
775000	11.688050	4	20.880286	5.579209	20.880286	5.579209	5.579209	5.579209	20.880286	5.579209	10.675084	12.107018	20.880286	
776000	11.688050	5	13.762159	5.304683	26.555447	5.304683	5.304683	5.304683	26.555447	5.304683	9.434104	9.434104	12.389783	
777000	11.688050	4	28.869113	4.981158	28.869113	4.981158	4.981158	4.981158	28.869113	4.981158	11.072997	11.072997	11.295242	
778000	11.688050	4	29.525340	6.152893	29.525340	6.152893	6.152893	6.152893	29.525340	6.152893	12.908921	10.822297	6.152893	
779000	11.688050	4	28.920733	5.314823	28.920733	5.314823	5.314823	5.314823	28.920733	5.314823	12.373073	10.774532	5.314823	
780000	11.688050	4	29.428232	5.738051	29.428232	5.738051	5.738051	5.738051	29.428232	5.738051	10.997964	11.002562	5.738051	
781000	11.688050	5	28.661457	5.410681	28.661457	5.410681	5.410681	5.410681	28.661457	5.410681	13.141545	11.421320	11.062945	
782000	11.688050	6	13.429374	5.283999	28.142516	5.283999	5.283999	5.283999	28.142516	5.283999	12.308308	11.167026	11.520746	
783000	11.688050	5	27.195123	5.637448	27.195123	5.637448	5.637448	5.637448	27.195123	5.637448	12.098686	11.273243	8.892144	
784000	11.688050	4	29.100134	5.081658	29.100134	5.081658	5.081658	5.081658	29.100134	5.081658	11.823282	11.945064	5.081658	
785000	11.688050	4	26.935586	5.360624	26.935586	5.360624	5.360624	5.360624	26.935586	5.360624	11.793105	8.798340	5.360624	
786000	11.688050	4	26.372276	5.527794	26.372276	5.527794	5.527794	5.527794	26.372276	5.527794	10.925103	10.838918	5.527794	
