Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	TL[10]	TL[11]	
1000	48.111915	6	18.886559	7.168708	18.886559	7.168708	10.178135	7.168708	18.886559	10.178135	13.461771	9.698053	12.014587	
2000	48.111915	7	25.790694	6.707577	25.790694	6.707577	11.027232	6.707577	25.790694	11.532877	11.665851	11.470960	10.934971	
3000	48.111915	6	25.390110	5.259769	25.390110	5.259769	10.857194	5.259769	25.390110	5.259769	11.965991	11.648729	11.200569	
4000	48.111915	6	15.469569	5.761739	15.469569	5.761739	9.169615	5.761739	15.469569	5.761739	12.781839	11.535097	12.335789	
5000	48.111915	7	21.662394	4.869601	21.662394	4.869601	11.248234	4.869601	21.662394	11.588494	12.961878	10.677980	12.461634	
6000	48.111915	4	26.307921	5.026771	26.307921	5.026771	9.295192	5.026771	26.307921	5.026771	11.905459	9.295192	5.026771	
7000	48.111915	6	25.344764	5.616124	25.344764	5.616124	10.970586	5.616124	25.344764	10.511590	11.628841	10.563909	5.616124	
8000	48.111915	6	23.919790	4.939379	23.919790	4.939379	10.391192	4.939379	23.919790	4.939379	10.800458	10.508905	9.650558	
9000	48.111915	5	24.190704	5.353866	24.190704	5.353866	10.323223	5.353866	24.190704	5.353866	11.920062	11.354807	5.353866	
10000	48.111915	7	27.588346	5.283686	27.588346	5.283686	9.545135	5.283686	27.588346	10.472693	12.870614	10.168132	11.278884	
11000	48.111915	7	25.652678	4.562660	25.652678	9.604224	9.862922	4.562660	25.652678	4.562660	11.360206	10.272220	12.364596	
12000	48.111915	6	27.310949	4.132209	27.310949	10.490831	10.183519	4.132209	27.310949	4.132209	10.964545	9.977002	4.132209	
13000	48.111915	6	27.228156	3.554438	27.228156	10.505484	9.433939	3.554438	27.228156	3.554438	11.924907	11.359202	3.554438	
14000	48.111915	6	29.078080	4.729147	29.078080	4.729147	9.351412	4.729147	29.078080	4.729147	12.961899	11.204111	10.181552	
15000	48.111915	6	28.030571	4.871865	28.030571	4.871865	10.672912	4.871865	28.030571	4.871865	12.637635	11.477543	13.009014	
16000	48.111915	5	30.445241	4.899630	30.445241	4.899630	10.367670	4.899630	30.445241	4.899630	11.553403	10.072000	10.367670	
17000	48.111915	6	28.649052	5.997082	28.649052	5.997082	10.249040	5.997082	28.649052	5.997082	11.857919	9.030671	10.809623	
18000	48.111915	5	27.520903	5.075771	27.520903	5.075771	9.976609	5.075771	27.520903	5.075771	10.597876	10.597876	11.754565	
19000	48.111915	5	27.290104	5.682758	27.290104	5.682758	5.682758	5.682758	27.290104	5.682758	10.470053	9.019116	10.388528	
20000	48.111915	6	25.121714	5.627752	25.121714	5.627752	10.486571	5.627752	25.121714	5.627752	12.257758	9.751548	11.199208	
21000	48.111915	5	24.263251	5.157779	24.263251	5.157779	10.773740	5.157779	24.263251	5.157779	11.150637	10.589271	24.263251	
22000	48.111915	5	28.408901	4.931770	28.408901	4.931770	11.129133	4.931770	28.408901	4.931770	13.732500	10.693573	4.931770	
23000	48.111915	6	26.401482	5.442891	26.401482	5.442891	11.158356	5.442891	26.401482	5.442891	12.616000	11.798341	12.526899	
24000	48.111915	5	26.014951	5.617802	26.014951	5.617802	11.656031	5.617802	26.014951	5.617802	11.965320	11.016754	5.617802	
25000	48.111915	6	27.925096	5.307085	27.925096	5.307085	10.076653	5.307085	27.925096	5.307085	12.701552	11.054106	11.287110	
26000	48.111915	5	28.810269	4.774445	28.810269	4.774445	11.285583	4.774445	28.810269	4.774445	10.727193	10.372148	4.774445	
27000	48.111915	6	27.651587	5.104780	27.651587	5.104780	10.351169	5.104780	27.651587	5.104780	11.696979	10.838753	11.104170	
28000	48.111915	5	25.882633	5.060602	25.882633	5.060602	10.995745	5.060602	25.882633	5.060602	11.598995	10.231839	5.060602	
29000	48.111915	6	28.212354	5.190606	28.212354	5.190606	11.022182	5.190606	28.212354	5.190606	10.494512	11.045114	11.997439	
30000	48.111915	5	29.788402	4.893076	29.788402	4.893076	11.202379	4.893076	29.788402	4.893076	11.373505	11.094002	4.893076	
31000	48.111915	6	30.593064	5.431615	30.593064	5.431615	9.041771	5.431615	30.593064	5.431615	12.322722	10.203918	13.805004	
32000	48.111915	6	27.586897	5.940874	27.586897	5.940874	9.761579	5.940874	27.586897	5.940874	9.909905	10.973461	12.813958	
33000	48.111915	5	28.394043	5.196688	28.394043	5.196688	10.602313	5.196688	28.394043	5.196688	12.536651	10.942713	5.196688	
34000	48.111915	6	28.867223	5.447306	28.867223	5.447306	11.910107	5.447306	28.867223	5.447306	12.839339	11.185725	12.791249	
35000	48.111915	6	28.303099	5.231131	28.303099	5.231131	10.229219	5.231131	28.303099	5.231131	11.166992	11.083002	13.984855	
36000	48.111915	5	28.222761	5.325180	28.222761	5.325180	10.399799	5.325180	28.222761	5.325180	12.410357	10.894937	10.894937	
37000	48.111915	6	27.688832	6.658826	27.688832	6.658826	6.658826	6.658826	27.688832	9.850785	11.495998	10.140295	11.339526	
38000	48.111915	4	30.498427	6.037864	30.498427	6.037864	6.037864	6.037864	30.498427	6.037864	11.756178	11.759461	6.037864	
39000	48.111915	6	29.421182	5.172884	29.421182	5.172884	10.538222	5.172884	29.421182	5.172884	12.206540	10.884665	11.453290	
40000	48.111915	5	28.328355	5.399234	28.328355	5.399234	9.926874	5.399234	28.328355	5.399234	12.206359	10.260379	5.399234	
41000	48.111915	5	27.922495	5.703190	27.922495	5.703190	10.260713	5.703190	27.922495	5.703190	11.720433	11.720433	12.058061	
42000	48.111915	6	24.754040	5.947138	24.754040	5.947138	10.335733	5.947138	24.754040	5.947138	12.704382	10.774733	11.214097	
43000	48.111915	6	25.562388	5.419480	25.562388	5.419480	9.958438	5.419480	25.562388	5.419480	12.595179	10.742203	11.302981	
44000	48.111915	7	28.392653	6.307575	28.392653	6.307575	11.446547	6.307575	28.392653	11.599745	12.811006	9.706243	11.161758	
45000	48.111915	5	25.949473	6.223679	25.949473	6.223679	10.607288	6.223679	25.949473	6.223679	13.237792	10.491077	6.223679	
46000	48.111915	6	29.171368	5.394884	29.171368	5.394884	10.762242	5.394884	29.171368	5.394884	11.572211	10.128535	11.606917	
47000	48.111915	6	26.464183	5.656824	26.464183	5.656824	10.546708	5.656824	26.464183	5.656824	11.830017	10.192683	9.876923	
48000	48.111915	6	25.016745	5.758326	25.016745	5.758326	9.551496	5.758326	25.016745	5.758326	11.300428	11.319165	12.454532	
49000	48.111915	6	29.540182	5.555623	29.540182	5.555623	10.133550	5.555623	29.540182	5.555623	11.922262	9.290746	9.998247	
50000	48.111915	4	25.990541	5.852704	25.990541	5.852704	11.183648	5.852704	25.990541	5.852704	11.486929	11.183648	25.990541	
51000	48.111915	5	26.257732	4.636707	26.257732	10.103080	10.103080	4.636707	26.257732	4.636707	11.486369	11.626988	10.103080	
52000	48.111915	5	29.585972	5.827198	29.585972	5.827198	9.639495	5.827198	29.585972	5.827198	10.766792	11.353447	5.827198	
53000	48.111915	5	27.815669	5.230771	27.815669	5.230771	11.115357	5.230771	27.815669	5.230771	11.720571	11.556477	5.230771	
54000	48.111915	6	26.235293	4.691714	26.235293	4.691714	8.977221	4.691714	26.235293	11.220546	11.073086	11.902927	4.691714	
55000	48.111915	6	26.964255	5.074394	26.964255	5.074394	11.149106	5.074394	26.964255	5.074394	12.424508	12.095636	10.334873	
56000	48.111915	5	28.814888	5.118644	28.814888	5.118644	9.606654	5.118644	28.814888	5.118644	13.495619	11.670723	13.495619	
57000	48.111915	6	29.169409	5.461139	29.169409	5.461139	10.208740	5.461139	29.169409	5.461139	13.256914	11.303084	11.214049	
58000	48.111915	4	30.427077	5.258805	30.427077	5.258805	5.258805	5.258805	30.427077	5.258805	11.508271	10.705789	5.258805	
59000	48.111915	5	26.872132	5.289992	26.872132	5.289992	5.289992	5.289992	26.872132	5.289992	11.821828	11.475225	12.399112	
60000	48.111915	5	30.501690	5.574502	30.501690	5.574502	5.574502	5.574502	30.501690	5.574502	11.414099	11.614276	11.860912	
61000	48.111915	5	29.553140	5.613486	29.553140	5.613486	5.613486	5.613486	29.553140	5.613486	11.708717	10.482537	14.188005	
62000	48.111915	5	29.697549	5.713015	29.697549	5.713015	5.713015	5.713015	29.697549	5.713015	12.565965	11.062617	11.758698	
63000	48.111915	5	29.773751	5.934188	29.773751	5.934188	5.934188	5.934188	29.773751	5.934188	12.186383	10.746726	11.786244	
64000	48.111915	5	34.125759	5.931317	34.125759	5.931317	5.931317	5.931317	34.125759	5.931317	11.625480	12.360513	11.402709	
65000	48.111915	4	30.169920	6.138107	30.169920	6.138107	6.138107	6.138107	30.169920	6.138107	12.673185	11.735377	12.673185	
66000	48.111915	5	27.797195	5.806748	27.797195	5.806748	5.806748	5.806748	27.797195	5.806748	12.996607	10.882317	11.087178	
67000	48.111915	5	29.771679	5.516169	29.771679	5.516169	5.516169	5.516169	29.771679	5.516169	11.657342	11.898623	13.373704	
68000	48.111915	4	32.197389	5.895895	32.197389	5.895895	5.895895	5.895895	32.197389	5.895895	13.540832	12.182696	5.895895	
69000	48.111915	5	29.825625	5.964077	29.825625	5.964077	5.964077	5.964077	29.825625	5.964077	11.935635	10.224376	11.374504	
70000	48.111915	6	29.996367	6.193393	29.996367	6.193393	6.193393	6.193393	29.996367	11.790278	11.652798	11.633476	13.428993	
71000	48.111915	5	28.481432	5.800699	28.481432	5.800699	5.800699	5.800699	28.481432	5.800699	11.648406	12.417149	11.639031	
72000	48.111915	5	27.150316	6.335438	27.150316	6.335438	6.335438	6.335438	27.150316	6.335438	11.821213	9.761940	11.219723	
73000	48.111915	5	28.930486	5.777766	28.930486	5.777766	5.777766	5.777766	28.930486	5.777766	12.249737	10.745528	11.798727	
74000	48.111915	5	32.047348	5.062250	32.047348	5.062250	5.062250	5.062250	32.047348	5.062250	11.898637	10.148394	13.091179	
75000	48.111915	5	30.540206	5.153054	30.540206	5.153054	5.153054	5.153054	30.540206	5.153054	11.210605	10.743668	11.631939	
76000	48.111915	4	30.182675	5.716321	30.182675	5.716321	5.716321	5.716321	30.182675	5.716321	12.135645	10.426949	5.716321	
77000	48.111915	5	31.547335	5.788088	31.547335	5.788088	5.788088	5.788088	31.547335	5.788088	11.643033	11.658688	9.925023	
78000	48.111915	5	29.190258	5.221583	29.190258	5.221583	5.221583	5.221583	29.190258	5.221583	10.885772	12.423271	13.359683	
79000	48.111915	5	28.030570	5.270487	28.030570	5.270487	5.270487	5.270487	28.030570	5.270487	11.265294	11.541184	10.548384	
80000	48.111915	5	28.637780	5.492364	28.637780	5.492364	5.492364	5.492364	28.637780	5.492364	10.816816	10.560983	11.327298	
81000	48.111915	5	31.807048	6.266952	31.807048	6.266952	6.266952	6.266952	31.807048	6.266952	12.302015	11.152819	11.892856	
82000	48.111915	4	30.001479	5.922671	30.001479	5.922671	5.922671	5.922671	30.001479	5.922671	12.504276	12.504276	12.289155	
83000	48.111915	5	25.931496	5.794064	25.931496	5.794064	5.794064	5.794064	25.931496	5.794064	12.420821	9.829806	10.426785	
84000	48.111915	5	28.863759	6.368617	28.863759	6.368617	6.368617	6.368617	28.863759	6.368617	13.853860	12.555914	10.258864	
85000	48.111915	4	28.889913	5.886331	28.889913	5.886331	5.886331	5.886331	28.889913	5.886331	11.915976	11.157803	5.886331	
86000	48.111915	5	31.621386	6.198555	31.621386	6.198555	6.198555	6.198555	31.621386	6.198555	11.633496	11.096162	12.386386	
87000	48.111915	4	30.900742	6.493049	30.900742	6.493049	10.939355	6.493049	30.900742	6.493049	10.939355	10.442927	6.493049	
88000	48.111915	4	26.848588	5.164581	26.848588	5.164581	10.146292	5.164581	26.848588	5.164581	11.262579	10.146292	5.164581	
89000	48.111915	6	20.510239	5.114329	20.510239	5.114329	9.240437	5.114329	20.510239	5.114329	11.938113	11.967216	11.247175	
90000	48.111915	5	23.445652	4.869036	23.445652	4.869036	9.911260	4.869036	23.445652	4.869036	12.297595	10.697305	23.445652	
91000	48.111915	7	13.322729	5.829479	29.283172	5.829479	11.099280	5.829479	29.283172	5.829479	10.980472	9.930499	10.892336	
92000	48.111915	5	30.278183	4.832585	30.278183	4.832585	10.170878	4.832585	30.278183	4.832585	11.288147	11.288147	12.231797	
93000	48.111915	7	30.373340	5.453636	30.373340	5.453636	9.786847	5.453636	30.373340	10.552142	10.632498	10.586510	11.679380	
94000	48.111915	8	15.003162	5.166498	28.393363	5.166498	11.668427	5.166498	28.393363	11.641960	12.120341	11.813174	11.674898	
95000	48.111915	6	13.379479	4.782122	30.018121	4.782122	9.863028	4.782122	30.018121	4.782122	11.701625	11.302132	4.782122	
96000	48.111915	6	12.430420	5.296970	28.783871	5.296970	10.883017	5.296970	28.783871	5.296970	12.997530	10.731565	5.296970	
97000	48.111915	7	12.259968	5.402175	30.230392	5.402175	11.548132	5.402175	30.230392	5.402175	13.359431	12.011423	11.608112	
98000	48.111915	6	13.318882	5.278232	30.609600	5.278232	10.898336	5.278232	30.609600	5.278232	13.195659	11.611330	5.278232	
99000	48.111915	6	20.756884	4.699703	20.756884	4.699703	10.028812	4.699703	20.756884	4.699703	11.461571	10.119959	12.811370	
100000	48.111915	7	14.014818	5.004824	27.151842	5.004824	9.950181	5.004824	27.151842	5.004824	12.465263	12.000075	12.442790	
101000	48.111915	7	12.717938	5.476023	26.923368	5.476023	10.615712	5.476023	26.923368	5.476023	11.376109	10.106229	10.932149	
102000	48.111915	7	21.350756	4.969607	21.350756	4.969607	10.493542	4.969607	21.350756	10.199338	13.018573	10.963939	11.409765	
103000	48.111915	7	11.607498	4.786230	25.306651	4.786230	10.472720	4.786230	25.306651	4.786230	12.507752	10.808758	11.803367	
104000	48.111915	5	26.008754	4.794161	26.008754	4.794161	10.285756	4.794161	26.008754	4.794161	13.142799	11.518868	4.794161	
105000	48.111915	5	26.434241	5.213754	26.434241	5.213754	10.142227	5.213754	26.434241	5.213754	12.491694	10.965516	5.213754	
106000	48.111915	6	12.691371	5.231849	27.879032	5.231849	10.035915	5.231849	27.879032	5.231849	11.151222	9.956983	5.231849	
107000	48.111915	5	28.304696	4.958268	28.304696	4.958268	9.938786	4.958268	28.304696	4.958268	11.829322	9.938786	11.752856	
108000	48.111915	7	13.624141	4.683889	28.874089	4.683889	10.730616	4.683889	28.874089	4.683889	11.461421	11.290058	11.916666	
109000	48.111915	5	28.440103	4.593947	28.440103	4.593947	11.600761	4.593947	28.440103	4.593947	12.060011	9.749898	4.593947	
110000	48.111915	6	12.773745	5.665503	32.358111	5.665503	10.003728	5.665503	32.358111	5.665503	11.768572	9.944438	9.944438	
111000	48.111915	7	12.372267	4.818210	29.429779	4.818210	11.051840	4.818210	29.429779	4.818210	12.224406	11.017204	12.582825	
112000	48.111915	6	13.030012	4.962299	26.358465	4.962299	9.664890	4.962299	26.358465	4.962299	13.030012	10.934882	11.659158	
113000	48.111915	6	28.151809	5.349693	28.151809	5.349693	9.000763	5.349693	28.151809	5.349693	11.525504	10.971347	11.071656	
114000	48.111915	7	13.644425	6.013299	29.628842	6.013299	9.828937	6.013299	29.628842	6.013299	11.764394	9.941305	12.079149	
115000	48.111915	6	28.718180	4.533463	28.718180	4.533463	10.398687	4.533463	28.718180	4.533463	11.716247	11.723482	13.736719	
116000	48.111915	5	29.949397	5.654737	29.949397	5.654737	10.767605	5.654737	29.949397	5.654737	11.446926	10.650307	5.654737	
117000	48.111915	6	12.249253	5.669550	29.868254	5.669550	10.274058	5.669550	29.868254	5.669550	13.252770	10.532512	5.669550	
118000	48.111915	7	14.462496	5.244292	32.283577	5.244292	10.426406	5.244292	32.283577	5.244292	12.635127	10.893160	11.880379	
119000	48.111915	6	11.989788	5.349915	29.152889	5.349915	9.308126	5.349915	29.152889	5.349915	12.772059	11.727079	5.349915	
120000	48.111915	6	14.485116	5.086405	31.638392	5.086405	11.077573	5.086405	31.638392	5.086405	11.931366	10.400938	5.086405	
121000	48.111915	7	12.472668	5.450312	30.635226	5.450312	10.392148	5.450312	30.635226	5.450312	11.770172	11.045419	11.367183	
122000	48.111915	6	13.906939	5.239045	28.999470	5.239045	9.959186	5.239045	28.999470	5.239045	11.913087	11.488932	5.239045	
123000	48.111915	7	29.132298	5.745008	29.132298	5.745008	11.491712	5.745008	29.132298	12.004541	12.630246	10.502700	11.154503	
124000	48.111915	6	11.584562	5.515940	23.552815	5.515940	10.098074	5.515940	23.552815	5.515940	11.577908	11.550861	5.515940	
125000	48.111915	7	12.625585	5.137158	28.128374	5.137158	10.171252	5.137158	28.128374	5.137158	12.471173	11.334627	10.949413	
126000	48.111915	5	12.602588	5.317328	29.857483	5.317328	10.115853	5.317328	29.857483	5.317328	12.602588	11.117743	5.317328	
127000	48.111915	6	14.307700	5.459425	14.307700	5.459425	9.330808	5.459425	14.307700	5.459425	11.720884	10.249725	10.312216	
128000	48.111915	6	19.205096	4.927198	19.205096	4.927198	9.282210	4.927198	19.205096	4.927198	12.567509	9.111856	11.168249	
129000	48.111915	7	13.358336	5.315015	24.684139	5.315015	11.096012	5.315015	24.684139	5.315015	13.075674	11.536605	12.267099	
130000	48.111915	6	13.430081	5.168435	28.254663	5.168435	11.284453	5.168435	28.254663	5.168435	12.611361	9.955560	5.168435	
131000	48.111915	6	12.508758	5.297709	30.485376	5.297709	11.347749	5.297709	30.485376	5.297709	13.846071	10.528513	5.297709	
132000	48.111915	6	13.193752	6.441026	30.396619	6.441026	10.936195	6.441026	30.396619	6.441026	11.430458	12.828697	6.441026	
133000	48.111915	6	12.162502	4.876168	29.067766	4.876168	11.664691	4.876168	29.067766	4.876168	13.308263	11.081128	4.876168	
134000	48.111915	6	20.710655	5.132389	20.710655	5.132389	9.889056	5.132389	20.710655	5.132389	12.354548	11.552018	11.998845	
135000	48.111915	6	25.755942	5.734961	25.755942	5.734961	11.045035	5.734961	25.755942	5.734961	11.137046	10.826230	11.496281	
136000	48.111915	6	28.252148	5.455385	28.252148	5.455385	11.138135	5.455385	28.252148	5.455385	12.146650	10.471376	10.491566	
137000	48.111915	5	26.963271	5.819209	26.963271	5.819209	10.226624	5.819209	26.963271	5.819209	12.590258	10.547054	12.590258	
138000	48.111915	5	29.002699	5.195571	29.002699	5.195571	10.520639	5.195571	29.002699	5.195571	13.236367	10.031082	5.195571	
139000	48.111915	6	28.149997	4.610425	28.149997	4.610425	9.392991	4.610425	28.149997	4.610425	12.778110	11.227118	12.725652	
140000	48.111915	7	11.976047	4.840712	33.189824	10.074565	11.705454	4.840712	33.189824	4.840712	12.082048	10.074565	11.320959	
141000	48.111915	5	15.633001	5.340415	15.633001	5.340415	9.850133	5.340415	15.633001	5.340415	12.702879	11.404790	5.340415	
142000	48.111915	6	22.376419	4.698612	22.376419	4.698612	10.694666	4.698612	22.376419	4.698612	10.494547	11.138816	12.618089	
143000	48.111915	6	24.413421	5.841217	24.413421	5.841217	9.743048	5.841217	24.413421	5.841217	13.111665	9.779301	11.523812	
144000	48.111915	6	27.721142	5.549668	27.721142	5.549668	10.369697	5.549668	27.721142	5.549668	12.988903	10.621289	12.273450	
145000	48.111915	6	28.782799	5.260152	28.782799	5.260152	10.283347	5.260152	28.782799	5.260152	12.917225	11.861579	11.897130	
146000	48.111915	6	12.985253	5.075280	26.480283	5.075280	10.098482	5.075280	26.480283	5.075280	12.389526	10.576013	5.075280	
147000	48.111915	5	26.861917	5.428636	26.861917	5.428636	10.473739	5.428636	26.861917	5.428636	11.079965	9.989903	5.428636	
148000	48.111915	6	28.215167	5.265752	28.215167	5.265752	10.940087	5.265752	28.215167	5.265752	11.646324	10.727591	11.203463	
149000	48.111915	6	26.163680	5.255281	26.163680	5.255281	10.500151	5.255281	26.163680	5.255281	12.323068	10.517315	14.244188	
150000	48.111915	6	25.382795	5.339240	25.382795	5.339240	10.535129	5.339240	25.382795	5.339240	11.324842	11.285304	12.744853	
151000	48.111915	6	13.627632	5.886014	29.115637	5.886014	10.934086	5.886014	29.115637	5.886014	10.670957	10.934086	11.584169	
152000	48.111915	7	13.157520	5.559139	32.217423	5.559139	10.144319	5.559139	32.217423	5.559139	11.852299	11.650596	10.583982	
153000	48.111915	5	16.626907	5.650443	16.626907	5.650443	9.234327	5.650443	16.626907	5.650443	12.453255	12.196994	16.626907	
154000	48.111915	5	24.625227	5.810267	24.625227	5.810267	5.810267	5.810267	24.625227	5.810267	11.279049	9.255435	12.120260	
155000	48.111915	4	29.197830	5.320135	29.197830	5.320135	5.320135	5.320135	29.197830	5.320135	12.204861	11.154733	5.320135	
156000	48.111915	4	30.469551	5.791214	30.469551	5.791214	5.791214	5.791214	30.469551	5.791214	10.860069	10.589123	5.791214	
157000	48.111915	5	26.995008	5.581350	26.995008	5.581350	5.581350	5.581350	26.995008	5.581350	10.699131	10.233791	12.441715	
158000	48.111915	5	11.824026	5.617727	29.030652	5.617727	5.617727	5.617727	29.030652	5.617727	11.648223	10.459269	5.617727	
159000	48.111915	6	12.271715	5.744302	28.090231	5.744302	5.744302	5.744302	28.090231	5.744302	13.189176	10.605724	10.862927	
160000	48.111915	4	26.854486	5.693626	26.854486	5.693626	5.693626	5.693626	26.854486	5.693626	15.063963	10.557171	5.693626	
161000	48.111915	5	12.603867	5.848617	30.876987	5.848617	5.848617	5.848617	30.876987	5.848617	10.395254	11.871692	10.395254	
162000	48.111915	6	13.598751	5.571755	30.116944	5.571755	5.571755	5.571755	30.116944	5.571755	14.523909	11.411830	11.788922	
163000	48.111915	5	27.852752	5.533584	27.852752	5.533584	5.533584	5.533584	27.852752	5.533584	10.880448	10.348663	10.673043	
164000	48.111915	5	31.364149	5.746793	31.364149	5.746793	5.746793	5.746793	31.364149	5.746793	9.846327	10.004983	11.595856	
165000	48.111915	5	26.036639	5.918664	26.036639	5.918664	5.918664	5.918664	26.036639	5.918664	11.142596	9.779079	12.931774	
166000	48.111915	4	26.250287	5.689270	26.250287	5.689270	5.689270	5.689270	26.250287	5.689270	12.062504	9.560534	5.689270	
167000	48.111915	5	30.815554	6.037475	30.815554	6.037475	6.037475	6.037475	30.815554	6.037475	12.211149	11.792266	12.421200	
168000	48.111915	4	29.037953	5.518731	29.037953	5.518731	5.518731	5.518731	29.037953	5.518731	12.105049	11.977821	5.518731	
169000	48.111915	4	26.632550	5.775629	26.632550	5.775629	5.775629	5.775629	26.632550	5.775629	12.280746	10.250453	5.775629	
170000	48.111915	4	27.971950	5.649594	27.971950	5.649594	5.649594	5.649594	27.971950	5.649594	10.462261	11.481582	5.649594	
171000	48.111915	5	25.370621	5.209510	25.370621	5.209510	5.209510	5.209510	25.370621	5.209510	10.756925	10.085982	9.351742	
172000	48.111915	5	13.917385	5.549541	27.929152	5.549541	5.549541	5.549541	27.929152	5.549541	11.912447	10.482429	5.549541	
173000	48.111915	6	12.468843	5.688054	30.466839	5.688054	5.688054	5.688054	30.466839	5.688054	13.389892	9.925120	10.955681	
174000	48.111915	5	28.659218	5.673849	28.659218	5.673849	5.673849	5.673849	28.659218	5.673849	11.381662	11.090279	11.697890	
175000	48.111915	5	29.049458	5.719813	29.049458	5.719813	5.719813	5.719813	29.049458	5.719813	11.335975	9.703128	11.753805	
176000	48.111915	5	18.349080	5.118988	18.349080	5.118988	5.118988	5.118988	18.349080	5.118988	12.938766	11.289699	10.794928	
177000	48.111915	5	27.649989	5.709460	27.649989	5.709460	5.709460	5.709460	27.649989	5.709460	10.923002	10.737401	11.110121	
178000	48.111915	5	25.487014	5.623881	25.487014	5.623881	5.623881	5.623881	25.487014	5.623881	12.195257	11.550803	12.354467	
179000	48.111915	5	26.105108	5.558406	26.105108	5.558406	5.558406	5.558406	26.105108	5.558406	11.103989	11.697274	13.494489	
180000	48.111915	5	25.947355	5.114182	25.947355	5.114182	5.114182	5.114182	25.947355	5.114182	11.411878	11.394588	13.344050	
181000	48.111915	4	28.470046	5.250290	28.470046	5.250290	5.250290	5.250290	28.470046	5.250290	12.607701	10.191767	12.607701	
182000	48.111915	4	27.761148	5.559265	27.761148	5.559265	5.559265	5.559265	27.761148	5.559265	11.413836	11.663709	5.559265	
183000	48.111915	5	28.252338	5.406936	28.252338	5.406936	5.406936	5.406936	28.252338	5.406936	14.885615	10.379739	10.356032	
184000	48.111915	5	18.097521	5.193470	18.097521	5.193470	5.193470	5.193470	18.097521	5.193470	11.217626	12.114006	11.905096	
185000	48.111915	6	25.788760	5.434122	25.788760	5.434122	5.434122	5.434122	25.788760	10.187573	11.431837	11.701237	10.583115	
186000	48.111915	4	14.047963	5.402774	27.452273	5.402774	5.402774	5.402774	27.452273	5.402774	11.151040	11.151040	5.402774	
187000	48.111915	5	12.769510	5.868224	29.015271	5.868224	5.868224	5.868224	29.015271	5.868224	12.133076	11.073989	5.868224	
188000	48.111915	4	15.819503	5.682718	15.819503	5.682718	5.682718	5.682718	15.819503	5.682718	15.819503	11.006054	10.645097	
189000	48.111915	7	13.731997	4.938734	19.369857	4.938734	11.048694	4.938734	19.369857	4.938734	12.344384	11.380764	12.061306	
190000	48.111915	6	12.596117	4.941432	24.592865	4.941432	8.735299	4.941432	24.592865	4.941432	12.672801	9.959380	4.941432	
191000	48.111915	6	19.187284	5.354905	19.187284	5.354905	11.870949	5.354905	19.187284	5.354905	11.743857	11.252957	13.297644	
192000	48.111915	5	28.545083	5.253080	28.545083	5.253080	10.709178	5.253080	28.545083	5.253080	11.582873	10.350926	5.253080	
193000	48.111915	6	16.532822	4.820226	16.532822	4.820226	10.354834	4.820226	16.532822	4.820226	11.486464	12.362646	10.868763	
194000	48.111915	6	14.643287	5.119465	22.133543	5.119465	10.319043	5.119465	22.133543	5.119465	12.668987	11.333893	12.668987	
195000	48.111915	7	13.115331	5.672081	26.638032	5.672081	11.002580	5.672081	26.638032	5.672081	11.079505	9.215505	11.112698	
196000	48.111915	4	28.961402	5.958998	28.961402	5.958998	9.805566	5.958998	28.961402	5.958998	12.797264	9.805566	5.958998	
197000	48.111915	6	27.528768	5.058776	27.528768	5.058776	10.400605	5.058776	27.528768	5.058776	11.688275	10.720767	11.131887	
198000	48.111915	6	25.567214	5.442231	25.567214	5.442231	10.429725	5.442231	25.567214	5.442231	11.890893	11.583325	11.198719	
199000	48.111915	4	26.667941	5.358841	26.667941	5.358841	5.358841	5.358841	26.667941	5.358841	11.474340	11.084286	5.358841	
200000	48.111915	5	26.131012	4.955473	26.131012	4.955473	10.293424	4.955473	26.131012	4.955473	11.953175	10.003080	4.955473	
201000	48.111915	5	28.250538	4.944625	28.250538	4.944625	9.768123	4.944625	28.250538	4.944625	13.409059	10.725491	4.944625	
202000	48.111915	4	30.704856	5.695936	30.704856	5.695936	10.303714	5.695936	30.704856	5.695936	10.899179	10.303714	5.695936	
203000	48.111915	7	12.242824	5.823802	26.678792	5.823802	10.141211	5.823802	26.678792	5.823802	12.541060	11.934240	11.186938	
204000	48.111915	5	25.022936	5.304323	25.022936	5.304323	10.553337	5.304323	25.022936	5.304323	12.862484	11.307899	25.022936	
205000	48.111915	7	13.910559	4.869356	27.374232	4.869356	9.320705	4.869356	27.374232	4.869356	11.138121	11.261517	12.674155	
206000	48.111915	5	14.851827	5.029916	14.851827	5.029916	10.289417	5.029916	14.851827	5.029916	11.260346	11.939422	5.029916	
207000	48.111915	6	17.286444	5.349661	17.286444	5.349661	11.067574	5.349661	17.286444	5.349661	11.440030	11.950876	11.686750	
208000	48.111915	6	20.161368	5.776372	20.161368	5.776372	11.357053	5.776372	20.161368	5.776372	11.713519	10.953284	11.073329	
209000	48.111915	6	27.356748	5.698168	27.356748	5.698168	11.085676	5.698168	27.356748	5.698168	11.853240	11.110022	12.680695	
210000	48.111915	6	13.090656	4.656395	15.069148	4.656395	9.676289	4.656395	15.069148	4.656395	11.026894	11.026894	12.572412	
