Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	TL[8]	TL[9]	TL[10]	TL[11]	
32000	11.688050	5	28.689945	4.802612	28.689945	4.802612	10.807652	4.802612	28.689945	4.802612	11.375325	10.352029	4.802612	
33000	11.688050	5	31.877589	5.252504	31.877589	5.252504	10.480647	5.252504	31.877589	5.252504	11.276943	11.773274	5.252504	
34000	11.688050	6	13.767815	5.592941	33.778132	5.592941	9.949067	5.592941	33.778132	5.592941	13.767815	11.337962	12.484572	
35000	11.688050	5	28.126985	5.417765	28.126985	5.417765	10.517178	5.417765	28.126985	5.417765	10.344191	9.726637	5.417765	
36000	11.688050	5	31.160409	4.920532	31.160409	4.920532	10.887434	4.920532	31.160409	4.920532	11.416283	9.483128	4.920532	
37000	11.688050	6	27.283917	5.273494	27.283917	5.273494	9.914048	5.273494	27.283917	5.273494	13.014621	11.802411	10.667927	
38000	11.688050	5	33.554390	4.801871	33.554390	4.801871	10.582198	4.801871	33.554390	4.801871	12.448585	9.411547	4.801871	
39000	11.688050	6	27.421988	5.322673	27.421988	5.322673	10.124075	5.322673	27.421988	11.295515	10.992972	12.400202	5.322673	
40000	11.688050	5	30.144442	5.161164	30.144442	5.161164	10.046904	5.161164	30.144442	11.945322	11.528642	11.528642	5.161164	
41000	11.688050	6	30.542544	5.653434	30.542544	5.653434	9.880690	5.653434	30.542544	5.653434	12.225697	11.687597	13.451245	
42000	11.688050	5	29.032094	5.671867	29.032094	5.671867	10.122163	5.671867	29.032094	5.671867	12.874694	9.640110	5.671867	
43000	11.688050	6	29.005675	5.326961	29.005675	5.326961	10.344182	5.326961	29.005675	5.326961	12.381461	12.190163	11.417247	
44000	11.688050	5	32.989926	5.163818	32.989926	5.163818	10.546920	5.163818	32.989926	5.163818	12.444936	10.081336	5.163818	
45000	11.688050	6	28.799248	5.374377	28.799248	5.374377	10.060828	5.374377	28.799248	10.735101	12.781493	11.425373	28.799248	
46000	11.688050	5	30.011062	5.428258	30.011062	5.428258	9.987248	5.428258	30.011062	5.428258	13.788471	10.067510	5.428258	
47000	11.688050	6	28.000346	5.216178	28.000346	5.216178	9.856190	5.216178	28.000346	5.216178	12.218313	11.716840	9.722118	
48000	11.688050	4	31.468061	5.504766	31.468061	5.504766	5.504766	5.504766	31.468061	5.504766	10.954084	11.023174	5.504766	
49000	11.688050	4	28.130021	5.497567	28.130021	5.497567	5.497567	5.497567	28.130021	5.497567	10.515506	11.323011	5.497567	
50000	11.688050	4	29.867659	5.020755	29.867659	5.020755	5.020755	5.020755	29.867659	5.020755	11.913027	11.210178	5.020755	
51000	11.688050	4	27.441104	4.970933	27.441104	4.970933	4.970933	4.970933	27.441104	4.970933	11.387775	10.395359	4.970933	
52000	11.688050	4	27.456888	5.768490	27.456888	5.768490	5.768490	5.768490	27.456888	5.768490	12.873948	11.474737	5.768490	
53000	11.688050	6	13.853702	5.540884	29.880263	5.540884	5.540884	5.540884	29.880263	5.540884	10.809596	11.861032	11.203592	
54000	11.688050	5	13.252974	5.721663	31.429501	5.721663	5.721663	5.721663	31.429501	5.721663	13.061365	9.492467	5.721663	
55000	11.688050	5	18.581114	5.619733	18.581114	5.619733	5.619733	5.619733	18.581114	5.619733	11.889514	10.259272	11.990863	
56000	11.688050	4	26.291843	6.407271	26.291843	6.407271	6.407271	6.407271	26.291843	6.407271	11.050326	11.050326	9.768853	
57000	11.688050	6	13.773010	6.078600	27.692202	6.078600	6.078600	6.078600	27.692202	6.078600	12.283776	11.753506	12.899110	
58000	11.688050	4	12.091130	5.741353	30.451955	5.741353	5.741353	5.741353	30.451955	5.741353	10.842738	10.842738	5.741353	
59000	11.688050	6	16.183840	6.372607	16.183840	6.372607	9.516752	6.372607	16.183840	6.372607	13.607333	11.161870	11.853754	
60000	11.688050	5	21.027440	5.097095	21.027440	5.097095	11.231035	5.097095	21.027440	5.097095	12.904353	11.453714	5.097095	
61000	11.688050	4	14.159670	5.406786	27.750633	5.406786	10.112350	5.406786	27.750633	5.406786	14.159670	10.112350	5.406786	
62000	11.688050	5	14.977999	4.912325	14.977999	4.912325	9.874758	4.912325	14.977999	4.912325	11.312005	10.254217	14.977999	
63000	11.688050	6	18.703080	5.277702	18.703080	5.277702	11.224179	5.277702	18.703080	5.277702	11.198100	10.305150	13.481903	
64000	11.688050	6	27.279359	5.057602	27.279359	5.057602	10.398369	5.057602	27.279359	5.057602	11.130411	10.957626	10.434592	
65000	11.688050	4	25.645022	4.688950	25.645022	4.688950	10.396648	4.688950	25.645022	4.688950	12.603764	10.396648	4.688950	
66000	11.688050	5	12.576303	5.275216	29.047923	5.275216	9.558829	5.275216	29.047923	5.275216	12.576303	10.322956	5.275216	
67000	11.688050	5	13.369713	5.040715	28.901393	5.040715	10.689181	5.040715	28.901393	5.040715	13.369713	11.583408	5.040715	
68000	11.688050	7	13.606882	5.471823	28.448830	5.471823	9.282047	5.471823	28.448830	5.471823	11.592064	10.716518	10.673312	
69000	11.688050	6	20.588426	4.648982	20.588426	4.648982	10.674552	4.648982	20.588426	11.069983	12.043668	9.326755	9.326755	
70000	11.688050	4	24.914930	4.233700	24.914930	4.233700	10.954264	4.233700	24.914930	4.233700	11.995612	10.954264	4.233700	
71000	11.688050	4	13.352311	4.701316	25.030590	4.701316	9.168339	4.701316	25.030590	4.701316	13.352311	9.168339	4.701316	
72000	11.688050	3	13.773457	5.211588	13.773457	5.211588	9.855296	5.211588	13.773457	5.211588	13.773457	9.855296	13.773457	
73000	11.688050	6	13.604920	5.488909	19.671215	5.488909	10.484910	5.488909	19.671215	5.488909	12.355216	10.484910	13.115015	
74000	11.688050	6	12.870964	5.017252	26.294198	5.017252	10.550341	5.017252	26.294198	5.017252	12.508914	12.932552	5.017252	
75000	11.688050	5	14.389843	4.595906	14.389843	4.595906	10.797251	4.595906	14.389843	4.595906	11.128619	10.703965	4.595906	
76000	11.688050	6	21.040999	4.807437	21.040999	4.807437	11.184618	4.807437	21.040999	11.226916	11.313088	10.714078	21.040999	
77000	11.688050	6	14.481070	5.336319	24.479013	5.336319	9.999410	5.336319	24.479013	5.336319	11.693780	10.545171	5.336319	
78000	11.688050	4	15.248165	5.382284	15.248165	5.382284	10.055079	5.382284	15.248165	5.382284	12.072091	10.055079	15.248165	
79000	11.688050	5	19.409125	4.767163	19.409125	4.767163	9.280762	4.767163	19.409125	4.767163	13.152987	9.280762	10.765866	
80000	11.688050	4	16.606245	5.240569	16.606245	5.240569	9.605454	5.240569	16.606245	5.240569	12.078451	9.605454	5.240569	
81000	11.688050	6	14.281902	4.674773	23.102616	4.674773	11.384460	4.674773	23.102616	4.674773	11.166028	11.166028	11.959288	
82000	11.688050	5	28.115243	4.714857	28.115243	4.714857	10.213883	4.714857	28.115243	4.714857	11.706683	11.612199	11.706683	
83000	11.688050	5	12.147257	5.353944	30.049957	5.353944	5.353944	5.353944	30.049957	5.353944	30.049957	9.617586	11.402875	
84000	11.688050	5	13.314243	5.161291	28.759751	5.161291	5.161291	5.161291	28.759751	5.161291	12.916223	10.480878	5.161291	
85000	11.688050	4	14.331104	5.710451	29.149615	5.710451	5.710451	5.710451	29.149615	5.710451	14.331104	9.903348	5.710451	
86000	11.688050	5	18.703102	5.604115	18.703102	5.604115	5.604115	5.604115	18.703102	5.604115	10.204751	10.095324	13.524478	
87000	11.688050	5	25.602593	4.765869	25.602593	4.765869	4.765869	4.765869	25.602593	4.765869	12.374352	9.992741	11.845863	
88000	11.688050	4	26.949432	5.540099	26.949432	5.540099	5.540099	5.540099	26.949432	5.540099	12.146409	10.737093	5.540099	
89000	11.688050	5	12.829508	5.531528	28.853746	5.531528	5.531528	5.531528	28.853746	5.531528	11.976197	9.627867	11.976197	
90000	11.688050	4	11.772601	6.191077	29.168773	6.191077	6.191077	6.191077	29.168773	6.191077	11.155528	6.191077	11.155528	
91000	11.688050	5	13.902433	5.747515	14.262226	5.747515	5.747515	5.747515	14.262226	5.747515	11.863233	11.215101	5.747515	
92000	11.688050	5	12.815584	5.572346	23.397208	5.572346	5.572346	5.572346	23.397208	5.572346	11.715308	11.715308	10.778286	
93000	11.688050	5	26.023759	6.063838	26.023759	6.063838	6.063838	6.063838	26.023759	6.063838	10.617732	11.313753	10.168671	
94000	11.688050	5	13.863305	5.612282	27.285120	5.612282	5.612282	5.612282	27.285120	5.612282	12.238593	10.356385	12.238593	
95000	11.688050	4	26.360270	5.431007	26.360270	5.431007	5.431007	5.431007	26.360270	5.431007	11.506722	10.802102	26.360270	
96000	11.688050	4	28.910275	5.080334	28.910275	5.080334	5.080334	5.080334	28.910275	5.080334	12.232515	12.797346	28.910275	
97000	11.688050	5	13.746940	5.293980	29.046196	5.293980	5.293980	5.293980	29.046196	5.293980	13.170634	9.877432	5.293980	
98000	11.688050	5	17.577100	4.914958	17.577100	4.914958	4.914958	4.914958	17.577100	4.914958	11.902809	9.137463	10.329193	
99000	11.688050	4	20.357272	5.267159	20.357272	5.267159	5.267159	5.267159	20.357272	5.267159	10.934653	10.628165	5.267159	
100000	11.688050	4	28.056596	5.446502	28.056596	5.446502	5.446502	5.446502	28.056596	5.446502	11.971797	10.798162	5.446502	
101000	11.688050	5	13.856288	5.067647	27.186492	5.067647	5.067647	5.067647	27.186492	5.067647	12.407232	11.127639	5.067647	
102000	11.688050	5	26.288886	4.997634	26.288886	4.997634	4.997634	4.997634	26.288886	4.997634	12.956338	10.785156	10.666609	
103000	11.688050	5	13.076035	4.920081	29.279311	4.920081	4.920081	4.920081	29.279311	4.920081	11.529106	10.748984	4.920081	
104000	11.688050	5	14.195986	5.299988	27.293883	5.299988	5.299988	5.299988	27.293883	5.299988	11.161651	11.684423	11.684423	
105000	11.688050	4	28.246875	5.564909	28.246875	5.564909	5.564909	5.564909	28.246875	5.564909	10.797030	11.409109	5.564909	
106000	11.688050	6	12.397432	5.642695	31.008384	5.642695	5.642695	5.642695	31.008384	5.642695	12.901590	11.423615	10.693147	
107000	11.688050	4	13.773325	6.085042	32.273810	6.085042	6.085042	6.085042	32.273810	6.085042	13.773325	11.222402	6.085042	
108000	11.688050	4	14.379408	5.846508	14.379408	5.846508	5.846508	5.846508	14.379408	5.846508	12.535094	10.223651	5.846508	
109000	11.688050	4	19.336853	5.905021	19.336853	5.905021	5.905021	5.905021	19.336853	5.905021	11.914206	9.855768	5.905021	
110000	11.688050	5	22.297218	6.380768	22.297218	6.380768	6.380768	6.380768	22.297218	6.380768	11.116276	9.222157	13.624757	
111000	11.688050	6	13.255282	5.928946	28.021433	5.928946	5.928946	5.928946	28.021433	5.928946	11.329497	11.029083	12.301769	
112000	11.688050	4	25.323133	5.878973	25.323133	5.878973	5.878973	5.878973	25.323133	5.878973	13.566785	10.161601	25.323133	
113000	11.688050	5	25.518239	5.326715	25.518239	5.326715	10.332575	5.326715	25.518239	5.326715	12.925166	10.600800	5.326715	
114000	11.688050	5	14.789469	5.456394	14.789469	5.456394	5.456394	5.456394	14.789469	5.456394	11.015774	10.510312	11.173302	
115000	11.688050	4	23.564124	6.212864	23.564124	6.212864	6.212864	6.212864	23.564124	6.212864	12.675084	10.350304	6.212864	
116000	11.688050	5	12.834967	6.346665	30.404151	6.346665	6.346665	6.346665	30.404151	6.346665	11.346687	10.869960	6.346665	
117000	11.688050	4	15.121553	5.938003	15.121553	5.938003	9.566033	5.938003	15.121553	5.938003	12.256649	9.566033	5.938003	
118000	11.688050	4	25.127731	4.599249	25.127731	4.599249	9.819411	4.599249	25.127731	4.599249	12.761297	9.819411	4.599249	
119000	11.688050	4	27.927677	5.964415	27.927677	5.964415	5.964415	5.964415	27.927677	5.964415	10.627279	10.627279	12.359643	
120000	11.688050	4	25.604805	5.315527	25.604805	5.315527	5.315527	5.315527	25.604805	5.315527	11.472917	11.309579	5.315527	
121000	11.688050	4	26.742440	5.480805	26.742440	5.480805	5.480805	5.480805	26.742440	5.480805	11.503318	11.406814	5.480805	
122000	11.688050	5	12.503457	6.129372	27.247349	6.129372	6.129372	6.129372	27.247349	6.129372	12.503457	11.384072	11.127462	
123000	11.688050	4	11.768518	5.942503	31.066899	5.942503	5.942503	5.942503	31.066899	5.942503	10.420540	10.420540	5.942503	
124000	11.688050	4	27.177244	5.976808	27.177244	5.976808	5.976808	5.976808	27.177244	5.976808	12.437007	10.730062	5.976808	
125000	11.688050	5	12.774650	5.676641	28.460382	5.676641	5.676641	5.676641	28.460382	5.676641	9.733180	10.660882	5.676641	
126000	11.688050	4	16.844416	5.221116	16.844416	5.221116	5.221116	5.221116	16.844416	5.221116	10.932592	11.236552	5.221116	
127000	11.688050	5	13.555297	5.239267	25.508100	5.239267	5.239267	5.239267	25.508100	5.239267	12.077736	11.459563	5.239267	
128000	11.688050	4	29.207103	5.077192	29.207103	5.077192	5.077192	5.077192	29.207103	5.077192	12.483988	10.429581	5.077192	
129000	11.688050	5	25.981687	5.514782	25.981687	5.514782	5.514782	5.514782	25.981687	5.514782	13.102465	10.836844	11.096299	
130000	11.688050	4	27.296163	5.456596	27.296163	5.456596	5.456596	5.456596	27.296163	5.456596	10.837220	11.186436	5.456596	
131000	11.688050	4	15.333318	5.679494	15.333318	5.679494	5.679494	5.679494	15.333318	5.679494	12.176085	10.749253	5.679494	
132000	11.688050	6	13.998548	6.147123	29.311410	6.147123	6.147123	6.147123	29.311410	6.147123	12.421179	10.981436	11.807938	
133000	11.688050	4	27.826004	5.094626	27.826004	5.094626	5.094626	5.094626	27.826004	5.094626	12.024986	11.108256	5.094626	
134000	11.688050	5	13.888418	4.749779	26.659286	4.749779	4.749779	4.749779	26.659286	4.749779	13.146385	10.551995	4.749779	
135000	11.688050	4	22.542738	5.393481	22.542738	5.393481	5.393481	5.393481	22.542738	5.393481	12.114740	10.342684	22.542738	
136000	11.688050	5	13.406686	5.259465	25.951556	5.259465	5.259465	5.259465	25.951556	5.259465	12.072561	10.620245	5.259465	
137000	11.688050	4	27.694640	5.728781	27.694640	5.728781	5.728781	5.728781	27.694640	5.728781	11.099113	11.162099	5.728781	
138000	11.688050	5	24.601535	5.432222	24.601535	5.432222	5.432222	5.432222	24.601535	5.432222	11.149577	10.589759	10.189294	
139000	11.688050	4	25.947372	5.817502	25.947372	5.817502	5.817502	5.817502	25.947372	5.817502	11.040628	11.040628	12.149786	
140000	11.688050	5	26.841529	5.734006	26.841529	5.734006	5.734006	5.734006	26.841529	5.734006	10.929196	9.500221	13.293129	
141000	11.688050	4	26.575023	5.011006	26.575023	5.011006	5.011006	5.011006	26.575023	5.011006	11.333951	9.428748	5.011006	
142000	11.688050	4	26.691033	5.286898	26.691033	5.286898	5.286898	5.286898	26.691033	5.286898	13.417300	10.030618	5.286898	
143000	11.688050	4	28.143850	5.249600	28.143850	5.249600	5.249600	5.249600	28.143850	5.249600	12.683428	11.026866	5.249600	
144000	11.688050	5	25.616198	5.680394	25.616198	5.680394	5.680394	5.680394	25.616198	5.680394	10.278677	11.580375	12.906125	
145000	11.688050	5	25.870069	5.520907	25.870069	5.520907	5.520907	5.520907	25.870069	5.520907	12.563715	11.875893	10.904469	
146000	11.688050	4	28.431620	5.281866	28.431620	5.281866	5.281866	5.281866	28.431620	5.281866	12.405489	9.759822	5.281866	
147000	11.688050	5	12.377287	5.739835	27.520963	5.739835	5.739835	5.739835	27.520963	5.739835	11.741716	11.154092	5.739835	
148000	11.688050	4	14.497145	6.228571	31.652936	6.228571	6.228571	6.228571	31.652936	6.228571	14.497145	11.673432	6.228571	
149000	11.688050	5	17.365726	6.017411	17.365726	6.017411	6.017411	6.017411	17.365726	6.017411	11.149200	10.495586	13.157042	
150000	11.688050	5	26.123833	5.727976	26.123833	5.727976	5.727976	5.727976	26.123833	5.727976	11.433447	10.599848	11.707656	
151000	11.688050	5	12.464422	5.662119	28.618655	5.662119	5.662119	5.662119	28.618655	5.662119	11.617875	11.283661	28.618655	
152000	11.688050	6	11.931986	5.568542	26.290706	5.568542	5.568542	5.568542	26.290706	5.568542	11.449267	11.684743	13.140714	
153000	11.688050	5	27.933070	5.551696	27.933070	5.551696	5.551696	5.551696	27.933070	5.551696	10.016331	11.021162	11.274269	
154000	11.688050	4	14.976846	5.183682	14.976846	5.183682	5.183682	5.183682	14.976846	5.183682	11.704132	11.681760	5.183682	
155000	11.688050	5	12.939637	5.034592	25.326151	5.034592	5.034592	5.034592	25.326151	5.034592	12.344505	10.833039	5.034592	
156000	11.688050	5	13.708457	5.510649	28.064238	5.510649	5.510649	5.510649	28.064238	5.510649	11.746061	9.571933	5.510649	
157000	11.688050	5	12.520553	5.490038	31.548652	5.490038	5.490038	5.490038	31.548652	5.490038	11.477185	10.545725	5.490038	
158000	11.688050	6	12.786783	6.478687	30.957963	6.478687	6.478687	6.478687	30.957963	6.478687	10.616264	11.480518	11.832194	
159000	11.688050	4	13.366958	5.634622	28.265227	5.634622	5.634622	5.634622	28.265227	5.634622	10.775804	10.775804	5.634622	
160000	11.688050	6	13.462232	5.734713	24.135641	5.734713	5.734713	5.734713	24.135641	5.734713	13.297134	10.132507	10.946764	
161000	11.688050	5	13.610398	5.403640	27.296035	5.403640	5.403640	5.403640	27.296035	5.403640	10.744799	10.479310	27.296035	
162000	11.688050	4	13.274177	5.377257	28.475851	5.377257	5.377257	5.377257	28.475851	5.377257	11.033980	11.033980	5.377257	
163000	11.688050	4	12.652496	6.369701	28.639802	6.369701	6.369701	6.369701	28.639802	6.369701	12.124222	6.369701	6.369701	
164000	11.688050	6	12.567852	6.209269	27.736817	6.209269	6.209269	6.209269	27.736817	6.209269	11.184043	9.356638	11.507868	
165000	11.688050	3	13.942108	6.862818	29.533429	6.862818	6.862818	6.862818	29.533429	6.862818	13.942108	6.862818	6.862818	
166000	11.688050	5	14.351686	6.408384	30.279096	6.408384	6.408384	6.408384	30.279096	6.408384	12.165734	11.437085	6.408384	
167000	11.688050	5	13.838320	5.360816	27.127447	5.360816	5.360816	5.360816	27.127447	5.360816	11.439439	10.050769	11.439439	
168000	11.688050	6	14.172633	5.377614	30.068489	5.377614	5.377614	5.377614	30.068489	5.377614	11.577838	10.388890	9.351133	
169000	11.688050	3	29.830611	6.198296	29.830611	6.198296	6.198296	6.198296	29.830611	6.198296	10.784594	10.784594	29.830611	
170000	11.688050	4	29.334311	5.716175	29.334311	5.716175	5.716175	5.716175	29.334311	5.716175	12.307262	11.501735	5.716175	
171000	11.688050	6	12.783588	5.083774	30.222522	5.083774	5.083774	5.083774	30.222522	5.083774	12.187674	11.410549	11.688560	
172000	11.688050	5	13.509437	5.569510	30.205803	5.569510	5.569510	5.569510	30.205803	5.569510	13.190746	11.842456	11.842456	
173000	11.688050	6	13.147677	5.101631	15.367559	5.101631	10.234860	5.101631	15.367559	10.611065	10.952977	10.611065	10.952977	
174000	11.688050	6	13.706473	5.117397	21.789186	5.117397	10.184963	5.117397	21.789186	5.117397	14.146040	11.429938	5.117397	
175000	11.688050	4	13.621950	4.701165	13.621950	4.701165	10.823628	4.701165	13.621950	4.701165	10.823628	13.073193	4.701165	
176000	11.688050	6	13.018184	5.110207	16.476935	5.110207	9.549681	5.110207	16.476935	5.110207	11.944368	9.549681	13.895552	
177000	11.688050	5	21.534242	4.981103	21.534242	4.981103	10.086136	4.981103	21.534242	4.981103	13.216758	10.182425	4.981103	
178000	11.688050	7	11.528399	5.353122	26.717981	5.353122	10.487344	5.353122	26.717981	5.353122	11.369794	11.238439	13.758424	
179000	11.688050	5	12.787016	5.065522	28.426728	5.065522	10.772708	5.065522	28.426728	5.065522	12.374492	10.772708	5.065522	
180000	11.688050	5	14.191624	5.010425	14.191624	5.010425	10.290620	5.010425	14.191624	5.010425	12.963476	10.547077	5.010425	
181000	11.688050	7	12.948003	5.222359	20.154730	5.222359	10.562033	5.222359	20.154730	5.222359	12.486922	10.966987	10.384245	
182000	11.688050	5	28.650519	5.023849	28.650519	5.023849	10.468529	5.023849	28.650519	5.023849	11.396841	11.408276	10.468529	
183000	11.688050	6	12.388412	5.708257	28.798574	5.708257	10.533734	5.708257	28.798574	5.708257	12.388412	11.807090	11.896251	
184000	11.688050	5	12.661975	5.355938	26.877248	5.355938	9.955028	5.355938	26.877248	5.355938	13.170183	9.955028	5.355938	
185000	11.688050	4	15.430012	5.043201	15.430012	5.043201	10.347718	5.043201	15.430012	5.043201	12.267063	12.267063	5.043201	
186000	11.688050	7	12.541190	4.917850	19.169360	4.917850	9.875000	4.917850	19.169360	4.917850	13.154851	10.249422	11.674276	
187000	11.688050	6	13.245908	4.553155	23.001210	4.553155	11.576699	4.553155	23.001210	4.553155	12.123116	10.542765	4.553155	
188000	11.688050	6	13.021539	4.989394	26.895390	4.989394	10.351170	4.989394	26.895390	4.989394	12.066580	10.611465	4.989394	
189000	11.688050	5	15.563899	4.640745	15.563899	4.640745	11.636754	4.640745	15.563899	4.640745	12.743066	10.352676	4.640745	
190000	11.688050	5	11.761861	4.799972	21.129145	4.799972	10.477310	4.799972	21.129145	4.799972	12.309350	10.477310	4.799972	
191000	11.688050	6	13.821041	5.286729	25.918664	5.286729	10.400676	5.286729	25.918664	5.286729	12.825491	10.931345	5.286729	
192000	11.688050	6	14.665449	5.608681	18.368618	5.608681	9.975379	5.608681	18.368618	5.608681	11.500479	11.720569	5.608681	
193000	11.688050	6	12.463379	4.754371	27.544069	4.754371	9.442435	4.754371	27.544069	4.754371	13.948474	10.995583	4.754371	
194000	11.688050	5	15.614667	4.591639	15.614667	4.591639	10.246245	4.591639	15.614667	4.591639	13.555751	9.832421	4.591639	
195000	11.688050	6	22.571955	4.699714	22.571955	4.699714	10.490396	4.699714	22.571955	4.699714	13.225996	11.026458	11.300557	
196000	11.688050	6	12.421013	4.783976	26.506440	4.783976	10.390024	4.783976	26.506440	4.783976	12.316083	11.677945	4.783976	
197000	11.688050	5	12.303967	4.718460	29.573781	4.718460	10.399660	4.718460	29.573781	4.718460	11.273865	10.399660	4.718460	
198000	11.688050	6	12.876306	5.378840	27.919057	5.378840	12.138646	5.378840	27.919057	5.378840	12.204819	10.936702	5.378840	
199000	11.688050	5	11.516120	5.219678	27.990241	5.219678	10.026090	5.219678	27.990241	5.219678	13.081046	10.026090	5.219678	
200000	11.688050	7	13.986884	4.968515	27.990241	4.968515	10.840840	4.968515	27.990241	4.968515	11.795712	11.076224	11.693755	
201000	11.688050	6	13.428408	5.620295	27.910563	5.620295	9.885312	5.620295	27.910563	5.620295	11.281364	9.885312	10.122480	
202000	11.688050	6	12.777863	5.475126	16.537128	5.475126	10.565130	5.475126	16.537128	5.475126	12.261938	11.151981	5.475126	
203000	11.688050	5	12.818023	5.012368	23.371723	5.012368	10.235291	5.012368	23.371723	5.012368	12.818023	11.777335	5.012368	
204000	11.688050	6	13.700559	4.756673	26.580843	4.756673	10.404544	4.756673	26.580843	4.756673	12.345997	10.660571	4.756673	
205000	11.688050	5	27.064993	5.412086	27.064993	5.412086	10.702911	5.412086	27.064993	5.412086	12.281202	10.854481	5.412086	
206000	11.688050	6	13.227407	4.670430	27.017778	4.670430	10.085326	4.670430	27.017778	4.670430	12.385363	10.750615	4.670430	
207000	11.688050	4	16.459586	4.740260	16.459586	4.740260	9.701938	4.740260	16.459586	4.740260	13.034860	9.701938	4.740260	
208000	11.688050	5	14.425060	4.994028	14.425060	4.994028	11.032388	4.994028	14.425060	4.994028	12.905737	11.032388	10.686935	
209000	11.688050	6	13.103179	4.926756	19.920344	4.926756	10.104209	4.926756	19.920344	4.926756	10.747958	10.104209	11.009742	
