Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	Alpha[10]	Alpha[11]	
675000	268.021876	9	0.296529	0.249242	0.357343	0.296529	0.335827	0.240806	1.026365	0.296529	0.299513	0.344811	0.093713	
676000	268.021876	9	0.290422	0.194844	0.469995	0.306029	0.305837	0.194844	0.537958	0.426468	0.297603	0.426468	0.374016	
677000	268.021876	9	0.371564	0.230132	0.520119	0.279365	0.371564	0.201083	0.712866	0.371564	0.432652	0.437577	0.331907	
678000	268.021876	9	0.341485	0.204463	0.508578	0.299674	0.384980	0.204463	0.508578	0.277442	0.416141	0.498365	0.173132	
679000	268.021876	9	0.273549	0.237800	0.437808	0.237800	0.360685	0.141092	1.689965	0.647876	0.273549	0.325372	0.142096	
680000	268.021876	7	0.305078	0.154934	0.416378	0.313619	0.305078	0.154934	0.569708	0.470793	0.313619	0.416378	0.150775	
681000	268.021876	9	0.295973	0.194925	0.539059	0.324252	0.324252	0.196144	0.504498	0.502818	0.295973	0.368884	0.409521	
682000	268.021876	10	0.280470	0.272964	0.512501	0.303673	0.352674	0.162290	0.626412	0.559529	0.303673	0.406510	0.301149	
683000	268.021876	9	0.358465	0.206636	0.358465	0.347151	0.352606	0.206636	0.994404	0.639020	0.213900	0.419083	0.141011	
684000	268.021876	8	0.263878	0.278391	0.384510	0.278391	0.278391	0.181945	0.575160	0.550459	0.278391	0.576369	0.235611	
685000	268.021876	9	0.290840	0.267956	0.373310	0.268098	0.304376	0.267956	0.589293	0.373310	0.370632	0.373116	0.203527	
686000	268.021876	6	0.295304	0.234768	0.446626	0.234768	0.312069	0.234768	0.480198	0.480198	0.234768	0.446626	0.208735	
687000	268.021876	7	0.305634	0.264795	0.447490	0.264795	0.305634	0.262525	0.447490	0.573009	0.391783	0.364318	0.262525	
688000	268.021876	9	0.278467	0.271169	0.392765	0.258156	0.271169	0.210169	0.897272	0.567204	0.392765	0.381087	0.205854	
689000	268.021876	8	0.296864	0.186467	0.435245	0.296864	0.263032	0.186467	0.850633	0.309720	0.309720	0.402744	0.164632	
690000	268.021876	10	0.299735	0.222436	0.591653	0.269063	0.298049	0.152672	1.563310	0.377097	0.269063	0.509180	0.204993	
691000	268.021876	7	0.307494	0.210161	0.388147	0.269037	0.307494	0.210161	1.004492	0.517493	0.307494	0.388147	0.358172	
692000	268.021876	7	0.295070	0.228300	0.386190	0.228300	0.332181	0.228300	0.386190	0.426325	0.254447	0.386190	0.212912	
693000	268.021876	9	0.342061	0.229003	0.515381	0.287171	0.297847	0.221494	0.515381	0.409435	0.388332	0.307101	0.297847	
694000	268.021876	8	0.303907	0.220639	0.450471	0.303907	0.303907	0.220639	0.738256	0.333253	0.257090	0.300892	0.280379	
695000	268.021876	9	0.300111	0.268517	0.421795	0.268517	0.347544	0.225305	1.618309	0.440331	0.268517	0.445623	0.273775	
696000	268.021876	6	0.319417	0.164785	0.507222	0.308408	0.308408	0.164785	0.782118	0.507222	0.308408	0.435899	0.164785	
697000	268.021876	9	0.295322	0.196919	0.441676	0.231276	0.295322	0.199497	0.817947	0.441676	0.331423	0.610247	0.249020	
698000	268.021876	8	0.293460	0.164796	0.466913	0.293460	0.309679	0.164796	0.659730	0.323930	0.264107	0.466913	0.121082	
699000	268.021876	6	0.296313	0.190162	0.395338	0.304401	0.296313	0.195587	0.395338	0.395338	0.296313	0.395338	0.224984	
700000	268.021876	7	0.281076	0.216650	0.425762	0.281076	0.281076	0.172175	0.425762	0.487651	0.281076	0.452970	0.417807	
701000	268.021876	8	0.316397	0.174850	0.407112	0.316397	0.338963	0.174850	1.077433	0.332919	0.316397	0.381224	0.259837	
702000	268.021876	9	0.313656	0.251674	0.417683	0.235434	0.323363	0.165498	0.500807	0.302730	0.323363	0.323363	0.234595	
703000	268.021876	7	0.313806	0.211580	0.400608	0.313806	0.313806	0.178439	0.491110	0.491110	0.216219	0.348592	0.313806	
704000	268.021876	7	0.316395	0.316395	0.427435	0.272795	0.316395	0.233782	1.013490	0.325562	0.272795	0.322634	0.233782	
705000	268.021876	7	0.346428	0.223736	0.424205	0.274865	0.346428	0.230757	1.086042	0.424205	0.223736	0.414951	0.223736	
706000	268.021876	7	0.289708	0.173092	0.382211	0.289708	0.295899	0.173092	1.116509	0.403009	0.289708	0.353885	0.289708	
707000	268.021876	8	0.302910	0.166336	0.437101	0.292072	0.302910	0.205868	1.384262	0.525881	0.302910	0.459731	0.205868	
708000	268.021876	7	0.320345	0.225059	0.445653	0.253892	0.225059	0.225059	1.465980	0.445653	0.253988	0.360099	0.253988	
709000	268.021876	6	0.323095	0.196991	0.484969	0.276249	0.323095	0.196991	0.959347	0.323095	0.299004	0.323095	0.196991	
710000	268.021876	10	0.295627	0.201900	0.446281	0.267869	0.319318	0.201900	0.686313	0.452046	0.238229	0.511713	0.202299	
711000	268.021876	5	0.290420	0.170261	0.479697	0.290420	0.290420	0.170261	1.477337	0.564490	0.290420	0.479697	0.290420	
712000	268.021876	7	0.303389	0.222242	0.398275	0.303389	0.303389	0.170748	0.752062	0.398275	0.303389	0.354215	0.207590	
713000	268.021876	8	0.322209	0.182228	0.385943	0.322209	0.322209	0.178473	0.846866	0.542194	0.322209	0.349398	0.278076	
714000	268.021876	7	0.299229	0.229593	0.421256	0.299229	0.299229	0.216176	0.423253	0.421256	0.316673	0.421256	0.250056	
715000	268.021876	8	0.302501	0.264258	0.395665	0.302501	0.302501	0.192505	0.619492	0.386822	0.245249	0.339905	0.386822	
716000	268.021876	8	0.299649	0.204592	0.414360	0.299649	0.299649	0.188731	0.633933	0.414360	0.303471	0.398579	0.286386	
717000	268.021876	6	0.310024	0.194916	0.389535	0.292537	0.310024	0.194916	0.389535	0.469834	0.287017	0.389535	0.194916	
718000	268.021876	7	0.329848	0.185015	0.527872	0.257191	0.329848	0.185015	0.604517	0.329848	0.257191	0.377939	0.396361	
719000	268.021876	9	0.332640	0.240202	0.472866	0.304962	0.304962	0.240202	0.729445	0.384394	0.322796	0.486257	0.194028	
720000	268.021876	10	0.287454	0.240217	0.430104	0.322101	0.305029	0.198703	1.269524	0.259684	0.259684	0.389157	0.232271	
721000	268.021876	10	0.300787	0.200193	0.418702	0.241391	0.304280	0.175697	0.622276	0.336188	0.434330	0.434330	0.142229	
722000	268.021876	8	0.296906	0.217378	0.396002	0.296906	0.310215	0.217378	0.782212	0.383803	0.217378	0.287486	0.381237	
723000	268.021876	9	0.304109	0.184186	0.416455	0.304109	0.331312	0.184186	0.998863	0.324474	0.326039	0.558031	0.402061	
724000	268.021876	10	0.328425	0.209734	0.418283	0.335940	0.329227	0.215702	0.778577	0.444268	0.329227	0.370693	0.177913	
725000	268.021876	8	0.302807	0.273836	0.430997	0.263803	0.302807	0.192882	0.430997	0.265595	0.265595	0.355581	0.182793	
726000	268.021876	7	0.315597	0.225648	0.430736	0.315597	0.315597	0.145039	1.618444	0.401272	0.315597	0.373101	0.315597	
727000	268.021876	7	0.324327	0.236300	0.360123	0.261067	0.316188	0.259683	0.360123	0.324207	0.259683	0.324327	0.360123	
728000	268.021876	7	0.285378	0.196817	0.475752	0.285378	0.285378	0.196817	1.628634	0.301084	0.285378	0.279830	0.159120	
729000	268.021876	9	0.302744	0.198928	0.381433	0.254181	0.300581	0.198928	1.209005	0.381433	0.253899	0.345757	0.251502	
730000	268.021876	9	0.293633	0.179780	0.390302	0.293633	0.298391	0.160610	2.204425	0.437946	0.341690	0.390302	0.337623	
731000	268.021876	9	0.283883	0.314902	0.410138	0.283883	0.314257	0.228149	0.982989	0.361701	0.283883	0.293306	0.268642	
732000	268.021876	7	0.326208	0.169952	0.413957	0.334635	0.326208	0.169952	1.835547	0.589268	0.326208	0.413957	0.169765	
733000	268.021876	9	0.322001	0.196493	0.397007	0.238350	0.322001	0.196493	1.518377	0.271711	0.223959	0.355202	0.213349	
734000	268.021876	7	0.302245	0.246910	0.408592	0.243781	0.302245	0.243781	1.182615	0.609882	0.302245	0.408592	0.299839	
735000	268.021876	9	0.315155	0.196354	0.402925	0.315155	0.315155	0.204555	0.772891	0.439302	0.316515	0.405172	0.344173	
736000	268.021876	8	0.293383	0.193017	0.354834	0.293383	0.349047	0.193017	0.910535	0.717892	0.301367	0.349047	0.266763	
737000	268.021876	11	0.325308	0.279896	0.365012	0.259031	0.373708	0.217571	0.435534	0.337815	0.232050	0.438607	0.111146	
738000	268.021876	8	0.321837	0.164591	0.557142	0.321837	0.321837	0.164591	0.544437	0.286715	0.278457	0.497627	0.240134	
739000	268.021876	8	0.293805	0.291474	0.536787	0.330237	0.330237	0.283637	0.624882	0.283637	0.291474	0.372707	0.279737	
740000	268.021876	7	0.321084	0.231572	0.494067	0.321084	0.304129	0.207599	0.531856	0.321084	0.321084	0.556829	0.321084	
741000	268.021876	6	0.307430	0.230384	0.479172	0.307430	0.307430	0.230384	0.915218	0.477268	0.307430	0.479172	0.204327	
742000	268.021876	9	0.283897	0.249991	0.414737	0.239834	0.359469	0.238457	1.028529	0.359469	0.240652	0.414737	0.236873	
743000	268.021876	6	0.309856	0.247535	0.408654	0.301015	0.279857	0.247535	0.872192	0.408654	0.279857	0.408654	0.247535	
744000	268.021876	5	0.296175	0.296175	0.399697	0.280126	0.296175	0.251440	0.549315	0.399697	0.251440	0.399697	0.296175	
745000	268.021876	7	0.331536	0.220887	0.431839	0.331536	0.331536	0.220887	0.444953	0.533489	0.383739	0.383739	0.144216	
746000	268.021876	9	0.331508	0.253406	0.512075	0.236498	0.331508	0.205566	0.634930	0.356814	0.295851	0.356814	0.220464	
747000	268.021876	9	0.296751	0.239232	0.379151	0.262076	0.287082	0.239232	0.693158	0.342588	0.298429	0.342588	0.118742	
748000	268.021876	7	0.307020	0.307020	0.458495	0.307020	0.307020	0.307020	2.020484	0.276528	0.385346	0.362317	0.181670	
749000	268.021876	5	0.328775	0.242557	0.434114	0.288721	0.328775	0.242557	0.479653	0.288721	0.288721	0.434114	0.242557	
750000	268.021876	7	0.349757	0.239164	0.487498	0.239164	0.349757	0.239164	0.822640	0.367210	0.349757	0.406389	0.223875	
751000	268.021876	9	0.254333	0.192814	0.368447	0.217545	0.259590	0.192814	0.723866	0.337992	0.325358	0.444003	0.192814	
752000	268.021876	10	0.319982	0.156720	0.457330	0.255574	0.355730	0.221459	1.630173	0.429378	0.366804	0.355730	0.296129	
753000	268.021876	8	0.338289	0.175877	0.378780	0.228280	0.387764	0.197996	0.387764	0.387764	0.300714	0.387764	0.116074	
754000	268.021876	8	0.324829	0.285804	0.347239	0.293988	0.290172	0.285804	0.955353	0.363245	0.324829	0.421741	0.293988	
755000	268.021876	9	0.343300	0.221923	0.525789	0.343300	0.262175	0.236476	0.571030	0.343300	0.280457	0.560384	0.324375	
756000	268.021876	8	0.313071	0.184532	0.484388	0.252997	0.252997	0.184532	0.663144	0.376565	0.319249	0.376565	0.319019	
757000	268.021876	9	0.301954	0.211379	0.423355	0.247830	0.252084	0.243273	0.644863	0.274825	0.243273	0.442122	0.243273	
758000	268.021876	9	0.320046	0.192948	0.435873	0.253588	0.320046	0.191943	0.736213	0.320046	0.243243	0.274974	0.191349	
759000	268.021876	9	0.271822	0.238646	0.413405	0.271822	0.338156	0.176084	0.778586	0.658526	0.271822	0.576048	0.412864	
760000	268.021876	7	0.266246	0.182154	0.383140	0.303980	0.266246	0.182154	0.830001	0.383140	0.217854	0.383140	0.300205	
761000	268.021876	9	0.299458	0.194464	0.404343	0.281344	0.281344	0.198031	0.524908	0.628188	0.281344	0.402882	0.404316	
762000	268.021876	8	0.294296	0.207546	0.405400	0.298823	0.298823	0.223404	0.678212	0.405400	0.236330	0.368183	0.223404	
763000	268.021876	9	0.321880	0.226977	0.393770	0.231842	0.325083	0.204491	0.759375	0.393770	0.325083	0.356150	0.190863	
764000	268.021876	7	0.275627	0.173015	0.373551	0.275627	0.275627	0.173015	1.154344	0.324233	0.324233	0.363311	0.324329	
765000	268.021876	9	0.290803	0.238574	0.406826	0.290803	0.344892	0.167329	0.591247	0.329190	0.238574	0.389005	0.314650	
766000	268.021876	9	0.331403	0.186797	0.404241	0.303209	0.363227	0.186797	1.856931	0.466394	0.303209	0.418691	0.222105	
767000	268.021876	8	0.346932	0.262743	0.372515	0.262743	0.372515	0.187130	0.535488	0.292873	0.252933	0.372515	0.363697	
768000	268.021876	6	0.294243	0.187376	0.435868	0.231052	0.294243	0.187376	0.435868	0.401968	0.294243	0.435868	0.190099	
769000	268.021876	8	0.381975	0.275353	0.445348	0.258401	0.226051	0.226051	0.868568	0.445348	0.319708	0.381975	0.116387	
770000	268.021876	8	0.322769	0.290391	0.439984	0.244050	0.325460	0.244050	0.945238	0.336748	0.244050	0.412362	0.336748	
771000	268.021876	8	0.313880	0.181471	0.407448	0.250544	0.313880	0.181471	0.683995	0.473284	0.220078	0.407448	0.284473	
772000	268.021876	8	0.323968	0.197769	0.388556	0.242087	0.323968	0.197769	1.201662	0.601997	0.225903	0.323968	0.229127	
773000	268.021876	9	0.329241	0.231307	0.346495	0.260408	0.348436	0.231307	0.465349	0.426953	0.260408	0.455552	0.209338	
774000	268.021876	6	0.359188	0.202932	0.578730	0.335559	0.335559	0.209972	0.578730	0.243105	0.243105	0.359188	0.209972	
775000	268.021876	8	0.332040	0.256967	0.489693	0.268446	0.332040	0.234745	0.568625	0.328987	0.268446	0.328987	0.131781	
776000	268.021876	9	0.319279	0.254080	0.438401	0.279563	0.308086	0.254080	0.580507	0.396274	0.319279	0.500367	0.412455	
777000	268.021876	8	0.284049	0.157675	0.366227	0.284049	0.288326	0.168485	1.183770	0.366227	0.284049	0.438429	0.321997	
778000	268.021876	9	0.377869	0.210156	0.471984	0.326399	0.314186	0.210156	0.511046	0.494469	0.314186	0.372869	0.182292	
779000	268.021876	11	0.320697	0.202206	0.408012	0.248734	0.340306	0.180394	0.891473	0.444573	0.322342	0.302200	0.099742	
780000	268.021876	8	0.337069	0.203347	0.446580	0.296351	0.337069	0.191096	0.459706	0.337069	0.357645	0.337069	0.363802	
781000	268.021876	5	0.338094	0.196105	0.472618	0.338094	0.278902	0.196105	0.472618	0.505881	0.338094	0.338094	0.196105	
782000	268.021876	9	0.309975	0.225182	0.448180	0.330852	0.309975	0.229622	2.273808	0.469142	0.346904	0.448180	0.155383	
783000	268.021876	7	0.293955	0.241527	0.431249	0.241527	0.293955	0.156309	0.764668	0.431249	0.241527	0.496589	0.240773	
784000	268.021876	8	0.330914	0.247054	0.460373	0.247054	0.349453	0.247054	1.327534	0.282793	0.252038	0.400345	0.247054	
785000	268.021876	9	0.301830	0.171150	0.429537	0.261063	0.301830	0.171150	1.014224	0.376791	0.303863	0.421124	0.305112	
786000	268.021876	8	0.305602	0.221378	0.392026	0.231735	0.305602	0.171268	0.735011	0.392026	0.320547	0.392026	0.224538	
787000	268.021876	7	0.243787	0.238459	0.425165	0.243787	0.243787	0.148903	1.271228	0.425165	0.243787	0.428014	0.276107	
788000	268.021876	7	0.273558	0.176246	0.361334	0.273558	0.265585	0.176246	0.533897	0.342605	0.320799	0.361334	0.361334	
789000	268.021876	10	0.339049	0.193510	0.397210	0.268030	0.328678	0.172989	0.572472	0.418411	0.315647	0.339049	0.255496	
790000	268.021876	4	0.318280	0.219621	0.392018	0.318280	0.318280	0.219621	0.392018	0.412592	0.219621	0.392018	0.219621	
791000	268.021876	7	0.309243	0.206450	0.428377	0.309243	0.309243	0.191208	0.428377	0.298546	0.212203	0.428377	0.100747	
792000	268.021876	8	0.300251	0.223711	0.317158	0.277459	0.300251	0.206661	1.110368	0.574549	0.300251	0.300251	0.142534	
793000	268.021876	10	0.337920	0.249132	0.448502	0.249132	0.297225	0.206385	0.787788	0.429894	0.355464	0.336772	0.165876	
794000	268.021876	7	0.341819	0.170065	0.341819	0.300373	0.303720	0.209372	0.574237	0.296167	0.296167	0.341819	0.209372	
795000	268.021876	8	0.311747	0.188309	0.406639	0.282509	0.282509	0.206428	0.637432	0.304550	0.282509	0.311747	0.243185	
796000	268.021876	8	0.303225	0.206470	0.401225	0.303225	0.278162	0.227865	0.439483	0.439483	0.306937	0.439483	0.149110	
797000	268.021876	7	0.307486	0.226325	0.438743	0.251387	0.307486	0.226325	0.438743	0.438743	0.347654	0.449151	0.315247	
798000	268.021876	6	0.284302	0.221814	0.400675	0.275265	0.275265	0.221814	0.722611	0.384048	0.275265	0.400675	0.221814	
799000	268.021876	10	0.284994	0.220042	0.382738	0.284994	0.235369	0.178356	0.428796	0.629707	0.414572	0.468516	0.212168	
800000	268.021876	8	0.282948	0.167938	0.431412	0.282948	0.308961	0.167938	0.791676	0.405184	0.282948	0.455798	0.220347	
801000	268.021876	8	0.328222	0.201926	0.439330	0.230172	0.322555	0.201926	0.589725	0.375650	0.375650	0.375650	0.178111	
802000	268.021876	7	0.273149	0.227438	0.402570	0.246018	0.273149	0.227438	0.748503	0.475050	0.227438	0.389008	0.273149	
803000	268.021876	8	0.274968	0.215295	0.449633	0.270787	0.270787	0.215295	0.589062	0.377791	0.290084	0.290084	0.235376	
804000	268.021876	8	0.333874	0.281684	0.466209	0.289183	0.286826	0.281684	0.466209	0.330641	0.333874	0.392567	0.255715	
805000	268.021876	7	0.285510	0.253664	0.477264	0.253664	0.285510	0.183463	0.936257	0.477264	0.378334	0.316302	0.253664	
806000	268.021876	6	0.308096	0.248425	0.469619	0.248425	0.248425	0.196882	0.767113	0.308096	0.248425	0.413946	0.196882	
807000	268.021876	8	0.310374	0.222451	0.549349	0.266753	0.310374	0.222451	0.805814	0.331111	0.310374	0.455462	0.201047	
808000	268.021876	6	0.298922	0.213408	0.408326	0.298922	0.298922	0.213408	0.933442	0.298922	0.298922	0.363786	0.163305	
809000	268.021876	7	0.297531	0.230040	0.531893	0.253052	0.253052	0.156298	0.531893	0.458258	0.297531	0.458258	0.369820	
810000	268.021876	7	0.334154	0.201064	0.522490	0.309093	0.334154	0.206767	0.522490	0.482852	0.334154	0.522490	0.333810	
811000	268.021876	9	0.314075	0.170231	0.401699	0.314075	0.290961	0.174141	0.795767	0.454159	0.383494	0.528025	0.314075	
812000	268.021876	8	0.329833	0.242783	0.481095	0.300073	0.262644	0.242783	0.481095	0.338775	0.329833	0.581347	0.231069	
813000	268.021876	10	0.313966	0.263586	0.434786	0.336420	0.382142	0.226379	0.453124	0.575083	0.311336	0.382142	0.514561	
814000	268.021876	7	0.342153	0.281733	0.431091	0.278801	0.275156	0.275156	0.431091	0.424904	0.275156	0.424904	0.264562	
815000	268.021876	8	0.310143	0.198687	0.427653	0.312737	0.310143	0.166620	0.567469	0.310143	0.310143	0.569807	0.258838	
816000	268.021876	7	0.289368	0.217950	0.400879	0.289368	0.289368	0.206651	0.662620	0.400879	0.289368	0.298380	0.209017	
817000	268.021876	10	0.248714	0.184276	0.379426	0.263616	0.259215	0.177191	0.864825	0.374382	0.457178	0.457178	0.163688	
818000	268.021876	7	0.318788	0.219679	0.421211	0.293405	0.293405	0.219679	0.597105	0.421211	0.440035	0.396005	0.440035	
819000	268.021876	11	0.300628	0.237379	0.435785	0.270516	0.266875	0.185842	0.622524	0.385779	0.323446	0.445976	0.101318	
820000	268.021876	8	0.310954	0.269110	0.531149	0.310954	0.310954	0.274155	0.531149	0.410765	0.312106	0.510089	0.062303	
821000	268.021876	8	0.302988	0.188322	0.393623	0.269182	0.302988	0.188322	0.828876	0.360948	0.269182	0.365197	0.358001	
822000	268.021876	9	0.269227	0.192624	0.402369	0.276088	0.276088	0.192624	0.977710	0.431919	0.350966	0.322450	0.397847	
823000	268.021876	8	0.323344	0.192836	0.427247	0.312840	0.312840	0.176095	0.843553	0.312840	0.312840	0.277844	0.253095	
824000	268.021876	9	0.300881	0.258554	0.418840	0.300881	0.341476	0.131276	0.617221	0.299117	0.300881	0.336697	0.199174	
825000	268.021876	7	0.311610	0.257061	0.364167	0.305843	0.305843	0.257061	1.032616	0.368868	0.257061	0.335389	0.364167	
826000	268.021876	8	0.305158	0.202789	0.413002	0.305158	0.306711	0.164472	0.519528	0.413002	0.425745	0.345846	0.164472	
827000	268.021876	6	0.284826	0.218009	0.481529	0.284826	0.284826	0.145644	0.481529	0.266390	0.284826	0.481529	0.155713	
828000	268.021876	7	0.305496	0.198459	0.395664	0.305496	0.305496	0.214273	1.658056	0.347348	0.305496	0.412099	0.305496	
829000	268.021876	9	0.301727	0.158058	0.319010	0.275909	0.319010	0.162684	0.747446	0.427521	0.301727	0.557440	0.285042	
830000	268.021876	7	0.295496	0.160233	0.401499	0.295496	0.401499	0.216351	0.409985	0.425698	0.295496	0.425698	0.182848	
831000	268.021876	7	0.279520	0.262690	0.416414	0.262690	0.329744	0.262690	0.936510	0.416414	0.262690	0.334016	0.232877	
832000	268.021876	8	0.282803	0.182766	0.437832	0.296957	0.296957	0.182766	0.451140	0.441800	0.393056	0.451140	0.299482	
833000	268.021876	9	0.309732	0.213779	0.349201	0.283046	0.349201	0.182373	0.552415	0.309732	0.335304	0.392354	0.366749	
834000	268.021876	10	0.310383	0.193032	0.319519	0.275817	0.319519	0.193397	0.421081	0.499040	0.258112	0.364199	0.249980	
835000	268.021876	9	0.307233	0.279463	0.393750	0.279463	0.284415	0.273236	0.855831	0.328583	0.329920	0.328583	0.172191	
836000	268.021876	10	0.321282	0.220352	0.395252	0.310067	0.310067	0.174090	0.653284	0.400276	0.225439	0.508796	0.219853	
837000	268.021876	8	0.286224	0.253896	0.478216	0.253896	0.370300	0.211118	0.478216	0.297048	0.253896	0.369747	0.136558	
838000	268.021876	8	0.301080	0.193014	0.444862	0.301080	0.301080	0.194812	1.203292	0.375110	0.298595	0.376125	0.194812	
839000	268.021876	9	0.323696	0.187917	0.411460	0.297531	0.267911	0.187917	0.582448	0.327864	0.402461	0.411460	0.137883	
840000	268.021876	8	0.321374	0.195215	0.451638	0.229462	0.304759	0.195215	0.773962	0.451638	0.382191	0.340856	0.321374	
841000	268.021876	8	0.292140	0.241840	0.446008	0.295744	0.295744	0.160372	0.695326	0.292140	0.295744	0.358110	0.150662	
842000	268.021876	10	0.328985	0.250660	0.430761	0.268688	0.316776	0.159750	0.804507	0.396080	0.312517	0.316659	0.268688	
843000	268.021876	9	0.302180	0.185500	0.418928	0.273504	0.347501	0.185500	0.879257	0.487217	0.273504	0.368620	0.287979	
844000	268.021876	8	0.337859	0.177933	0.386963	0.294849	0.337859	0.182294	0.386963	0.423564	0.254277	0.386963	0.123780	
845000	268.021876	9	0.314995	0.209850	0.385727	0.330032	0.295495	0.161805	0.385727	0.385727	0.423797	0.388844	0.381823	
846000	268.021876	7	0.302574	0.214350	0.411095	0.302574	0.296227	0.214350	0.411095	0.283964	0.340760	0.542391	0.214350	
847000	268.021876	8	0.324670	0.215622	0.364185	0.337411	0.316309	0.215622	0.866442	0.327649	0.215622	0.316309	0.147742	
848000	268.021876	9	0.336657	0.228906	0.380959	0.267241	0.267241	0.228906	1.240771	0.344265	0.247984	0.427572	0.268864	
849000	268.021876	7	0.311479	0.207257	0.455937	0.268835	0.311479	0.187217	0.573173	0.457748	0.268835	0.455937	0.268835	
850000	268.021876	8	0.310121	0.199887	0.416583	0.301086	0.319718	0.199887	0.416583	0.362855	0.210568	0.416583	0.338814	
851000	268.021876	9	0.268822	0.244336	0.401095	0.285887	0.244336	0.182384	0.561339	0.352498	0.285887	0.378543	0.281480	
852000	268.021876	8	0.295892	0.187350	0.369661	0.257254	0.257254	0.187350	0.835940	0.676431	0.295892	0.525225	0.149174	
853000	268.021876	8	0.302918	0.179279	0.468227	0.296415	0.302918	0.198167	0.675769	0.404519	0.302918	0.291960	0.179279	
854000	268.021876	8	0.304443	0.265977	0.436929	0.240925	0.241416	0.181263	0.503472	0.436929	0.304443	0.503472	0.343618	
855000	268.021876	10	0.280758	0.147008	0.379033	0.280758	0.287941	0.208070	0.662360	0.536141	0.418269	0.337341	0.153357	
856000	268.021876	6	0.280572	0.241988	0.416696	0.280572	0.280572	0.241988	0.850175	0.416696	0.280572	0.314105	0.093262	
857000	268.021876	9	0.283600	0.208930	0.406865	0.300014	0.342278	0.196690	1.069263	0.299357	0.342278	0.342278	0.104175	
858000	268.021876	7	0.371515	0.237643	0.382572	0.237643	0.382572	0.237643	1.036544	0.369872	0.443938	0.382572	0.433007	
859000	268.021876	9	0.295578	0.242321	0.389878	0.295578	0.356571	0.185693	0.782067	0.288499	0.295578	0.438023	0.229883	
860000	268.021876	10	0.302311	0.231422	0.348840	0.257350	0.394077	0.165690	0.701214	0.358851	0.329849	0.358851	0.267145	
861000	268.021876	6	0.294161	0.212069	0.371089	0.294161	0.371089	0.218274	1.131174	0.294161	0.294161	0.371089	0.076586	
862000	268.021876	7	0.291973	0.193454	0.408546	0.291973	0.312164	0.196927	0.555793	0.408546	0.291973	0.312164	0.158486	
863000	268.021876	8	0.268301	0.268301	0.377531	0.319684	0.275700	0.212729	0.556919	0.384065	0.319684	0.384065	0.108903	
864000	268.021876	9	0.316731	0.207453	0.381437	0.265476	0.358897	0.187374	0.440953	0.445920	0.265476	0.381437	0.159547	
865000	268.021876	7	0.316669	0.282033	0.512529	0.306220	0.306220	0.221776	0.663483	0.512529	0.282033	0.422165	0.282033	
866000	268.021876	8	0.317547	0.263415	0.485902	0.263415	0.315478	0.203736	0.697262	0.257915	0.263415	0.378484	0.263415	
867000	268.021876	9	0.310360	0.181378	0.480302	0.257976	0.310360	0.181378	1.101045	0.577005	0.255753	0.382084	0.196646	
868000	268.021876	8	0.324136	0.215458	0.397199	0.288592	0.288592	0.215458	0.611784	0.397199	0.351210	0.331241	0.222577	
869000	268.021876	6	0.306642	0.209759	0.424164	0.306642	0.355182	0.209759	0.424164	0.406500	0.209759	0.424164	0.197595	
870000	268.021876	8	0.311776	0.260475	0.443360	0.259656	0.311776	0.259656	0.608053	0.468923	0.311776	0.441983	0.203248	
871000	268.021876	6	0.273904	0.250703	0.349414	0.273904	0.349414	0.247139	0.667871	0.291561	0.247139	0.349414	0.250703	
872000	268.021876	8	0.297921	0.263430	0.384697	0.265450	0.297921	0.263430	0.894825	0.364442	0.227803	0.364442	0.369126	
873000	268.021876	7	0.308878	0.170693	0.461807	0.307045	0.308878	0.170693	0.461807	0.376840	0.308878	0.418087	0.252793	
874000	268.021876	8	0.302468	0.189973	0.493149	0.206350	0.302468	0.189973	0.661138	0.360449	0.387683	0.387683	0.313739	
875000	268.021876	9	0.325638	0.198503	0.644044	0.289710	0.331324	0.154425	0.751842	0.289710	0.317575	0.325638	0.346463	
876000	268.021876	6	0.308523	0.164709	0.412941	0.308523	0.276643	0.164709	0.645484	0.308523	0.308523	0.372559	0.164709	
877000	268.021876	8	0.276201	0.213160	0.421187	0.276201	0.359860	0.207822	0.806527	0.549491	0.276201	0.421187	0.218117	
878000	268.021876	9	0.320264	0.225128	0.431923	0.255245	0.318109	0.149166	0.452655	0.396997	0.320264	0.396997	0.173384	
879000	268.021876	7	0.303480	0.219541	0.414688	0.231713	0.414688	0.219541	0.922934	0.322850	0.259004	0.303480	0.259004	
880000	268.021876	8	0.267954	0.258689	0.462591	0.267954	0.267954	0.257534	0.519812	0.285865	0.314469	0.456223	0.267954	
881000	268.021876	9	0.269436	0.203547	0.369934	0.265633	0.265633	0.203547	0.663566	0.293004	0.228657	0.304774	0.116860	
882000	268.021876	8	0.329952	0.209709	0.395811	0.302850	0.395811	0.209709	0.525998	0.455864	0.264340	0.455864	0.611413	
883000	268.021876	6	0.288790	0.190183	0.424600	0.288790	0.288790	0.190183	1.009424	0.424600	0.288790	0.486898	0.265491	
884000	268.021876	10	0.330723	0.199963	0.471517	0.346288	0.253847	0.203542	0.628547	0.364288	0.199963	0.421282	0.366127	
