Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	Alpha[8]	Alpha[9]	Alpha[10]	Alpha[11]	
1000	268.021876	7	0.333691	0.252518	0.422007	0.301096	0.301096	0.252518	1.606241	0.242953	0.380701	0.380701	0.242953	
2000	268.021876	6	0.321283	0.174890	0.395059	0.321283	0.321283	0.174890	0.551203	0.321283	0.300351	0.395059	0.101081	
3000	268.021876	10	0.324068	0.231047	0.412627	0.337835	0.338948	0.125866	0.735055	0.303711	0.337835	0.325308	0.334159	
4000	268.021876	7	0.303684	0.214805	0.423163	0.303684	0.303684	0.217467	0.573196	0.232532	0.303684	0.471112	0.232532	
5000	268.021876	6	0.388194	0.275432	0.388194	0.331661	0.331661	0.137148	1.682504	0.331661	0.388194	0.376149	0.331661	
6000	268.021876	9	0.340340	0.190878	0.401326	0.280756	0.305810	0.168035	0.844344	0.316530	0.305810	0.509555	0.305810	
7000	268.021876	7	0.304186	0.304186	0.405866	0.295020	0.304186	0.171381	0.960972	0.373595	0.232697	0.373595	0.171381	
8000	268.021876	8	0.332148	0.168154	0.374068	0.258949	0.292536	0.168154	1.179068	0.328166	0.292536	0.535277	0.258949	
9000	268.021876	5	0.317977	0.232108	0.392847	0.232108	0.317977	0.232108	1.207371	0.317977	0.317977	0.317977	0.234506	
10000	268.021876	9	0.282232	0.266703	0.386686	0.320354	0.298232	0.196073	0.622571	0.386686	0.349448	0.351715	0.282232	
11000	268.021876	6	0.325755	0.244532	0.465116	0.288523	0.336479	0.244532	0.465116	0.336479	0.465116	0.465116	0.087040	
12000	268.021876	7	0.316295	0.238156	0.504509	0.316295	0.316295	0.238156	0.750511	0.233664	0.274317	0.504509	0.189905	
13000	268.021876	7	0.296249	0.227948	0.498970	0.276987	0.343398	0.220739	0.498970	0.331789	0.227948	0.498970	0.227948	
14000	268.021876	7	0.340787	0.287718	0.492428	0.233512	0.340787	0.233512	0.492428	0.244825	0.295401	0.340787	0.401935	
15000	268.021876	8	0.322740	0.211058	0.407047	0.254701	0.322740	0.216524	0.429070	0.322740	0.265367	0.407047	0.141268	
16000	268.021876	8	0.332434	0.209462	0.447633	0.308288	0.308288	0.160803	0.500560	0.308288	0.308288	0.350472	0.339010	
17000	268.021876	7	0.337588	0.161878	0.466867	0.337588	0.337588	0.161878	0.719183	0.285060	0.311219	0.492686	0.311219	
18000	268.021876	7	0.305355	0.214639	0.516707	0.318135	0.305355	0.196359	0.516707	0.305355	0.318135	0.529313	0.121035	
19000	268.021876	8	0.326383	0.166245	0.427477	0.308018	0.308018	0.179207	0.709619	0.326383	0.274126	0.409434	0.179207	
20000	268.021876	9	0.347255	0.287901	0.630836	0.222954	0.279835	0.222954	0.580393	0.332312	0.279835	0.427729	0.128880	
21000	268.021876	7	0.331932	0.284193	0.545141	0.307981	0.331932	0.284193	0.662752	0.332993	0.314483	0.332993	0.284193	
22000	268.021876	5	0.342592	0.180518	0.424964	0.294697	0.294697	0.180518	0.424964	0.342592	0.294697	0.424964	0.109578	
23000	268.021876	7	0.302458	0.229827	0.452354	0.302458	0.276459	0.229827	0.473915	0.229827	0.425862	0.433693	0.229827	
24000	268.021876	9	0.335266	0.325427	0.406105	0.310722	0.310722	0.184664	0.781403	0.345150	0.241739	0.310722	0.118394	
25000	268.021876	8	0.289644	0.222676	0.360066	0.289644	0.362733	0.136807	1.027743	0.360066	0.245092	0.360066	0.304909	
26000	268.021876	8	0.327325	0.339394	0.442693	0.326019	0.326019	0.327325	0.794652	0.389145	0.216672	0.333457	0.216672	
27000	268.021876	8	0.330775	0.179334	0.330775	0.292515	0.330775	0.216550	0.658826	0.330775	0.366260	0.361467	0.109117	
28000	268.021876	8	0.277816	0.225723	0.386513	0.311579	0.311579	0.225723	0.541436	0.516857	0.277816	0.368992	0.392894	
29000	268.021876	8	0.301723	0.190387	0.377304	0.277070	0.277070	0.207004	0.404840	0.261656	0.261656	0.404840	0.225920	
30000	268.021876	9	0.336644	0.233807	0.336644	0.272175	0.325681	0.143842	0.726967	0.289850	0.289850	0.484317	0.263059	
31000	268.021876	9	0.341130	0.168068	0.386645	0.227226	0.341130	0.177757	0.447886	0.264257	0.227226	0.401108	0.141659	
32000	268.021876	8	0.283634	0.191177	0.390238	0.283634	0.271408	0.191177	0.783787	0.390238	0.390054	0.263736	0.419901	
33000	268.021876	8	0.307807	0.236108	0.406365	0.307807	0.275090	0.185443	0.905577	0.308584	0.307807	0.301686	0.308584	
34000	268.021876	6	0.282133	0.279961	0.454256	0.279961	0.282133	0.279961	0.554031	0.321938	0.282133	0.454256	0.340065	
35000	268.021876	9	0.336735	0.272096	0.394108	0.302831	0.287306	0.227989	0.458925	0.292465	0.272096	0.394108	0.116587	
36000	268.021876	7	0.318562	0.168652	0.381580	0.325323	0.240193	0.168652	1.017553	0.318562	0.325323	0.457841	0.168652	
37000	268.021876	9	0.345080	0.199448	0.397031	0.306394	0.337226	0.199448	1.171014	0.424457	0.306394	0.441357	0.446961	
38000	268.021876	7	0.298999	0.298999	0.298999	0.298999	0.298999	0.191485	0.655061	0.479974	0.206259	0.350010	0.310087	
39000	268.021876	7	0.311622	0.151156	0.413205	0.261787	0.315528	0.151156	0.413205	0.362715	0.311622	0.362715	0.338183	
40000	268.021876	7	0.307193	0.215166	0.382609	0.241760	0.332750	0.215166	0.388166	0.332750	0.241760	0.382609	0.193300	
41000	268.021876	8	0.325975	0.180604	0.466076	0.300217	0.300217	0.180604	0.902326	0.325914	0.275338	0.300217	0.406839	
42000	268.021876	7	0.267795	0.252549	0.439799	0.269754	0.269754	0.252549	0.447941	0.269754	0.269754	0.335284	0.195377	
43000	268.021876	8	0.302855	0.246080	0.459081	0.263309	0.275041	0.246080	0.459081	0.310670	0.246080	0.587151	0.158373	
44000	268.021876	7	0.304761	0.214513	0.465102	0.304761	0.333838	0.214513	0.563141	0.304761	0.304761	0.317658	0.116210	
45000	268.021876	7	0.342967	0.209601	0.475438	0.243229	0.342967	0.174279	0.484935	0.342967	0.243229	0.503271	0.209601	
46000	268.021876	9	0.296009	0.202474	0.344018	0.270216	0.281621	0.202474	0.556865	0.353832	0.281621	0.316684	0.220448	
47000	268.021876	9	0.296454	0.200529	0.439092	0.302723	0.300978	0.200529	0.889335	0.616553	0.300978	0.327292	0.145997	
48000	268.021876	9	0.292458	0.225759	0.404800	0.313617	0.292458	0.204374	0.419855	0.218561	0.292458	0.499625	0.126736	
49000	268.021876	9	0.308615	0.235912	0.412095	0.263641	0.308615	0.160585	0.427767	0.252965	0.308615	0.361668	0.076486	
50000	268.021876	6	0.326523	0.205733	0.504052	0.313462	0.313462	0.205733	0.504052	0.313462	0.313462	0.319490	0.475272	
51000	268.021876	9	0.326586	0.195632	0.396435	0.245246	0.352725	0.195632	1.061430	0.408152	0.326586	0.379736	0.255189	
52000	268.021876	6	0.295265	0.215520	0.387130	0.295265	0.340016	0.215520	1.070444	0.295265	0.295265	0.387130	0.330314	
53000	268.021876	9	0.312847	0.191108	0.370098	0.269204	0.322181	0.202346	0.500647	0.322181	0.333123	0.317774	0.269204	
54000	268.021876	7	0.311439	0.248094	0.409014	0.248094	0.336500	0.202496	0.861527	0.311439	0.311439	0.461202	0.202496	
55000	268.021876	9	0.306233	0.215188	0.495850	0.323701	0.306233	0.215188	0.518790	0.371125	0.224434	0.332654	0.229933	
56000	268.021876	8	0.277106	0.176464	0.466849	0.294012	0.290934	0.176464	0.817353	0.365080	0.294012	0.365080	0.245641	
57000	268.021876	8	0.297994	0.280773	0.354390	0.259534	0.253086	0.193465	0.354390	0.354390	0.354390	0.395428	0.160614	
58000	268.021876	6	0.296306	0.187908	0.356706	0.296306	0.296306	0.187908	0.535452	0.356706	0.296306	0.564554	0.198944	
59000	268.021876	8	0.285869	0.176686	0.373688	0.285869	0.285869	0.176686	0.479588	0.425242	0.236294	0.332862	0.740190	
60000	268.021876	9	0.312712	0.187633	0.326277	0.288623	0.296705	0.187633	0.751623	0.326277	0.255154	0.380074	0.300341	
61000	268.021876	7	0.293998	0.185553	0.383102	0.293998	0.320589	0.195881	0.765207	0.320589	0.320589	0.320589	0.182087	
62000	268.021876	8	0.295903	0.268175	0.576452	0.297553	0.313383	0.137151	0.576452	0.313383	0.313383	0.377492	0.196412	
63000	268.021876	7	0.287967	0.260144	0.470730	0.249760	0.287967	0.218947	0.470730	0.287967	0.287967	0.422548	0.156576	
64000	268.021876	8	0.288841	0.225700	0.393240	0.243271	0.245775	0.200397	0.686192	0.393240	0.288841	0.288841	0.183473	
65000	268.021876	8	0.284559	0.245839	0.434356	0.261520	0.284559	0.192766	0.552405	0.291348	0.261520	0.552405	0.198452	
66000	268.021876	8	0.357834	0.180974	0.395949	0.300190	0.300190	0.180974	0.837458	0.532642	0.339427	0.395949	0.121148	
67000	268.021876	5	0.317419	0.217176	0.407315	0.317419	0.317419	0.217176	0.947733	0.317419	0.317419	0.407315	0.280497	
68000	268.021876	8	0.289873	0.260043	0.384698	0.260043	0.272340	0.260043	1.164761	0.445621	0.272340	0.375931	0.152387	
69000	268.021876	7	0.304090	0.257960	0.304090	0.257960	0.297116	0.257960	0.839256	0.304589	0.257960	0.286879	0.132032	
70000	268.021876	8	0.298392	0.251699	0.393477	0.279723	0.279723	0.251699	0.697915	0.285699	0.251699	0.359363	0.072184	
71000	268.021876	8	0.294734	0.257905	0.467375	0.258594	0.257905	0.238171	0.707459	0.412555	0.257905	0.278249	0.258594	
72000	268.021876	10	0.302465	0.246151	0.411950	0.287192	0.287192	0.240208	0.816435	0.282424	0.336070	0.326236	0.497692	
73000	268.021876	8	0.306025	0.286221	0.394029	0.286221	0.286221	0.171345	0.962180	0.394029	0.308462	0.371025	0.323521	
74000	268.021876	8	0.294365	0.229615	0.354358	0.294365	0.294365	0.175124	1.043120	0.343975	0.270469	0.394014	0.175124	
75000	268.021876	11	0.282698	0.256610	0.349518	0.294754	0.339360	0.153292	0.791971	0.314442	0.419531	0.394137	0.199003	
76000	268.021876	9	0.360319	0.169778	0.436518	0.290838	0.250909	0.169778	0.436518	0.384849	0.272337	0.611482	0.130012	
77000	268.021876	7	0.328456	0.167553	0.451530	0.311355	0.311355	0.167553	0.870147	0.328456	0.311355	0.466953	0.247919	
78000	268.021876	6	0.314422	0.184763	0.566317	0.314422	0.314422	0.184763	0.597793	0.412154	0.314422	0.314422	0.144470	
79000	268.021876	7	0.285184	0.268452	0.443266	0.285184	0.275451	0.268452	0.751786	0.384671	0.268452	0.443266	0.252797	
80000	268.021876	8	0.295015	0.203946	0.346609	0.295015	0.260471	0.203946	1.125792	0.506079	0.241531	0.506079	0.360088	
81000	268.021876	9	0.326168	0.222083	0.532888	0.289513	0.231415	0.222083	0.532888	0.427814	0.312384	0.581871	0.423918	
82000	268.021876	11	0.273849	0.205608	0.421560	0.285304	0.249713	0.167375	1.213414	0.540129	0.285234	0.493802	0.359466	
83000	268.021876	9	0.320388	0.201714	0.487477	0.259431	0.259431	0.174123	0.772200	0.362097	0.320388	0.391906	0.107031	
84000	268.021876	7	0.276041	0.212553	0.509073	0.276041	0.276041	0.212553	0.588841	0.258582	0.264477	0.276041	0.311828	
85000	268.021876	9	0.315117	0.253498	0.374018	0.323399	0.290929	0.253498	0.985232	0.559196	0.253498	0.474539	0.272545	
86000	268.021876	9	0.297035	0.239302	0.420811	0.247472	0.297035	0.196875	0.476121	0.394034	0.243222	0.394034	0.249791	
87000	268.021876	10	0.303419	0.259964	0.491792	0.260429	0.256537	0.122534	1.316356	0.465916	0.303419	0.409011	0.286205	
88000	268.021876	10	0.313025	0.208177	0.458634	0.285997	0.271124	0.168566	0.492030	0.521991	0.458634	0.304039	0.101468	
89000	268.021876	7	0.300860	0.206071	0.409249	0.300860	0.300860	0.206071	0.790372	0.520988	0.300882	0.409249	0.325415	
90000	268.021876	7	0.292072	0.249332	0.484849	0.249332	0.292072	0.249332	1.062314	0.302921	0.410270	0.410270	0.153507	
91000	268.021876	8	0.295808	0.197218	0.469768	0.288915	0.312277	0.197218	0.730654	0.442495	0.295808	0.302016	0.288915	
92000	268.021876	6	0.294632	0.253541	0.424425	0.253541	0.294632	0.175264	1.212871	0.424425	0.294632	0.359305	0.175264	
93000	268.021876	7	0.262756	0.262756	0.533392	0.262756	0.307628	0.139771	1.294798	0.259472	0.259472	0.312140	0.262756	
94000	268.021876	7	0.326429	0.238710	0.450234	0.287767	0.287767	0.165152	0.450234	0.450234	0.277318	0.450234	0.173196	
95000	268.021876	9	0.286381	0.173716	0.431336	0.286381	0.301883	0.173716	0.505424	0.332905	0.302902	0.291812	0.204189	
96000	268.021876	9	0.318929	0.248006	0.427179	0.231863	0.278323	0.187779	0.988322	0.465472	0.318929	0.427179	0.401251	
97000	268.021876	9	0.301182	0.176772	0.467392	0.301182	0.317288	0.198655	1.064467	0.298438	0.301498	0.329494	0.198655	
98000	268.021876	7	0.290444	0.214731	0.420264	0.290444	0.290444	0.214731	0.695182	0.411670	0.290444	0.344305	0.191942	
99000	268.021876	7	0.322204	0.190594	0.418613	0.318373	0.277784	0.190594	0.590447	0.418613	0.322204	0.318373	0.206283	
100000	268.021876	8	0.318174	0.161530	0.380473	0.276946	0.318174	0.161530	1.082735	0.460589	0.250488	0.440209	0.161530	
101000	268.021876	9	0.334543	0.260948	0.434615	0.289483	0.260948	0.156021	0.434615	0.474940	0.291713	0.406056	0.217489	
102000	268.021876	8	0.296908	0.246503	0.452518	0.296908	0.296908	0.248005	0.899942	0.353770	0.296908	0.522922	0.380420	
103000	268.021876	6	0.269622	0.269622	0.392271	0.269622	0.269622	0.179317	0.860919	0.269622	0.252236	0.438959	0.252236	
104000	268.021876	8	0.268390	0.243131	0.390939	0.268390	0.243131	0.243131	0.810856	0.347168	0.223182	0.516907	0.607084	
105000	268.021876	6	0.323361	0.207404	0.419980	0.308097	0.308097	0.154784	0.538886	0.308097	0.323361	0.323361	0.154784	
106000	268.021876	8	0.313289	0.214435	0.373419	0.292477	0.312520	0.214435	0.397027	0.373419	0.362289	0.296203	0.214435	
107000	268.021876	9	0.311142	0.190250	0.437404	0.243664	0.300848	0.176585	0.797058	0.437404	0.311142	0.465872	0.308360	
108000	268.021876	6	0.296635	0.205879	0.488875	0.296635	0.296635	0.199613	0.488875	0.283560	0.296635	0.440372	0.205879	
109000	268.021876	8	0.266730	0.195721	0.465097	0.266730	0.266730	0.195721	0.910604	0.509103	0.264785	0.399056	0.311338	
110000	268.021876	5	0.300858	0.300858	0.443296	0.300858	0.300858	0.200031	0.443296	0.260691	0.300858	0.443296	0.340431	
111000	268.021876	7	0.317478	0.298892	0.390421	0.317478	0.317478	0.267222	0.579931	0.417592	0.317478	0.350183	0.317478	
112000	268.021876	10	0.272561	0.281878	0.537287	0.272561	0.282274	0.210298	0.883194	0.604909	0.261889	0.459254	0.410932	
113000	268.021876	5	0.350434	0.261163	0.474426	0.242630	0.350434	0.242630	0.474426	0.377925	0.242630	0.377925	0.242630	
114000	268.021876	6	0.276200	0.215578	0.474384	0.276200	0.335680	0.215578	0.474384	0.419632	0.276200	0.419632	0.320880	
115000	268.021876	6	0.299158	0.202234	0.429382	0.299158	0.299158	0.202234	0.674566	0.465164	0.299158	0.429382	0.164677	
116000	268.021876	8	0.317905	0.219072	0.444054	0.306624	0.304022	0.219072	0.724692	0.317905	0.315328	0.444054	0.207379	
117000	268.021876	6	0.303655	0.248234	0.502500	0.326647	0.248234	0.196852	0.502500	0.502500	0.326647	0.585139	0.196852	
118000	268.021876	8	0.296755	0.230650	0.416787	0.305829	0.305829	0.230650	0.849270	0.448907	0.323651	0.284202	0.230650	
119000	268.021876	9	0.323380	0.305224	0.494181	0.323380	0.360475	0.176887	0.494181	0.404201	0.286093	0.440867	0.286572	
120000	268.021876	6	0.329638	0.226166	0.438670	0.329638	0.329638	0.226166	1.608049	0.259565	0.240020	0.438670	0.240020	
121000	268.021876	9	0.287171	0.176246	0.455764	0.274739	0.287171	0.202843	1.819303	0.521269	0.287171	0.545934	0.287704	
122000	268.021876	9	0.309635	0.166477	0.400562	0.358256	0.309635	0.215652	0.851063	0.313774	0.313774	0.521544	0.186675	
123000	268.021876	6	0.318624	0.202393	0.446092	0.323012	0.318624	0.177411	0.446092	0.374239	0.318624	0.446092	0.177411	
124000	268.021876	8	0.359995	0.247351	0.506177	0.275443	0.275443	0.181103	0.521064	0.284262	0.275443	0.311273	0.181103	
125000	268.021876	9	0.291364	0.245572	0.559616	0.291364	0.297047	0.219794	0.888717	0.290422	0.235133	0.290917	0.219794	
126000	268.021876	7	0.300590	0.184467	0.479639	0.274373	0.300590	0.184467	0.479639	0.364739	0.260102	0.364739	0.366098	
127000	268.021876	6	0.271157	0.201352	0.509751	0.231511	0.271157	0.200338	0.617495	0.617495	0.271157	0.509751	0.271157	
128000	268.021876	8	0.302522	0.236269	0.552713	0.236269	0.302522	0.186685	0.552713	0.375350	0.264774	0.541097	0.228893	
129000	268.021876	9	0.291321	0.281100	0.466367	0.270133	0.270133	0.144209	0.630536	0.291321	0.210237	0.455878	0.371153	
130000	268.021876	6	0.312657	0.205242	0.462863	0.286138	0.312657	0.205242	0.462863	0.316663	0.312657	0.443974	0.205242	
131000	268.021876	8	0.279077	0.264691	0.522467	0.279077	0.279077	0.264691	0.749740	0.441454	0.362974	0.437433	0.339336	
132000	268.021876	6	0.312031	0.218413	0.419974	0.312031	0.312031	0.218413	0.419974	0.419974	0.399304	0.437297	0.243718	
133000	268.021876	7	0.330657	0.249629	0.464890	0.248174	0.330657	0.247851	0.789677	0.480206	0.330657	0.330657	0.247851	
134000	268.021876	8	0.304359	0.232009	0.421671	0.304359	0.304359	0.172841	0.420426	0.420426	0.426569	0.515162	0.135865	
135000	268.021876	8	0.291690	0.253273	0.487654	0.266834	0.291690	0.146617	0.487654	0.473631	0.302230	0.487654	0.350267	
136000	268.021876	6	0.326837	0.226961	0.526789	0.295796	0.349439	0.171200	0.526789	0.349439	0.326837	0.349439	0.295796	
137000	268.021876	7	0.281266	0.186396	0.396629	0.281266	0.281266	0.186396	0.513853	0.405642	0.281266	0.370991	0.336295	
138000	268.021876	7	0.293219	0.196148	0.461170	0.293219	0.305200	0.196148	0.525085	0.649247	0.305200	0.461170	0.335567	
139000	268.021876	8	0.310828	0.178701	0.405417	0.235661	0.310828	0.167186	0.517925	0.411768	0.310828	0.411768	0.296201	
140000	268.021876	9	0.296064	0.206432	0.428022	0.241147	0.296064	0.223509	0.883188	0.427330	0.296064	0.326719	0.373239	
141000	268.021876	9	0.317822	0.199251	0.360090	0.296868	0.317822	0.156067	0.529045	0.463268	0.360090	0.432432	0.115032	
142000	268.021876	8	0.299775	0.206017	0.483456	0.299775	0.270913	0.206017	0.742630	0.487293	0.299775	0.269247	0.223703	
143000	268.021876	9	0.290638	0.261773	0.380255	0.289994	0.290638	0.224735	0.709164	0.363745	0.253360	0.380255	0.431233	
144000	268.021876	8	0.300257	0.221124	0.431525	0.300257	0.373076	0.221124	0.975753	0.476592	0.221124	0.417380	0.205897	
145000	268.021876	7	0.325123	0.225450	0.388598	0.342545	0.292881	0.225450	0.773004	0.320261	0.320261	0.388598	0.320261	
146000	268.021876	7	0.290051	0.244323	0.414261	0.337557	0.243692	0.179690	0.414261	0.414261	0.243177	0.414261	0.414261	
147000	268.021876	9	0.312509	0.222479	0.386854	0.266312	0.345716	0.144405	0.461511	0.461511	0.213375	0.386854	0.257321	
148000	268.021876	7	0.287983	0.211658	0.375422	0.250309	0.287983	0.211658	0.375422	0.274837	0.235371	0.274837	0.105206	
149000	268.021876	7	0.320431	0.231550	0.457574	0.320431	0.320431	0.232929	0.457574	0.445738	0.282116	0.425788	0.320431	
150000	268.021876	7	0.343505	0.231775	0.474639	0.281847	0.281847	0.216489	0.474639	0.431186	0.313444	0.474639	0.216489	
151000	268.021876	9	0.302277	0.195411	0.451359	0.264774	0.302277	0.179223	0.452013	0.405948	0.302277	0.401818	0.243840	
152000	268.021876	9	0.308138	0.210162	0.483436	0.235365	0.308138	0.210162	0.965292	0.347381	0.210802	0.439408	0.142576	
153000	268.021876	8	0.297674	0.243068	0.419455	0.243068	0.243068	0.176897	0.838577	0.370708	0.315309	0.419455	0.217689	
154000	268.021876	6	0.241295	0.241295	0.422960	0.241295	0.335789	0.241295	0.478500	0.431518	0.421692	0.421692	0.241295	
155000	268.021876	8	0.280645	0.201654	0.420125	0.279827	0.221881	0.201654	0.863939	0.309668	0.279827	0.378439	0.201654	
156000	268.021876	9	0.304858	0.171214	0.383645	0.265198	0.304858	0.174082	0.428681	0.383645	0.229088	0.365382	0.170167	
157000	268.021876	7	0.303470	0.282262	0.613249	0.303841	0.282262	0.247790	0.613249	0.332389	0.282723	0.332389	0.332389	
158000	268.021876	10	0.298897	0.201463	0.492117	0.270404	0.236380	0.167536	0.738705	0.467297	0.236380	0.454069	0.160955	
159000	268.021876	9	0.314881	0.202783	0.445485	0.301354	0.313286	0.202783	0.795293	0.445485	0.280038	0.550464	0.284057	
160000	268.021876	9	0.312383	0.196428	0.483702	0.342152	0.362205	0.196428	0.959280	0.562424	0.367612	0.483702	0.222484	
161000	268.021876	7	0.286626	0.262757	0.313489	0.286626	0.262757	0.230393	1.234127	0.639922	0.262757	0.455170	0.230393	
162000	268.021876	8	0.310439	0.175405	0.459575	0.310439	0.342510	0.175405	1.490799	0.369650	0.404066	0.404066	0.317535	
163000	268.021876	9	0.307422	0.235446	0.467548	0.235446	0.287843	0.195383	0.589190	0.467548	0.299748	0.591236	0.432770	
164000	268.021876	8	0.316551	0.301962	0.401214	0.266305	0.301962	0.266305	0.468050	0.507337	0.316551	0.338456	0.331704	
165000	268.021876	9	0.324751	0.254647	0.526719	0.302928	0.290355	0.254647	1.092543	0.526719	0.291590	0.394166	0.333962	
166000	268.021876	6	0.283295	0.289731	0.395311	0.283295	0.289731	0.283295	0.605079	0.395311	0.324917	0.395311	0.204434	
167000	268.021876	9	0.314540	0.206309	0.539665	0.207065	0.317077	0.206309	0.715072	0.296970	0.322463	0.539665	0.134118	
168000	268.021876	8	0.326249	0.194153	0.504450	0.255407	0.326249	0.186053	0.504450	0.326249	0.291378	0.582894	0.627158	
169000	268.021876	7	0.323211	0.235295	0.530558	0.235295	0.323211	0.235295	0.530558	0.406281	0.339548	0.370485	0.126175	
170000	268.021876	8	0.298593	0.217720	0.353355	0.275324	0.300653	0.217720	0.758416	0.353355	0.306835	0.353355	0.214436	
171000	268.021876	7	0.311158	0.220856	0.477121	0.271131	0.311158	0.220856	1.190060	0.311158	0.311158	0.335109	0.292418	
172000	268.021876	8	0.390016	0.279877	0.498204	0.279877	0.390016	0.154100	0.565485	0.292995	0.279877	0.335564	0.277984	
173000	268.021876	8	0.307176	0.240235	0.451561	0.240235	0.370910	0.240235	0.930427	0.506740	0.240235	0.459773	0.288306	
174000	268.021876	9	0.313959	0.178043	0.495194	0.310051	0.342795	0.178043	2.101094	0.342795	0.331329	0.426410	0.130103	
175000	268.021876	7	0.335129	0.267357	0.524758	0.260592	0.335129	0.243971	0.524758	0.335129	0.260592	0.350363	0.233396	
176000	268.021876	9	0.284033	0.293403	0.420769	0.302040	0.302040	0.225736	0.426405	0.420769	0.323271	0.333321	0.566955	
177000	268.021876	8	0.316852	0.223314	0.520411	0.316852	0.316852	0.179145	0.926874	0.425716	0.362800	0.362800	0.121397	
178000	268.021876	7	0.291272	0.231267	0.444405	0.297561	0.291272	0.231267	0.473944	0.444405	0.316134	0.444405	0.289684	
179000	268.021876	6	0.307165	0.210582	0.478707	0.307165	0.255104	0.210582	0.478707	0.471739	0.307165	0.350986	0.210582	
180000	268.021876	9	0.356090	0.243758	0.425137	0.243758	0.204575	0.165415	0.695781	0.607270	0.356090	0.340362	0.170688	
181000	268.021876	8	0.315128	0.200537	0.399121	0.242270	0.315128	0.200537	0.594900	0.395427	0.315128	0.393824	0.120745	
182000	268.021876	8	0.284241	0.198544	0.506099	0.284241	0.284241	0.160041	0.905431	0.506099	0.336093	0.377269	0.233649	
183000	268.021876	8	0.314453	0.264025	0.536574	0.244617	0.282863	0.264025	0.536574	0.283077	0.264025	0.408341	0.117015	
184000	268.021876	10	0.333042	0.175129	0.416013	0.283881	0.283881	0.147327	0.816485	0.307820	0.293945	0.436252	0.116656	
185000	268.021876	8	0.278158	0.267769	0.403248	0.232731	0.267769	0.232731	1.254377	0.403248	0.435742	0.469573	0.182207	
186000	268.021876	6	0.288634	0.218253	0.501590	0.288634	0.328232	0.218253	1.036509	0.501590	0.304836	0.288634	0.218253	
187000	268.021876	9	0.304878	0.236233	0.386863	0.309151	0.309151	0.187465	0.530698	0.574478	0.281926	0.386863	0.171886	
188000	268.021876	9	0.318795	0.205087	0.371136	0.312537	0.358796	0.205087	1.667673	0.303722	0.340491	0.358796	0.293990	
189000	268.021876	6	0.310971	0.155122	0.370393	0.310971	0.310971	0.163597	0.623925	0.370393	0.310971	0.370393	0.202924	
190000	268.021876	7	0.356255	0.242035	0.396143	0.278664	0.278664	0.167407	0.396143	0.394647	0.401027	0.396143	0.167407	
191000	268.021876	7	0.288887	0.237507	0.509163	0.248141	0.283313	0.222493	0.509163	0.509163	0.288887	0.509163	0.169597	
192000	268.021876	9	0.328132	0.174377	0.455675	0.310493	0.317493	0.174377	0.455675	0.573539	0.316263	0.363978	0.111567	
193000	268.021876	8	0.316388	0.238027	0.547450	0.238027	0.316388	0.187121	0.592228	0.372582	0.316388	0.367143	0.206226	
194000	268.021876	8	0.315850	0.247167	0.457888	0.247167	0.315850	0.247167	0.543861	0.379055	0.234948	0.326458	0.365943	
195000	268.021876	9	0.315903	0.238085	0.490692	0.238085	0.330165	0.218039	0.604175	0.256248	0.322028	0.490692	0.172737	
196000	268.021876	10	0.305022	0.266532	0.464463	0.255703	0.316456	0.156383	0.651766	0.430005	0.266532	0.339282	0.279619	
197000	268.021876	7	0.275688	0.189825	0.551181	0.275688	0.275688	0.162778	0.551181	0.275688	0.231708	0.337572	0.089931	
198000	268.021876	9	0.286618	0.199318	0.527048	0.309669	0.309669	0.199318	0.988339	0.450137	0.261935	0.291856	0.302095	
199000	268.021876	9	0.297998	0.238506	0.383792	0.296570	0.306628	0.206500	1.114025	0.334244	0.297998	0.446008	0.206500	
200000	268.021876	9	0.312002	0.189924	0.462820	0.293357	0.293357	0.196533	0.708879	0.353731	0.355674	0.355674	0.290484	
201000	268.021876	8	0.296641	0.254545	0.569797	0.296641	0.296641	0.216031	0.569797	0.464068	0.269293	0.295351	0.124088	
202000	268.021876	8	0.332487	0.208282	0.332487	0.272185	0.332487	0.189726	0.974064	0.504646	0.332487	0.439195	0.157151	
203000	268.021876	9	0.288337	0.288337	0.384667	0.288337	0.285674	0.198356	0.812372	0.475990	0.309730	0.439127	0.264365	
204000	268.021876	9	0.315073	0.173173	0.431658	0.315073	0.334123	0.209238	0.606646	0.480609	0.315073	0.422641	0.368139	
205000	268.021876	7	0.303207	0.242785	0.429211	0.303207	0.345520	0.202830	1.631147	0.429211	0.303207	0.480354	0.303207	
206000	268.021876	9	0.314561	0.233102	0.437039	0.337628	0.314561	0.160942	1.711304	0.362638	0.314561	0.408534	0.153279	
207000	268.021876	7	0.290514	0.226023	0.444413	0.305919	0.312611	0.226023	0.444413	0.312611	0.282620	0.444413	0.139288	
208000	268.021876	5	0.294152	0.179422	0.380707	0.294152	0.294152	0.179422	1.105220	0.420704	0.294152	0.380707	0.294152	
209000	268.021876	8	0.316637	0.274009	0.470363	0.291142	0.291142	0.175191	0.472950	0.385877	0.274009	0.291142	0.200621	
210000	268.021876	8	0.340286	0.270371	0.505887	0.293266	0.270371	0.270371	2.158793	0.291625	0.270371	0.467649	0.220413	
