Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
94000	-116677	1,2,3,4,5,6	4.326153	6.316667	5.667257	5.548383	4.813931	6.371730	6.014598	1,1,1,1,1,1	0.000000	0.014737	0.516964	0.132888	0.335412	0.014737	0.516964	0.132888	0.335412	0.014737	0.516964	0.132888	0.335412	0.014737	0.516964	0.132888	0.335412	0.014737	0.516964	0.132888	0.335412	0.014737	0.516964	0.132888	0.335412	1,2,3,4,5,6	24.400118	0.014051	0.167329	0.198504	0.334542	0.282309	0.003265	0.365055	0.185181	0.206789	0.060022	0.058038	0.124915	0.001050	0.495013	0.179456	0.065178	0.208113	0.051190	0.130991	0.207599	0.117572	0.147164	0.123136	0.273538	0.289421	0.179439	0.188215	0.002159	0.162609	0.178157	0.110050	0.072039	0.140904	0.203584	0.269738	0.203685	1,2,2,2,2,2	1.930044	0.613204	0.922262	0.922262	0.922262	0.922262	0.922262	
95000	-116233	1,1,1,1,1,1	0.000000	6.018179	6.018179	6.018179	6.018179	6.018179	6.018179	1,1,1,1,1,1	0.000000	0.014821	0.503196	0.123303	0.358679	0.014821	0.503196	0.123303	0.358679	0.014821	0.503196	0.123303	0.358679	0.014821	0.503196	0.123303	0.358679	0.014821	0.503196	0.123303	0.358679	0.014821	0.503196	0.123303	0.358679	1,2,3,4,5,6	10.053507	0.038683	0.384107	0.264487	0.176547	0.094766	0.041411	0.232704	0.235816	0.063034	0.183809	0.150233	0.134404	0.215607	0.087409	0.158079	0.286101	0.227896	0.024910	0.041530	0.247924	0.014101	0.492696	0.024307	0.179442	0.329458	0.001398	0.033406	0.125810	0.305375	0.204553	0.372078	0.037541	0.012240	0.130509	0.281004	0.166628	1,2,2,1,2,2	0.136262	0.701541	0.928905	0.928905	0.701541	0.928905	0.928905	
96000	-115798	1,1,1,1,1,1	0.000000	5.866537	5.866537	5.866537	5.866537	5.866537	5.866537	1,1,1,1,1,1	0.000000	0.017541	0.512293	0.131945	0.338220	0.017541	0.512293	0.131945	0.338220	0.017541	0.512293	0.131945	0.338220	0.017541	0.512293	0.131945	0.338220	0.017541	0.512293	0.131945	0.338220	0.017541	0.512293	0.131945	0.338220	1,2,3,4,5,2	2.017683	0.075426	0.125861	0.162641	0.293440	0.245900	0.096731	0.332253	0.235983	0.015891	0.122935	0.190253	0.102684	0.007207	0.369841	0.042236	0.138340	0.427962	0.014413	0.114046	0.044364	0.002282	0.323123	0.024989	0.491196	0.106454	0.277340	0.086673	0.098157	0.331489	0.099888	0.332253	0.235983	0.015891	0.122935	0.190253	0.102684	1,1,1,1,1,1	0.000000	0.836572	0.836572	0.836572	0.836572	0.836572	0.836572	
97000	-115494	1,2,1,3,1,1	1.183227	5.713682	5.351645	5.713682	4.831587	5.713682	5.713682	1,1,1,1,1,1	0.000000	0.013990	0.522548	0.108883	0.354580	0.013990	0.522548	0.108883	0.354580	0.013990	0.522548	0.108883	0.354580	0.013990	0.522548	0.108883	0.354580	0.013990	0.522548	0.108883	0.354580	0.013990	0.522548	0.108883	0.354580	1,2,3,4,5,6	10.446727	0.097953	0.009382	0.181308	0.318930	0.243795	0.148632	0.490320	0.360045	0.012420	0.020755	0.028413	0.088046	0.061499	0.225072	0.041622	0.100170	0.385441	0.186195	0.163194	0.085475	0.183932	0.188934	0.010386	0.368080	0.064463	0.030276	0.149365	0.088489	0.332472	0.334934	0.203030	0.242980	0.179703	0.122667	0.130967	0.120652	1,2,2,2,2,2	0.568430	0.589107	0.905538	0.905538	0.905538	0.905538	0.905538	
98000	-115662	1,2,3,2,4,3	2.182962	6.219008	5.541890	5.720512	5.541890	6.059486	5.720512	1,1,1,1,1,1	0.000000	0.016975	0.526069	0.115083	0.341873	0.016975	0.526069	0.115083	0.341873	0.016975	0.526069	0.115083	0.341873	0.016975	0.526069	0.115083	0.341873	0.016975	0.526069	0.115083	0.341873	0.016975	0.526069	0.115083	0.341873	1,2,1,3,4,2	0.825240	0.103349	0.036263	0.187003	0.256197	0.400105	0.017083	0.323579	0.094235	0.155111	0.131103	0.169429	0.126543	0.103349	0.036263	0.187003	0.256197	0.400105	0.017083	0.126548	0.416388	0.149658	0.128718	0.040017	0.138670	0.033745	0.015225	0.211026	0.082235	0.343095	0.314675	0.323579	0.094235	0.155111	0.131103	0.169429	0.126543	1,2,2,2,2,2	0.554642	0.630839	0.936373	0.936373	0.936373	0.936373	0.936373	
99000	-115639	1,1,1,1,1,1	0.000000	5.785141	5.785141	5.785141	5.785141	5.785141	5.785141	1,1,1,1,1,1	0.000000	0.013526	0.528066	0.118791	0.339617	0.013526	0.528066	0.118791	0.339617	0.013526	0.528066	0.118791	0.339617	0.013526	0.528066	0.118791	0.339617	0.013526	0.528066	0.118791	0.339617	0.013526	0.528066	0.118791	0.339617	1,2,3,4,5,2	2.351518	0.057115	0.284465	0.071633	0.286840	0.198968	0.100978	0.434576	0.097999	0.113086	0.151770	0.133231	0.069337	0.124711	0.124519	0.069379	0.086383	0.490575	0.104433	0.306158	0.170822	0.104727	0.113315	0.004331	0.300647	0.179944	0.046605	0.365636	0.012993	0.223450	0.171372	0.434576	0.097999	0.113086	0.151770	0.133231	0.069337	1,2,2,3,4,2	4.360713	0.684028	0.906627	0.906627	0.754428	0.999260	0.906627	
100000	-115725	1,1,1,1,1,1	0.000005	5.832172	5.832172	5.832172	5.832172	5.832172	5.832172	1,1,1,1,1,1	0.000000	0.015181	0.544965	0.120602	0.319251	0.015181	0.544965	0.120602	0.319251	0.015181	0.544965	0.120602	0.319251	0.015181	0.544965	0.120602	0.319251	0.015181	0.544965	0.120602	0.319251	0.015181	0.544965	0.120602	0.319251	1,2,1,3,4,2	4.013862	0.006714	0.285743	0.381844	0.110648	0.186311	0.028739	0.463661	0.061679	0.237780	0.051670	0.112744	0.072465	0.006714	0.285743	0.381844	0.110648	0.186311	0.028739	0.245102	0.142839	0.026287	0.352354	0.009530	0.223888	0.087977	0.039469	0.071901	0.180549	0.253645	0.366459	0.463661	0.061679	0.237780	0.051670	0.112744	0.072465	1,1,1,1,1,1	0.000000	0.848939	0.848939	0.848939	0.848939	0.848939	0.848939	
101000	-115860	1,1,1,1,1,1	0.000000	6.205813	6.205813	6.205813	6.205813	6.205813	6.205813	1,1,1,1,1,1	0.000000	0.012866	0.531374	0.114375	0.341385	0.012866	0.531374	0.114375	0.341385	0.012866	0.531374	0.114375	0.341385	0.012866	0.531374	0.114375	0.341385	0.012866	0.531374	0.114375	0.341385	0.012866	0.531374	0.114375	0.341385	1,2,1,3,4,5	6.643305	0.067874	0.383442	0.257213	0.106131	0.139947	0.045394	0.510123	0.200619	0.047132	0.068882	0.102474	0.070770	0.067874	0.383442	0.257213	0.106131	0.139947	0.045394	0.159836	0.005520	0.037412	0.387533	0.103876	0.305823	0.072557	0.040645	0.183004	0.139768	0.290106	0.273920	0.424860	0.159305	0.146541	0.072805	0.138215	0.058274	1,1,1,1,1,1	0.000000	0.901486	0.901486	0.901486	0.901486	0.901486	0.901486	
102000	-115718	1,2,2,2,1,1	1.604490	5.851132	5.398586	5.398586	5.398586	5.851132	5.851132	1,1,1,1,1,1	0.000000	0.012142	0.486343	0.117536	0.383979	0.012142	0.486343	0.117536	0.383979	0.012142	0.486343	0.117536	0.383979	0.012142	0.486343	0.117536	0.383979	0.012142	0.486343	0.117536	0.383979	0.012142	0.486343	0.117536	0.383979	1,2,1,3,4,2	0.500188	0.023631	0.470809	0.063709	0.214005	0.187957	0.039889	0.432228	0.217174	0.082455	0.099739	0.095848	0.072556	0.023631	0.470809	0.063709	0.214005	0.187957	0.039889	0.070403	0.182904	0.535919	0.071068	0.027854	0.111852	0.118098	0.052724	0.382056	0.055080	0.196893	0.195149	0.432228	0.217174	0.082455	0.099739	0.095848	0.072556	1,2,3,2,2,2	5.181181	0.540840	0.912870	0.968721	0.912870	0.912870	0.912870	
103000	-115719	1,2,2,3,3,1	1.470778	6.104843	5.613604	5.613604	6.365956	6.365956	6.104843	1,1,1,1,1,1	0.000000	0.016291	0.505296	0.129312	0.349101	0.016291	0.505296	0.129312	0.349101	0.016291	0.505296	0.129312	0.349101	0.016291	0.505296	0.129312	0.349101	0.016291	0.505296	0.129312	0.349101	0.016291	0.505296	0.129312	0.349101	1,2,1,3,4,2	2.642468	0.123105	0.002686	0.089630	0.241946	0.437025	0.105607	0.559830	0.107126	0.042886	0.094294	0.126841	0.069022	0.123105	0.002686	0.089630	0.241946	0.437025	0.105607	0.137723	0.089297	0.107077	0.206971	0.073666	0.385266	0.008043	0.055239	0.164803	0.150906	0.285578	0.335432	0.559830	0.107126	0.042886	0.094294	0.126841	0.069022	1,1,1,1,1,1	0.000000	0.835044	0.835044	0.835044	0.835044	0.835044	0.835044	
104000	-115764	1,2,1,1,1,1	2.035774	5.959808	5.661764	5.959808	5.959808	5.959808	5.959808	1,2,1,2,1,1	0.000717	0.026421	0.550042	0.088518	0.335018	0.017746	0.496663	0.148416	0.337175	0.026421	0.550042	0.088518	0.335018	0.017746	0.496663	0.148416	0.337175	0.026421	0.550042	0.088518	0.335018	0.026421	0.550042	0.088518	0.335018	1,2,3,4,5,6	7.089156	0.093273	0.209526	0.161823	0.247715	0.230622	0.057041	0.390621	0.082547	0.026077	0.197734	0.254007	0.049013	0.052198	0.090707	0.284022	0.213203	0.335246	0.024625	0.173189	0.163959	0.040561	0.380156	0.039609	0.202526	0.067515	0.051361	0.127835	0.118814	0.195301	0.439174	0.197540	0.125357	0.058253	0.163175	0.321337	0.134339	1,2,2,3,2,3	2.611267	0.693384	0.965058	0.965058	0.905387	0.965058	0.905387	
105000	-116336	1,2,1,2,1,3	1.046323	5.996600	5.092367	5.996600	5.092367	5.996600	5.914877	1,1,1,1,1,1	0.003367	0.013054	0.492219	0.121972	0.372756	0.013054	0.492219	0.121972	0.372756	0.013054	0.492219	0.121972	0.372756	0.013054	0.492219	0.121972	0.372756	0.013054	0.492219	0.121972	0.372756	0.013054	0.492219	0.121972	0.372756	1,2,1,3,4,2	6.848719	0.221615	0.227023	0.025771	0.190961	0.308599	0.026032	0.420549	0.246008	0.010015	0.077225	0.153712	0.092491	0.221615	0.227023	0.025771	0.190961	0.308599	0.026032	0.324173	0.011125	0.188270	0.095758	0.050401	0.330273	0.281128	0.371980	0.024923	0.058202	0.119455	0.144312	0.420549	0.246008	0.010015	0.077225	0.153712	0.092491	1,2,2,2,2,2	1.829375	0.578527	0.881902	0.881902	0.881902	0.881902	0.881902	
106000	-115908	1,2,1,3,2,3	4.712457	5.987378	6.368155	5.987378	5.705989	6.368155	5.705989	1,1,1,1,1,1	0.000000	0.013394	0.531979	0.114405	0.340222	0.013394	0.531979	0.114405	0.340222	0.013394	0.531979	0.114405	0.340222	0.013394	0.531979	0.114405	0.340222	0.013394	0.531979	0.114405	0.340222	0.013394	0.531979	0.114405	0.340222	1,2,1,3,4,5	7.143967	0.038846	0.108224	0.268983	0.244037	0.248839	0.091071	0.304979	0.536538	0.104527	0.025801	0.017051	0.011104	0.038846	0.108224	0.268983	0.244037	0.248839	0.091071	0.048999	0.025731	0.332976	0.125544	0.046923	0.419827	0.174751	0.017717	0.492755	0.069265	0.189046	0.056466	0.321893	0.102128	0.144912	0.170551	0.158309	0.102207	1,2,2,2,2,2	0.120981	0.520439	0.879750	0.879750	0.879750	0.879750	0.879750	
107000	-115829	1,1,1,1,1,1	0.000000	5.915321	5.915321	5.915321	5.915321	5.915321	5.915321	1,1,1,1,1,1	0.000000	0.013500	0.518081	0.135286	0.333132	0.013500	0.518081	0.135286	0.333132	0.013500	0.518081	0.135286	0.333132	0.013500	0.518081	0.135286	0.333132	0.013500	0.518081	0.135286	0.333132	0.013500	0.518081	0.135286	0.333132	1,2,3,4,5,2	16.586559	0.053423	0.017759	0.337245	0.238423	0.291663	0.061487	0.486626	0.092135	0.036219	0.102719	0.153066	0.129235	0.129486	0.068279	0.134121	0.168075	0.437529	0.062510	0.043223	0.559902	0.023957	0.071978	0.043864	0.257076	0.020390	0.133247	0.107029	0.011658	0.365650	0.362027	0.486626	0.092135	0.036219	0.102719	0.153066	0.129235	1,2,2,2,2,2	0.602964	0.592577	0.871033	0.871033	0.871033	0.871033	0.871033	
108000	-115722	1,2,3,2,4,4	2.330957	6.352648	5.304373	5.634275	5.304373	6.059439	6.059439	1,1,1,1,1,1	0.000000	0.017068	0.524403	0.121417	0.337112	0.017068	0.524403	0.121417	0.337112	0.017068	0.524403	0.121417	0.337112	0.017068	0.524403	0.121417	0.337112	0.017068	0.524403	0.121417	0.337112	0.017068	0.524403	0.121417	0.337112	1,2,3,4,5,2	1.077145	0.026950	0.094755	0.110150	0.307131	0.456824	0.004190	0.387118	0.119806	0.087156	0.152625	0.145484	0.107811	0.079397	0.120628	0.073952	0.185189	0.451458	0.089376	0.076507	0.201862	0.328869	0.136553	0.052704	0.203504	0.171179	0.145944	0.197593	0.060745	0.269182	0.155356	0.387118	0.119806	0.087156	0.152625	0.145484	0.107811	1,2,2,2,2,2	0.115886	0.405799	0.945873	0.945873	0.945873	0.945873	0.945873	
109000	-115500	1,1,1,1,1,1	0.000000	5.927465	5.927465	5.927465	5.927465	5.927465	5.927465	1,1,1,1,1,1	0.000000	0.017743	0.528099	0.116517	0.337642	0.017743	0.528099	0.116517	0.337642	0.017743	0.528099	0.116517	0.337642	0.017743	0.528099	0.116517	0.337642	0.017743	0.528099	0.116517	0.337642	0.017743	0.528099	0.116517	0.337642	1,2,3,4,5,6	1.614221	0.152586	0.163884	0.331205	0.121504	0.172719	0.058102	0.511327	0.106687	0.175640	0.066661	0.093044	0.046641	0.161572	0.101733	0.017955	0.341831	0.342332	0.034578	0.000407	0.301758	0.248702	0.254559	0.008110	0.186464	0.027384	0.239085	0.002624	0.019724	0.422468	0.288715	0.199525	0.249771	0.049872	0.117982	0.235792	0.147059	1,2,2,2,3,4	3.138814	0.670259	0.881420	0.881420	0.881420	0.873913	0.924192	
110000	-117106	1,2,1,2,1,1	0.153034	5.884922	5.408704	5.884922	5.408704	5.884922	5.884922	1,1,1,1,1,1	0.000000	0.016785	0.538183	0.111494	0.333538	0.016785	0.538183	0.111494	0.333538	0.016785	0.538183	0.111494	0.333538	0.016785	0.538183	0.111494	0.333538	0.016785	0.538183	0.111494	0.333538	0.016785	0.538183	0.111494	0.333538	1,2,3,4,5,3	9.017465	0.063110	0.173501	0.482341	0.127967	0.110579	0.042502	0.436653	0.089307	0.073930	0.077488	0.111294	0.211329	0.173669	0.353441	0.094015	0.072627	0.216275	0.089973	0.111234	0.004768	0.058563	0.098372	0.145406	0.581657	0.090592	0.462956	0.071526	0.064883	0.112660	0.197383	0.173669	0.353441	0.094015	0.072627	0.216275	0.089973	1,1,1,1,1,1	0.000000	0.836955	0.836955	0.836955	0.836955	0.836955	0.836955	
111000	-116029	1,2,1,3,1,1	2.639253	5.988212	5.366469	5.988212	5.315973	5.988212	5.988212	1,1,1,1,1,1	0.000000	0.016625	0.521820	0.131172	0.330383	0.016625	0.521820	0.131172	0.330383	0.016625	0.521820	0.131172	0.330383	0.016625	0.521820	0.131172	0.330383	0.016625	0.521820	0.131172	0.330383	0.016625	0.521820	0.131172	0.330383	1,2,3,4,5,2	21.472716	0.019906	0.202720	0.212270	0.116829	0.352240	0.096034	0.297048	0.188560	0.171732	0.073465	0.167922	0.101273	0.077463	0.141508	0.174424	0.125568	0.462603	0.018434	0.250062	0.041743	0.176481	0.220204	0.084916	0.226594	0.109474	0.319980	0.252226	0.063349	0.143044	0.111927	0.297048	0.188560	0.171732	0.073465	0.167922	0.101273	1,2,2,2,3,3	1.570561	0.479602	0.883795	0.883795	0.883795	1.001909	1.001909	
112000	-115650	1,1,2,3,4,4	1.847136	5.894797	5.894797	5.556117	5.457403	5.970257	5.970257	1,1,1,1,1,1	0.000000	0.016726	0.516362	0.130899	0.336013	0.016726	0.516362	0.130899	0.336013	0.016726	0.516362	0.130899	0.336013	0.016726	0.516362	0.130899	0.336013	0.016726	0.516362	0.130899	0.336013	0.016726	0.516362	0.130899	0.336013	1,2,1,3,4,2	6.382074	0.037965	0.048729	0.303676	0.196015	0.365612	0.048003	0.261325	0.303898	0.074353	0.102162	0.211584	0.046677	0.037965	0.048729	0.303676	0.196015	0.365612	0.048003	0.067558	0.129214	0.014055	0.339336	0.010641	0.439195	0.108529	0.141176	0.049683	0.028113	0.316335	0.356163	0.261325	0.303898	0.074353	0.102162	0.211584	0.046677	1,2,2,2,2,2	0.692979	0.678556	0.866698	0.866698	0.866698	0.866698	0.866698	
113000	-115540	1,1,1,1,1,1	0.000000	5.987232	5.987232	5.987232	5.987232	5.987232	5.987232	1,1,1,1,1,1	0.000000	0.015288	0.515372	0.118313	0.351028	0.015288	0.515372	0.118313	0.351028	0.015288	0.515372	0.118313	0.351028	0.015288	0.515372	0.118313	0.351028	0.015288	0.515372	0.118313	0.351028	0.015288	0.515372	0.118313	0.351028	1,2,1,3,4,5	9.644824	0.065628	0.325052	0.132066	0.172119	0.266115	0.039019	0.433969	0.285421	0.122036	0.109899	0.041469	0.007206	0.065628	0.325052	0.132066	0.172119	0.266115	0.039019	0.142754	0.223777	0.143537	0.251327	0.022354	0.216252	0.022625	0.291831	0.103063	0.097447	0.310343	0.174691	0.284800	0.150599	0.149499	0.077015	0.287182	0.050905	1,2,2,2,2,2	0.604174	0.621531	0.904517	0.904517	0.904517	0.904517	0.904517	
114000	-115942	1,2,1,3,1,4	4.785402	5.992583	5.535750	5.992583	5.429469	5.992583	6.248068	1,1,1,1,1,1	0.000000	0.014462	0.522287	0.113497	0.349755	0.014462	0.522287	0.113497	0.349755	0.014462	0.522287	0.113497	0.349755	0.014462	0.522287	0.113497	0.349755	0.014462	0.522287	0.113497	0.349755	0.014462	0.522287	0.113497	0.349755	1,2,3,4,5,2	10.184523	0.086222	0.223350	0.147883	0.196819	0.190687	0.155039	0.467362	0.152636	0.015298	0.124993	0.113761	0.125950	0.158270	0.629565	0.052628	0.042288	0.116224	0.001024	0.005800	0.326676	0.017087	0.378536	0.073835	0.198066	0.104752	0.439731	0.105493	0.037574	0.133991	0.178458	0.467362	0.152636	0.015298	0.124993	0.113761	0.125950	1,2,2,2,2,2	0.092643	0.555126	0.948752	0.948752	0.948752	0.948752	0.948752	
115000	-116446	1,2,3,2,1,1	0.645611	6.191562	5.335190	5.456813	5.335190	6.191562	6.191562	1,1,1,1,1,1	0.000000	0.015819	0.495808	0.124830	0.363543	0.015819	0.495808	0.124830	0.363543	0.015819	0.495808	0.124830	0.363543	0.015819	0.495808	0.124830	0.363543	0.015819	0.495808	0.124830	0.363543	0.015819	0.495808	0.124830	0.363543	1,2,1,3,4,4	2.719882	0.130145	0.086502	0.153622	0.209915	0.381339	0.038476	0.261916	0.065766	0.103234	0.305970	0.167292	0.095822	0.130145	0.086502	0.153622	0.209915	0.381339	0.038476	0.113208	0.452416	0.177291	0.041260	0.033879	0.181947	0.235057	0.046451	0.138622	0.108160	0.283220	0.188490	0.235057	0.046451	0.138622	0.108160	0.283220	0.188490	1,1,1,1,1,1	0.000000	0.864638	0.864638	0.864638	0.864638	0.864638	0.864638	
116000	-115314	1,2,3,4,1,5	3.808688	5.946618	5.313949	5.727155	6.180450	5.946618	6.273471	1,1,1,1,1,1	0.000000	0.023345	0.508097	0.124077	0.344482	0.023345	0.508097	0.124077	0.344482	0.023345	0.508097	0.124077	0.344482	0.023345	0.508097	0.124077	0.344482	0.023345	0.508097	0.124077	0.344482	0.023345	0.508097	0.124077	0.344482	1,2,3,4,5,6	5.269919	0.212908	0.052527	0.317712	0.125474	0.209092	0.082287	0.357183	0.070021	0.263010	0.108419	0.073846	0.127522	0.125188	0.337616	0.154192	0.156193	0.219824	0.006988	0.028232	0.277850	0.163084	0.256201	0.009392	0.265241	0.026574	0.036185	0.035617	0.157809	0.484293	0.259522	0.244686	0.127902	0.027143	0.167878	0.287000	0.145391	1,1,1,1,1,1	0.000000	0.837775	0.837775	0.837775	0.837775	0.837775	0.837775	
117000	-116041	1,2,3,3,1,1	1.504988	6.141948	5.744007	5.645000	5.645000	6.141948	6.141948	1,1,1,1,1,1	0.000000	0.018780	0.538207	0.121524	0.321490	0.018780	0.538207	0.121524	0.321490	0.018780	0.538207	0.121524	0.321490	0.018780	0.538207	0.121524	0.321490	0.018780	0.538207	0.121524	0.321490	0.018780	0.538207	0.121524	0.321490	1,2,1,3,4,2	7.596788	0.149610	0.196370	0.123489	0.190900	0.293663	0.045969	0.543430	0.077369	0.098388	0.079757	0.136632	0.064425	0.149610	0.196370	0.123489	0.190900	0.293663	0.045969	0.258159	0.438387	0.060574	0.149290	0.028990	0.064599	0.164690	0.365805	0.102696	0.023024	0.163733	0.180052	0.543430	0.077369	0.098388	0.079757	0.136632	0.064425	1,2,2,2,2,2	4.463845	0.629568	0.891444	0.891444	0.891444	0.891444	0.891444	
118000	-115399	1,1,1,1,1,1	0.000000	6.150038	6.150038	6.150038	6.150038	6.150038	6.150038	1,1,1,1,1,1	0.000000	0.012432	0.530381	0.112339	0.344848	0.012432	0.530381	0.112339	0.344848	0.012432	0.530381	0.112339	0.344848	0.012432	0.530381	0.112339	0.344848	0.012432	0.530381	0.112339	0.344848	0.012432	0.530381	0.112339	0.344848	1,2,1,3,4,5	12.100781	0.035371	0.104986	0.112588	0.273387	0.396168	0.077500	0.300269	0.236079	0.306436	0.029786	0.040666	0.086764	0.035371	0.104986	0.112588	0.273387	0.396168	0.077500	0.157364	0.019469	0.429340	0.105561	0.014825	0.273441	0.161323	0.127990	0.236343	0.092224	0.206647	0.175473	0.390617	0.170472	0.038721	0.101350	0.241247	0.057592	1,2,2,2,2,2	0.016084	0.696019	0.925005	0.925005	0.925005	0.925005	0.925005	
119000	-115651	1,2,3,4,5,6	1.008260	5.537421	5.415077	6.312639	5.407951	6.301004	6.090822	1,1,1,1,1,1	0.000000	0.019094	0.523927	0.119124	0.337855	0.019094	0.523927	0.119124	0.337855	0.019094	0.523927	0.119124	0.337855	0.019094	0.523927	0.119124	0.337855	0.019094	0.523927	0.119124	0.337855	0.019094	0.523927	0.119124	0.337855	1,2,3,4,5,6	13.586634	0.062684	0.091121	0.070769	0.310947	0.302448	0.162030	0.278935	0.020643	0.487858	0.049417	0.085853	0.077294	0.099477	0.409164	0.033017	0.067518	0.372145	0.018678	0.148202	0.350654	0.121127	0.151904	0.016465	0.211649	0.166711	0.050140	0.542025	0.045639	0.095303	0.100181	0.152875	0.233479	0.022631	0.126016	0.283135	0.181864	1,1,2,1,2,2	1.051995	0.677731	0.677731	0.891094	0.677731	0.891094	0.891094	
120000	-115867	1,2,2,3,1,4	20.447595	6.014901	5.558939	5.558939	5.771063	6.014901	5.957490	1,1,1,1,1,1	0.000000	0.019495	0.529161	0.127603	0.323741	0.019495	0.529161	0.127603	0.323741	0.019495	0.529161	0.127603	0.323741	0.019495	0.529161	0.127603	0.323741	0.019495	0.529161	0.127603	0.323741	0.019495	0.529161	0.127603	0.323741	1,2,3,4,5,5	18.785824	0.135820	0.012163	0.107344	0.263563	0.370558	0.110553	0.245987	0.174472	0.079394	0.244672	0.145438	0.110037	0.125469	0.062601	0.151357	0.242321	0.348731	0.069521	0.002021	0.402893	0.424893	0.062600	0.017585	0.090008	0.284150	0.012039	0.243250	0.112929	0.236095	0.111537	0.284150	0.012039	0.243250	0.112929	0.236095	0.111537	1,2,2,2,2,2	0.333476	0.586196	0.921717	0.921717	0.921717	0.921717	0.921717	
121000	-115851	1,2,3,3,1,3	2.346158	6.111898	5.699646	5.832533	5.832533	6.111898	5.832533	1,1,1,1,1,1	0.000000	0.016193	0.537829	0.135700	0.310277	0.016193	0.537829	0.135700	0.310277	0.016193	0.537829	0.135700	0.310277	0.016193	0.537829	0.135700	0.310277	0.016193	0.537829	0.135700	0.310277	0.016193	0.537829	0.135700	0.310277	1,2,3,4,5,6	10.570664	0.099520	0.001978	0.309861	0.306227	0.257647	0.024767	0.303488	0.389342	0.035716	0.096919	0.063772	0.110762	0.061697	0.028875	0.308575	0.127087	0.434495	0.039271	0.012499	0.502645	0.028231	0.210401	0.038430	0.207794	0.005037	0.219587	0.371407	0.038261	0.112227	0.253480	0.180698	0.379231	0.136345	0.120094	0.174701	0.008931	1,2,1,3,3,2	1.531944	0.838931	0.939810	0.838931	0.986363	0.986363	0.939810	
122000	-115297	1,1,2,3,1,1	5.612712	5.852786	5.852786	5.849430	5.642061	5.852786	5.852786	1,1,1,1,1,1	0.000000	0.014633	0.525642	0.139277	0.320447	0.014633	0.525642	0.139277	0.320447	0.014633	0.525642	0.139277	0.320447	0.014633	0.525642	0.139277	0.320447	0.014633	0.525642	0.139277	0.320447	0.014633	0.525642	0.139277	0.320447	1,2,3,4,5,6	2.782256	0.061269	0.175867	0.156601	0.174335	0.304899	0.127029	0.292468	0.057309	0.545440	0.041664	0.043186	0.019933	0.044401	0.130889	0.170431	0.150406	0.419039	0.084834	0.076772	0.078719	0.213443	0.305386	0.037074	0.288605	0.302770	0.042487	0.109726	0.089499	0.211728	0.243791	0.179930	0.101331	0.397130	0.080231	0.162483	0.078894	1,2,2,2,2,2	0.512201	0.676651	0.930487	0.930487	0.930487	0.930487	0.930487	
123000	-115952	1,2,1,2,1,1	0.013273	5.961203	4.947706	5.961203	4.947706	5.961203	5.961203	1,1,1,1,1,1	0.000000	0.015808	0.532518	0.112603	0.339071	0.015808	0.532518	0.112603	0.339071	0.015808	0.532518	0.112603	0.339071	0.015808	0.532518	0.112603	0.339071	0.015808	0.532518	0.112603	0.339071	0.015808	0.532518	0.112603	0.339071	1,2,1,3,4,4	1.841229	0.133603	0.356763	0.260579	0.095008	0.128283	0.025764	0.247191	0.054104	0.136854	0.255145	0.142241	0.164465	0.133603	0.356763	0.260579	0.095008	0.128283	0.025764	0.283497	0.088496	0.082712	0.216879	0.047263	0.281153	0.219452	0.058783	0.335911	0.051214	0.206676	0.127964	0.219452	0.058783	0.335911	0.051214	0.206676	0.127964	1,2,2,2,2,2	0.374295	0.682318	0.863324	0.863324	0.863324	0.863324	0.863324	
