Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
1	-88564.1	1,1,1,1,1,1	0.000000	6.680741	6.680741	6.680741	6.680741	6.680741	6.680741	1,1,1,1,1,1	0.000005	0.138752	0.148324	0.120763	0.592161	0.138752	0.148324	0.120763	0.592161	0.138752	0.148324	0.120763	0.592161	0.138752	0.148324	0.120763	0.592161	0.138752	0.148324	0.120763	0.592161	0.138752	0.148324	0.120763	0.592161	1,1,1,1,1,1	0.000000	0.138460	0.418215	0.325467	0.044136	0.038864	0.034858	0.138460	0.418215	0.325467	0.044136	0.038864	0.034858	0.138460	0.418215	0.325467	0.044136	0.038864	0.034858	0.138460	0.418215	0.325467	0.044136	0.038864	0.034858	0.138460	0.418215	0.325467	0.044136	0.038864	0.034858	0.138460	0.418215	0.325467	0.044136	0.038864	0.034858	1,2,1,2,2,3	1.334409	0.141629	0.180823	0.141629	0.180823	0.180823	0.273291	
1000	-88535.6	1,1,1,1,1,1	0.000000	6.766122	6.766122	6.766122	6.766122	6.766122	6.766122	1,1,1,1,1,1	0.000000	0.139455	0.151780	0.117698	0.591068	0.139455	0.151780	0.117698	0.591068	0.139455	0.151780	0.117698	0.591068	0.139455	0.151780	0.117698	0.591068	0.139455	0.151780	0.117698	0.591068	0.139455	0.151780	0.117698	0.591068	1,1,1,1,1,1	0.000000	0.126751	0.416227	0.334191	0.048299	0.042107	0.032425	0.126751	0.416227	0.334191	0.048299	0.042107	0.032425	0.126751	0.416227	0.334191	0.048299	0.042107	0.032425	0.126751	0.416227	0.334191	0.048299	0.042107	0.032425	0.126751	0.416227	0.334191	0.048299	0.042107	0.032425	0.126751	0.416227	0.334191	0.048299	0.042107	0.032425	1,2,1,2,3,4	1.575484	0.126868	0.182699	0.126868	0.182699	0.197658	0.292177	
2000	-88557.1	1,1,1,1,1,1	0.000000	6.684798	6.684798	6.684798	6.684798	6.684798	6.684798	1,1,1,1,1,1	0.000000	0.138793	0.153504	0.120261	0.587442	0.138793	0.153504	0.120261	0.587442	0.138793	0.153504	0.120261	0.587442	0.138793	0.153504	0.120261	0.587442	0.138793	0.153504	0.120261	0.587442	0.138793	0.153504	0.120261	0.587442	1,1,1,1,1,1	0.000000	0.130208	0.406985	0.335611	0.051596	0.041264	0.034336	0.130208	0.406985	0.335611	0.051596	0.041264	0.034336	0.130208	0.406985	0.335611	0.051596	0.041264	0.034336	0.130208	0.406985	0.335611	0.051596	0.041264	0.034336	0.130208	0.406985	0.335611	0.051596	0.041264	0.034336	0.130208	0.406985	0.335611	0.051596	0.041264	0.034336	1,2,1,2,2,3	0.183403	0.126112	0.191129	0.126112	0.191129	0.191129	0.338964	
3000	-88568.7	1,1,1,1,1,1	0.000000	6.769034	6.769034	6.769034	6.769034	6.769034	6.769034	1,1,1,1,1,1	0.000000	0.139196	0.153264	0.116881	0.590660	0.139196	0.153264	0.116881	0.590660	0.139196	0.153264	0.116881	0.590660	0.139196	0.153264	0.116881	0.590660	0.139196	0.153264	0.116881	0.590660	0.139196	0.153264	0.116881	0.590660	1,1,1,1,1,1	0.000000	0.131284	0.421661	0.332456	0.047029	0.038811	0.028758	0.131284	0.421661	0.332456	0.047029	0.038811	0.028758	0.131284	0.421661	0.332456	0.047029	0.038811	0.028758	0.131284	0.421661	0.332456	0.047029	0.038811	0.028758	0.131284	0.421661	0.332456	0.047029	0.038811	0.028758	0.131284	0.421661	0.332456	0.047029	0.038811	0.028758	1,2,1,2,2,2	0.021637	0.124972	0.192275	0.124972	0.192275	0.192275	0.192275	
4000	-88550.9	1,1,1,1,1,1	0.000000	6.589355	6.589355	6.589355	6.589355	6.589355	6.589355	1,1,1,1,1,1	0.016791	0.140900	0.153579	0.115205	0.590316	0.140900	0.153579	0.115205	0.590316	0.140900	0.153579	0.115205	0.590316	0.140900	0.153579	0.115205	0.590316	0.140900	0.153579	0.115205	0.590316	0.140900	0.153579	0.115205	0.590316	1,1,1,1,1,1	0.004809	0.122907	0.429350	0.327726	0.046174	0.039092	0.034752	0.122907	0.429350	0.327726	0.046174	0.039092	0.034752	0.122907	0.429350	0.327726	0.046174	0.039092	0.034752	0.122907	0.429350	0.327726	0.046174	0.039092	0.034752	0.122907	0.429350	0.327726	0.046174	0.039092	0.034752	0.122907	0.429350	0.327726	0.046174	0.039092	0.034752	1,2,1,2,2,3	0.635768	0.131958	0.204306	0.131958	0.204306	0.204306	0.266069	
5000	-88557	1,1,1,1,1,1	0.000000	6.763293	6.763293	6.763293	6.763293	6.763293	6.763293	1,1,1,1,1,1	0.052270	0.138071	0.153131	0.121467	0.587331	0.138071	0.153131	0.121467	0.587331	0.138071	0.153131	0.121467	0.587331	0.138071	0.153131	0.121467	0.587331	0.138071	0.153131	0.121467	0.587331	0.138071	0.153131	0.121467	0.587331	1,1,1,1,1,1	0.000000	0.124722	0.435115	0.326137	0.045874	0.039101	0.029051	0.124722	0.435115	0.326137	0.045874	0.039101	0.029051	0.124722	0.435115	0.326137	0.045874	0.039101	0.029051	0.124722	0.435115	0.326137	0.045874	0.039101	0.029051	0.124722	0.435115	0.326137	0.045874	0.039101	0.029051	0.124722	0.435115	0.326137	0.045874	0.039101	0.029051	1,2,1,1,2,3	2.555235	0.129201	0.216078	0.129201	0.129201	0.216078	0.260234	
6000	-88547	1,1,1,1,1,1	0.000000	6.661644	6.661644	6.661644	6.661644	6.661644	6.661644	1,1,1,1,1,1	0.000000	0.138810	0.155022	0.117862	0.588305	0.138810	0.155022	0.117862	0.588305	0.138810	0.155022	0.117862	0.588305	0.138810	0.155022	0.117862	0.588305	0.138810	0.155022	0.117862	0.588305	0.138810	0.155022	0.117862	0.588305	1,1,1,1,1,1	0.000000	0.124826	0.423033	0.330035	0.050205	0.041213	0.030687	0.124826	0.423033	0.330035	0.050205	0.041213	0.030687	0.124826	0.423033	0.330035	0.050205	0.041213	0.030687	0.124826	0.423033	0.330035	0.050205	0.041213	0.030687	0.124826	0.423033	0.330035	0.050205	0.041213	0.030687	0.124826	0.423033	0.330035	0.050205	0.041213	0.030687	1,2,1,3,2,2	2.383706	0.131026	0.203625	0.131026	0.166144	0.203625	0.203625	
7000	-88548.8	1,1,1,1,1,1	0.000000	6.551970	6.551970	6.551970	6.551970	6.551970	6.551970	1,1,1,1,1,1	0.000000	0.140146	0.152731	0.117889	0.589233	0.140146	0.152731	0.117889	0.589233	0.140146	0.152731	0.117889	0.589233	0.140146	0.152731	0.117889	0.589233	0.140146	0.152731	0.117889	0.589233	0.140146	0.152731	0.117889	0.589233	1,1,1,1,1,1	0.000000	0.133139	0.421989	0.324929	0.045817	0.040427	0.033699	0.133139	0.421989	0.324929	0.045817	0.040427	0.033699	0.133139	0.421989	0.324929	0.045817	0.040427	0.033699	0.133139	0.421989	0.324929	0.045817	0.040427	0.033699	0.133139	0.421989	0.324929	0.045817	0.040427	0.033699	0.133139	0.421989	0.324929	0.045817	0.040427	0.033699	1,2,1,3,2,4	0.314414	0.142282	0.181837	0.142282	0.177762	0.181837	0.219561	
8000	-88574.3	1,1,1,1,1,1	0.000000	6.518000	6.518000	6.518000	6.518000	6.518000	6.518000	1,1,1,1,1,1	0.000000	0.139727	0.157024	0.116945	0.586304	0.139727	0.157024	0.116945	0.586304	0.139727	0.157024	0.116945	0.586304	0.139727	0.157024	0.116945	0.586304	0.139727	0.157024	0.116945	0.586304	0.139727	0.157024	0.116945	0.586304	1,1,1,1,1,1	0.000000	0.133935	0.417859	0.326008	0.046755	0.040063	0.035380	0.133935	0.417859	0.326008	0.046755	0.040063	0.035380	0.133935	0.417859	0.326008	0.046755	0.040063	0.035380	0.133935	0.417859	0.326008	0.046755	0.040063	0.035380	0.133935	0.417859	0.326008	0.046755	0.040063	0.035380	0.133935	0.417859	0.326008	0.046755	0.040063	0.035380	1,2,1,2,2,2	4.035331	0.127012	0.192325	0.127012	0.192325	0.192325	0.192325	
9000	-88552.8	1,1,1,1,1,1	0.000000	6.709625	6.709625	6.709625	6.709625	6.709625	6.709625	1,1,1,1,1,1	0.000000	0.139398	0.151764	0.117586	0.591252	0.139398	0.151764	0.117586	0.591252	0.139398	0.151764	0.117586	0.591252	0.139398	0.151764	0.117586	0.591252	0.139398	0.151764	0.117586	0.591252	0.139398	0.151764	0.117586	0.591252	1,1,1,1,1,1	0.000000	0.121148	0.427757	0.330666	0.048937	0.041485	0.030007	0.121148	0.427757	0.330666	0.048937	0.041485	0.030007	0.121148	0.427757	0.330666	0.048937	0.041485	0.030007	0.121148	0.427757	0.330666	0.048937	0.041485	0.030007	0.121148	0.427757	0.330666	0.048937	0.041485	0.030007	0.121148	0.427757	0.330666	0.048937	0.041485	0.030007	1,2,1,3,2,2	6.089914	0.121488	0.204870	0.121488	0.156863	0.204870	0.204870	
10000	-88570.9	1,1,1,1,1,1	0.000000	6.742081	6.742081	6.742081	6.742081	6.742081	6.742081	1,1,1,1,1,1	0.000002	0.139990	0.158707	0.115916	0.585386	0.139990	0.158707	0.115916	0.585386	0.139990	0.158707	0.115916	0.585386	0.139990	0.158707	0.115916	0.585386	0.139990	0.158707	0.115916	0.585386	0.139990	0.158707	0.115916	0.585386	1,1,1,1,1,1	0.000000	0.121680	0.435829	0.330146	0.043352	0.039124	0.029869	0.121680	0.435829	0.330146	0.043352	0.039124	0.029869	0.121680	0.435829	0.330146	0.043352	0.039124	0.029869	0.121680	0.435829	0.330146	0.043352	0.039124	0.029869	0.121680	0.435829	0.330146	0.043352	0.039124	0.029869	0.121680	0.435829	0.330146	0.043352	0.039124	0.029869	1,2,1,2,2,2	0.341370	0.126025	0.212238	0.126025	0.212238	0.212238	0.212238	
11000	-88585.6	1,1,1,1,1,1	0.000000	6.589059	6.589059	6.589059	6.589059	6.589059	6.589059	1,1,1,1,1,1	0.000000	0.140250	0.151644	0.118478	0.589628	0.140250	0.151644	0.118478	0.589628	0.140250	0.151644	0.118478	0.589628	0.140250	0.151644	0.118478	0.589628	0.140250	0.151644	0.118478	0.589628	0.140250	0.151644	0.118478	0.589628	1,1,1,1,1,1	0.000000	0.122133	0.433430	0.322035	0.047687	0.041335	0.033380	0.122133	0.433430	0.322035	0.047687	0.041335	0.033380	0.122133	0.433430	0.322035	0.047687	0.041335	0.033380	0.122133	0.433430	0.322035	0.047687	0.041335	0.033380	0.122133	0.433430	0.322035	0.047687	0.041335	0.033380	0.122133	0.433430	0.322035	0.047687	0.041335	0.033380	1,2,1,2,2,2	0.099655	0.129116	0.187572	0.129116	0.187572	0.187572	0.187572	
12000	-88554.5	1,1,1,1,1,1	0.000620	6.789148	6.789148	6.789148	6.789148	6.789148	6.789148	1,1,1,1,1,1	0.000000	0.140550	0.151996	0.113273	0.594181	0.140550	0.151996	0.113273	0.594181	0.140550	0.151996	0.113273	0.594181	0.140550	0.151996	0.113273	0.594181	0.140550	0.151996	0.113273	0.594181	0.140550	0.151996	0.113273	0.594181	1,1,1,1,1,1	0.000000	0.130984	0.431898	0.321042	0.044825	0.038849	0.032402	0.130984	0.431898	0.321042	0.044825	0.038849	0.032402	0.130984	0.431898	0.321042	0.044825	0.038849	0.032402	0.130984	0.431898	0.321042	0.044825	0.038849	0.032402	0.130984	0.431898	0.321042	0.044825	0.038849	0.032402	0.130984	0.431898	0.321042	0.044825	0.038849	0.032402	1,2,1,2,2,3	1.224997	0.129911	0.206311	0.129911	0.206311	0.206311	0.291212	
13000	-88562	1,1,1,1,1,1	0.000000	6.580559	6.580559	6.580559	6.580559	6.580559	6.580559	1,1,1,1,1,1	0.000000	0.139238	0.150462	0.118667	0.591634	0.139238	0.150462	0.118667	0.591634	0.139238	0.150462	0.118667	0.591634	0.139238	0.150462	0.118667	0.591634	0.139238	0.150462	0.118667	0.591634	0.139238	0.150462	0.118667	0.591634	1,1,1,1,1,1	0.000000	0.130585	0.431414	0.320215	0.045077	0.040252	0.032458	0.130585	0.431414	0.320215	0.045077	0.040252	0.032458	0.130585	0.431414	0.320215	0.045077	0.040252	0.032458	0.130585	0.431414	0.320215	0.045077	0.040252	0.032458	0.130585	0.431414	0.320215	0.045077	0.040252	0.032458	0.130585	0.431414	0.320215	0.045077	0.040252	0.032458	1,2,1,3,2,2	0.978985	0.134176	0.199772	0.134176	0.178506	0.199772	0.199772	
14000	-88534.9	1,1,1,1,1,1	0.000000	6.622132	6.622132	6.622132	6.622132	6.622132	6.622132	1,1,1,1,1,1	0.000000	0.136029	0.150599	0.121569	0.591803	0.136029	0.150599	0.121569	0.591803	0.136029	0.150599	0.121569	0.591803	0.136029	0.150599	0.121569	0.591803	0.136029	0.150599	0.121569	0.591803	0.136029	0.150599	0.121569	0.591803	1,1,1,1,1,1	0.000000	0.129846	0.424387	0.327147	0.047694	0.039276	0.031651	0.129846	0.424387	0.327147	0.047694	0.039276	0.031651	0.129846	0.424387	0.327147	0.047694	0.039276	0.031651	0.129846	0.424387	0.327147	0.047694	0.039276	0.031651	0.129846	0.424387	0.327147	0.047694	0.039276	0.031651	0.129846	0.424387	0.327147	0.047694	0.039276	0.031651	1,2,1,3,2,4	0.596485	0.121965	0.185377	0.121965	0.176665	0.185377	0.235405	
15000	-88544.1	1,1,1,1,1,1	0.000000	6.652195	6.652195	6.652195	6.652195	6.652195	6.652195	1,1,1,1,1,1	0.000000	0.137214	0.155026	0.119667	0.588094	0.137214	0.155026	0.119667	0.588094	0.137214	0.155026	0.119667	0.588094	0.137214	0.155026	0.119667	0.588094	0.137214	0.155026	0.119667	0.588094	0.137214	0.155026	0.119667	0.588094	1,1,1,1,1,1	0.000000	0.133558	0.426103	0.325169	0.046037	0.038423	0.030710	0.133558	0.426103	0.325169	0.046037	0.038423	0.030710	0.133558	0.426103	0.325169	0.046037	0.038423	0.030710	0.133558	0.426103	0.325169	0.046037	0.038423	0.030710	0.133558	0.426103	0.325169	0.046037	0.038423	0.030710	0.133558	0.426103	0.325169	0.046037	0.038423	0.030710	1,2,1,2,2,3	1.537404	0.126237	0.201318	0.126237	0.201318	0.201318	0.232358	
16000	-88533.3	1,1,1,1,1,1	0.000000	6.627962	6.627962	6.627962	6.627962	6.627962	6.627962	1,1,1,1,1,1	0.000000	0.139531	0.151630	0.118186	0.590652	0.139531	0.151630	0.118186	0.590652	0.139531	0.151630	0.118186	0.590652	0.139531	0.151630	0.118186	0.590652	0.139531	0.151630	0.118186	0.590652	0.139531	0.151630	0.118186	0.590652	1,1,1,1,1,1	0.000000	0.132224	0.434641	0.322498	0.041609	0.039349	0.029679	0.132224	0.434641	0.322498	0.041609	0.039349	0.029679	0.132224	0.434641	0.322498	0.041609	0.039349	0.029679	0.132224	0.434641	0.322498	0.041609	0.039349	0.029679	0.132224	0.434641	0.322498	0.041609	0.039349	0.029679	0.132224	0.434641	0.322498	0.041609	0.039349	0.029679	1,2,1,3,3,4	6.801417	0.132562	0.198983	0.132562	0.187267	0.187267	0.284005	
17000	-88525.2	1,1,1,1,1,1	0.000000	6.542798	6.542798	6.542798	6.542798	6.542798	6.542798	1,1,1,1,1,1	0.000000	0.138161	0.159271	0.119046	0.583521	0.138161	0.159271	0.119046	0.583521	0.138161	0.159271	0.119046	0.583521	0.138161	0.159271	0.119046	0.583521	0.138161	0.159271	0.119046	0.583521	0.138161	0.159271	0.119046	0.583521	1,1,1,1,1,1	0.000000	0.130165	0.423497	0.331556	0.043817	0.038519	0.032446	0.130165	0.423497	0.331556	0.043817	0.038519	0.032446	0.130165	0.423497	0.331556	0.043817	0.038519	0.032446	0.130165	0.423497	0.331556	0.043817	0.038519	0.032446	0.130165	0.423497	0.331556	0.043817	0.038519	0.032446	0.130165	0.423497	0.331556	0.043817	0.038519	0.032446	1,2,1,3,2,4	4.512533	0.126528	0.196609	0.126528	0.171831	0.196609	0.227213	
18000	-88567.2	1,1,1,1,1,1	0.000006	6.697515	6.697515	6.697515	6.697515	6.697515	6.697515	1,1,1,1,1,1	0.000000	0.140525	0.154156	0.113312	0.592006	0.140525	0.154156	0.113312	0.592006	0.140525	0.154156	0.113312	0.592006	0.140525	0.154156	0.113312	0.592006	0.140525	0.154156	0.113312	0.592006	0.140525	0.154156	0.113312	0.592006	1,1,1,1,1,1	0.000000	0.127034	0.425546	0.325758	0.049420	0.039142	0.033100	0.127034	0.425546	0.325758	0.049420	0.039142	0.033100	0.127034	0.425546	0.325758	0.049420	0.039142	0.033100	0.127034	0.425546	0.325758	0.049420	0.039142	0.033100	0.127034	0.425546	0.325758	0.049420	0.039142	0.033100	0.127034	0.425546	0.325758	0.049420	0.039142	0.033100	1,2,1,2,2,2	0.803398	0.126110	0.207938	0.126110	0.207938	0.207938	0.207938	
19000	-88559.7	1,1,1,1,1,1	0.000000	6.605313	6.605313	6.605313	6.605313	6.605313	6.605313	1,1,1,1,1,1	0.000000	0.139624	0.153300	0.119849	0.587227	0.139624	0.153300	0.119849	0.587227	0.139624	0.153300	0.119849	0.587227	0.139624	0.153300	0.119849	0.587227	0.139624	0.153300	0.119849	0.587227	0.139624	0.153300	0.119849	0.587227	1,1,1,1,1,1	0.000000	0.135365	0.422068	0.325129	0.045122	0.039524	0.032792	0.135365	0.422068	0.325129	0.045122	0.039524	0.032792	0.135365	0.422068	0.325129	0.045122	0.039524	0.032792	0.135365	0.422068	0.325129	0.045122	0.039524	0.032792	0.135365	0.422068	0.325129	0.045122	0.039524	0.032792	0.135365	0.422068	0.325129	0.045122	0.039524	0.032792	1,2,1,2,2,3	1.537672	0.123144	0.200483	0.123144	0.200483	0.200483	0.214969	
20000	-88534.8	1,1,1,1,1,1	0.000000	6.557436	6.557436	6.557436	6.557436	6.557436	6.557436	1,1,1,1,1,1	0.000000	0.139560	0.155767	0.114663	0.590010	0.139560	0.155767	0.114663	0.590010	0.139560	0.155767	0.114663	0.590010	0.139560	0.155767	0.114663	0.590010	0.139560	0.155767	0.114663	0.590010	0.139560	0.155767	0.114663	0.590010	1,1,1,1,1,1	0.000000	0.125284	0.423516	0.327558	0.048789	0.039105	0.035750	0.125284	0.423516	0.327558	0.048789	0.039105	0.035750	0.125284	0.423516	0.327558	0.048789	0.039105	0.035750	0.125284	0.423516	0.327558	0.048789	0.039105	0.035750	0.125284	0.423516	0.327558	0.048789	0.039105	0.035750	0.125284	0.423516	0.327558	0.048789	0.039105	0.035750	1,2,1,2,2,3	0.541631	0.128117	0.195762	0.128117	0.195762	0.195762	0.300174	
21000	-88564.4	1,1,1,1,1,1	0.000000	6.524938	6.524938	6.524938	6.524938	6.524938	6.524938	1,1,1,1,1,1	0.000000	0.138849	0.153777	0.118248	0.589125	0.138849	0.153777	0.118248	0.589125	0.138849	0.153777	0.118248	0.589125	0.138849	0.153777	0.118248	0.589125	0.138849	0.153777	0.118248	0.589125	0.138849	0.153777	0.118248	0.589125	1,1,1,1,1,1	0.000000	0.120813	0.425954	0.326354	0.053090	0.040020	0.033769	0.120813	0.425954	0.326354	0.053090	0.040020	0.033769	0.120813	0.425954	0.326354	0.053090	0.040020	0.033769	0.120813	0.425954	0.326354	0.053090	0.040020	0.033769	0.120813	0.425954	0.326354	0.053090	0.040020	0.033769	0.120813	0.425954	0.326354	0.053090	0.040020	0.033769	1,2,1,2,2,2	0.997314	0.133160	0.188627	0.133160	0.188627	0.188627	0.188627	
22000	-88563.1	1,1,1,1,1,1	0.000000	6.612329	6.612329	6.612329	6.612329	6.612329	6.612329	1,1,1,1,1,1	0.000000	0.138673	0.158500	0.118123	0.584704	0.138673	0.158500	0.118123	0.584704	0.138673	0.158500	0.118123	0.584704	0.138673	0.158500	0.118123	0.584704	0.138673	0.158500	0.118123	0.584704	0.138673	0.158500	0.118123	0.584704	1,1,1,1,1,1	0.000000	0.123735	0.423553	0.332212	0.048807	0.038804	0.032887	0.123735	0.423553	0.332212	0.048807	0.038804	0.032887	0.123735	0.423553	0.332212	0.048807	0.038804	0.032887	0.123735	0.423553	0.332212	0.048807	0.038804	0.032887	0.123735	0.423553	0.332212	0.048807	0.038804	0.032887	0.123735	0.423553	0.332212	0.048807	0.038804	0.032887	1,2,1,2,2,2	1.277236	0.131583	0.198780	0.131583	0.198780	0.198780	0.198780	
23000	-88546.7	1,1,1,1,1,1	0.000000	6.548534	6.548534	6.548534	6.548534	6.548534	6.548534	1,1,1,1,1,1	0.000000	0.139724	0.156613	0.118311	0.585353	0.139724	0.156613	0.118311	0.585353	0.139724	0.156613	0.118311	0.585353	0.139724	0.156613	0.118311	0.585353	0.139724	0.156613	0.118311	0.585353	0.139724	0.156613	0.118311	0.585353	1,1,1,1,1,1	0.000000	0.132858	0.416304	0.328504	0.048458	0.038450	0.035426	0.132858	0.416304	0.328504	0.048458	0.038450	0.035426	0.132858	0.416304	0.328504	0.048458	0.038450	0.035426	0.132858	0.416304	0.328504	0.048458	0.038450	0.035426	0.132858	0.416304	0.328504	0.048458	0.038450	0.035426	0.132858	0.416304	0.328504	0.048458	0.038450	0.035426	1,2,1,2,2,3	0.724224	0.132959	0.189384	0.132959	0.189384	0.189384	0.307219	
24000	-88546.4	1,1,1,1,1,1	0.000000	6.519873	6.519873	6.519873	6.519873	6.519873	6.519873	1,1,1,1,1,1	0.000000	0.138583	0.150523	0.120513	0.590381	0.138583	0.150523	0.120513	0.590381	0.138583	0.150523	0.120513	0.590381	0.138583	0.150523	0.120513	0.590381	0.138583	0.150523	0.120513	0.590381	0.138583	0.150523	0.120513	0.590381	1,1,1,1,1,1	0.000000	0.135811	0.423686	0.321172	0.044140	0.040490	0.034701	0.135811	0.423686	0.321172	0.044140	0.040490	0.034701	0.135811	0.423686	0.321172	0.044140	0.040490	0.034701	0.135811	0.423686	0.321172	0.044140	0.040490	0.034701	0.135811	0.423686	0.321172	0.044140	0.040490	0.034701	0.135811	0.423686	0.321172	0.044140	0.040490	0.034701	1,2,1,3,2,4	2.468798	0.128119	0.195029	0.128119	0.180529	0.195029	0.234720	
25000	-88545.6	1,1,1,1,1,1	0.000000	6.653305	6.653305	6.653305	6.653305	6.653305	6.653305	1,1,1,1,1,1	0.000000	0.138565	0.154803	0.115880	0.590753	0.138565	0.154803	0.115880	0.590753	0.138565	0.154803	0.115880	0.590753	0.138565	0.154803	0.115880	0.590753	0.138565	0.154803	0.115880	0.590753	0.138565	0.154803	0.115880	0.590753	1,1,1,1,1,1	0.000000	0.126799	0.433760	0.324731	0.044489	0.040275	0.029947	0.126799	0.433760	0.324731	0.044489	0.040275	0.029947	0.126799	0.433760	0.324731	0.044489	0.040275	0.029947	0.126799	0.433760	0.324731	0.044489	0.040275	0.029947	0.126799	0.433760	0.324731	0.044489	0.040275	0.029947	0.126799	0.433760	0.324731	0.044489	0.040275	0.029947	1,2,1,2,2,3	0.181327	0.130858	0.190639	0.130858	0.190639	0.190639	0.312304	
26000	-88527.4	1,1,1,1,1,1	0.000000	6.526625	6.526625	6.526625	6.526625	6.526625	6.526625	1,1,1,1,1,1	0.000000	0.138803	0.154261	0.118772	0.588165	0.138803	0.154261	0.118772	0.588165	0.138803	0.154261	0.118772	0.588165	0.138803	0.154261	0.118772	0.588165	0.138803	0.154261	0.118772	0.588165	0.138803	0.154261	0.118772	0.588165	1,1,1,1,1,1	0.009318	0.130393	0.425602	0.318110	0.050646	0.040686	0.034564	0.130393	0.425602	0.318110	0.050646	0.040686	0.034564	0.130393	0.425602	0.318110	0.050646	0.040686	0.034564	0.130393	0.425602	0.318110	0.050646	0.040686	0.034564	0.130393	0.425602	0.318110	0.050646	0.040686	0.034564	0.130393	0.425602	0.318110	0.050646	0.040686	0.034564	1,2,1,2,2,3	1.146059	0.127046	0.190878	0.127046	0.190878	0.190878	0.250556	
27000	-88558.5	1,1,1,1,1,1	0.000000	6.756713	6.756713	6.756713	6.756713	6.756713	6.756713	1,1,1,1,1,1	0.000000	0.138791	0.155813	0.117442	0.587954	0.138791	0.155813	0.117442	0.587954	0.138791	0.155813	0.117442	0.587954	0.138791	0.155813	0.117442	0.587954	0.138791	0.155813	0.117442	0.587954	0.138791	0.155813	0.117442	0.587954	1,1,1,1,1,1	0.000000	0.126869	0.430936	0.327145	0.045565	0.037727	0.031759	0.126869	0.430936	0.327145	0.045565	0.037727	0.031759	0.126869	0.430936	0.327145	0.045565	0.037727	0.031759	0.126869	0.430936	0.327145	0.045565	0.037727	0.031759	0.126869	0.430936	0.327145	0.045565	0.037727	0.031759	0.126869	0.430936	0.327145	0.045565	0.037727	0.031759	1,2,1,2,2,2	2.494028	0.125200	0.189791	0.125200	0.189791	0.189791	0.189791	
28000	-88516.5	1,1,1,1,1,1	0.000000	6.876371	6.876371	6.876371	6.876371	6.876371	6.876371	1,1,1,1,1,1	0.000000	0.140242	0.151540	0.118176	0.590043	0.140242	0.151540	0.118176	0.590043	0.140242	0.151540	0.118176	0.590043	0.140242	0.151540	0.118176	0.590043	0.140242	0.151540	0.118176	0.590043	0.140242	0.151540	0.118176	0.590043	1,1,1,1,1,1	0.107416	0.135081	0.420101	0.329573	0.045286	0.040498	0.029461	0.135081	0.420101	0.329573	0.045286	0.040498	0.029461	0.135081	0.420101	0.329573	0.045286	0.040498	0.029461	0.135081	0.420101	0.329573	0.045286	0.040498	0.029461	0.135081	0.420101	0.329573	0.045286	0.040498	0.029461	0.135081	0.420101	0.329573	0.045286	0.040498	0.029461	1,2,1,3,2,4	1.268093	0.122024	0.200878	0.122024	0.177082	0.200878	0.280713	
29000	-88529.8	1,1,1,1,1,1	0.000000	6.629899	6.629899	6.629899	6.629899	6.629899	6.629899	1,1,1,1,1,1	0.000000	0.139289	0.153864	0.115689	0.591157	0.139289	0.153864	0.115689	0.591157	0.139289	0.153864	0.115689	0.591157	0.139289	0.153864	0.115689	0.591157	0.139289	0.153864	0.115689	0.591157	0.139289	0.153864	0.115689	0.591157	1,1,1,1,1,1	0.000000	0.124527	0.429291	0.322883	0.051870	0.038783	0.032646	0.124527	0.429291	0.322883	0.051870	0.038783	0.032646	0.124527	0.429291	0.322883	0.051870	0.038783	0.032646	0.124527	0.429291	0.322883	0.051870	0.038783	0.032646	0.124527	0.429291	0.322883	0.051870	0.038783	0.032646	0.124527	0.429291	0.322883	0.051870	0.038783	0.032646	1,2,1,3,2,2	1.005678	0.124153	0.214301	0.124153	0.177259	0.214301	0.214301	
