Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
261000	-127197	1,2,3,2,3,3	0.771457	5.872982	6.172648	5.097764	6.172648	5.097764	5.097764	1,2,2,1,1,3	1.173396	0.043689	0.431256	0.069045	0.456010	0.223170	0.165684	0.466363	0.144782	0.223170	0.165684	0.466363	0.144782	0.043689	0.431256	0.069045	0.456010	0.043689	0.431256	0.069045	0.456010	0.562685	0.077647	0.141140	0.218528	1,1,2,3,2,4	2.074468	0.223005	0.000364	0.023794	0.231161	0.266373	0.255303	0.223005	0.000364	0.023794	0.231161	0.266373	0.255303	0.089700	0.110853	0.238970	0.273930	0.000861	0.285687	0.106303	0.319797	0.104874	0.102443	0.228273	0.138309	0.089700	0.110853	0.238970	0.273930	0.000861	0.285687	0.046232	0.296320	0.068767	0.181616	0.022324	0.384741	1,2,3,1,4,3	1.439667	2.936975	1.933223	1.990874	2.936975	0.350216	1.990874	
262000	-128264	1,2,3,4,5,6	2.174163	6.158745	5.707774	5.253749	6.237594	5.182510	5.749790	1,2,3,1,1,4	2.959282	0.047215	0.474861	0.081478	0.396447	0.297935	0.227959	0.246719	0.227387	0.046441	0.391941	0.443965	0.117653	0.047215	0.474861	0.081478	0.396447	0.047215	0.474861	0.081478	0.396447	0.289526	0.189849	0.294871	0.225754	1,2,3,4,3,5	1.423606	0.310912	0.108943	0.009993	0.198682	0.250781	0.120690	0.351808	0.026996	0.060392	0.207148	0.041491	0.312165	0.140607	0.272090	0.187142	0.184662	0.010793	0.204705	0.105381	0.083961	0.085439	0.111913	0.191903	0.421403	0.140607	0.272090	0.187142	0.184662	0.010793	0.204705	0.042659	0.277091	0.033390	0.014847	0.332131	0.299883	1,2,2,1,3,2	0.994797	2.844729	2.307714	2.307714	2.844729	0.503394	2.307714	
263000	-127377	1,1,1,1,2,2	1.118052	6.311387	6.311387	6.311387	6.311387	5.475096	5.475096	1,2,3,1,1,4	1.343479	0.036109	0.437369	0.102114	0.424408	0.299256	0.222980	0.327069	0.150695	0.149183	0.108094	0.573957	0.168765	0.036109	0.437369	0.102114	0.424408	0.036109	0.437369	0.102114	0.424408	0.388127	0.254611	0.212311	0.144951	1,2,3,4,3,1	2.672696	0.226197	0.268208	0.027888	0.104307	0.223528	0.149872	0.312135	0.061246	0.054592	0.489557	0.052938	0.029532	0.118729	0.149085	0.348325	0.285127	0.011013	0.087720	0.103765	0.111044	0.109606	0.068718	0.436525	0.170342	0.118729	0.149085	0.348325	0.285127	0.011013	0.087720	0.226197	0.268208	0.027888	0.104307	0.223528	0.149872	1,1,2,1,3,2	0.544529	2.866581	2.866581	2.380178	2.866581	0.480129	2.380178	
264000	-128984	1,1,1,1,2,2	1.366425	6.013374	6.013374	6.013374	6.013374	5.411813	5.411813	1,2,2,1,1,3	1.429746	0.024914	0.458974	0.080091	0.436021	0.292061	0.317665	0.284870	0.105404	0.292061	0.317665	0.284870	0.105404	0.024914	0.458974	0.080091	0.436021	0.024914	0.458974	0.080091	0.436021	0.636372	0.069526	0.264919	0.029183	1,1,2,3,2,4	1.189665	0.357449	0.089536	0.017846	0.278949	0.113198	0.143022	0.357449	0.089536	0.017846	0.278949	0.113198	0.143022	0.199168	0.050306	0.225955	0.382257	0.008368	0.133946	0.130592	0.382283	0.016696	0.083878	0.219314	0.167236	0.199168	0.050306	0.225955	0.382257	0.008368	0.133946	0.046830	0.149036	0.174538	0.119155	0.218007	0.292434	1,1,2,3,4,1	2.202107	2.509349	2.509349	1.787014	3.019966	0.535338	2.509349	
265000	-128027	1,2,2,2,3,4	1.882775	6.237519	5.880465	5.880465	5.880465	5.493009	6.501409	1,2,3,1,1,4	1.492829	0.039896	0.420610	0.096943	0.442551	0.337320	0.328826	0.283434	0.050420	0.196255	0.169161	0.419502	0.215081	0.039896	0.420610	0.096943	0.442551	0.039896	0.420610	0.096943	0.442551	0.594099	0.193720	0.135229	0.076952	1,2,2,3,4,1	2.786558	0.348469	0.222054	0.035958	0.089867	0.161126	0.142526	0.266504	0.035272	0.190177	0.291360	0.029231	0.187456	0.266504	0.035272	0.190177	0.291360	0.029231	0.187456	0.055169	0.289143	0.105472	0.097234	0.269587	0.183396	0.217409	0.027604	0.267553	0.370165	0.027174	0.090095	0.348469	0.222054	0.035958	0.089867	0.161126	0.142526	1,2,2,1,3,2	1.738138	2.638330	1.776088	1.776088	2.638330	0.525829	1.776088	
266000	-128409	1,2,2,3,2,4	1.278100	6.040419	5.565073	5.565073	6.195237	5.565073	4.988842	1,2,3,1,1,4	3.224664	0.040356	0.417795	0.078855	0.462993	0.357564	0.229676	0.211282	0.201478	0.072423	0.065122	0.190554	0.671901	0.040356	0.417795	0.078855	0.462993	0.040356	0.417795	0.078855	0.462993	0.421028	0.053962	0.382922	0.142089	1,2,3,4,3,5	3.617451	0.337441	0.304968	0.055653	0.071733	0.183208	0.046996	0.088953	0.073237	0.057209	0.372782	0.094635	0.313184	0.086514	0.149891	0.229655	0.389782	0.000453	0.143705	0.026656	0.440138	0.169008	0.131038	0.125700	0.107460	0.086514	0.149891	0.229655	0.389782	0.000453	0.143705	0.111896	0.388842	0.103121	0.140798	0.146416	0.108926	1,2,2,1,3,1	2.033116	2.745920	2.067134	2.067134	2.745920	0.505431	2.745920	
267000	-127883	1,1,2,1,2,1	0.816844	5.940397	5.940397	5.205381	5.940397	5.205381	5.940397	1,2,3,1,1,2	1.580112	0.042005	0.520633	0.067312	0.370051	0.396661	0.222886	0.222078	0.158375	0.109775	0.330213	0.373226	0.186787	0.042005	0.520633	0.067312	0.370051	0.042005	0.520633	0.067312	0.370051	0.396661	0.222886	0.222078	0.158375	1,2,3,4,3,1	1.327533	0.143797	0.226056	0.039090	0.130703	0.266365	0.193989	0.085391	0.030302	0.087830	0.281523	0.033150	0.481803	0.046561	0.136725	0.440763	0.140712	0.028378	0.206861	0.126422	0.096683	0.207685	0.089945	0.287185	0.192081	0.046561	0.136725	0.440763	0.140712	0.028378	0.206861	0.143797	0.226056	0.039090	0.130703	0.266365	0.193989	1,2,3,1,4,5	1.588831	2.559409	1.389867	2.135188	2.559409	0.564207	2.151223	
268000	-128186	1,2,2,3,2,3	1.313465	5.942487	5.345818	5.345818	6.059392	5.345818	6.059392	1,2,3,1,1,4	1.009108	0.024312	0.462412	0.078774	0.434502	0.174049	0.437223	0.186161	0.202568	0.205518	0.063444	0.329987	0.401050	0.024312	0.462412	0.078774	0.434502	0.024312	0.462412	0.078774	0.434502	0.522799	0.179974	0.263508	0.033720	1,2,2,1,3,1	2.216268	0.198325	0.099497	0.123050	0.086742	0.183816	0.308570	0.163910	0.073657	0.068511	0.383428	0.034904	0.275591	0.163910	0.073657	0.068511	0.383428	0.034904	0.275591	0.198325	0.099497	0.123050	0.086742	0.183816	0.308570	0.174629	0.174020	0.180235	0.259450	0.012119	0.199547	0.198325	0.099497	0.123050	0.086742	0.183816	0.308570	1,1,2,1,3,1	0.663962	2.648978	2.648978	2.157077	2.648978	0.392373	2.648978	
269000	-128310	1,2,3,1,2,2	2.201244	6.201412	5.109021	5.701492	6.201412	5.109021	5.109021	1,2,3,1,1,2	0.945801	0.030603	0.467791	0.103322	0.398283	0.378600	0.242247	0.307163	0.071991	0.287411	0.091890	0.468078	0.152621	0.030603	0.467791	0.103322	0.398283	0.030603	0.467791	0.103322	0.398283	0.378600	0.242247	0.307163	0.071991	1,2,3,4,3,4	2.795005	0.347820	0.076472	0.035954	0.110598	0.136555	0.292601	0.172466	0.069692	0.086779	0.156651	0.056584	0.457828	0.247852	0.178145	0.171165	0.158547	0.007207	0.237084	0.031973	0.164102	0.139075	0.062357	0.256314	0.346180	0.247852	0.178145	0.171165	0.158547	0.007207	0.237084	0.031973	0.164102	0.139075	0.062357	0.256314	0.346180	1,2,1,1,3,1	1.175800	2.487148	1.522135	2.487148	2.487148	0.467597	2.487148	
270000	-129188	1,1,2,1,2,2	2.763350	5.923178	5.923178	4.971195	5.923178	4.971195	4.971195	1,2,2,1,1,3	0.990542	0.034656	0.428485	0.073712	0.463147	0.170663	0.191837	0.496268	0.141232	0.170663	0.191837	0.496268	0.141232	0.034656	0.428485	0.073712	0.463147	0.034656	0.428485	0.073712	0.463147	0.530362	0.021830	0.291503	0.156305	1,2,2,3,4,3	2.976337	0.236449	0.342622	0.005378	0.077515	0.142780	0.195256	0.204510	0.042154	0.171105	0.289575	0.130894	0.161761	0.204510	0.042154	0.171105	0.289575	0.130894	0.161761	0.038015	0.243597	0.170832	0.081786	0.206862	0.258907	0.324274	0.352047	0.031087	0.216494	0.033443	0.042655	0.038015	0.243597	0.170832	0.081786	0.206862	0.258907	1,1,2,3,4,1	1.934358	2.267700	2.267700	2.338174	3.321183	0.437144	2.267700	
271000	-126998	1,1,2,1,3,4	1.763836	6.099147	6.099147	6.117488	6.099147	5.675309	5.387028	1,2,3,1,1,4	2.877431	0.038071	0.428273	0.083941	0.449715	0.243734	0.338250	0.362460	0.055555	0.118067	0.166347	0.490954	0.224632	0.038071	0.428273	0.083941	0.449715	0.038071	0.428273	0.083941	0.449715	0.440853	0.130384	0.298003	0.130760	1,2,2,3,2,1	0.795023	0.126519	0.384574	0.168333	0.097084	0.103187	0.120303	0.252030	0.101247	0.190414	0.306132	0.009103	0.141074	0.252030	0.101247	0.190414	0.306132	0.009103	0.141074	0.073600	0.364612	0.045735	0.163906	0.251800	0.100346	0.252030	0.101247	0.190414	0.306132	0.009103	0.141074	0.126519	0.384574	0.168333	0.097084	0.103187	0.120303	1,2,1,1,3,2	1.445391	2.881202	2.138484	2.881202	2.881202	0.405334	2.138484	
272000	-127978	1,2,1,3,2,1	1.707649	6.170626	4.824024	6.170626	6.075109	4.824024	6.170626	1,2,3,1,1,4	1.847721	0.045751	0.437366	0.086581	0.430302	0.143206	0.224005	0.555288	0.077501	0.058896	0.125456	0.553502	0.262147	0.045751	0.437366	0.086581	0.430302	0.045751	0.437366	0.086581	0.430302	0.330857	0.177471	0.173624	0.318048	1,2,3,4,3,5	1.716899	0.226412	0.189800	0.011398	0.224394	0.267150	0.080846	0.343591	0.062467	0.176276	0.307196	0.064293	0.046176	0.045743	0.303252	0.251455	0.298095	0.012719	0.088735	0.102669	0.207470	0.144885	0.140155	0.306981	0.097839	0.045743	0.303252	0.251455	0.298095	0.012719	0.088735	0.146744	0.310257	0.175906	0.025284	0.227840	0.113969	1,2,3,1,4,5	4.495264	3.093869	1.585106	2.161628	3.093869	0.478070	2.101078	
273000	-127334	1,2,3,1,4,5	2.407777	5.927631	5.443637	5.779181	5.927631	5.367327	5.675412	1,2,3,1,1,4	2.566415	0.028400	0.469597	0.067906	0.434097	0.372346	0.195622	0.246856	0.185175	0.057513	0.199653	0.583771	0.159063	0.028400	0.469597	0.067906	0.434097	0.028400	0.469597	0.067906	0.434097	0.370166	0.017763	0.468664	0.143407	1,2,2,3,2,4	3.717472	0.401698	0.058565	0.023786	0.191259	0.148810	0.175882	0.123258	0.119611	0.207448	0.333424	0.010637	0.205622	0.123258	0.119611	0.207448	0.333424	0.010637	0.205622	0.091831	0.374729	0.119412	0.135540	0.128375	0.150113	0.123258	0.119611	0.207448	0.333424	0.010637	0.205622	0.525840	0.074114	0.080713	0.068498	0.178837	0.071997	1,2,3,4,5,6	1.582693	2.656533	1.594380	2.097066	3.606942	0.595041	2.279886	
274000	-127190	1,1,2,1,2,2	1.289748	6.035179	6.035179	5.210726	6.035179	5.210726	5.210726	1,2,3,1,1,4	2.193935	0.036650	0.439994	0.073780	0.449576	0.175556	0.257249	0.335241	0.231955	0.160390	0.238030	0.447128	0.154452	0.036650	0.439994	0.073780	0.449576	0.036650	0.439994	0.073780	0.449576	0.292949	0.004649	0.292766	0.409636	1,1,2,3,2,4	1.067344	0.240793	0.102638	0.024139	0.288567	0.145747	0.198116	0.240793	0.102638	0.024139	0.288567	0.145747	0.198116	0.073810	0.110461	0.292254	0.264890	0.003684	0.254901	0.127097	0.130796	0.308532	0.014270	0.262188	0.157117	0.073810	0.110461	0.292254	0.264890	0.003684	0.254901	0.465754	0.197046	0.013808	0.130099	0.142955	0.050339	1,2,3,1,4,3	1.494943	3.453146	2.758061	1.831463	3.453146	0.508966	1.831463	
275000	-128618	1,2,3,3,4,2	3.891253	5.950679	5.546781	6.328690	6.328690	5.491909	5.546781	1,2,3,1,1,4	0.971194	0.029909	0.443363	0.092531	0.434197	0.243168	0.353902	0.256431	0.146499	0.162392	0.035963	0.346852	0.454792	0.029909	0.443363	0.092531	0.434197	0.029909	0.443363	0.092531	0.434197	0.307813	0.035455	0.435459	0.221272	1,2,3,1,2,1	2.720624	0.313396	0.112875	0.105750	0.047746	0.249391	0.170841	0.133393	0.128733	0.184603	0.402433	0.017903	0.132934	0.087947	0.195886	0.328272	0.144788	0.062239	0.180869	0.313396	0.112875	0.105750	0.047746	0.249391	0.170841	0.133393	0.128733	0.184603	0.402433	0.017903	0.132934	0.313396	0.112875	0.105750	0.047746	0.249391	0.170841	1,1,1,2,3,1	2.365230	2.274587	2.274587	2.274587	3.469931	0.446046	2.274587	
276000	-129053	1,2,2,3,4,2	1.787761	6.003995	5.827421	5.827421	6.182508	5.550803	5.827421	1,2,3,1,1,4	2.834193	0.032354	0.450392	0.082726	0.434528	0.448654	0.238176	0.199029	0.114142	0.113440	0.156146	0.185167	0.545247	0.032354	0.450392	0.082726	0.434528	0.032354	0.450392	0.082726	0.434528	0.368303	0.173089	0.405200	0.053408	1,2,3,1,3,4	1.594944	0.232708	0.244418	0.053689	0.097844	0.203181	0.168159	0.095535	0.051346	0.265977	0.209090	0.186823	0.191230	0.099972	0.167492	0.311841	0.236449	0.010040	0.174206	0.232708	0.244418	0.053689	0.097844	0.203181	0.168159	0.099972	0.167492	0.311841	0.236449	0.010040	0.174206	0.109920	0.196443	0.387135	0.080750	0.051860	0.173892	1,2,3,1,4,3	4.285276	3.050156	1.620240	1.808646	3.050156	0.673125	1.808646	
277000	-126414	1,2,1,3,2,1	1.266219	6.022262	5.287011	6.022262	6.234069	5.287011	6.022262	1,2,3,1,1,4	2.341541	0.037787	0.434756	0.088777	0.438680	0.402438	0.107823	0.274779	0.214961	0.088010	0.173317	0.425682	0.312991	0.037787	0.434756	0.088777	0.438680	0.037787	0.434756	0.088777	0.438680	0.596742	0.009881	0.197684	0.195693	1,2,3,1,3,4	3.270106	0.204549	0.167780	0.077964	0.082563	0.189991	0.277153	0.193270	0.059737	0.047030	0.465408	0.004142	0.230413	0.021223	0.101509	0.324329	0.266566	0.019469	0.266904	0.204549	0.167780	0.077964	0.082563	0.189991	0.277153	0.021223	0.101509	0.324329	0.266566	0.019469	0.266904	0.269212	0.203184	0.036103	0.045117	0.026935	0.419449	1,1,2,1,3,2	2.016363	2.854668	2.854668	2.653059	2.854668	0.449817	2.653059	
278000	-126187	1,2,3,1,2,1	2.681327	6.248156	5.519486	5.724828	6.248156	5.519486	6.248156	1,2,3,1,1,4	1.288682	0.025100	0.442473	0.095978	0.436448	0.242567	0.238241	0.410374	0.108817	0.060473	0.135702	0.627660	0.176165	0.025100	0.442473	0.095978	0.436448	0.025100	0.442473	0.095978	0.436448	0.566261	0.057456	0.232945	0.143338	1,2,3,4,3,1	2.267040	0.356759	0.212111	0.027262	0.123989	0.098451	0.181428	0.295499	0.017026	0.096455	0.325513	0.010857	0.254651	0.192367	0.097625	0.357216	0.095989	0.007459	0.249344	0.336466	0.051369	0.061262	0.170583	0.206342	0.173977	0.192367	0.097625	0.357216	0.095989	0.007459	0.249344	0.356759	0.212111	0.027262	0.123989	0.098451	0.181428	1,2,2,1,3,4	2.148461	2.662773	1.922377	1.922377	2.662773	0.650659	1.938222	
279000	-126390	1,2,3,3,4,5	2.578333	6.299876	5.782186	6.422482	6.422482	4.862303	7.353045	1,2,3,1,1,4	0.603637	0.023086	0.431553	0.082082	0.463278	0.217098	0.234691	0.465339	0.082872	0.105171	0.174036	0.423577	0.297216	0.023086	0.431553	0.082082	0.463278	0.023086	0.431553	0.082082	0.463278	0.568306	0.065726	0.221500	0.144468	1,2,3,2,3,2	1.971861	0.561492	0.192360	0.015736	0.026701	0.117701	0.086010	0.204571	0.070559	0.043201	0.214766	0.304033	0.162870	0.171221	0.154254	0.330196	0.223423	0.001742	0.119165	0.204571	0.070559	0.043201	0.214766	0.304033	0.162870	0.171221	0.154254	0.330196	0.223423	0.001742	0.119165	0.204571	0.070559	0.043201	0.214766	0.304033	0.162870	1,2,1,3,4,1	1.044919	2.208130	1.823317	2.208130	3.168404	0.576395	2.208130	
280000	-128493	1,1,1,2,3,1	1.543373	6.114607	6.114607	6.114607	6.138906	5.620376	6.114607	1,2,3,1,1,4	2.587812	0.027928	0.417906	0.110898	0.443269	0.189287	0.242447	0.506328	0.061938	0.048645	0.106826	0.375938	0.468591	0.027928	0.417906	0.110898	0.443269	0.027928	0.417906	0.110898	0.443269	0.513272	0.147425	0.152227	0.187076	1,2,3,1,3,4	2.007371	0.301325	0.032298	0.171095	0.052509	0.265387	0.177386	0.408035	0.126551	0.000770	0.345788	0.010754	0.108102	0.172112	0.082688	0.222037	0.436881	0.016623	0.069659	0.301325	0.032298	0.171095	0.052509	0.265387	0.177386	0.172112	0.082688	0.222037	0.436881	0.016623	0.069659	0.072266	0.149362	0.148036	0.257201	0.204936	0.168199	1,2,2,3,4,3	2.251208	2.596333	1.776982	1.776982	2.802091	0.431664	2.802091	
281000	-127029	1,2,2,1,3,4	4.293320	5.990594	5.697455	5.697455	5.990594	5.906263	5.395699	1,2,3,1,1,4	2.139635	0.025554	0.411807	0.102275	0.460364	0.361580	0.242897	0.286562	0.108960	0.162238	0.247938	0.394644	0.195179	0.025554	0.411807	0.102275	0.460364	0.025554	0.411807	0.102275	0.460364	0.637642	0.138956	0.147542	0.075861	1,2,3,1,2,4	3.058715	0.205464	0.169554	0.277372	0.080414	0.151525	0.115670	0.181074	0.057868	0.145730	0.416245	0.000346	0.198737	0.141768	0.097907	0.188364	0.159362	0.159555	0.253044	0.205464	0.169554	0.277372	0.080414	0.151525	0.115670	0.181074	0.057868	0.145730	0.416245	0.000346	0.198737	0.019402	0.179037	0.074945	0.165184	0.077959	0.483473	1,2,2,1,3,2	1.436697	2.829215	2.439283	2.439283	2.829215	0.493212	2.439283	
282000	-130299	1,2,2,1,2,2	0.974154	5.954963	5.084873	5.084873	5.954963	5.084873	5.084873	1,2,2,1,1,2	1.035722	0.040091	0.438202	0.078075	0.443632	0.296938	0.171973	0.230262	0.300828	0.296938	0.171973	0.230262	0.300828	0.040091	0.438202	0.078075	0.443632	0.040091	0.438202	0.078075	0.443632	0.296938	0.171973	0.230262	0.300828	1,2,3,1,3,4	1.005993	0.117732	0.176034	0.125472	0.156251	0.205529	0.218981	0.223347	0.091686	0.166702	0.458713	0.016584	0.042969	0.101645	0.167494	0.217907	0.293331	0.006215	0.213407	0.117732	0.176034	0.125472	0.156251	0.205529	0.218981	0.101645	0.167494	0.217907	0.293331	0.006215	0.213407	0.099405	0.084371	0.121068	0.045095	0.349683	0.300378	1,1,2,1,3,2	1.714497	2.687601	2.687601	1.979208	2.687601	0.483400	1.979208	
283000	-130719	1,2,1,1,3,3	0.986022	6.125809	5.667319	6.125809	6.125809	5.282631	5.282631	1,2,3,1,1,4	0.730546	0.037687	0.433816	0.083323	0.445174	0.356884	0.242728	0.220332	0.180056	0.079760	0.445301	0.340044	0.134895	0.037687	0.433816	0.083323	0.445174	0.037687	0.433816	0.083323	0.445174	0.190877	0.028654	0.113630	0.666839	1,2,3,1,4,1	1.301343	0.217934	0.183373	0.025038	0.103348	0.251822	0.218485	0.153822	0.197430	0.062648	0.271431	0.196527	0.118142	0.090145	0.331293	0.135823	0.136659	0.067206	0.238874	0.217934	0.183373	0.025038	0.103348	0.251822	0.218485	0.227727	0.005344	0.481812	0.110067	0.018840	0.156209	0.217934	0.183373	0.025038	0.103348	0.251822	0.218485	1,1,2,1,3,1	2.605510	2.882287	2.882287	1.855576	2.882287	0.483285	2.882287	
284000	-127011	1,1,1,1,2,2	1.683167	5.900125	5.900125	5.900125	5.900125	4.980627	4.980627	1,2,3,1,1,2	2.571848	0.045224	0.416512	0.095416	0.442848	0.517785	0.190762	0.201163	0.090290	0.025128	0.122837	0.668636	0.183399	0.045224	0.416512	0.095416	0.442848	0.045224	0.416512	0.095416	0.442848	0.517785	0.190762	0.201163	0.090290	1,2,3,1,2,4	1.774576	0.144722	0.377032	0.009519	0.130414	0.216414	0.121899	0.266033	0.001287	0.063937	0.472611	0.026764	0.169368	0.458202	0.108292	0.120744	0.168834	0.054643	0.089286	0.144722	0.377032	0.009519	0.130414	0.216414	0.121899	0.266033	0.001287	0.063937	0.472611	0.026764	0.169368	0.112460	0.180547	0.044343	0.056840	0.164296	0.441513	1,2,2,1,3,1	2.381302	2.802548	2.362993	2.362993	2.802548	0.538766	2.802548	
285000	-126572	1,2,2,3,2,3	2.238511	5.982300	5.671566	5.671566	6.279709	5.671566	6.279709	1,2,3,1,1,4	1.982078	0.032320	0.434761	0.083078	0.449840	0.319225	0.194384	0.332196	0.154196	0.096969	0.304809	0.468158	0.130064	0.032320	0.434761	0.083078	0.449840	0.032320	0.434761	0.083078	0.449840	0.530980	0.041542	0.329766	0.097712	1,1,2,3,2,3	2.300910	0.298055	0.017903	0.090488	0.321080	0.148332	0.124141	0.298055	0.017903	0.090488	0.321080	0.148332	0.124141	0.105596	0.073221	0.339537	0.218331	0.013214	0.250101	0.086498	0.167506	0.036319	0.101064	0.221806	0.386807	0.105596	0.073221	0.339537	0.218331	0.013214	0.250101	0.086498	0.167506	0.036319	0.101064	0.221806	0.386807	1,2,2,1,3,4	1.564068	3.045758	2.189828	2.189828	3.045758	0.475971	2.688167	
286000	-129581	1,2,3,2,3,3	2.788722	6.199010	6.185604	5.260394	6.185604	5.260394	5.260394	1,2,3,1,1,2	1.845686	0.038023	0.446195	0.077826	0.437956	0.439848	0.185678	0.230429	0.144045	0.116142	0.430294	0.193589	0.259975	0.038023	0.446195	0.077826	0.437956	0.038023	0.446195	0.077826	0.437956	0.439848	0.185678	0.230429	0.144045	1,2,3,4,3,3	2.679310	0.171492	0.104469	0.088066	0.180878	0.289580	0.165515	0.443801	0.027706	0.005146	0.157919	0.160120	0.205309	0.209859	0.272873	0.101896	0.150799	0.037464	0.227109	0.096622	0.439912	0.057085	0.115037	0.192189	0.099156	0.209859	0.272873	0.101896	0.150799	0.037464	0.227109	0.209859	0.272873	0.101896	0.150799	0.037464	0.227109	1,2,3,1,4,3	4.177779	2.857946	2.093182	1.960849	2.857946	0.706014	1.960849	
287000	-128188	1,2,3,3,4,4	1.424324	6.139974	5.912443	6.074651	6.074651	4.438435	4.438435	1,2,2,1,1,3	1.641269	0.047868	0.420567	0.080852	0.450713	0.162249	0.196655	0.474465	0.166631	0.162249	0.196655	0.474465	0.166631	0.047868	0.420567	0.080852	0.450713	0.047868	0.420567	0.080852	0.450713	0.323177	0.340610	0.290016	0.046197	1,2,3,4,3,4	1.853464	0.279444	0.104299	0.006220	0.084570	0.199863	0.325604	0.196971	0.104872	0.037308	0.386317	0.217504	0.057028	0.134987	0.164064	0.141519	0.332136	0.017056	0.210239	0.058085	0.227209	0.203684	0.075967	0.280364	0.154690	0.134987	0.164064	0.141519	0.332136	0.017056	0.210239	0.058085	0.227209	0.203684	0.075967	0.280364	0.154690	1,1,2,1,3,2	0.807372	2.750087	2.750087	1.972262	2.750087	0.703339	1.972262	
288000	-127075	1,1,2,1,3,3	2.004897	5.932838	5.932838	5.618119	5.932838	5.335368	5.335368	1,2,2,1,1,3	2.126095	0.027591	0.460305	0.079528	0.432576	0.156198	0.231942	0.400689	0.211170	0.156198	0.231942	0.400689	0.211170	0.027591	0.460305	0.079528	0.432576	0.027591	0.460305	0.079528	0.432576	0.320297	0.136181	0.379945	0.163577	1,2,3,1,3,1	1.489444	0.225458	0.306734	0.037984	0.048541	0.155088	0.226195	0.221471	0.058832	0.089575	0.258274	0.105884	0.265964	0.106284	0.180163	0.181643	0.230984	0.003998	0.296928	0.225458	0.306734	0.037984	0.048541	0.155088	0.226195	0.106284	0.180163	0.181643	0.230984	0.003998	0.296928	0.225458	0.306734	0.037984	0.048541	0.155088	0.226195	1,2,3,1,4,2	2.367450	3.106225	1.819393	2.272238	3.106225	0.388742	1.819393	
289000	-128483	1,1,2,1,3,4	3.205228	6.086358	6.086358	5.654611	6.086358	5.256653	5.645984	1,2,3,1,1,4	2.328492	0.032195	0.443759	0.068947	0.455099	0.273151	0.431023	0.218779	0.077048	0.008087	0.121255	0.533898	0.336761	0.032195	0.443759	0.068947	0.455099	0.032195	0.443759	0.068947	0.455099	0.377926	0.141759	0.411632	0.068683	1,2,3,4,3,1	3.854089	0.353013	0.302898	0.016198	0.083123	0.116868	0.127900	0.104263	0.051389	0.028373	0.379555	0.010192	0.426227	0.103739	0.233817	0.252314	0.158874	0.022968	0.228288	0.225758	0.364264	0.078262	0.126855	0.104347	0.100513	0.103739	0.233817	0.252314	0.158874	0.022968	0.228288	0.353013	0.302898	0.016198	0.083123	0.116868	0.127900	1,2,3,1,4,5	2.964936	2.882317	2.368142	2.149881	2.882317	0.507785	1.774138	
290000	-127482	1,2,3,4,2,5	1.545913	5.962995	5.699417	5.597084	6.292112	5.699417	5.028488	1,2,3,1,1,4	3.513686	0.042297	0.412391	0.077087	0.468224	0.378586	0.142038	0.236256	0.243120	0.279412	0.031507	0.433606	0.255474	0.042297	0.412391	0.077087	0.468224	0.042297	0.412391	0.077087	0.468224	0.634831	0.051988	0.104719	0.208462	1,2,2,1,2,1	0.929012	0.279387	0.241800	0.029947	0.101124	0.203838	0.143904	0.156464	0.162752	0.043338	0.474441	0.001744	0.161261	0.156464	0.162752	0.043338	0.474441	0.001744	0.161261	0.279387	0.241800	0.029947	0.101124	0.203838	0.143904	0.156464	0.162752	0.043338	0.474441	0.001744	0.161261	0.279387	0.241800	0.029947	0.101124	0.203838	0.143904	1,2,2,1,3,2	3.069221	3.106548	2.056257	2.056257	3.106548	0.449956	2.056257	
