Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
63000	-116449	1,2,1,1,3,4	71.427589	4.610288	5.581998	4.610288	4.610288	6.153395	5.639589	1,2,3,4,5,6	70.035977	0.532789	0.039707	0.333350	0.094154	0.157868	0.164344	0.162641	0.515147	0.102026	0.581845	0.148633	0.167496	0.113195	0.204383	0.039620	0.642802	0.539330	0.014790	0.307352	0.138528	0.268300	0.184168	0.314350	0.233182	1,2,1,3,1,1	71.875003	0.011306	0.260379	0.159885	0.267265	0.175811	0.125355	0.114174	0.037502	0.118593	0.176403	0.249128	0.304200	0.011306	0.260379	0.159885	0.267265	0.175811	0.125355	0.018328	0.020626	0.212453	0.056370	0.012261	0.679962	0.011306	0.260379	0.159885	0.267265	0.175811	0.125355	0.011306	0.260379	0.159885	0.267265	0.175811	0.125355	1,2,3,4,5,2	70.733613	0.573199	0.611895	0.572540	1.250200	2.850351	0.611895	
64000	-117387	1,2,3,4,5,6	72.554098	4.980720	5.300610	5.695644	5.995738	5.954326	5.110568	1,2,3,2,4,3	74.280324	0.189291	0.279269	0.459144	0.072296	0.186763	0.209390	0.122979	0.480867	0.063749	0.589812	0.223378	0.123061	0.186763	0.209390	0.122979	0.480867	0.582401	0.046588	0.181798	0.189213	0.063749	0.589812	0.223378	0.123061	1,2,2,3,1,1	71.302372	0.059873	0.489078	0.229021	0.031945	0.042903	0.147180	0.065624	0.033533	0.263023	0.200406	0.157625	0.279789	0.065624	0.033533	0.263023	0.200406	0.157625	0.279789	0.290278	0.133873	0.141173	0.096313	0.082099	0.256266	0.059873	0.489078	0.229021	0.031945	0.042903	0.147180	0.059873	0.489078	0.229021	0.031945	0.042903	0.147180	1,1,1,2,2,1	70.855122	0.606894	0.606894	0.606894	2.025041	2.025041	0.606894	
65000	-117971	1,2,2,3,2,1	73.502762	4.795258	5.291309	5.291309	6.541659	5.291309	4.795258	1,2,3,2,4,5	71.332715	0.427577	0.040847	0.423897	0.107679	0.180650	0.238367	0.097277	0.483706	0.177947	0.457084	0.109455	0.255514	0.180650	0.238367	0.097277	0.483706	0.453294	0.086886	0.319975	0.139845	0.206674	0.139645	0.196866	0.456815	1,1,2,3,1,3	72.004059	0.129521	0.192443	0.297973	0.028246	0.236680	0.115136	0.129521	0.192443	0.297973	0.028246	0.236680	0.115136	0.054180	0.091381	0.061119	0.471961	0.222858	0.098502	0.108180	0.209465	0.194193	0.302595	0.064977	0.120590	0.129521	0.192443	0.297973	0.028246	0.236680	0.115136	0.108180	0.209465	0.194193	0.302595	0.064977	0.120590	1,1,2,3,4,2	71.253142	0.594937	0.594937	0.577941	2.440638	2.543687	0.577941	
66000	-117055	1,1,1,1,2,3	72.802881	4.485543	4.485543	4.485543	4.485543	4.999617	5.955353	1,2,2,3,4,5	70.606022	0.460885	0.180262	0.309577	0.049276	0.085090	0.422087	0.180899	0.311924	0.085090	0.422087	0.180899	0.311924	0.027982	0.177611	0.046680	0.747727	0.419907	0.172067	0.132771	0.275256	0.239885	0.233070	0.393159	0.133886	1,1,2,3,3,4	70.899745	0.014569	0.221980	0.512002	0.022774	0.160110	0.068564	0.014569	0.221980	0.512002	0.022774	0.160110	0.068564	0.002684	0.350389	0.060932	0.316948	0.223169	0.045877	0.045765	0.410389	0.159800	0.162039	0.016495	0.205513	0.045765	0.410389	0.159800	0.162039	0.016495	0.205513	0.132496	0.134962	0.165155	0.271549	0.022420	0.273417	1,2,2,3,4,5	69.021015	0.543828	0.652074	0.652074	2.181199	1.228479	0.648085	
67000	-115666	1,2,3,4,5,6	73.087830	5.246461	5.201954	5.017025	5.957464	5.600094	5.917478	1,2,3,4,1,5	71.882622	0.507865	0.077361	0.213703	0.201071	0.121256	0.355033	0.250607	0.273104	0.036998	0.489978	0.181599	0.291425	0.055789	0.051686	0.080513	0.812012	0.507865	0.077361	0.213703	0.201071	0.119172	0.372142	0.306670	0.202015	1,2,3,4,2,5	69.499207	0.095676	0.182707	0.147693	0.032597	0.526599	0.014728	0.068544	0.226151	0.322653	0.149997	0.203926	0.028730	0.004727	0.154349	0.248828	0.389971	0.133354	0.068772	0.097192	0.011532	0.302901	0.242047	0.000550	0.345778	0.068544	0.226151	0.322653	0.149997	0.203926	0.028730	0.160148	0.307497	0.197621	0.099171	0.172640	0.062922	1,1,1,2,3,1	69.968037	0.606330	0.606330	0.606330	3.210140	1.959566	0.606330	
68000	-116685	1,2,3,4,4,5	69.771090	4.804752	4.948282	6.354233	5.454559	5.454559	5.355125	1,2,3,4,1,5	70.923913	0.384140	0.080408	0.408352	0.127100	0.125079	0.307130	0.223124	0.344667	0.038000	0.632992	0.235142	0.093866	0.154410	0.155246	0.109522	0.580821	0.384140	0.080408	0.408352	0.127100	0.034024	0.392383	0.370440	0.203153	1,1,2,3,2,4	72.247933	0.039441	0.335057	0.271820	0.069121	0.150417	0.134144	0.039441	0.335057	0.271820	0.069121	0.150417	0.134144	0.056171	0.157827	0.235930	0.322004	0.199204	0.028864	0.005895	0.401870	0.270635	0.218434	0.024274	0.078891	0.056171	0.157827	0.235930	0.322004	0.199204	0.028864	0.131342	0.570491	0.126003	0.055582	0.068009	0.048572	1,2,3,4,5,2	71.484481	0.498309	0.693108	0.575507	2.173609	2.213230	0.693108	
69000	-115893	1,2,3,4,5,6	70.925909	5.435668	5.242133	5.740993	6.255276	6.089227	5.296580	1,2,3,4,1,5	71.172025	0.503806	0.041001	0.313114	0.142078	0.118686	0.578582	0.065076	0.237656	0.044717	0.509019	0.353799	0.092465	0.065055	0.125700	0.107118	0.702128	0.503806	0.041001	0.313114	0.142078	0.060792	0.271093	0.579212	0.088903	1,2,3,4,3,1	69.321037	0.165237	0.189336	0.448466	0.060919	0.075849	0.060192	0.019110	0.293177	0.188204	0.068297	0.052920	0.378292	0.005920	0.244732	0.214390	0.258871	0.275263	0.000824	0.626061	0.027526	0.116443	0.103824	0.048796	0.077349	0.005920	0.244732	0.214390	0.258871	0.275263	0.000824	0.165237	0.189336	0.448466	0.060919	0.075849	0.060192	1,2,2,3,3,2	71.876094	0.548534	0.612413	0.612413	2.322316	2.322316	0.612413	
70000	-116783	1,1,1,2,3,4	70.531358	4.113795	4.113795	4.113795	5.455276	5.786883	6.289338	1,2,2,3,1,2	71.200225	0.613825	0.043759	0.186052	0.156365	0.101681	0.308136	0.355625	0.234558	0.101681	0.308136	0.355625	0.234558	0.281965	0.035446	0.144896	0.537693	0.613825	0.043759	0.186052	0.156365	0.101681	0.308136	0.355625	0.234558	1,2,3,4,1,1	71.628214	0.052736	0.367211	0.290600	0.120434	0.088335	0.080684	0.202132	0.129610	0.314979	0.108799	0.141891	0.102590	0.099285	0.116001	0.094004	0.311165	0.348162	0.031384	0.025051	0.001354	0.149653	0.254124	0.034988	0.534830	0.052736	0.367211	0.290600	0.120434	0.088335	0.080684	0.052736	0.367211	0.290600	0.120434	0.088335	0.080684	1,2,2,3,4,2	70.808433	0.500652	0.695374	0.695374	1.989769	2.494196	0.695374	
71000	-117243	1,2,1,1,3,4	72.179575	4.550197	5.924639	4.550197	4.550197	5.197237	6.143896	1,2,3,4,1,5	72.846168	0.485962	0.005780	0.304913	0.203344	0.098004	0.203932	0.276436	0.421628	0.168208	0.555833	0.089707	0.186252	0.147222	0.000966	0.118991	0.732821	0.485962	0.005780	0.304913	0.203344	0.083005	0.220761	0.295522	0.400712	1,2,3,4,1,5	71.258213	0.019716	0.448471	0.132237	0.193841	0.155677	0.050058	0.026761	0.098093	0.364233	0.129133	0.258592	0.123187	0.023586	0.090405	0.079217	0.529895	0.176792	0.100105	0.064003	0.124517	0.217077	0.321488	0.032846	0.240068	0.019716	0.448471	0.132237	0.193841	0.155677	0.050058	0.358507	0.085765	0.216233	0.228639	0.032993	0.077863	1,2,3,4,5,6	69.416638	0.695317	0.605168	0.787385	2.056841	3.016978	0.516085	
72000	-117882	1,1,2,3,4,5	73.133155	5.013493	5.013493	5.663425	5.250157	4.940232	5.481784	1,2,3,4,1,2	71.888776	0.422207	0.027190	0.472633	0.077970	0.146959	0.237037	0.336277	0.279727	0.031634	0.536304	0.337924	0.094138	0.103489	0.278082	0.274220	0.344209	0.422207	0.027190	0.472633	0.077970	0.146959	0.237037	0.336277	0.279727	1,2,3,4,3,1	71.175037	0.144361	0.167167	0.270880	0.175536	0.105711	0.136346	0.059292	0.118936	0.285671	0.054173	0.271921	0.210007	0.013856	0.109136	0.271162	0.240367	0.361028	0.004451	0.065503	0.082831	0.101097	0.225226	0.081698	0.443644	0.013856	0.109136	0.271162	0.240367	0.361028	0.004451	0.144361	0.167167	0.270880	0.175536	0.105711	0.136346	1,2,1,3,4,1	71.387997	0.547911	0.547826	0.547911	2.430819	2.260881	0.547911	
73000	-117736	1,1,1,2,3,4	71.034863	4.848637	4.848637	4.848637	6.246880	6.000112	5.710501	1,2,3,4,1,5	71.304449	0.587041	0.010640	0.242022	0.160296	0.095499	0.129352	0.095922	0.679227	0.077333	0.215552	0.237813	0.469302	0.129990	0.020579	0.062706	0.786725	0.587041	0.010640	0.242022	0.160296	0.215129	0.163117	0.461804	0.159950	1,2,3,4,5,5	70.998470	0.232871	0.183127	0.141188	0.298863	0.036723	0.107229	0.180375	0.371229	0.215946	0.043795	0.077300	0.111354	0.073711	0.508164	0.038378	0.207676	0.134789	0.037283	0.008065	0.239542	0.355643	0.061255	0.043337	0.292158	0.063895	0.205447	0.257659	0.239599	0.158127	0.075272	0.063895	0.205447	0.257659	0.239599	0.158127	0.075272	1,2,3,4,5,2	71.814909	0.623349	0.636997	0.866362	2.349927	2.375384	0.636997	
74000	-119530	1,2,3,4,5,6	73.492912	5.292560	5.495434	6.640674	5.737793	5.853376	6.029805	1,2,3,4,5,1	70.765248	0.192561	0.311827	0.342622	0.152990	0.306801	0.088964	0.187307	0.416928	0.074614	0.578205	0.248374	0.098807	0.182059	0.157945	0.108051	0.551945	0.273626	0.055829	0.176525	0.494020	0.192561	0.311827	0.342622	0.152990	1,2,2,1,3,4	71.320145	0.072397	0.227811	0.450814	0.047628	0.015863	0.185487	0.020532	0.158645	0.239273	0.108028	0.439223	0.034298	0.020532	0.158645	0.239273	0.108028	0.439223	0.034298	0.072397	0.227811	0.450814	0.047628	0.015863	0.185487	0.175605	0.216669	0.055634	0.036229	0.404888	0.110975	0.028296	0.229084	0.158208	0.328139	0.118914	0.137359	1,2,3,4,5,6	71.323294	0.688283	0.745733	0.700029	2.292429	2.242196	0.683103	
75000	-118034	1,1,2,3,2,4	70.949599	3.819989	3.819989	5.445449	6.316976	5.445449	5.007023	1,2,3,2,1,3	71.495727	0.668104	0.011964	0.152282	0.167651	0.081955	0.242936	0.088217	0.586892	0.052475	0.427235	0.328424	0.191865	0.081955	0.242936	0.088217	0.586892	0.668104	0.011964	0.152282	0.167651	0.052475	0.427235	0.328424	0.191865	1,2,3,4,1,2	70.610295	0.225306	0.139655	0.104693	0.187223	0.243541	0.099582	0.137020	0.347582	0.276903	0.044719	0.107502	0.086275	0.028679	0.102187	0.044457	0.298460	0.314157	0.212061	0.036215	0.079801	0.139239	0.596686	0.054561	0.093497	0.225306	0.139655	0.104693	0.187223	0.243541	0.099582	0.137020	0.347582	0.276903	0.044719	0.107502	0.086275	1,2,3,4,5,6	71.306026	0.581278	0.647840	0.630378	1.257079	1.782563	0.567678	
76000	-116919	1,2,1,3,2,4	71.617140	5.107204	5.541673	5.107204	5.121782	5.541673	5.624897	1,2,3,4,1,3	70.215893	0.499608	0.059613	0.313224	0.127555	0.125654	0.308336	0.196390	0.369621	0.100279	0.370923	0.314052	0.214747	0.260912	0.032419	0.229432	0.477238	0.499608	0.059613	0.313224	0.127555	0.100279	0.370923	0.314052	0.214747	1,1,2,3,1,1	71.648658	0.061978	0.291847	0.331565	0.091758	0.078823	0.144029	0.061978	0.291847	0.331565	0.091758	0.078823	0.144029	0.278817	0.042795	0.308953	0.267493	0.065190	0.036752	0.431610	0.020394	0.228729	0.124214	0.024285	0.170768	0.061978	0.291847	0.331565	0.091758	0.078823	0.144029	0.061978	0.291847	0.331565	0.091758	0.078823	0.144029	1,1,1,2,3,1	73.583852	0.594431	0.594431	0.594431	1.710688	2.235758	0.594431	
77000	-117121	1,2,2,2,1,3	70.939794	5.130927	4.928964	4.928964	4.928964	5.130927	5.763642	1,2,3,4,1,4	72.695326	0.621680	0.075847	0.194096	0.108377	0.171610	0.502211	0.122671	0.203508	0.100955	0.372778	0.373373	0.152893	0.128369	0.179092	0.268322	0.424217	0.621680	0.075847	0.194096	0.108377	0.128369	0.179092	0.268322	0.424217	1,2,3,4,2,1	70.359542	0.017911	0.277664	0.244371	0.246637	0.093486	0.119931	0.002144	0.295489	0.434638	0.098055	0.144826	0.024848	0.038979	0.004640	0.190182	0.448799	0.312016	0.005384	0.017732	0.120600	0.499524	0.025333	0.040674	0.296137	0.002144	0.295489	0.434638	0.098055	0.144826	0.024848	0.017911	0.277664	0.244371	0.246637	0.093486	0.119931	1,2,3,4,5,2	70.203175	0.633894	0.592131	0.694002	1.540808	2.104380	0.592131	
78000	-117600	1,2,3,1,4,5	70.838983	4.477400	5.376669	5.654888	4.477400	5.112849	5.266878	1,2,3,4,5,2	71.094125	0.387093	0.032832	0.401595	0.178480	0.203667	0.393026	0.110888	0.292420	0.045754	0.668513	0.176799	0.108934	0.280409	0.012943	0.349290	0.357358	0.585187	0.020985	0.302204	0.091624	0.203667	0.393026	0.110888	0.292420	1,1,2,3,1,3	71.771526	0.092162	0.192654	0.300432	0.135182	0.200427	0.079143	0.092162	0.192654	0.300432	0.135182	0.200427	0.079143	0.021749	0.343750	0.030274	0.273427	0.283081	0.047718	0.237480	0.283572	0.201161	0.078379	0.077800	0.121608	0.092162	0.192654	0.300432	0.135182	0.200427	0.079143	0.237480	0.283572	0.201161	0.078379	0.077800	0.121608	1,2,3,4,5,3	71.241950	0.535368	0.600271	0.629037	1.868976	2.227719	0.629037	
79000	-115867	1,2,3,4,5,6	70.492542	4.801893	4.990831	6.916902	5.445911	5.419392	6.314909	1,2,3,4,5,6	73.292435	0.452346	0.022905	0.387551	0.137198	0.127066	0.244556	0.293072	0.335306	0.045229	0.471669	0.271663	0.211439	0.075627	0.156902	0.134564	0.632907	0.487322	0.123780	0.246803	0.142096	0.112373	0.311263	0.278318	0.298046	1,2,3,4,2,1	70.719193	0.144464	0.300775	0.298302	0.068910	0.085051	0.102498	0.070641	0.258113	0.262912	0.022106	0.303297	0.082931	0.007353	0.142754	0.129346	0.107993	0.504626	0.107928	0.024419	0.319633	0.319323	0.137824	0.007395	0.191406	0.070641	0.258113	0.262912	0.022106	0.303297	0.082931	0.144464	0.300775	0.298302	0.068910	0.085051	0.102498	1,2,1,3,4,5	70.966011	0.512703	0.756666	0.512703	2.499457	2.783588	0.597020	
80000	-119553	1,1,2,3,1,4	72.593339	4.817253	4.817253	5.312380	5.668638	4.817253	5.989530	1,2,2,3,4,2	69.172660	0.124444	0.175831	0.556534	0.143190	0.154742	0.292147	0.309461	0.243650	0.154742	0.292147	0.309461	0.243650	0.166282	0.105375	0.093893	0.634449	0.300381	0.041430	0.170238	0.487950	0.154742	0.292147	0.309461	0.243650	1,2,3,2,1,3	71.195459	0.036917	0.368609	0.136450	0.097424	0.277446	0.083154	0.022332	0.111666	0.320950	0.066969	0.188532	0.289551	0.146536	0.296979	0.116951	0.137338	0.201651	0.100544	0.022332	0.111666	0.320950	0.066969	0.188532	0.289551	0.036917	0.368609	0.136450	0.097424	0.277446	0.083154	0.146536	0.296979	0.116951	0.137338	0.201651	0.100544	1,1,2,3,4,1	69.984122	0.668214	0.668214	0.691703	1.851355	2.590121	0.668214	
81000	-117075	1,1,1,2,3,4	72.198206	4.486191	4.486191	4.486191	5.341186	5.441203	5.261333	1,2,3,4,5,3	70.736286	0.288956	0.085990	0.548583	0.076471	0.088417	0.479173	0.126274	0.306136	0.148353	0.491359	0.214295	0.145994	0.075303	0.079015	0.051644	0.794039	0.357446	0.009410	0.337522	0.295621	0.148353	0.491359	0.214295	0.145994	1,2,3,4,1,5	70.390332	0.028355	0.339028	0.191970	0.140856	0.192342	0.107448	0.174908	0.185626	0.247166	0.099748	0.131964	0.160587	0.112794	0.142006	0.035099	0.452898	0.119802	0.137401	0.213574	0.138456	0.119314	0.343159	0.040964	0.144533	0.028355	0.339028	0.191970	0.140856	0.192342	0.107448	0.171815	0.269739	0.231322	0.162034	0.083816	0.081274	1,2,3,4,5,1	71.763339	0.607432	0.748286	0.608416	2.041154	2.373571	0.607432	
82000	-116601	1,2,2,3,4,5	71.011313	5.291172	4.738746	4.738746	5.021063	6.307795	6.309512	1,2,3,4,5,6	71.630280	0.491001	0.020078	0.460761	0.028159	0.097302	0.562573	0.063993	0.276132	0.037969	0.249277	0.583246	0.129508	0.039814	0.143634	0.084756	0.731796	0.508258	0.028004	0.170665	0.293073	0.114736	0.296296	0.309858	0.279110	1,2,1,2,1,3	71.759960	0.021269	0.066702	0.106231	0.229354	0.555104	0.021340	0.097407	0.120342	0.278585	0.018403	0.076916	0.408349	0.021269	0.066702	0.106231	0.229354	0.555104	0.021340	0.097407	0.120342	0.278585	0.018403	0.076916	0.408349	0.021269	0.066702	0.106231	0.229354	0.555104	0.021340	0.259174	0.146530	0.093242	0.265436	0.018657	0.216961	1,2,1,3,4,1	72.267549	0.616138	0.860226	0.616138	1.728720	1.822727	0.616138	
83000	-117044	1,1,2,1,3,4	70.521419	4.930429	4.930429	6.419587	4.930429	5.569717	6.012080	1,2,3,4,1,5	70.627554	0.499430	0.044814	0.323722	0.132034	0.221569	0.467400	0.065127	0.245904	0.081391	0.580959	0.259570	0.078080	0.276974	0.082623	0.359183	0.281220	0.499430	0.044814	0.323722	0.132034	0.163145	0.236883	0.506081	0.093891	1,2,3,1,4,1	71.933827	0.145734	0.169877	0.289548	0.174098	0.069283	0.151460	0.017835	0.157391	0.447087	0.093695	0.136275	0.147716	0.042313	0.064488	0.164504	0.339897	0.295581	0.093218	0.145734	0.169877	0.289548	0.174098	0.069283	0.151460	0.024681	0.260204	0.264585	0.137443	0.233003	0.080085	0.145734	0.169877	0.289548	0.174098	0.069283	0.151460	1,1,2,3,3,4	71.355268	0.578195	0.578195	0.549952	1.727819	1.727819	0.689534	
84000	-115831	1,1,1,2,3,4	71.364588	4.399410	4.399410	4.399410	5.237249	5.527314	6.175786	1,2,3,4,5,6	73.302336	0.470554	0.058283	0.256779	0.214384	0.154359	0.536611	0.047078	0.261952	0.069601	0.601009	0.185932	0.143458	0.110175	0.151315	0.052603	0.685907	0.583284	0.067931	0.156967	0.191819	0.097260	0.233344	0.307830	0.361565	1,2,3,4,5,1	69.110982	0.077682	0.431245	0.190289	0.131260	0.073567	0.095958	0.179427	0.076478	0.192162	0.164508	0.146787	0.240638	0.011284	0.081426	0.115876	0.241493	0.248398	0.301523	0.140308	0.176116	0.144405	0.198384	0.072214	0.268573	0.008682	0.385658	0.232231	0.146994	0.127262	0.099173	0.077682	0.431245	0.190289	0.131260	0.073567	0.095958	1,2,1,3,4,5	70.508484	0.619685	0.616572	0.619685	2.234314	2.620793	0.682654	
85000	-117552	1,2,1,1,3,4	69.410857	4.984408	5.661001	4.984408	4.984408	5.494354	6.008017	1,2,3,4,1,5	72.336323	0.419002	0.021722	0.389639	0.169636	0.322932	0.252966	0.056697	0.367405	0.084349	0.295040	0.447589	0.173022	0.295562	0.091777	0.104492	0.508169	0.419002	0.021722	0.389639	0.169636	0.179792	0.272022	0.270819	0.277367	1,2,1,3,1,1	71.408202	0.063767	0.201299	0.227858	0.197570	0.261633	0.047873	0.038948	0.305840	0.212169	0.010013	0.084178	0.348853	0.063767	0.201299	0.227858	0.197570	0.261633	0.047873	0.199405	0.130594	0.292831	0.105350	0.074091	0.197729	0.063767	0.201299	0.227858	0.197570	0.261633	0.047873	0.063767	0.201299	0.227858	0.197570	0.261633	0.047873	1,2,2,3,3,4	71.004332	0.584942	0.693355	0.693355	2.177854	2.177854	0.645892	
86000	-116244	1,2,3,4,5,6	72.377159	5.221241	5.309429	5.042177	5.804366	5.860315	6.230106	1,2,3,4,1,3	70.539013	0.550400	0.043975	0.190965	0.214659	0.190496	0.369493	0.155792	0.284219	0.092920	0.395614	0.254620	0.256846	0.042434	0.055507	0.179226	0.722833	0.550400	0.043975	0.190965	0.214659	0.092920	0.395614	0.254620	0.256846	1,2,3,4,5,1	70.175157	0.212330	0.295920	0.228466	0.142630	0.059081	0.061573	0.005664	0.005500	0.379257	0.004043	0.286383	0.319154	0.034170	0.209548	0.090408	0.210516	0.309447	0.145912	0.041591	0.009987	0.299259	0.449081	0.099914	0.100168	0.133392	0.345213	0.146023	0.232017	0.110893	0.032461	0.212330	0.295920	0.228466	0.142630	0.059081	0.061573	1,2,3,4,5,6	71.120944	0.650100	0.622138	0.609442	1.973420	3.554227	0.626077	
87000	-116198	1,1,2,3,4,5	71.859951	4.392817	4.392817	5.237922	5.371496	5.584014	6.456235	1,2,3,4,5,6	68.793282	0.191163	0.038170	0.575920	0.194747	0.196964	0.487901	0.103372	0.211763	0.167499	0.512356	0.219301	0.100844	0.034221	0.070861	0.189449	0.705469	0.431687	0.012451	0.270837	0.285025	0.151353	0.324918	0.361932	0.161797	1,2,3,2,1,1	73.432292	0.160896	0.312707	0.262725	0.044057	0.113452	0.106164	0.055766	0.197863	0.406055	0.062239	0.111300	0.166777	0.018946	0.154704	0.085571	0.580098	0.140570	0.020112	0.055766	0.197863	0.406055	0.062239	0.111300	0.166777	0.160896	0.312707	0.262725	0.044057	0.113452	0.106164	0.160896	0.312707	0.262725	0.044057	0.113452	0.106164	1,2,3,4,5,3	71.661961	0.624334	0.654986	0.668322	1.989294	2.597940	0.668322	
88000	-116393	1,2,3,2,4,5	71.601118	4.924525	4.930592	5.527100	4.930592	5.777053	5.693676	1,2,3,4,5,6	71.648343	0.258112	0.039089	0.574464	0.128335	0.100650	0.267983	0.096855	0.534511	0.042612	0.573661	0.296123	0.087604	0.057659	0.210149	0.206121	0.526071	0.486328	0.080670	0.212819	0.220182	0.142509	0.175897	0.457108	0.224486	1,2,1,2,1,3	71.913336	0.069535	0.115148	0.076240	0.201730	0.486206	0.051141	0.036223	0.016430	0.526846	0.027337	0.080144	0.313020	0.069535	0.115148	0.076240	0.201730	0.486206	0.051141	0.036223	0.016430	0.526846	0.027337	0.080144	0.313020	0.069535	0.115148	0.076240	0.201730	0.486206	0.051141	0.235050	0.203551	0.077823	0.200637	0.115256	0.167682	1,1,1,2,3,1	70.553748	0.611908	0.611908	0.611908	1.727471	2.122330	0.611908	
89000	-117777	1,2,3,2,4,5	70.962779	5.555703	4.775379	5.007624	4.775379	5.698794	5.921877	1,2,3,4,5,6	70.693152	0.202570	0.030817	0.541871	0.224742	0.092950	0.341339	0.185773	0.379938	0.007811	0.563520	0.256679	0.171989	0.041201	0.234453	0.254439	0.469907	0.432727	0.010684	0.217001	0.339588	0.073298	0.177102	0.414574	0.335027	1,2,3,1,3,4	72.313621	0.189386	0.097503	0.348889	0.170665	0.038969	0.154588	0.156628	0.061702	0.292265	0.116026	0.139052	0.234328	0.008068	0.157232	0.252853	0.317074	0.241679	0.023094	0.189386	0.097503	0.348889	0.170665	0.038969	0.154588	0.008068	0.157232	0.252853	0.317074	0.241679	0.023094	0.154190	0.096288	0.332578	0.147176	0.144861	0.124908	1,2,3,4,4,3	72.772471	0.638103	0.736420	0.565212	2.128146	2.128146	0.565212	
90000	-116365	1,2,3,4,1,5	71.982864	4.600244	5.264981	5.855404	5.567381	4.600244	5.621319	1,2,3,4,1,2	70.103864	0.528149	0.141341	0.238676	0.091834	0.227942	0.218546	0.327465	0.226047	0.193118	0.497586	0.197736	0.111559	0.195303	0.007109	0.049219	0.748370	0.528149	0.141341	0.238676	0.091834	0.227942	0.218546	0.327465	0.226047	1,1,2,3,1,4	70.989025	0.031621	0.225276	0.357159	0.020155	0.210969	0.154821	0.031621	0.225276	0.357159	0.020155	0.210969	0.154821	0.017175	0.174842	0.129643	0.525246	0.146841	0.006252	0.038492	0.030432	0.058184	0.164670	0.459693	0.248529	0.031621	0.225276	0.357159	0.020155	0.210969	0.154821	0.078519	0.210672	0.128458	0.137664	0.107005	0.337681	1,2,1,3,4,1	72.243993	0.596691	0.723718	0.596691	1.816561	1.813304	0.596691	
91000	-118040	1,1,2,3,2,4	69.951719	4.962105	4.962105	5.281913	5.252723	5.281913	5.343715	1,2,3,4,5,6	71.726648	0.250097	0.147058	0.508660	0.094184	0.047793	0.551768	0.032564	0.367876	0.043094	0.320103	0.537245	0.099558	0.126997	0.209229	0.044847	0.618927	0.333558	0.025836	0.260671	0.379934	0.197528	0.305635	0.218690	0.278147	1,2,3,4,1,5	70.062190	0.065458	0.248480	0.192670	0.090385	0.311554	0.091453	0.062712	0.286061	0.176659	0.015450	0.062000	0.397117	0.047026	0.037070	0.427867	0.070946	0.390913	0.026177	0.126622	0.121504	0.191567	0.414337	0.011210	0.134760	0.065458	0.248480	0.192670	0.090385	0.311554	0.091453	0.031404	0.282074	0.102204	0.375210	0.116219	0.092888	1,2,3,4,4,1	71.194330	0.569955	0.625439	0.594949	1.830455	1.830455	0.569955	
92000	-116669	1,1,1,2,1,3	71.937584	4.945258	4.945258	4.945258	6.698789	4.945258	5.922949	1,2,3,4,5,3	72.134664	0.261529	0.107908	0.437728	0.192835	0.211437	0.531444	0.040727	0.216392	0.102689	0.357266	0.405747	0.134297	0.113689	0.030024	0.039623	0.816664	0.270401	0.129418	0.309670	0.290510	0.102689	0.357266	0.405747	0.134297	1,2,3,1,1,1	72.055351	0.069312	0.321377	0.316339	0.097305	0.024742	0.170925	0.056835	0.108744	0.340097	0.075628	0.152197	0.266499	0.053003	0.137929	0.113595	0.266886	0.294914	0.133673	0.069312	0.321377	0.316339	0.097305	0.024742	0.170925	0.069312	0.321377	0.316339	0.097305	0.024742	0.170925	0.069312	0.321377	0.316339	0.097305	0.024742	0.170925	1,2,2,3,3,2	70.601011	0.620787	0.638006	0.638006	2.343519	2.343519	0.638006	
