Gen	lnL	RGF(Length)	L(Alpha)	L(1,1)	L(2,1)	L(3,1)	L(4,1)	L(5,1)	L(6,1)	RGF(Pi)	Pi(Alpha)	Pi(1,A)	Pi(1,C)	Pi(1,G)	Pi(1,T)	Pi(2,A)	Pi(2,C)	Pi(2,G)	Pi(2,T)	Pi(3,A)	Pi(3,C)	Pi(3,G)	Pi(3,T)	Pi(4,A)	Pi(4,C)	Pi(4,G)	Pi(4,T)	Pi(5,A)	Pi(5,C)	Pi(5,G)	Pi(5,T)	Pi(6,A)	Pi(6,C)	Pi(6,G)	Pi(6,T)	RGF(R)	R(Alpha)	R(1,AC)	R(1,AG)	R(1,AT)	R(1,CG)	R(1,CT)	R(1,GT)	R(2,AC)	R(2,AG)	R(2,AT)	R(2,CG)	R(2,CT)	R(2,GT)	R(3,AC)	R(3,AG)	R(3,AT)	R(3,CG)	R(3,CT)	R(3,GT)	R(4,AC)	R(4,AG)	R(4,AT)	R(4,CG)	R(4,CT)	R(4,GT)	R(5,AC)	R(5,AG)	R(5,AT)	R(5,CG)	R(5,CT)	R(5,GT)	R(6,AC)	R(6,AG)	R(6,AT)	R(6,CG)	R(6,CT)	R(6,GT)	RGF(Alpha)	Alpha(Alpha)	Alpha(1,1)	Alpha(2,1)	Alpha(3,1)	Alpha(4,1)	Alpha(5,1)	Alpha(6,1)	
256000	-116363	1,2,3,3,4,5	70.966746	6.026860	5.633681	4.702557	4.702557	6.894532	5.593386	1,2,3,4,5,1	72.553710	0.403473	0.223904	0.049788	0.322836	0.336033	0.100058	0.462558	0.101351	0.266667	0.138559	0.137458	0.457316	0.355783	0.285214	0.127106	0.231897	0.326072	0.224144	0.280272	0.169512	0.403473	0.223904	0.049788	0.322836	1,2,3,2,4,5	72.069940	0.044919	0.009175	0.387532	0.299356	0.154178	0.104840	0.057234	0.172713	0.176506	0.208400	0.234936	0.150212	0.064914	0.197094	0.200570	0.233312	0.013322	0.290787	0.057234	0.172713	0.176506	0.208400	0.234936	0.150212	0.086604	0.675242	0.088027	0.083220	0.064151	0.002756	0.061991	0.114529	0.145187	0.113751	0.401144	0.163399	1,2,3,1,4,3	70.166113	0.280790	2.353126	0.927433	0.280790	1.123684	0.927433	
257000	-118530	1,2,3,1,4,5	73.739644	3.887722	5.942246	6.723621	3.887722	6.596341	6.407297	1,2,1,3,2,4	70.063297	0.369724	0.158672	0.241235	0.230369	0.358692	0.108918	0.381394	0.150997	0.369724	0.158672	0.241235	0.230369	0.594831	0.251924	0.082405	0.070840	0.358692	0.108918	0.381394	0.150997	0.135966	0.497823	0.012465	0.353746	1,2,3,1,3,2	71.290432	0.115010	0.052725	0.396290	0.120396	0.210707	0.104872	0.078438	0.091351	0.099800	0.258299	0.267678	0.204434	0.181694	0.318849	0.075103	0.294708	0.096308	0.033337	0.115010	0.052725	0.396290	0.120396	0.210707	0.104872	0.181694	0.318849	0.075103	0.294708	0.096308	0.033337	0.078438	0.091351	0.099800	0.258299	0.267678	0.204434	1,2,3,4,5,5	71.951600	0.230668	1.956128	0.795267	0.180526	1.002314	1.002314	
258000	-116372	1,2,3,1,4,5	70.974004	4.460814	5.851379	5.125076	4.460814	6.477629	5.800549	1,2,3,4,2,3	71.387246	0.605966	0.180641	0.021466	0.191927	0.347551	0.076915	0.474940	0.100594	0.187544	0.181266	0.140822	0.490368	0.749166	0.079404	0.101614	0.069816	0.347551	0.076915	0.474940	0.100594	0.187544	0.181266	0.140822	0.490368	1,2,3,4,5,1	71.265705	0.060388	0.185647	0.217661	0.152084	0.223435	0.160784	0.328532	0.166190	0.072798	0.103098	0.017424	0.311959	0.152700	0.158912	0.131386	0.318230	0.029696	0.209075	0.045185	0.067310	0.265970	0.416213	0.108449	0.096874	0.151019	0.257246	0.180475	0.293027	0.098672	0.019560	0.060388	0.185647	0.217661	0.152084	0.223435	0.160784	1,2,3,4,5,6	70.910691	0.225241	2.519919	0.888274	0.182367	0.896663	0.905239	
259000	-117683	1,2,3,4,5,6	72.614927	4.984176	5.113102	5.765662	4.958884	5.006575	5.717391	1,2,3,4,5,1	71.720086	0.457685	0.210155	0.035925	0.296235	0.142902	0.069599	0.429657	0.357841	0.160942	0.022072	0.357716	0.459270	0.505040	0.191810	0.098972	0.204177	0.194502	0.056271	0.516833	0.232393	0.457685	0.210155	0.035925	0.296235	1,2,3,4,5,4	70.051270	0.170518	0.031356	0.361574	0.149344	0.193399	0.093808	0.025281	0.367832	0.143292	0.153042	0.077812	0.232740	0.012902	0.277762	0.226429	0.348180	0.020584	0.114143	0.142163	0.052664	0.210417	0.046141	0.263837	0.284778	0.105200	0.236890	0.236014	0.220908	0.111822	0.089166	0.142163	0.052664	0.210417	0.046141	0.263837	0.284778	1,2,3,4,5,6	70.810800	0.512276	2.059923	0.764664	0.192666	0.806919	1.125238	
260000	-117741	1,2,3,4,5,6	71.291588	5.562746	6.103334	6.003306	5.208756	6.212229	6.435033	1,2,3,4,2,5	70.226025	0.411491	0.172406	0.162502	0.253601	0.347590	0.043303	0.483255	0.125853	0.204708	0.197274	0.346921	0.251097	0.327041	0.597225	0.021343	0.054391	0.347590	0.043303	0.483255	0.125853	0.273099	0.229342	0.183464	0.314095	1,2,2,2,3,4	71.187276	0.205439	0.158828	0.431615	0.097256	0.088691	0.018170	0.010344	0.142898	0.172323	0.208942	0.192437	0.273056	0.010344	0.142898	0.172323	0.208942	0.192437	0.273056	0.010344	0.142898	0.172323	0.208942	0.192437	0.273056	0.206277	0.101404	0.191103	0.279606	0.174949	0.046661	0.039879	0.031908	0.120500	0.153988	0.398483	0.255242	1,2,3,4,2,2	70.138983	0.228765	1.002319	0.647440	0.231895	1.002319	1.002319	
261000	-116629	1,2,3,4,5,4	72.005330	6.216086	5.203504	5.683293	4.481753	6.040709	4.481753	1,2,3,4,5,1	71.111213	0.346126	0.356141	0.021966	0.275767	0.187764	0.227081	0.428271	0.156884	0.052147	0.186383	0.357347	0.404123	0.555571	0.365534	0.044945	0.033949	0.345475	0.139864	0.338214	0.176447	0.346126	0.356141	0.021966	0.275767	1,2,3,2,3,4	71.009700	0.004491	0.108184	0.305318	0.490482	0.085476	0.006049	0.029584	0.190962	0.074957	0.147101	0.100590	0.456807	0.109826	0.410188	0.109729	0.277921	0.021768	0.070568	0.029584	0.190962	0.074957	0.147101	0.100590	0.456807	0.109826	0.410188	0.109729	0.277921	0.021768	0.070568	0.070951	0.076382	0.115687	0.044129	0.161655	0.531195	1,2,3,4,5,6	70.341935	0.250065	1.571406	0.749538	0.242638	1.221518	1.143618	
262000	-117199	1,2,3,1,4,1	71.951737	4.396877	5.935653	5.861773	4.396877	5.428005	4.396877	1,2,3,1,4,5	71.638663	0.468839	0.353893	0.031318	0.145950	0.114018	0.116754	0.611351	0.157877	0.107163	0.101695	0.298215	0.492927	0.468839	0.353893	0.031318	0.145950	0.233428	0.058646	0.362196	0.345730	0.111047	0.585496	0.078655	0.224802	1,2,3,4,5,2	69.927605	0.009948	0.062906	0.422216	0.095433	0.080800	0.328697	0.053719	0.114404	0.418570	0.046351	0.181206	0.185750	0.233258	0.285654	0.247941	0.045603	0.093295	0.094248	0.090150	0.380937	0.079453	0.100036	0.286920	0.062503	0.005160	0.665685	0.039197	0.257251	0.002640	0.030067	0.053719	0.114404	0.418570	0.046351	0.181206	0.185750	1,2,3,4,5,6	71.701246	0.268725	2.950728	0.735089	0.158708	1.228639	0.951721	
263000	-116505	1,2,3,3,4,5	71.369659	6.549219	5.351443	4.586236	4.586236	5.887030	5.964920	1,2,1,3,4,1	72.298683	0.361511	0.218257	0.076194	0.344039	0.371900	0.031360	0.494190	0.102551	0.361511	0.218257	0.076194	0.344039	0.561465	0.346030	0.079423	0.013082	0.435391	0.212217	0.207754	0.144638	0.361511	0.218257	0.076194	0.344039	1,2,2,1,3,4	71.320126	0.010204	0.053110	0.528117	0.258052	0.044470	0.106046	0.013880	0.203125	0.089791	0.297009	0.024792	0.371402	0.013880	0.203125	0.089791	0.297009	0.024792	0.371402	0.010204	0.053110	0.528117	0.258052	0.044470	0.106046	0.112759	0.425952	0.147616	0.105855	0.133602	0.074216	0.201692	0.078990	0.109018	0.197812	0.210558	0.201930	1,2,3,1,4,4	71.750530	0.196692	2.593007	0.956273	0.196692	0.996719	0.996719	
264000	-117345	1,2,3,3,4,3	69.784543	5.504588	6.067792	5.055365	5.055365	6.553025	5.055365	1,2,3,1,2,4	70.923551	0.495025	0.079142	0.164285	0.261548	0.294092	0.087145	0.453070	0.165694	0.054248	0.085737	0.161782	0.698233	0.495025	0.079142	0.164285	0.261548	0.294092	0.087145	0.453070	0.165694	0.202778	0.069057	0.193102	0.535063	1,2,3,2,3,4	72.625849	0.368298	0.001079	0.401440	0.095811	0.014017	0.119355	0.130971	0.092383	0.102302	0.313409	0.027901	0.333034	0.124147	0.383285	0.197693	0.240155	0.031332	0.023387	0.130971	0.092383	0.102302	0.313409	0.027901	0.333034	0.124147	0.383285	0.197693	0.240155	0.031332	0.023387	0.432534	0.086898	0.156520	0.053259	0.131560	0.139229	1,2,3,1,4,5	72.367207	0.250255	3.595547	0.690219	0.250255	1.076184	1.005648	
265000	-116353	1,2,3,3,4,5	70.904540	5.532909	5.593503	5.018103	5.018103	6.257086	5.438703	1,2,3,1,4,5	71.872060	0.465572	0.178642	0.068205	0.287582	0.219879	0.187741	0.299760	0.292620	0.169585	0.152944	0.162434	0.515037	0.465572	0.178642	0.068205	0.287582	0.551192	0.066555	0.245946	0.136307	0.246133	0.212591	0.019064	0.522212	1,2,3,4,5,2	70.996690	0.074254	0.064238	0.437209	0.088379	0.084102	0.251818	0.138695	0.135811	0.138691	0.121979	0.184369	0.280455	0.168280	0.335778	0.119034	0.175524	0.036810	0.164574	0.051625	0.149085	0.031372	0.555241	0.026579	0.186098	0.277430	0.177571	0.090971	0.409476	0.027654	0.016898	0.138695	0.135811	0.138691	0.121979	0.184369	0.280455	1,2,3,4,5,6	72.484408	0.306988	1.649203	0.758161	0.254069	1.048931	0.978415	
266000	-116648	1,2,3,2,4,1	69.563282	5.219079	4.773082	6.005800	4.773082	6.539057	5.219079	1,2,2,3,4,5	72.492845	0.355473	0.143805	0.090419	0.410303	0.241051	0.049728	0.259671	0.449550	0.241051	0.049728	0.259671	0.449550	0.438244	0.206337	0.211993	0.143426	0.463002	0.042958	0.386710	0.107330	0.420742	0.126173	0.050084	0.403002	1,2,2,3,2,4	73.024769	0.240920	0.096794	0.365520	0.139096	0.013430	0.144240	0.147026	0.256375	0.088368	0.297078	0.042498	0.168654	0.147026	0.256375	0.088368	0.297078	0.042498	0.168654	0.108382	0.063223	0.444869	0.136046	0.148479	0.099000	0.147026	0.256375	0.088368	0.297078	0.042498	0.168654	0.162605	0.132620	0.072553	0.337664	0.149924	0.144634	1,2,3,1,4,5	71.168900	0.243069	2.301150	0.780080	0.243069	1.062418	0.895530	
267000	-117346	1,2,3,3,4,5	71.813315	5.341949	4.964948	4.890166	4.890166	6.167126	5.553391	1,2,3,4,2,3	70.425054	0.518144	0.180360	0.091470	0.210026	0.159789	0.195766	0.487563	0.156881	0.324157	0.114361	0.188001	0.373481	0.643026	0.233514	0.059990	0.063470	0.159789	0.195766	0.487563	0.156881	0.324157	0.114361	0.188001	0.373481	1,2,3,4,3,5	73.004424	0.003862	0.310443	0.342380	0.269417	0.026566	0.047331	0.028852	0.207998	0.193613	0.032605	0.145656	0.391277	0.100931	0.478736	0.082277	0.187115	0.052774	0.098167	0.005203	0.060763	0.322988	0.112509	0.210646	0.287891	0.100931	0.478736	0.082277	0.187115	0.052774	0.098167	0.120677	0.298272	0.204861	0.068797	0.253115	0.054277	1,2,3,1,4,3	72.483376	0.280095	2.991703	0.910266	0.280095	0.848039	0.910266	
268000	-116690	1,2,3,4,5,6	70.921890	5.108329	5.580427	6.200132	5.675599	5.331450	5.813344	1,2,3,4,2,1	71.530327	0.266185	0.258249	0.110276	0.365290	0.287346	0.042551	0.511428	0.158675	0.242982	0.094663	0.180126	0.482230	0.342525	0.369969	0.192558	0.094948	0.287346	0.042551	0.511428	0.158675	0.266185	0.258249	0.110276	0.365290	1,2,3,4,3,2	70.360191	0.099523	0.026638	0.587136	0.013970	0.171016	0.101717	0.070113	0.131646	0.095930	0.419244	0.151291	0.131774	0.210589	0.382685	0.071931	0.193447	0.039955	0.101392	0.012268	0.129944	0.535968	0.179654	0.073881	0.068285	0.210589	0.382685	0.071931	0.193447	0.039955	0.101392	0.070113	0.131646	0.095930	0.419244	0.151291	0.131774	1,2,3,1,3,4	71.300389	0.185876	2.077528	1.075094	0.185876	1.075094	1.021429	
269000	-116862	1,2,3,4,5,6	73.835965	6.217266	5.865551	5.424172	5.828828	6.623126	5.873330	1,2,3,4,2,5	72.067523	0.593626	0.075714	0.044563	0.286098	0.383684	0.079406	0.422612	0.114298	0.144711	0.355355	0.258110	0.241824	0.507339	0.212570	0.164496	0.115595	0.383684	0.079406	0.422612	0.114298	0.185541	0.166206	0.063318	0.584934	1,2,3,4,3,5	71.281313	0.014170	0.093058	0.321236	0.292286	0.137671	0.141577	0.011350	0.070067	0.067366	0.310724	0.014811	0.525683	0.166080	0.358341	0.200127	0.178907	0.050494	0.046052	0.032217	0.070298	0.419002	0.154874	0.299384	0.024225	0.166080	0.358341	0.200127	0.178907	0.050494	0.046052	0.161818	0.160316	0.229479	0.166583	0.175755	0.106049	1,2,3,4,5,5	70.806087	0.220079	1.699665	0.489998	0.201650	1.051452	1.051452	
270000	-117891	1,2,3,4,5,3	70.543805	6.631030	6.375168	5.518019	6.766339	5.379997	5.518019	1,2,3,4,5,6	71.545488	0.504751	0.116853	0.151508	0.226888	0.151361	0.131533	0.621725	0.095381	0.164213	0.122878	0.481453	0.231456	0.418357	0.285379	0.263988	0.032276	0.529440	0.130042	0.265142	0.075376	0.190434	0.178028	0.215572	0.415966	1,2,2,1,3,4	71.696257	0.021801	0.064059	0.540002	0.146087	0.138952	0.089099	0.168825	0.104862	0.287772	0.235618	0.024606	0.178317	0.168825	0.104862	0.287772	0.235618	0.024606	0.178317	0.021801	0.064059	0.540002	0.146087	0.138952	0.089099	0.174137	0.268367	0.037662	0.262295	0.222391	0.035147	0.108152	0.144163	0.360271	0.166916	0.120040	0.100458	1,2,3,4,5,6	70.572053	0.252330	2.741413	0.769834	0.172149	0.858363	1.027870	
271000	-117149	1,2,3,4,5,6	71.436205	6.130805	6.009052	6.349697	5.531534	5.457064	6.262978	1,2,3,4,5,1	72.201351	0.321752	0.222972	0.062886	0.392391	0.157953	0.060735	0.441462	0.339851	0.073879	0.025456	0.367068	0.533597	0.325026	0.328811	0.158511	0.187651	0.402728	0.022923	0.257590	0.316760	0.321752	0.222972	0.062886	0.392391	1,2,3,4,5,6	68.858453	0.013370	0.275265	0.383204	0.304543	0.016993	0.006625	0.044057	0.170372	0.150238	0.116492	0.411882	0.106960	0.278547	0.291324	0.206477	0.149375	0.028725	0.045552	0.050363	0.215157	0.172220	0.248719	0.279369	0.034171	0.357009	0.247161	0.028844	0.191964	0.107061	0.067962	0.055149	0.201818	0.074707	0.036112	0.228833	0.403381	1,2,3,1,4,5	72.147266	0.289358	2.109464	0.679588	0.289358	1.473386	0.945915	
272000	-117932	1,2,3,2,4,5	71.396142	5.942979	5.197842	6.205300	5.197842	6.947371	7.130665	1,2,3,4,2,5	69.865143	0.653105	0.044993	0.054666	0.247236	0.348488	0.085259	0.511453	0.054800	0.053630	0.046068	0.426531	0.473770	0.670152	0.237030	0.048691	0.044126	0.348488	0.085259	0.511453	0.054800	0.254484	0.287156	0.070947	0.387413	1,2,3,2,4,5	69.738208	0.032084	0.052354	0.138110	0.516206	0.018994	0.242252	0.035722	0.140080	0.182618	0.196786	0.169463	0.275331	0.195599	0.114830	0.057257	0.505242	0.032199	0.094874	0.035722	0.140080	0.182618	0.196786	0.169463	0.275331	0.088353	0.311615	0.158673	0.317398	0.072390	0.051570	0.347395	0.047858	0.384478	0.109216	0.069709	0.041344	1,2,3,4,5,6	69.962858	0.348490	2.546992	0.774928	0.227004	0.911173	0.797743	
273000	-115321	1,2,3,4,5,6	71.268141	6.005046	5.745749	6.253276	5.388039	6.937727	5.704761	1,2,3,4,5,1	71.817871	0.436212	0.173158	0.062178	0.328453	0.208654	0.022661	0.565291	0.203394	0.194789	0.165504	0.329763	0.309944	0.570383	0.102503	0.070844	0.256270	0.452884	0.124722	0.385254	0.037140	0.436212	0.173158	0.062178	0.328453	1,2,3,3,4,5	69.829291	0.161546	0.071938	0.425795	0.082543	0.030782	0.227396	0.066265	0.179000	0.078258	0.311654	0.091533	0.273291	0.155466	0.226090	0.120309	0.292801	0.056797	0.148536	0.155466	0.226090	0.120309	0.292801	0.056797	0.148536	0.049863	0.371747	0.111370	0.335069	0.046009	0.085942	0.121794	0.157419	0.082036	0.122744	0.316790	0.199216	1,2,3,4,5,6	72.202300	0.190361	3.363954	0.727277	0.224030	1.211993	1.176057	
274000	-116995	1,2,3,4,5,6	73.038876	4.948121	5.449830	6.594579	5.198210	6.096960	5.807633	1,2,3,4,2,3	72.307244	0.577996	0.065271	0.191978	0.164754	0.314052	0.036737	0.467724	0.181487	0.200844	0.241391	0.241677	0.316088	0.449725	0.304425	0.083043	0.162807	0.314052	0.036737	0.467724	0.181487	0.200844	0.241391	0.241677	0.316088	1,2,3,4,3,5	72.038549	0.245411	0.060367	0.436861	0.149300	0.043274	0.064786	0.005104	0.197392	0.099488	0.182304	0.206886	0.308825	0.109583	0.291267	0.143230	0.338742	0.047476	0.069702	0.034206	0.113129	0.063125	0.294226	0.220427	0.274887	0.109583	0.291267	0.143230	0.338742	0.047476	0.069702	0.133351	0.057272	0.412781	0.062554	0.304994	0.029048	1,2,3,4,5,6	70.564889	0.266854	2.363484	0.741969	0.205961	0.954246	0.976262	
275000	-116147	1,2,3,3,4,5	70.735687	5.748479	5.745802	5.236245	5.236245	6.639534	5.769935	1,2,3,4,5,1	71.907687	0.425047	0.178748	0.163461	0.232744	0.293049	0.081034	0.541005	0.084913	0.035654	0.021730	0.181449	0.761167	0.539358	0.114928	0.148367	0.197348	0.406631	0.137172	0.287371	0.168826	0.425047	0.178748	0.163461	0.232744	1,2,3,2,3,2	70.754688	0.043531	0.094641	0.488551	0.141726	0.113878	0.117673	0.099534	0.050798	0.158052	0.140791	0.282532	0.268294	0.045558	0.362176	0.175012	0.264025	0.102600	0.050629	0.099534	0.050798	0.158052	0.140791	0.282532	0.268294	0.045558	0.362176	0.175012	0.264025	0.102600	0.050629	0.099534	0.050798	0.158052	0.140791	0.282532	0.268294	1,2,3,1,4,4	73.224526	0.195501	2.810967	0.738850	0.195501	0.916708	0.916708	
276000	-117241	1,1,2,1,3,4	71.865889	4.988954	4.988954	5.267409	4.988954	6.661283	5.784521	1,2,2,1,3,4	70.922681	0.430038	0.238861	0.142423	0.188678	0.182973	0.203337	0.321097	0.292593	0.182973	0.203337	0.321097	0.292593	0.430038	0.238861	0.142423	0.188678	0.386555	0.301487	0.256038	0.055920	0.221726	0.481306	0.043060	0.253908	1,2,2,3,4,5	70.321556	0.205911	0.014855	0.484717	0.095603	0.105874	0.093039	0.014510	0.287545	0.242080	0.153805	0.070211	0.231849	0.014510	0.287545	0.242080	0.153805	0.070211	0.231849	0.134057	0.018801	0.152828	0.148527	0.222752	0.323036	0.083420	0.399117	0.220824	0.256685	0.020916	0.019039	0.112224	0.171315	0.149907	0.158024	0.254791	0.153739	1,2,3,4,5,5	71.099251	0.371083	3.392673	0.584597	0.310299	1.041010	1.041010	
277000	-116634	1,2,3,1,4,5	71.932852	5.227674	5.631692	5.213600	5.227674	6.471866	6.412413	1,2,3,4,2,1	69.820410	0.302543	0.187916	0.075700	0.433841	0.386099	0.082252	0.393612	0.138038	0.218098	0.142536	0.110788	0.528579	0.408243	0.242418	0.229116	0.120222	0.386099	0.082252	0.393612	0.138038	0.302543	0.187916	0.075700	0.433841	1,2,3,3,4,5	72.101865	0.266288	0.199604	0.332458	0.143395	0.048532	0.009723	0.015520	0.104059	0.118158	0.330505	0.112437	0.319321	0.036383	0.263567	0.140116	0.360959	0.099953	0.099023	0.036383	0.263567	0.140116	0.360959	0.099953	0.099023	0.158254	0.195772	0.049388	0.394237	0.179592	0.022756	0.130126	0.045274	0.100117	0.118130	0.368126	0.238228	1,2,3,4,3,3	71.924429	0.280680	2.843307	1.014677	0.273566	1.014677	1.014677	
278000	-116377	1,2,3,4,5,6	71.077373	6.152550	4.882568	5.935786	4.931065	6.543648	6.566669	1,2,2,3,4,5	70.596090	0.400084	0.150801	0.085171	0.363944	0.200051	0.025808	0.332889	0.441253	0.200051	0.025808	0.332889	0.441253	0.626562	0.227953	0.105266	0.040219	0.367525	0.188591	0.419225	0.024659	0.102622	0.209986	0.092223	0.595169	1,2,2,3,2,4	72.617788	0.037525	0.019575	0.164747	0.495223	0.115288	0.167642	0.250553	0.240545	0.121686	0.197091	0.085254	0.104871	0.250553	0.240545	0.121686	0.197091	0.085254	0.104871	0.050128	0.101888	0.249982	0.286789	0.260788	0.050425	0.250553	0.240545	0.121686	0.197091	0.085254	0.104871	0.214170	0.122156	0.087511	0.101258	0.099852	0.375053	1,2,3,4,5,6	70.995456	0.290441	2.352062	0.903231	0.172440	1.095878	0.981715	
279000	-115793	1,2,3,4,5,6	71.769844	4.642052	6.109131	5.779442	5.345431	6.892541	6.053374	1,2,3,4,5,6	71.925049	0.265769	0.264111	0.015434	0.454687	0.190320	0.057454	0.641542	0.110684	0.276797	0.054194	0.256283	0.412727	0.387835	0.269584	0.226701	0.115881	0.342706	0.115914	0.412981	0.128399	0.168062	0.319867	0.123504	0.388568	1,2,3,4,3,5	70.641417	0.145564	0.024255	0.360714	0.283964	0.029573	0.155930	0.010721	0.098744	0.171164	0.188936	0.162477	0.367958	0.038619	0.317466	0.109824	0.347014	0.103646	0.083430	0.039203	0.002873	0.280791	0.173553	0.066544	0.437035	0.038619	0.317466	0.109824	0.347014	0.103646	0.083430	0.120990	0.365400	0.124482	0.061685	0.224411	0.103031	1,2,3,1,4,4	70.219019	0.184774	2.834933	0.624694	0.184774	0.899165	0.899165	
280000	-116281	1,2,3,3,4,5	72.703768	6.102517	6.342847	4.968525	4.968525	6.297336	5.748174	1,2,3,4,5,1	70.948405	0.405312	0.168185	0.066439	0.360064	0.373945	0.006882	0.508297	0.110876	0.393591	0.063465	0.231219	0.311724	0.499912	0.278914	0.190479	0.030695	0.307431	0.176194	0.387202	0.129173	0.405312	0.168185	0.066439	0.360064	1,2,3,2,4,5	70.880411	0.016426	0.199107	0.278873	0.068885	0.184429	0.252280	0.102369	0.078813	0.165899	0.181298	0.058764	0.412857	0.085495	0.153268	0.130356	0.241350	0.086611	0.302919	0.102369	0.078813	0.165899	0.181298	0.058764	0.412857	0.178402	0.365259	0.118508	0.194799	0.001421	0.141612	0.167706	0.134115	0.068529	0.007244	0.316669	0.305737	1,2,3,4,3,5	69.831838	0.306099	2.337944	0.892279	0.227862	0.892279	0.973621	
281000	-118615	1,2,3,1,4,5	70.101019	5.286144	5.584331	6.729955	5.286144	6.323929	5.073551	1,2,1,3,2,4	70.821303	0.319359	0.037760	0.187444	0.455438	0.478908	0.048525	0.381919	0.090648	0.319359	0.037760	0.187444	0.455438	0.319718	0.245241	0.375501	0.059540	0.478908	0.048525	0.381919	0.090648	0.396961	0.352847	0.089306	0.160887	1,2,3,2,4,5	70.596158	0.209476	0.126370	0.455409	0.135458	0.001319	0.071968	0.046861	0.030945	0.191768	0.105452	0.129122	0.495852	0.197887	0.270366	0.217452	0.169994	0.082554	0.061748	0.046861	0.030945	0.191768	0.105452	0.129122	0.495852	0.111623	0.196767	0.108404	0.296727	0.214085	0.072394	0.182063	0.073549	0.152973	0.019951	0.301034	0.270429	1,2,3,4,5,5	69.929949	0.339430	2.223138	0.823181	0.117770	0.928846	0.928846	
282000	-117944	1,2,3,4,5,6	71.279695	5.571970	5.699469	6.230383	5.358226	5.822547	6.162144	1,2,2,3,2,4	70.399966	0.280451	0.272923	0.114143	0.332483	0.322605	0.045820	0.372873	0.258703	0.322605	0.045820	0.372873	0.258703	0.175703	0.643760	0.080693	0.099844	0.322605	0.045820	0.372873	0.258703	0.144616	0.278601	0.129752	0.447031	1,2,3,4,5,1	71.624007	0.066955	0.040351	0.351546	0.071176	0.314528	0.155444	0.038788	0.196703	0.122579	0.192794	0.202609	0.246527	0.155309	0.220572	0.082844	0.299083	0.163189	0.079004	0.021258	0.208211	0.233011	0.175210	0.175301	0.187008	0.208724	0.271400	0.179602	0.121744	0.214081	0.004450	0.066955	0.040351	0.351546	0.071176	0.314528	0.155444	1,2,3,4,5,6	72.682721	0.345362	2.017483	0.776461	0.166224	1.099960	0.887086	
283000	-116457	1,2,2,1,3,4	72.287511	4.868710	4.862660	4.862660	4.868710	6.197392	5.963043	1,2,3,4,5,3	72.464507	0.479215	0.205218	0.114455	0.201112	0.049592	0.046384	0.569368	0.334656	0.096916	0.210010	0.187393	0.505682	0.775381	0.108978	0.087543	0.028098	0.473671	0.084528	0.321269	0.120532	0.096916	0.210010	0.187393	0.505682	1,2,2,3,2,1	72.975736	0.100733	0.068151	0.441877	0.108129	0.104759	0.176350	0.110949	0.345729	0.143412	0.211799	0.043384	0.144726	0.110949	0.345729	0.143412	0.211799	0.043384	0.144726	0.011458	0.090064	0.280836	0.254491	0.287630	0.075522	0.110949	0.345729	0.143412	0.211799	0.043384	0.144726	0.100733	0.068151	0.441877	0.108129	0.104759	0.176350	1,2,3,4,5,3	70.310591	0.283450	1.929249	0.937358	0.086907	1.071241	0.937358	
284000	-117463	1,2,3,4,5,6	71.484044	5.730733	5.504360	6.790925	5.304820	6.371168	5.211817	1,2,3,4,2,1	71.478251	0.435214	0.196565	0.060408	0.307813	0.315051	0.086540	0.521128	0.077281	0.438406	0.075153	0.069862	0.416579	0.274334	0.458752	0.092342	0.174572	0.315051	0.086540	0.521128	0.077281	0.435214	0.196565	0.060408	0.307813	1,2,3,1,4,2	72.786316	0.019756	0.031898	0.341360	0.337649	0.091093	0.178244	0.060062	0.100127	0.116200	0.118343	0.261544	0.343724	0.169120	0.135665	0.091564	0.331620	0.096157	0.175873	0.019756	0.031898	0.341360	0.337649	0.091093	0.178244	0.281881	0.147890	0.030852	0.190857	0.168937	0.179582	0.060062	0.100127	0.116200	0.118343	0.261544	0.343724	1,2,3,4,5,5	71.583903	0.255351	2.795009	0.964830	0.189107	0.945382	0.945382	
285000	-115567	1,2,3,1,4,5	69.970214	5.104468	5.617852	5.424127	5.104468	5.805388	6.182469	1,2,2,3,4,1	71.287783	0.313285	0.194410	0.060995	0.431310	0.206870	0.029057	0.430335	0.333739	0.206870	0.029057	0.430335	0.333739	0.375079	0.445316	0.139258	0.040348	0.219950	0.247215	0.430996	0.101839	0.313285	0.194410	0.060995	0.431310	1,2,3,4,5,3	71.141133	0.109379	0.089426	0.393368	0.322275	0.010348	0.075204	0.011370	0.241416	0.144916	0.315834	0.001217	0.285246	0.179887	0.077459	0.121323	0.170479	0.358957	0.091895	0.029738	0.103669	0.452135	0.055031	0.251770	0.107657	0.177114	0.532276	0.053706	0.105082	0.009802	0.122020	0.179887	0.077459	0.121323	0.170479	0.358957	0.091895	1,2,3,1,4,3	71.961954	0.236598	1.994238	0.864651	0.236598	1.225834	0.864651	
