Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	1.695768	4	10.023228	12.285566	23.531701	8.520394	12.285566	23.531701	
2000	1.695768	4	11.254203	14.155168	25.476440	9.255449	14.155168	25.476440	
3000	1.695768	4	10.554502	13.810673	25.128406	9.148556	13.810673	25.128406	
4000	1.695768	3	13.602026	13.602026	22.879036	8.552583	13.602026	22.879036	
5000	1.695768	4	12.488607	14.185966	22.797921	8.426295	14.185966	22.797921	
6000	1.695768	3	13.839126	13.839126	22.469860	9.302222	13.839126	22.469860	
7000	1.695768	3	13.331760	13.331760	22.425855	9.044754	13.331760	22.425855	
8000	1.695768	4	10.927864	13.691723	22.913336	9.138809	13.691723	22.913336	
9000	1.695768	4	12.412856	13.919393	20.986858	8.095636	13.919393	20.986858	
10000	1.695768	3	12.580045	12.580045	20.398524	9.356328	12.580045	20.398524	
11000	1.695768	3	12.679797	12.679797	19.913428	7.420964	12.679797	19.913428	
12000	1.695768	4	10.993679	12.886634	20.040437	8.031295	12.886634	20.040437	
13000	1.695768	3	12.345192	12.345192	19.550392	8.601332	12.345192	19.550392	
14000	1.695768	4	10.652026	12.510929	19.343057	7.838051	12.510929	19.343057	
15000	1.695768	4	9.777220	12.734727	19.860504	8.475584	12.734727	19.860504	
16000	1.695768	5	9.633027	11.873969	20.182897	7.536978	11.769591	20.182897	
17000	1.695768	4	9.122027	12.214134	18.265679	7.480727	12.214134	18.265679	
18000	1.695768	4	9.755435	13.530348	18.662696	7.612212	13.530348	18.662696	
19000	1.695768	4	9.818585	13.290866	19.079279	7.908594	13.290866	19.079279	
20000	1.695768	4	9.913939	12.769488	18.584917	8.316602	12.769488	18.584917	
21000	1.695768	4	10.015553	12.842596	17.889822	7.944748	12.842596	17.889822	
22000	1.695768	4	10.022118	12.066158	17.929643	7.961388	12.066158	17.929643	
23000	1.695768	4	10.072755	11.820975	19.458692	7.735899	11.820975	19.458692	
24000	1.695768	4	9.521216	11.871389	17.396136	8.958258	11.871389	17.396136	
25000	1.695768	4	9.688320	12.530489	17.819169	7.054708	12.530489	17.819169	
26000	1.695768	5	9.778815	12.658482	18.173924	8.248184	11.404990	18.173924	
27000	1.695768	4	9.745115	12.549439	17.435525	7.439931	12.549439	17.435525	
28000	1.695768	4	9.739656	11.629461	17.475801	7.563878	11.629461	17.475801	
29000	1.695768	5	9.428347	12.845580	16.647980	8.327336	11.728202	16.647980	
30000	1.695768	3	8.430292	11.122717	15.850177	8.430292	11.122717	15.850177	
31000	1.695768	4	8.581182	11.732577	16.583188	8.581182	12.247685	16.583188	
32000	1.695768	4	8.818243	11.756950	17.222585	8.171088	11.756950	17.222585	
33000	1.695768	3	8.551188	11.362240	16.836072	8.551188	11.362240	16.836072	
34000	1.695768	3	8.443538	11.664004	16.615076	8.443538	11.664004	16.615076	
35000	1.695768	3	7.834493	12.029672	16.513102	7.834493	12.029672	16.513102	
36000	1.695768	3	7.848284	11.382834	16.181307	7.848284	11.382834	16.181307	
37000	1.695768	4	8.997858	12.276609	16.958746	8.724326	12.276609	16.958746	
38000	1.695768	3	8.608627	11.255116	17.358824	8.608627	11.255116	17.358824	
39000	1.695768	3	9.046041	12.149169	16.973952	9.046041	12.149169	16.973952	
40000	1.695768	4	9.112134	12.346056	16.893743	8.116260	12.346056	16.893743	
41000	1.695768	4	8.859326	11.292810	17.313870	8.766170	11.292810	17.313870	
42000	1.695768	4	9.085367	10.894066	16.920020	8.509752	10.894066	16.920020	
43000	1.695768	3	8.512414	11.921900	16.709390	8.512414	11.921900	16.709390	
44000	1.695768	4	8.720647	12.537464	16.441401	7.677377	12.537464	16.441401	
45000	1.695768	4	8.610182	12.342569	16.751072	8.610182	10.634070	16.751072	
46000	1.695768	4	9.042393	10.491944	17.258001	8.722089	10.491944	17.258001	
47000	1.695768	4	8.112962	10.057995	16.348193	8.112962	11.722223	16.348193	
48000	1.695768	4	8.973570	11.461837	17.510315	8.406858	11.461837	17.510315	
49000	1.695768	4	7.858578	10.996971	16.900794	7.858578	10.114192	16.900794	
50000	1.695768	4	8.946080	11.592451	17.192176	7.948872	11.592451	17.192176	
51000	1.695768	3	8.036807	10.492803	16.821486	8.036807	10.492803	16.821486	
52000	1.695768	3	8.053927	10.702667	16.809952	8.053927	10.702667	16.809952	
53000	1.695768	5	9.123214	11.817251	16.660497	9.336380	10.965663	16.660497	
54000	1.695768	3	8.123994	12.370404	16.106924	8.123994	12.370404	16.106924	
55000	1.695768	4	8.421217	11.189623	15.846883	7.429763	11.189623	15.846883	
56000	1.695768	3	7.638948	10.185639	16.593531	7.638948	10.185639	16.593531	
57000	1.695768	4	8.500067	11.173888	17.341631	8.107420	11.173888	17.341631	
58000	1.695768	4	9.039734	11.275125	16.665167	7.395915	11.275125	16.665167	
59000	1.695768	3	7.928850	11.343229	16.399424	7.928850	11.343229	16.399424	
60000	1.695768	4	8.278771	10.805138	16.657953	7.882250	10.805138	16.657953	
61000	1.695768	5	9.297333	10.953825	16.818618	8.429727	9.946564	16.818618	
62000	1.695768	5	9.227106	10.826001	16.573330	8.068935	11.523545	16.573330	
63000	1.695768	4	8.851222	11.393468	16.341852	7.489090	11.393468	16.341852	
64000	1.695768	4	8.878209	11.300309	16.480281	7.647123	11.300309	16.480281	
65000	1.695768	4	9.992249	11.159687	16.124132	8.587391	11.159687	16.124132	
66000	1.695768	4	8.349022	11.079965	16.109419	8.349022	11.173513	16.109419	
67000	1.695768	3	7.848745	10.771557	16.306613	7.848745	10.771557	16.306613	
68000	1.695768	3	8.209211	11.081391	16.540909	8.209211	11.081391	16.540909	
69000	1.695768	3	8.585869	11.140471	16.653653	8.585869	11.140471	16.653653	
70000	1.695768	3	8.514044	10.675127	16.709884	8.514044	10.675127	16.709884	
71000	1.695768	4	9.119763	11.980038	17.324808	7.726218	11.980038	17.324808	
72000	1.695768	4	8.394570	11.912110	16.013877	7.588949	11.912110	16.013877	
73000	1.695768	5	8.412729	11.014722	16.674764	8.095994	11.983978	16.674764	
74000	1.695768	5	8.406871	11.209078	16.076518	8.420790	10.394973	16.076518	
75000	1.695768	4	8.657139	11.070687	15.615847	7.878609	11.070687	15.615847	
76000	1.695768	4	8.119560	11.059172	16.499631	8.119560	10.548541	16.499631	
77000	1.695768	5	9.359594	10.770468	16.082219	8.323655	11.196100	16.082219	
78000	1.695768	3	8.052431	10.919590	15.865955	8.052431	10.919590	15.865955	
79000	1.695768	5	8.856735	10.344299	16.225600	8.053690	10.609592	16.225600	
80000	1.695768	5	9.023925	11.101919	16.612739	7.436442	10.917701	16.612739	
81000	1.695768	3	8.220855	11.071085	16.581919	8.220855	11.071085	16.581919	
