Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	1.695768	5	10.742259	12.214397	23.976845	9.165971	11.308160	23.976845	
2000	1.695768	3	24.218717	13.658239	24.218717	9.354480	13.658239	24.218717	
3000	1.695768	3	22.340083	22.340083	22.340083	8.835130	11.640883	22.340083	
4000	1.695768	4	13.402994	13.402994	21.159444	8.648844	11.323286	21.159444	
5000	1.695768	4	11.744481	11.744481	19.891363	7.929415	9.879894	19.891363	
6000	1.695768	3	11.016383	11.016383	18.445422	7.770465	11.016383	18.445422	
7000	1.695768	4	9.855464	12.121825	19.990135	8.963877	9.855464	19.990135	
8000	1.695768	3	10.542560	10.542560	19.789468	7.971034	10.542560	19.789468	
9000	1.695768	4	11.439929	11.439929	19.553450	8.718084	10.715193	19.553450	
10000	1.695768	4	11.380419	11.380419	18.545883	9.042388	11.335436	18.545883	
11000	1.695768	3	11.011998	11.011998	19.452900	7.465989	11.011998	19.452900	
12000	1.695768	4	10.081281	11.047313	19.362978	8.080896	11.047313	19.362978	
13000	1.695768	4	10.046048	17.555166	17.555166	7.476556	10.149460	17.555166	
14000	1.695768	4	9.284071	17.557322	17.557322	8.612939	9.726798	17.557322	
15000	1.695768	4	9.339345	17.074693	17.074693	8.504377	10.380563	17.074693	
16000	1.695768	3	9.571753	16.227027	16.227027	8.545596	9.571753	16.227027	
17000	1.695768	3	8.547422	17.132065	17.132065	8.547422	11.344755	17.132065	
18000	1.695768	3	7.889899	16.681953	16.681953	7.889899	9.821452	16.681953	
19000	1.695768	4	7.763319	11.087349	17.347779	7.763319	10.691585	17.347779	
20000	1.695768	3	7.439811	17.188466	17.188466	7.439811	10.164190	17.188466	
21000	1.695768	4	8.608263	15.545332	15.545332	6.599495	10.225009	15.545332	
22000	1.695768	3	8.503596	16.785878	16.785878	8.503596	9.303675	16.785878	
23000	1.695768	4	8.966035	16.751630	16.751630	8.899538	9.617811	16.751630	
24000	1.695768	3	8.471414	16.840016	16.840016	8.471414	10.776881	16.840016	
25000	1.695768	3	7.816888	16.577621	16.577621	7.816888	11.069598	16.577621	
26000	1.695768	5	9.055076	11.109688	16.827421	8.716540	10.013295	16.827421	
27000	1.695768	4	8.009571	16.102430	16.102430	7.980374	9.819771	16.102430	
28000	1.695768	4	8.297819	12.443064	16.834293	8.297819	9.718130	16.834293	
29000	1.695768	3	7.419301	15.423700	15.423700	7.419301	10.074585	15.423700	
30000	1.695768	5	8.508582	10.528657	16.711103	8.416447	9.372506	16.711103	
31000	1.695768	3	8.686909	16.352202	16.352202	7.308892	8.686909	16.352202	
32000	1.695768	3	7.824398	17.059617	17.059617	7.824398	9.487513	17.059617	
33000	1.695768	3	7.650115	16.258135	16.258135	7.650115	11.120629	16.258135	
34000	1.695768	3	7.437157	10.956029	16.845134	7.437157	10.956029	16.845134	
35000	1.695768	4	8.389054	9.675347	16.938321	7.255814	9.675347	16.938321	
36000	1.695768	4	7.437129	10.858964	16.994211	7.437129	9.352111	16.994211	
37000	1.695768	4	8.212356	11.688218	16.707315	8.212356	9.967388	16.707315	
