Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	1.695768	4	9.820763	17.640117	17.640117	8.981381	9.981614	17.640117	
2000	1.695768	3	10.697462	16.624769	16.624769	7.541848	10.697462	16.624769	
3000	1.695768	4	10.024013	16.660638	16.660638	8.327919	10.245404	16.660638	
4000	1.695768	4	10.475371	16.984352	16.984352	8.892548	11.019845	16.984352	
5000	1.695768	3	10.079644	15.879916	15.879916	8.387856	8.387856	15.879916	
6000	1.695768	3	10.199790	15.594239	15.594239	9.257601	10.199790	15.594239	
7000	1.695768	3	9.857069	15.549561	15.549561	7.827425	9.857069	15.549561	
8000	1.695768	4	10.544767	16.687939	16.687939	8.062187	10.360175	16.687939	
9000	1.695768	3	10.005226	16.531402	16.531402	9.481177	10.005226	16.531402	
10000	1.695768	3	9.769556	16.183689	16.183689	8.907208	9.769556	16.183689	
11000	1.695768	4	10.926625	16.017954	16.017954	7.415961	10.982446	16.017954	
12000	1.695768	3	10.289054	15.827652	15.827652	8.472671	10.289054	15.827652	
13000	1.695768	3	10.434358	16.247101	16.247101	7.484407	10.434358	16.247101	
14000	1.695768	4	10.037434	15.996342	15.996342	8.792537	9.939771	15.996342	
15000	1.695768	3	10.150224	16.199260	16.199260	9.178165	10.150224	16.199260	
16000	1.695768	3	10.221177	15.288163	15.288163	8.317062	10.221177	15.288163	
17000	1.695768	3	10.309739	16.551048	16.551048	7.704394	10.309739	16.551048	
18000	1.695768	4	10.177670	14.414900	14.414900	8.628727	9.654990	14.414900	
19000	1.695768	4	9.712354	15.023354	15.023354	8.119308	9.868839	15.023354	
20000	1.695768	4	9.856197	15.442938	15.442938	8.557411	10.511764	15.442938	
21000	1.695768	4	9.336478	15.304598	15.304598	8.523532	10.905927	15.304598	
22000	1.695768	3	9.782105	15.274720	15.274720	8.663451	9.782105	15.274720	
23000	1.695768	4	9.237874	16.017015	16.017015	7.842882	10.581375	16.017015	
24000	1.695768	3	9.976120	14.557222	14.557222	7.801881	9.976120	14.557222	
25000	1.695768	4	8.767412	14.770375	14.770375	7.988308	11.528067	14.770375	
26000	1.695768	4	9.535980	15.209536	15.209536	8.216301	9.708395	15.209536	
27000	1.695768	4	9.809367	15.208247	15.208247	8.966224	10.740166	15.208247	
28000	1.695768	3	9.194992	14.910199	14.910199	7.768780	9.194992	14.910199	
29000	1.695768	3	9.369787	15.869119	15.869119	7.505758	9.369787	15.869119	
30000	1.695768	4	9.664664	15.294575	15.294575	7.820232	12.002280	15.294575	
31000	1.695768	4	9.090843	15.704121	15.704121	8.677397	11.034992	15.704121	
32000	1.695768	4	9.960361	16.131018	16.131018	8.573636	9.763249	16.131018	
33000	1.695768	3	10.091630	15.972515	15.972515	7.982728	10.091630	15.972515	
34000	1.695768	4	10.523351	15.639013	15.639013	7.992436	11.814996	15.639013	
35000	1.695768	4	9.830732	15.527719	15.527719	8.910169	11.016325	15.527719	
36000	1.695768	4	9.448261	16.476770	16.476770	8.450399	10.252172	16.476770	
37000	1.695768	4	9.465658	15.556143	15.556143	9.018789	10.682339	15.556143	
38000	1.695768	4	10.417322	15.058155	15.058155	9.111959	10.877681	15.058155	
39000	1.695768	4	9.802829	16.203791	16.203791	7.959963	10.808977	16.203791	
40000	1.695768	3	9.896220	15.650066	15.650066	8.187059	9.896220	15.650066	
41000	1.695768	2	9.758882	16.154620	16.154620	9.758882	9.758882	16.154620	
42000	1.695768	4	9.632776	16.011829	16.011829	7.504454	10.378226	16.011829	
43000	1.695768	4	9.675871	16.628804	16.628804	9.153653	10.656547	16.628804	
44000	1.695768	4	9.570474	15.809161	15.809161	8.838987	10.851355	15.809161	
45000	1.695768	3	9.764012	16.020026	16.020026	8.981967	9.764012	16.020026	
46000	1.695768	4	9.255597	15.660004	15.660004	8.105987	10.413250	15.660004	
47000	1.695768	4	9.498414	16.552029	16.552029	8.856434	10.379075	16.552029	
48000	1.695768	3	9.904856	16.289774	16.289774	7.725361	9.904856	16.289774	
49000	1.695768	4	9.922155	15.896124	15.896124	8.673599	11.096166	15.896124	
50000	1.695768	4	8.856065	16.095551	16.095551	8.401607	10.423850	16.095551	
51000	1.695768	4	9.676847	15.679660	15.679660	7.844288	11.050855	15.679660	
52000	1.695768	2	10.424519	15.560989	15.560989	10.424519	10.424519	15.560989	
53000	1.695768	4	9.368749	16.139264	16.139264	8.234010	11.501228	16.139264	
54000	1.695768	4	8.999091	15.847416	15.847416	8.996875	10.685086	15.847416	
55000	1.695768	4	9.681904	16.247298	16.247298	8.732340	10.699699	16.247298	
56000	1.695768	4	10.023946	15.779025	15.779025	7.492530	10.814802	15.779025	
57000	1.695768	3	9.665993	15.323545	15.323545	9.435940	9.665993	15.323545	
58000	1.695768	3	10.242140	16.285105	16.285105	7.612521	10.242140	16.285105	
59000	1.695768	3	9.479094	16.125117	16.125117	9.316855	9.479094	16.125117	
60000	1.695768	4	9.060908	15.897800	15.897800	8.039488	11.356696	15.897800	
61000	1.695768	4	9.664414	16.556150	16.556150	8.349252	11.882195	16.556150	
62000	1.695768	4	9.097495	15.986959	15.986959	7.069755	10.798725	15.986959	
63000	1.695768	4	9.619719	15.875096	15.875096	7.504253	10.117356	15.875096	
64000	1.695768	4	10.124152	16.285252	16.285252	7.845021	11.242700	16.285252	
65000	1.695768	4	10.130462	15.737776	15.737776	8.312889	10.433958	15.737776	
66000	1.695768	3	10.417144	16.279617	16.279617	8.393735	10.417144	16.279617	
67000	1.695768	4	9.574554	17.059468	17.059468	7.938086	11.329269	17.059468	
68000	1.695768	4	9.775982	16.640295	16.640295	7.900320	11.059106	16.640295	
69000	1.695768	4	10.148403	15.666454	15.666454	8.253948	9.535620	15.666454	
70000	1.695768	4	10.274458	17.078092	17.078092	8.710490	10.792478	17.078092	
71000	1.695768	4	10.037441	15.238490	15.238490	8.116395	10.636402	15.238490	
72000	1.695768	4	9.504845	15.809189	15.809189	9.026183	11.182425	15.809189	
73000	1.695768	4	9.504957	15.824103	15.824103	8.638841	10.758590	15.824103	
74000	1.695768	4	9.841172	15.242294	15.242294	8.617824	11.518918	15.242294	
75000	1.695768	4	9.441250	14.791344	14.791344	8.813957	9.333327	14.791344	
76000	1.695768	3	10.057078	14.596316	14.596316	8.825206	10.057078	14.596316	
77000	1.695768	3	10.043563	15.352306	15.352306	9.144769	10.043563	15.352306	
78000	1.695768	4	8.923351	15.228278	15.228278	7.572025	9.821779	15.228278	
79000	1.695768	4	9.939924	15.373120	15.373120	8.367706	10.857635	15.373120	
80000	1.695768	4	9.269586	15.474885	15.474885	8.964645	11.066149	15.474885	
81000	1.695768	4	9.865448	15.781111	15.781111	8.219285	10.024572	15.781111	
82000	1.695768	4	9.296547	15.456516	15.456516	6.959584	10.387196	15.456516	
83000	1.695768	4	9.951090	15.626550	15.626550	8.143326	10.012008	15.626550	
84000	1.695768	4	10.043630	15.623537	15.623537	8.746845	11.012179	15.623537	
85000	1.695768	4	9.914941	15.649178	15.649178	8.118796	10.148011	15.649178	
86000	1.695768	3	9.873918	16.007679	16.007679	8.016193	9.873918	16.007679	
87000	1.695768	4	9.559142	15.330446	15.330446	8.285718	10.079000	15.330446	
88000	1.695768	4	8.469291	15.398528	15.398528	7.858436	11.046487	15.398528	
89000	1.695768	4	8.960408	15.704976	15.704976	8.047012	11.401381	15.704976	
90000	1.695768	5	9.682539	15.770646	15.770646	8.203679	11.016068	14.060915	
91000	1.695768	4	8.739875	14.847040	14.847040	8.126120	11.629894	14.847040	
92000	1.695768	4	9.490786	15.515594	15.515594	8.274736	10.355013	15.515594	
93000	1.695768	4	9.059493	15.336347	15.336347	8.405885	9.350543	15.336347	
94000	1.695768	4	9.443976	15.511130	15.511130	8.585440	10.749464	15.511130	
95000	1.695768	4	9.219264	15.253809	15.253809	8.200723	10.136191	15.253809	
96000	1.695768	3	8.402797	14.631460	14.631460	8.402797	10.833077	14.631460	
97000	1.695768	3	7.618676	15.385081	15.385081	7.618676	9.594279	15.385081	
98000	1.695768	4	9.297746	14.547390	14.547390	8.263525	10.861742	14.547390	
99000	1.695768	4	9.379411	15.447379	15.447379	8.703765	10.367563	15.447379	
100000	1.695768	3	8.657069	15.336309	15.336309	8.657069	10.019703	15.336309	
101000	1.695768	5	9.288834	15.552904	15.552904	7.633601	10.129826	11.507765	
102000	1.695768	3	8.875661	15.089410	15.089410	8.875661	9.629577	15.089410	
103000	1.695768	4	9.552741	14.989801	14.989801	8.591409	10.623200	14.989801	
104000	1.695768	4	9.109882	15.909370	15.909370	7.959203	12.529826	12.529826	
105000	1.695768	4	8.950060	14.626904	14.626904	8.346587	10.796281	14.626904	
106000	1.695768	4	9.313301	15.081067	15.081067	8.418606	11.037574	15.081067	
107000	1.695768	3	8.117753	15.740304	15.740304	8.117753	11.315066	11.315066	
