Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	1.695768	5	9.167416	9.442304	23.170753	8.514088	8.116334	23.170753	
2000	1.695768	4	10.648265	11.064063	20.187484	8.301708	8.301708	20.187484	
3000	1.695768	4	9.402799	11.711398	19.928684	8.449892	8.449892	19.928684	
4000	1.695768	4	10.734115	10.843144	18.755508	7.703773	7.703773	18.755508	
5000	1.695768	4	9.563290	19.504754	19.504754	7.827509	8.681244	19.504754	
6000	1.695768	4	12.008009	12.008009	19.081386	8.615655	9.141077	19.081386	
7000	1.695768	4	10.984259	19.400561	19.400561	8.307982	8.920354	19.400561	
8000	1.695768	3	10.439642	19.599078	19.599078	7.625535	7.625535	19.599078	
9000	1.695768	4	12.137475	19.823384	19.823384	8.080772	8.356748	19.823384	
10000	1.695768	3	11.375126	11.375126	19.659731	7.761978	7.761978	19.659731	
11000	1.695768	3	10.504573	19.783762	19.783762	9.345518	9.345518	19.783762	
12000	1.695768	4	10.834752	18.820726	18.820726	7.848583	8.756615	18.820726	
13000	1.695768	4	10.342524	20.255021	20.255021	7.610120	9.074735	20.255021	
14000	1.695768	4	10.695904	19.276466	19.276466	7.600041	9.007091	19.276466	
15000	1.695768	4	11.286653	18.962669	18.962669	7.508568	8.950239	18.962669	
16000	1.695768	4	9.843046	18.465841	18.465841	8.321463	9.603843	18.465841	
17000	1.695768	4	10.589718	19.284915	19.284915	7.924663	9.270773	19.284915	
18000	1.695768	4	10.813142	18.710997	18.710997	7.224261	9.031449	18.710997	
19000	1.695768	4	10.961151	18.841680	18.841680	7.493661	9.075532	18.841680	
20000	1.695768	4	10.264207	19.115817	19.115817	8.254016	9.207020	19.115817	
21000	1.695768	3	10.524176	18.833825	18.833825	7.981497	7.981497	18.833825	
22000	1.695768	3	10.018724	18.530734	18.530734	8.923677	8.923677	18.530734	
23000	1.695768	3	11.576112	18.666344	18.666344	7.870328	7.870328	18.666344	
24000	1.695768	3	10.101965	18.455555	18.455555	7.859784	7.859784	18.455555	
25000	1.695768	3	11.615063	18.945849	18.945849	8.565011	8.565011	18.945849	
26000	1.695768	4	10.357712	19.118562	19.118562	7.700010	10.431001	19.118562	
27000	1.695768	3	11.198104	18.486990	18.486990	7.970277	11.198104	18.486990	
28000	1.695768	3	10.454610	18.564911	18.564911	8.300870	8.300870	18.564911	
29000	1.695768	3	10.092989	18.944446	18.944446	9.459912	9.459912	18.944446	
