Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	1.695768	3	8.489028	12.124904	23.791741	8.489028	12.124904	23.791741	
2000	1.695768	4	8.753482	12.524213	23.249945	8.055837	12.524213	23.249945	
3000	1.695768	4	8.647900	12.034184	22.300344	8.187149	12.034184	22.300344	
4000	1.695768	3	8.370987	12.516142	22.262350	8.370987	12.516142	22.262350	
5000	1.695768	4	9.524837	12.661838	21.711744	7.817593	12.661838	21.711744	
6000	1.695768	3	8.962807	12.987620	21.762241	8.962807	12.987620	21.762241	
7000	1.695768	4	9.128523	12.859570	22.745397	8.085274	12.859570	22.745397	
8000	1.695768	4	8.579718	12.910409	22.205492	8.091475	12.910409	22.205492	
9000	1.695768	3	8.673982	13.223453	22.805525	8.673982	13.223453	22.805525	
10000	1.695768	4	9.214799	13.447524	22.593433	9.161285	13.447524	22.593433	
11000	1.695768	4	9.445601	13.916123	22.665573	8.143418	13.916123	22.665573	
12000	1.695768	4	9.720128	13.537213	21.766064	8.729888	13.537213	21.766064	
13000	1.695768	4	9.032908	13.756049	22.133300	8.238699	13.756049	22.133300	
14000	1.695768	4	8.195267	13.264533	22.128338	7.280354	13.264533	22.128338	
15000	1.695768	4	9.663554	13.586464	22.220541	8.357477	13.586464	22.220541	
16000	1.695768	4	8.098414	13.206206	21.315891	7.544611	13.206206	21.315891	
17000	1.695768	3	7.416505	13.611464	20.542812	7.416505	13.611464	20.542812	
18000	1.695768	4	8.237619	11.820060	20.087271	7.193311	11.820060	20.087271	
19000	1.695768	3	7.420318	12.758024	20.593601	7.420318	12.758024	20.593601	
20000	1.695768	3	7.133123	11.700326	19.660638	7.133123	11.700326	19.660638	
21000	1.695768	3	7.267980	11.594949	19.851359	7.267980	11.594949	19.851359	
22000	1.695768	4	7.287506	11.592176	20.684218	7.287506	11.677443	20.684218	
23000	1.695768	3	7.392726	12.189858	20.608376	7.392726	12.189858	20.608376	
24000	1.695768	3	7.852078	12.126151	20.467390	7.852078	12.126151	20.467390	
25000	1.695768	4	8.388121	12.234944	20.272055	7.870198	12.234944	20.272055	
26000	1.695768	3	7.692568	11.720115	20.104966	7.692568	11.720115	20.104966	
27000	1.695768	3	8.346327	12.152070	18.941519	8.346327	12.152070	18.941519	
28000	1.695768	5	8.096327	11.251332	20.989207	7.086243	11.826652	20.989207	
29000	1.695768	3	6.973343	12.639661	19.779838	6.973343	12.639661	19.779838	
30000	1.695768	4	8.492251	11.812638	20.483365	8.096484	11.812638	20.483365	
31000	1.695768	3	7.209243	10.581398	20.770904	7.209243	10.581398	20.770904	
32000	1.695768	3	7.331158	12.117016	19.942040	7.331158	12.117016	19.942040	
33000	1.695768	3	6.792857	11.580911	19.508735	6.792857	11.580911	19.508735	
34000	1.695768	4	7.134677	10.958043	19.282859	7.134677	11.695708	19.282859	
35000	1.695768	3	7.275664	10.857191	19.260092	7.275664	10.857191	19.260092	
36000	1.695768	3	7.162499	11.889276	18.485583	7.162499	11.889276	18.485583	
37000	1.695768	3	7.052565	11.290487	19.932801	7.052565	11.290487	19.932801	
38000	1.695768	3	7.170019	11.165900	19.309913	7.170019	11.165900	19.309913	
39000	1.695768	3	6.918677	11.636041	19.614661	6.918677	11.636041	19.614661	
40000	1.695768	4	7.416976	10.298018	19.578449	7.416976	11.457839	19.578449	
41000	1.695768	3	7.197278	12.406006	18.835990	7.197278	12.406006	18.835990	
42000	1.695768	3	6.907306	10.876744	19.164478	6.907306	10.876744	19.164478	
43000	1.695768	3	7.087341	11.227541	18.700416	7.087341	11.227541	18.700416	
44000	1.695768	3	7.190965	12.085807	18.454457	7.190965	12.085807	18.454457	
45000	1.695768	3	7.353814	11.580425	19.202529	7.353814	11.580425	19.202529	
46000	1.695768	3	6.937577	11.352325	18.394327	6.937577	11.352325	18.394327	
47000	1.695768	3	6.841515	11.185535	18.830974	6.841515	11.185535	18.830974	
48000	1.695768	4	7.673307	10.546377	18.632012	7.673307	11.204305	18.632012	
49000	1.695768	3	6.615137	10.613977	18.151109	6.615137	10.613977	18.151109	
50000	1.695768	3	7.481122	11.775317	18.018657	7.481122	11.775317	18.018657	
51000	1.695768	3	6.921566	10.994150	18.136295	6.921566	10.994150	18.136295	
52000	1.695768	4	6.754324	10.144237	17.803299	6.754324	11.122026	17.803299	
53000	1.695768	3	6.979130	11.508205	18.983010	6.979130	11.508205	18.983010	
54000	1.695768	3	6.773402	11.383965	18.164516	6.773402	11.383965	18.164516	
55000	1.695768	3	6.625129	10.723275	17.860275	6.625129	10.723275	17.860275	
56000	1.695768	3	7.641437	10.829667	18.651398	7.641437	10.829667	18.651398	
57000	1.695768	4	7.011238	9.796223	17.950413	7.011238	11.347120	17.950413	
58000	1.695768	4	6.745413	9.841802	18.670336	6.745413	10.512092	18.670336	
59000	1.695768	3	6.719650	10.945391	18.348306	6.719650	10.945391	18.348306	
60000	1.695768	3	6.790058	10.678830	17.155761	6.790058	10.678830	17.155761	
61000	1.695768	3	6.633361	10.731465	17.372776	6.633361	10.731465	17.372776	
62000	1.695768	3	6.641310	10.877246	17.653238	6.641310	10.877246	17.653238	
63000	1.695768	3	6.509674	11.380114	17.774002	6.509674	11.380114	17.774002	
64000	1.695768	3	6.419512	11.501484	18.055641	6.419512	11.501484	18.055641	
65000	1.695768	3	6.725570	10.378916	17.072802	6.725570	10.378916	17.072802	
66000	1.695768	3	6.607487	10.662513	17.240820	6.607487	10.662513	17.240820	
67000	1.695768	4	6.591787	11.068606	18.180829	6.591787	10.839221	18.180829	
68000	1.695768	4	6.538604	11.050808	17.656952	6.538604	10.439783	17.656952	
69000	1.695768	3	6.532263	10.632420	18.844668	6.532263	10.632420	18.844668	
70000	1.695768	4	6.309889	10.595996	18.042204	6.309889	11.242425	18.042204	
71000	1.695768	4	6.466956	10.339190	17.094036	6.466956	10.358043	17.094036	
72000	1.695768	4	6.483674	10.491856	17.585145	6.483674	10.886228	17.585145	
73000	1.695768	3	6.206238	10.631046	16.934444	6.206238	10.631046	16.934444	
74000	1.695768	3	6.486820	10.224099	17.102324	6.486820	10.224099	17.102324	
75000	1.695768	4	6.381206	9.994356	17.280138	6.381206	10.804422	17.280138	
76000	1.695768	3	6.356226	10.732405	17.115141	6.356226	10.732405	17.115141	
77000	1.695768	3	6.216400	10.605240	17.183198	6.216400	10.605240	17.183198	
78000	1.695768	4	6.580943	10.141401	17.303880	6.258655	10.141401	17.303880	
79000	1.695768	4	6.223379	9.557519	17.075071	6.223379	10.882983	17.075071	
80000	1.695768	3	6.260230	10.791386	16.536197	6.260230	10.791386	16.536197	
81000	1.695768	3	5.924933	10.249300	16.794592	5.924933	10.249300	16.794592	
82000	1.695768	4	6.159344	9.204195	16.402575	6.159344	10.571978	16.402575	
83000	1.695768	3	6.231576	10.481751	17.441301	6.231576	10.481751	17.441301	
84000	1.695768	3	6.167533	9.995206	17.525108	6.167533	9.995206	17.525108	
85000	1.695768	3	6.216969	10.325473	16.659936	6.216969	10.325473	16.659936	
86000	1.695768	3	6.049798	10.191215	17.032420	6.049798	10.191215	17.032420	
87000	1.695768	4	6.276025	8.825793	16.560409	6.276025	9.383851	16.560409	
88000	1.695768	4	5.987870	9.376071	16.752105	5.987870	9.971185	16.752105	
89000	1.695768	3	6.464925	10.336205	16.449738	6.464925	10.336205	16.449738	
90000	1.695768	4	5.900718	9.988504	16.988229	5.900718	10.201531	16.988229	
91000	1.695768	3	5.846678	9.799787	17.475115	5.846678	9.799787	17.475115	
92000	1.695768	4	6.124926	10.317641	16.191652	6.124926	9.927061	16.191652	
93000	1.695768	4	5.965463	8.928917	16.612463	5.965463	10.201958	16.612463	
94000	1.695768	3	5.935105	9.834111	16.897418	5.935105	9.834111	16.897418	
95000	1.695768	4	6.192473	10.352454	16.773175	6.192473	9.931678	16.773175	
96000	1.695768	3	6.190921	9.721282	16.545401	6.190921	9.721282	16.545401	
97000	1.695768	3	6.099919	10.383740	17.046853	6.099919	10.383740	17.046853	
98000	1.695768	4	6.486722	10.340642	16.607505	6.486722	9.121554	16.607505	
99000	1.695768	3	6.011048	10.662056	16.702546	6.011048	10.662056	16.702546	
100000	1.695768	4	5.863447	9.916442	16.430924	5.863447	10.387126	16.430924	
101000	1.695768	4	6.043190	9.647879	16.677830	6.043190	10.102297	16.677830	
102000	1.695768	4	6.019146	10.061816	16.916898	6.019146	10.328763	16.916898	
103000	1.695768	4	5.794080	9.853097	16.826836	5.794080	10.557118	16.826836	
104000	1.695768	4	6.090426	9.813743	16.286338	6.090426	10.463925	16.286338	
105000	1.695768	3	5.991892	9.702225	15.810068	5.991892	9.702225	15.810068	
106000	1.695768	4	5.889798	9.757684	17.011243	5.889798	10.201433	17.011243	
107000	1.695768	4	6.141232	9.223467	16.452586	6.141232	9.873580	16.452586	
108000	1.695768	3	5.793832	9.564806	16.300995	5.793832	9.564806	16.300995	
109000	1.695768	4	6.141169	10.009677	16.936125	6.141169	10.487046	16.936125	
110000	1.695768	3	5.869484	9.584751	16.303676	5.869484	9.584751	16.303676	
