Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	1.695768	3	8.787769	11.920039	21.165015	8.787769	21.165015	21.165015	
2000	1.695768	3	8.336630	10.836023	21.566485	8.336630	21.566485	21.566485	
3000	1.695768	4	8.529728	11.412000	20.700922	8.303148	20.700922	20.700922	
4000	1.695768	4	9.044418	10.649511	19.794060	8.713159	19.794060	19.794060	
5000	1.695768	3	11.031545	11.031545	19.106115	7.846152	19.106115	19.106115	
6000	1.695768	3	10.497423	10.497423	18.874494	7.460338	18.874494	18.874494	
7000	1.695768	4	9.323263	11.200439	19.569750	8.374038	19.569750	19.569750	
8000	1.695768	3	10.354497	10.354497	20.426095	7.112610	20.426095	20.426095	
9000	1.695768	3	10.422128	10.422128	19.546861	9.521858	19.546861	19.546861	
10000	1.695768	3	10.361797	10.361797	19.555969	8.119968	19.555969	19.555969	
11000	1.695768	3	11.093568	11.093568	18.345697	8.576692	18.345697	18.345697	
12000	1.695768	4	9.306276	10.153882	20.005628	9.337560	20.005628	20.005628	
13000	1.695768	3	9.917932	9.917932	18.992047	7.837486	18.992047	18.992047	
14000	1.695768	3	10.038999	10.038999	19.340939	8.849752	19.340939	19.340939	
15000	1.695768	5	9.454534	10.914535	18.396583	8.282798	12.259384	18.396583	
16000	1.695768	4	10.032336	9.307768	18.112741	8.003675	18.112741	18.112741	
17000	1.695768	4	9.490044	9.570374	18.467846	9.088079	18.467846	18.467846	
18000	1.695768	5	9.932577	10.476964	18.975561	6.926312	10.978952	18.975561	
19000	1.695768	3	10.564275	10.564275	18.038312	8.224229	10.564275	18.038312	
20000	1.695768	5	8.814915	10.014359	18.484526	8.770249	11.587232	18.484526	
21000	1.695768	4	10.112827	10.112827	18.510204	7.416480	11.898612	18.510204	
22000	1.695768	4	10.630368	10.630368	18.255215	7.869455	12.305165	18.255215	
23000	1.695768	3	10.342134	10.342134	18.945346	8.695990	18.945346	18.945346	
24000	1.695768	4	9.619021	10.780467	17.899550	8.718575	17.899550	17.899550	
25000	1.695768	4	10.143562	9.165078	18.069585	8.522121	18.069585	18.069585	
26000	1.695768	3	9.346365	9.346365	18.305604	7.729551	18.305604	18.305604	
27000	1.695768	4	9.296087	9.296087	18.202047	8.542050	10.828856	18.202047	
28000	1.695768	5	9.774859	10.132874	18.091489	8.090103	10.374042	18.091489	
29000	1.695768	4	10.030626	10.602411	18.360350	7.910353	10.602411	18.360350	
30000	1.695768	4	6.735577	9.335520	17.204264	6.735577	12.331230	17.204264	
31000	1.695768	3	9.285679	8.222994	17.310207	8.222994	17.310207	17.310207	
32000	1.695768	3	9.109964	9.109964	17.721839	8.067196	17.721839	17.721839	
33000	1.695768	5	9.095893	9.344078	17.566184	9.028003	11.077013	17.566184	
34000	1.695768	4	7.454456	9.822995	17.096453	7.454456	11.362130	17.096453	
35000	1.695768	3	7.645648	7.645648	17.170595	7.645648	12.061408	17.170595	
36000	1.695768	4	8.112212	10.169416	16.611608	7.925479	16.611608	16.611608	
37000	1.695768	4	10.271600	10.271600	17.539719	8.308829	11.097447	17.539719	
38000	1.695768	4	9.417238	9.417238	17.174005	8.385018	11.331574	17.174005	
39000	1.695768	4	6.254122	9.964861	16.929163	6.254122	10.411839	16.929163	
40000	1.695768	4	7.093097	9.193541	17.283897	7.093097	11.039894	17.283897	
41000	1.695768	4	6.526333	9.399880	17.213452	6.526333	11.017658	17.213452	
42000	1.695768	4	6.955052	9.401048	17.295899	6.955052	12.160927	17.295899	
43000	1.695768	4	7.870837	8.925601	18.111130	7.870837	11.276748	18.111130	
44000	1.695768	4	8.811733	8.811733	17.676727	7.403909	10.865073	17.676727	
45000	1.695768	3	7.953185	7.953185	16.746325	7.953185	12.553457	16.746325	
46000	1.695768	4	8.076522	10.086031	16.741382	8.076522	11.101803	16.741382	
47000	1.695768	4	10.024540	8.715568	16.907785	8.715568	11.030107	16.907785	
48000	1.695768	4	9.771900	8.133825	18.065848	8.133825	10.389196	18.065848	
49000	1.695768	4	10.058634	10.058634	17.678185	7.070767	11.725522	17.678185	
50000	1.695768	3	8.012050	10.063073	17.680996	8.012050	10.063073	17.680996	
51000	1.695768	3	8.826036	8.826036	18.226265	8.826036	11.852323	18.226265	
52000	1.695768	3	8.652156	8.652156	17.572374	8.652156	11.460645	17.572374	
53000	1.695768	3	8.833091	8.833091	15.605946	8.581367	15.605946	15.605946	
54000	1.695768	3	9.194205	9.194205	16.124141	9.079856	16.124141	16.124141	
55000	1.695768	4	9.349292	9.349292	15.925169	8.475446	11.900502	15.925169	
56000	1.695768	4	9.015178	9.797425	15.791962	8.871951	9.797425	15.791962	
57000	1.695768	5	9.813678	9.155131	16.190451	8.280984	10.719318	16.190451	
58000	1.695768	5	8.685887	9.561754	16.160958	7.698897	11.414795	16.160958	
59000	1.695768	4	7.872898	8.709789	15.830989	7.872898	11.222562	15.830989	
60000	1.695768	3	7.806444	7.806444	16.085448	7.806444	10.976995	16.085448	
61000	1.695768	4	9.987989	9.987989	16.315275	8.519925	10.456038	16.315275	
62000	1.695768	4	7.817310	9.702588	16.355879	7.817310	11.012726	16.355879	
63000	1.695768	4	9.331162	8.799679	15.956316	8.799679	10.365054	15.956316	
64000	1.695768	5	9.323710	9.532722	15.856149	8.205293	11.121206	15.856149	
65000	1.695768	4	10.077463	8.239671	15.805499	8.239671	10.656093	15.805499	
66000	1.695768	3	9.601218	8.254896	15.616605	8.254896	15.616605	15.616605	
67000	1.695768	4	8.908848	8.908848	15.596127	8.739736	11.128604	15.596127	
68000	1.695768	3	9.010856	9.010856	15.255805	7.230470	15.255805	15.255805	
69000	1.695768	4	9.894690	8.141129	15.109634	8.141129	11.534835	15.109634	
70000	1.695768	3	8.256739	7.154396	15.455553	7.154396	15.455553	15.455553	
71000	1.695768	3	9.726897	8.987292	15.817120	8.987292	9.726897	15.817120	
72000	1.695768	4	7.822776	9.313253	15.680367	7.822776	10.734485	15.680367	
73000	1.695768	3	9.088605	7.370107	15.585942	7.370107	15.585942	15.585942	
74000	1.695768	4	9.639537	7.690822	16.178333	7.690822	10.913636	16.178333	
75000	1.695768	2	7.837823	7.837823	15.990588	7.837823	15.990588	15.990588	
76000	1.695768	4	9.397346	9.303004	15.249646	8.939636	15.249646	15.249646	
77000	1.695768	3	7.784869	7.784869	16.413806	7.784869	10.398532	16.413806	
78000	1.695768	2	8.697723	8.697723	15.751067	8.697723	15.751067	15.751067	
79000	1.695768	4	8.484049	9.032717	16.372497	8.484049	11.265095	16.372497	
80000	1.695768	3	9.044253	7.905041	14.773326	7.905041	14.773326	14.773326	
81000	1.695768	3	9.758228	7.439041	15.157432	7.439041	15.157432	15.157432	
82000	1.695768	3	8.472300	8.472300	15.111693	7.015664	15.111693	15.111693	
83000	1.695768	3	9.164484	7.810680	15.245493	7.810680	15.245493	15.245493	
84000	1.695768	5	9.494246	8.339654	15.457943	7.984928	11.480842	15.457943	
85000	1.695768	4	9.216333	9.216333	15.403232	7.661193	11.470995	15.403232	
86000	1.695768	5	9.588881	9.189704	15.565854	7.833338	11.026575	15.565854	
87000	1.695768	3	9.046608	9.046608	15.062401	8.396276	15.062401	15.062401	
88000	1.695768	3	9.505498	8.138758	15.519220	8.138758	15.519220	15.519220	
89000	1.695768	3	8.773490	8.773490	15.388913	8.024949	15.388913	15.388913	
90000	1.695768	4	9.255902	8.218437	15.518713	8.218437	11.360145	15.518713	
91000	1.695768	4	8.934764	8.934764	15.240003	6.903479	10.205605	15.240003	
92000	1.695768	4	9.969768	8.138947	15.908925	8.138947	11.584975	15.908925	
93000	1.695768	4	7.162381	8.205834	16.092280	7.162381	11.896029	16.092280	
94000	1.695768	4	9.269206	8.234146	15.493605	8.021045	15.493605	15.493605	
95000	1.695768	2	8.245026	8.245026	16.264196	8.245026	16.264196	16.264196	
96000	1.695768	3	8.446987	8.339681	16.442896	8.339681	16.442896	16.442896	
97000	1.695768	3	9.528728	7.875198	15.548531	7.875198	15.548531	15.548531	
98000	1.695768	4	8.996124	8.996124	16.785876	8.536812	10.885824	16.785876	
99000	1.695768	4	9.580913	7.502752	15.896666	7.502752	12.047353	15.896666	
100000	1.695768	4	9.777073	9.075120	15.114265	8.299268	15.114265	15.114265	
101000	1.695768	4	10.250017	7.464253	15.414253	7.464253	10.619916	15.414253	
102000	1.695768	4	9.257379	9.257379	15.680826	7.137253	11.538816	15.680826	
103000	1.695768	4	9.807311	8.425061	15.710781	8.020363	15.710781	15.710781	
104000	1.695768	4	9.736652	7.266584	16.573302	7.266584	11.483918	16.573302	
105000	1.695768	3	9.005542	8.307729	15.229789	8.307729	15.229789	15.229789	
106000	1.695768	4	9.207396	8.249913	16.079433	8.249913	10.551412	16.079433	
107000	1.695768	3	9.353075	7.370399	14.963823	7.370399	14.963823	14.963823	
108000	1.695768	4	8.519166	8.519166	15.315275	8.429171	13.310486	15.315275	
109000	1.695768	4	9.996579	8.941345	15.421143	7.564659	15.421143	15.421143	
110000	1.695768	3	9.678176	7.467530	16.141097	7.467530	16.141097	16.141097	
111000	1.695768	5	8.866019	9.411178	15.732966	8.388181	11.446794	15.732966	
112000	1.695768	5	9.312589	9.412578	16.264619	8.377790	10.023524	16.264619	
113000	1.695768	4	10.044824	7.987278	15.496428	7.987278	12.219261	15.496428	
114000	1.695768	3	9.665895	9.665895	14.971561	8.737500	14.971561	14.971561	
115000	1.695768	3	9.573604	8.301552	15.734444	8.301552	15.734444	15.734444	
116000	1.695768	4	9.212130	10.160028	15.823435	8.137801	15.823435	15.823435	
117000	1.695768	4	9.672924	9.118390	16.489856	9.118390	11.610185	16.489856	
118000	1.695768	4	9.053105	8.564329	15.456309	8.564329	11.704787	15.456309	
119000	1.695768	3	9.152497	7.836927	15.424661	7.836927	15.424661	15.424661	
120000	1.695768	3	10.107044	8.243767	16.589773	8.243767	16.589773	16.589773	
121000	1.695768	3	9.346901	7.599898	16.187912	7.599898	16.187912	16.187912	
122000	1.695768	4	9.860598	7.735889	15.597114	7.735889	10.572775	15.597114	
123000	1.695768	3	9.604264	7.867587	15.407360	7.867587	15.407360	15.407360	
124000	1.695768	4	9.351413	7.914861	15.445148	7.914861	11.043531	15.445148	
125000	1.695768	3	9.093278	9.093278	15.924734	7.049452	15.924734	15.924734	
126000	1.695768	3	9.227446	7.822329	14.909692	7.822329	14.909692	14.909692	
127000	1.695768	3	9.880108	8.511904	15.696014	8.511904	15.696014	15.696014	
128000	1.695768	4	9.476530	9.476530	16.357997	8.791648	10.531562	16.357997	
129000	1.695768	3	8.915567	7.748934	15.466532	7.748934	15.466532	15.466532	
130000	1.695768	4	8.766809	8.139284	15.169356	8.139284	12.165435	15.169356	
131000	1.695768	4	9.314158	8.512373	15.410697	8.512373	10.790179	15.410697	
132000	1.695768	5	9.276995	8.513097	15.646175	6.416697	11.438461	15.646175	
133000	1.695768	5	9.609904	8.987225	15.595888	7.489050	12.010194	15.595888	
134000	1.695768	4	9.165238	8.565905	15.651084	8.565905	11.388840	15.651084	
135000	1.695768	4	10.091707	9.183317	15.445286	8.687492	15.445286	15.445286	
136000	1.695768	3	9.771804	8.199566	16.253793	8.199566	16.253793	16.253793	
137000	1.695768	4	8.636539	8.103768	16.072920	8.103768	11.774353	16.072920	
138000	1.695768	5	10.183645	8.576732	15.538237	8.634989	11.572339	15.538237	
139000	1.695768	3	7.684987	7.684987	15.554660	7.684987	12.470044	15.554660	
