Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
1584000	0.118577	1	0.291459	0.197780	0.192999	0.317763	0.291459	0.197780	0.192999	0.317763	0.291459	0.197780	0.192999	0.317763	0.291459	0.197780	0.192999	0.317763	
1585000	0.118577	1	0.310059	0.197599	0.194041	0.298302	0.310059	0.197599	0.194041	0.298302	0.310059	0.197599	0.194041	0.298302	0.310059	0.197599	0.194041	0.298302	
1586000	0.118577	1	0.265889	0.226895	0.160687	0.346530	0.265889	0.226895	0.160687	0.346530	0.265889	0.226895	0.160687	0.346530	0.265889	0.226895	0.160687	0.346530	
1587000	0.118577	1	0.298045	0.207674	0.179120	0.315161	0.298045	0.207674	0.179120	0.315161	0.298045	0.207674	0.179120	0.315161	0.298045	0.207674	0.179120	0.315161	
1588000	0.118577	1	0.296695	0.206917	0.186597	0.309791	0.296695	0.206917	0.186597	0.309791	0.296695	0.206917	0.186597	0.309791	0.296695	0.206917	0.186597	0.309791	
1589000	0.118577	1	0.292906	0.203058	0.179119	0.324917	0.292906	0.203058	0.179119	0.324917	0.292906	0.203058	0.179119	0.324917	0.292906	0.203058	0.179119	0.324917	
1590000	0.118577	1	0.278902	0.212469	0.199364	0.309265	0.278902	0.212469	0.199364	0.309265	0.278902	0.212469	0.199364	0.309265	0.278902	0.212469	0.199364	0.309265	
1591000	0.118577	1	0.306429	0.209052	0.179325	0.305194	0.306429	0.209052	0.179325	0.305194	0.306429	0.209052	0.179325	0.305194	0.306429	0.209052	0.179325	0.305194	
1592000	0.118577	1	0.314031	0.148162	0.187556	0.350251	0.314031	0.148162	0.187556	0.350251	0.314031	0.148162	0.187556	0.350251	0.314031	0.148162	0.187556	0.350251	
1593000	0.118577	1	0.292599	0.204534	0.184863	0.318004	0.292599	0.204534	0.184863	0.318004	0.292599	0.204534	0.184863	0.318004	0.292599	0.204534	0.184863	0.318004	
1594000	0.118577	2	0.281472	0.220852	0.189455	0.308221	0.281472	0.220852	0.189455	0.308221	0.313510	0.185005	0.141348	0.360137	0.313510	0.185005	0.141348	0.360137	
1595000	0.118577	1	0.296954	0.194980	0.187948	0.320118	0.296954	0.194980	0.187948	0.320118	0.296954	0.194980	0.187948	0.320118	0.296954	0.194980	0.187948	0.320118	
1596000	0.118577	1	0.297336	0.196238	0.198968	0.307458	0.297336	0.196238	0.198968	0.307458	0.297336	0.196238	0.198968	0.307458	0.297336	0.196238	0.198968	0.307458	
1597000	0.118577	1	0.283038	0.193839	0.193275	0.329849	0.283038	0.193839	0.193275	0.329849	0.283038	0.193839	0.193275	0.329849	0.283038	0.193839	0.193275	0.329849	
1598000	0.118577	2	0.286532	0.192778	0.216342	0.304348	0.286532	0.192778	0.216342	0.304348	0.304048	0.173714	0.172765	0.349474	0.304048	0.173714	0.172765	0.349474	
1599000	0.118577	1	0.298996	0.200341	0.185052	0.315611	0.298996	0.200341	0.185052	0.315611	0.298996	0.200341	0.185052	0.315611	0.298996	0.200341	0.185052	0.315611	
1600000	0.118577	1	0.287059	0.199895	0.192794	0.320252	0.287059	0.199895	0.192794	0.320252	0.287059	0.199895	0.192794	0.320252	0.287059	0.199895	0.192794	0.320252	
1601000	0.118577	1	0.290296	0.207784	0.196114	0.305806	0.290296	0.207784	0.196114	0.305806	0.290296	0.207784	0.196114	0.305806	0.290296	0.207784	0.196114	0.305806	
1602000	0.118577	1	0.290098	0.211657	0.194736	0.303509	0.290098	0.211657	0.194736	0.303509	0.290098	0.211657	0.194736	0.303509	0.290098	0.211657	0.194736	0.303509	
1603000	0.118577	2	0.288684	0.218650	0.203603	0.289063	0.314570	0.166255	0.188830	0.330345	0.314570	0.166255	0.188830	0.330345	0.314570	0.166255	0.188830	0.330345	
1604000	0.118577	1	0.285654	0.204184	0.192673	0.317488	0.285654	0.204184	0.192673	0.317488	0.285654	0.204184	0.192673	0.317488	0.285654	0.204184	0.192673	0.317488	
1605000	0.118577	1	0.306385	0.197635	0.183367	0.312613	0.306385	0.197635	0.183367	0.312613	0.306385	0.197635	0.183367	0.312613	0.306385	0.197635	0.183367	0.312613	
1606000	0.118577	1	0.304000	0.207764	0.189606	0.298630	0.304000	0.207764	0.189606	0.298630	0.304000	0.207764	0.189606	0.298630	0.304000	0.207764	0.189606	0.298630	
1607000	0.118577	2	0.233788	0.238296	0.320683	0.207233	0.284036	0.202393	0.199288	0.314283	0.284036	0.202393	0.199288	0.314283	0.284036	0.202393	0.199288	0.314283	
1608000	0.118577	1	0.294233	0.200881	0.197860	0.307026	0.294233	0.200881	0.197860	0.307026	0.294233	0.200881	0.197860	0.307026	0.294233	0.200881	0.197860	0.307026	
1609000	0.118577	1	0.296830	0.200251	0.180557	0.322363	0.296830	0.200251	0.180557	0.322363	0.296830	0.200251	0.180557	0.322363	0.296830	0.200251	0.180557	0.322363	
1610000	0.118577	2	0.283967	0.204908	0.214213	0.296912	0.283967	0.204908	0.214213	0.296912	0.294306	0.172300	0.153099	0.380295	0.294306	0.172300	0.153099	0.380295	
1611000	0.118577	1	0.294642	0.210417	0.200840	0.294100	0.294642	0.210417	0.200840	0.294100	0.294642	0.210417	0.200840	0.294100	0.294642	0.210417	0.200840	0.294100	
1612000	0.118577	1	0.291442	0.196728	0.194611	0.317218	0.291442	0.196728	0.194611	0.317218	0.291442	0.196728	0.194611	0.317218	0.291442	0.196728	0.194611	0.317218	
1613000	0.118577	2	0.327380	0.160256	0.175393	0.336971	0.321631	0.188330	0.171361	0.318679	0.321631	0.188330	0.171361	0.318679	0.327380	0.160256	0.175393	0.336971	
1614000	0.118577	2	0.289121	0.227749	0.196630	0.286500	0.289121	0.227749	0.196630	0.286500	0.334600	0.169179	0.165621	0.330600	0.334600	0.169179	0.165621	0.330600	
1615000	0.118577	1	0.280746	0.208469	0.164914	0.345870	0.280746	0.208469	0.164914	0.345870	0.280746	0.208469	0.164914	0.345870	0.280746	0.208469	0.164914	0.345870	
1616000	0.118577	1	0.291001	0.192362	0.200944	0.315693	0.291001	0.192362	0.200944	0.315693	0.291001	0.192362	0.200944	0.315693	0.291001	0.192362	0.200944	0.315693	
1617000	0.118577	1	0.311626	0.169593	0.185621	0.333159	0.311626	0.169593	0.185621	0.333159	0.311626	0.169593	0.185621	0.333159	0.311626	0.169593	0.185621	0.333159	
1618000	0.118577	1	0.296697	0.210678	0.190334	0.302291	0.296697	0.210678	0.190334	0.302291	0.296697	0.210678	0.190334	0.302291	0.296697	0.210678	0.190334	0.302291	
1619000	0.118577	1	0.298110	0.216304	0.174879	0.310707	0.298110	0.216304	0.174879	0.310707	0.298110	0.216304	0.174879	0.310707	0.298110	0.216304	0.174879	0.310707	
1620000	0.118577	1	0.280633	0.207255	0.195343	0.316769	0.280633	0.207255	0.195343	0.316769	0.280633	0.207255	0.195343	0.316769	0.280633	0.207255	0.195343	0.316769	
1621000	0.118577	1	0.267371	0.199190	0.198963	0.334477	0.267371	0.199190	0.198963	0.334477	0.267371	0.199190	0.198963	0.334477	0.267371	0.199190	0.198963	0.334477	
1622000	0.118577	2	0.288646	0.216191	0.190813	0.304350	0.288646	0.216191	0.190813	0.304350	0.347823	0.152201	0.142977	0.356999	0.347823	0.152201	0.142977	0.356999	
1623000	0.118577	1	0.289226	0.217534	0.180058	0.313182	0.289226	0.217534	0.180058	0.313182	0.289226	0.217534	0.180058	0.313182	0.289226	0.217534	0.180058	0.313182	
1624000	0.118577	2	0.224291	0.257564	0.239259	0.278886	0.298704	0.200166	0.192016	0.309114	0.298704	0.200166	0.192016	0.309114	0.298704	0.200166	0.192016	0.309114	
1625000	0.118577	1	0.295733	0.198804	0.189276	0.316187	0.295733	0.198804	0.189276	0.316187	0.295733	0.198804	0.189276	0.316187	0.295733	0.198804	0.189276	0.316187	
1626000	0.118577	1	0.290914	0.207368	0.191915	0.309804	0.290914	0.207368	0.191915	0.309804	0.290914	0.207368	0.191915	0.309804	0.290914	0.207368	0.191915	0.309804	
1627000	0.118577	2	0.235961	0.313546	0.214147	0.236346	0.287461	0.175169	0.168655	0.368715	0.287461	0.175169	0.168655	0.368715	0.287461	0.175169	0.168655	0.368715	
1628000	0.118577	1	0.293447	0.213924	0.195859	0.296770	0.293447	0.213924	0.195859	0.296770	0.293447	0.213924	0.195859	0.296770	0.293447	0.213924	0.195859	0.296770	
1629000	0.118577	1	0.296936	0.200980	0.194359	0.307725	0.296936	0.200980	0.194359	0.307725	0.296936	0.200980	0.194359	0.307725	0.296936	0.200980	0.194359	0.307725	
1630000	0.118577	1	0.289006	0.193307	0.207542	0.310145	0.289006	0.193307	0.207542	0.310145	0.289006	0.193307	0.207542	0.310145	0.289006	0.193307	0.207542	0.310145	
1631000	0.118577	1	0.321633	0.190097	0.186606	0.301664	0.321633	0.190097	0.186606	0.301664	0.321633	0.190097	0.186606	0.301664	0.321633	0.190097	0.186606	0.301664	
1632000	0.118577	1	0.341962	0.186987	0.165467	0.305583	0.341962	0.186987	0.165467	0.305583	0.341962	0.186987	0.165467	0.305583	0.341962	0.186987	0.165467	0.305583	
1633000	0.118577	1	0.306503	0.211720	0.181952	0.299825	0.306503	0.211720	0.181952	0.299825	0.306503	0.211720	0.181952	0.299825	0.306503	0.211720	0.181952	0.299825	
1634000	0.118577	1	0.262540	0.207282	0.197401	0.332777	0.262540	0.207282	0.197401	0.332777	0.262540	0.207282	0.197401	0.332777	0.262540	0.207282	0.197401	0.332777	
1635000	0.118577	1	0.284307	0.215306	0.192869	0.307518	0.284307	0.215306	0.192869	0.307518	0.284307	0.215306	0.192869	0.307518	0.284307	0.215306	0.192869	0.307518	
1636000	0.118577	1	0.277298	0.226478	0.189276	0.306947	0.277298	0.226478	0.189276	0.306947	0.277298	0.226478	0.189276	0.306947	0.277298	0.226478	0.189276	0.306947	
1637000	0.118577	1	0.341924	0.181102	0.149339	0.327636	0.341924	0.181102	0.149339	0.327636	0.341924	0.181102	0.149339	0.327636	0.341924	0.181102	0.149339	0.327636	
1638000	0.118577	1	0.310561	0.198276	0.185534	0.305629	0.310561	0.198276	0.185534	0.305629	0.310561	0.198276	0.185534	0.305629	0.310561	0.198276	0.185534	0.305629	
1639000	0.118577	1	0.306687	0.200888	0.182627	0.309798	0.306687	0.200888	0.182627	0.309798	0.306687	0.200888	0.182627	0.309798	0.306687	0.200888	0.182627	0.309798	
1640000	0.118577	1	0.318853	0.181353	0.155847	0.343948	0.318853	0.181353	0.155847	0.343948	0.318853	0.181353	0.155847	0.343948	0.318853	0.181353	0.155847	0.343948	
1641000	0.118577	1	0.302819	0.191058	0.179289	0.326834	0.302819	0.191058	0.179289	0.326834	0.302819	0.191058	0.179289	0.326834	0.302819	0.191058	0.179289	0.326834	
1642000	0.118577	1	0.288963	0.233490	0.185116	0.292431	0.288963	0.233490	0.185116	0.292431	0.288963	0.233490	0.185116	0.292431	0.288963	0.233490	0.185116	0.292431	
1643000	0.118577	3	0.260507	0.247475	0.230391	0.261627	0.260507	0.247475	0.230391	0.261627	0.362265	0.153950	0.142641	0.341144	0.329133	0.152346	0.155201	0.363321	
1644000	0.118577	1	0.294031	0.231164	0.191313	0.283492	0.294031	0.231164	0.191313	0.283492	0.294031	0.231164	0.191313	0.283492	0.294031	0.231164	0.191313	0.283492	
1645000	0.118577	2	0.281371	0.240443	0.210473	0.267713	0.281371	0.240443	0.210473	0.267713	0.305092	0.169473	0.154398	0.371038	0.305092	0.169473	0.154398	0.371038	
1646000	0.118577	1	0.281392	0.217742	0.194139	0.306727	0.281392	0.217742	0.194139	0.306727	0.281392	0.217742	0.194139	0.306727	0.281392	0.217742	0.194139	0.306727	
1647000	0.118577	1	0.288436	0.190714	0.202067	0.318783	0.288436	0.190714	0.202067	0.318783	0.288436	0.190714	0.202067	0.318783	0.288436	0.190714	0.202067	0.318783	
1648000	0.118577	1	0.299464	0.206964	0.182792	0.310779	0.299464	0.206964	0.182792	0.310779	0.299464	0.206964	0.182792	0.310779	0.299464	0.206964	0.182792	0.310779	
1649000	0.118577	1	0.290500	0.196578	0.186713	0.326209	0.290500	0.196578	0.186713	0.326209	0.290500	0.196578	0.186713	0.326209	0.290500	0.196578	0.186713	0.326209	
1650000	0.118577	1	0.283458	0.189217	0.186372	0.340953	0.283458	0.189217	0.186372	0.340953	0.283458	0.189217	0.186372	0.340953	0.283458	0.189217	0.186372	0.340953	
1651000	0.118577	1	0.302428	0.209771	0.195815	0.291985	0.302428	0.209771	0.195815	0.291985	0.302428	0.209771	0.195815	0.291985	0.302428	0.209771	0.195815	0.291985	
1652000	0.118577	1	0.274673	0.195870	0.191307	0.338151	0.274673	0.195870	0.191307	0.338151	0.274673	0.195870	0.191307	0.338151	0.274673	0.195870	0.191307	0.338151	
1653000	0.118577	2	0.274958	0.206578	0.218307	0.300157	0.274958	0.206578	0.218307	0.300157	0.327308	0.170137	0.131420	0.371136	0.327308	0.170137	0.131420	0.371136	
1654000	0.118577	1	0.280494	0.206594	0.196496	0.316416	0.280494	0.206594	0.196496	0.316416	0.280494	0.206594	0.196496	0.316416	0.280494	0.206594	0.196496	0.316416	
1655000	0.118577	1	0.279164	0.206052	0.193259	0.321525	0.279164	0.206052	0.193259	0.321525	0.279164	0.206052	0.193259	0.321525	0.279164	0.206052	0.193259	0.321525	
1656000	0.118577	1	0.341206	0.176014	0.163214	0.319566	0.341206	0.176014	0.163214	0.319566	0.341206	0.176014	0.163214	0.319566	0.341206	0.176014	0.163214	0.319566	
1657000	0.118577	1	0.280926	0.205695	0.198061	0.315318	0.280926	0.205695	0.198061	0.315318	0.280926	0.205695	0.198061	0.315318	0.280926	0.205695	0.198061	0.315318	
1658000	0.118577	1	0.275812	0.190590	0.197446	0.336152	0.275812	0.190590	0.197446	0.336152	0.275812	0.190590	0.197446	0.336152	0.275812	0.190590	0.197446	0.336152	
1659000	0.118577	1	0.290672	0.199834	0.195091	0.314403	0.290672	0.199834	0.195091	0.314403	0.290672	0.199834	0.195091	0.314403	0.290672	0.199834	0.195091	0.314403	
1660000	0.118577	1	0.283791	0.223045	0.200621	0.292543	0.283791	0.223045	0.200621	0.292543	0.283791	0.223045	0.200621	0.292543	0.283791	0.223045	0.200621	0.292543	
1661000	0.118577	1	0.290043	0.207866	0.187490	0.314601	0.290043	0.207866	0.187490	0.314601	0.290043	0.207866	0.187490	0.314601	0.290043	0.207866	0.187490	0.314601	
1662000	0.118577	1	0.279793	0.220080	0.159912	0.340215	0.279793	0.220080	0.159912	0.340215	0.279793	0.220080	0.159912	0.340215	0.279793	0.220080	0.159912	0.340215	
1663000	0.118577	1	0.283968	0.211600	0.176570	0.327862	0.283968	0.211600	0.176570	0.327862	0.283968	0.211600	0.176570	0.327862	0.283968	0.211600	0.176570	0.327862	
1664000	0.118577	1	0.277687	0.212425	0.174548	0.335339	0.277687	0.212425	0.174548	0.335339	0.277687	0.212425	0.174548	0.335339	0.277687	0.212425	0.174548	0.335339	
1665000	0.118577	1	0.277100	0.206978	0.208254	0.307669	0.277100	0.206978	0.208254	0.307669	0.277100	0.206978	0.208254	0.307669	0.277100	0.206978	0.208254	0.307669	
1666000	0.118577	1	0.287521	0.204488	0.191865	0.316126	0.287521	0.204488	0.191865	0.316126	0.287521	0.204488	0.191865	0.316126	0.287521	0.204488	0.191865	0.316126	
1667000	0.118577	1	0.298937	0.213127	0.162754	0.325182	0.298937	0.213127	0.162754	0.325182	0.298937	0.213127	0.162754	0.325182	0.298937	0.213127	0.162754	0.325182	
1668000	0.118577	1	0.280503	0.212245	0.181484	0.325767	0.280503	0.212245	0.181484	0.325767	0.280503	0.212245	0.181484	0.325767	0.280503	0.212245	0.181484	0.325767	
1669000	0.118577	1	0.274179	0.224677	0.178073	0.323071	0.274179	0.224677	0.178073	0.323071	0.274179	0.224677	0.178073	0.323071	0.274179	0.224677	0.178073	0.323071	
1670000	0.118577	2	0.287824	0.221555	0.187082	0.303539	0.287824	0.221555	0.187082	0.303539	0.287824	0.221555	0.187082	0.303539	0.357526	0.128657	0.114966	0.398851	
1671000	0.118577	1	0.268110	0.212813	0.201514	0.317563	0.268110	0.212813	0.201514	0.317563	0.268110	0.212813	0.201514	0.317563	0.268110	0.212813	0.201514	0.317563	
1672000	0.118577	3	0.223376	0.299015	0.216352	0.261256	0.298312	0.209569	0.195739	0.296380	0.298312	0.209569	0.195739	0.296380	0.287473	0.193425	0.146619	0.372484	
1673000	0.118577	1	0.287048	0.217388	0.162989	0.332574	0.287048	0.217388	0.162989	0.332574	0.287048	0.217388	0.162989	0.332574	0.287048	0.217388	0.162989	0.332574	
1674000	0.118577	1	0.284439	0.198886	0.190423	0.326251	0.284439	0.198886	0.190423	0.326251	0.284439	0.198886	0.190423	0.326251	0.284439	0.198886	0.190423	0.326251	
1675000	0.118577	1	0.283463	0.211808	0.192173	0.312555	0.283463	0.211808	0.192173	0.312555	0.283463	0.211808	0.192173	0.312555	0.283463	0.211808	0.192173	0.312555	
1676000	0.118577	1	0.313025	0.190751	0.175832	0.320392	0.313025	0.190751	0.175832	0.320392	0.313025	0.190751	0.175832	0.320392	0.313025	0.190751	0.175832	0.320392	
1677000	0.118577	2	0.248579	0.247201	0.199094	0.305126	0.357348	0.186511	0.166717	0.289424	0.357348	0.186511	0.166717	0.289424	0.357348	0.186511	0.166717	0.289424	
1678000	0.118577	1	0.298289	0.211268	0.191352	0.299091	0.298289	0.211268	0.191352	0.299091	0.298289	0.211268	0.191352	0.299091	0.298289	0.211268	0.191352	0.299091	
1679000	0.118577	1	0.276634	0.209890	0.206090	0.307387	0.276634	0.209890	0.206090	0.307387	0.276634	0.209890	0.206090	0.307387	0.276634	0.209890	0.206090	0.307387	
1680000	0.118577	1	0.281335	0.215029	0.203315	0.300321	0.281335	0.215029	0.203315	0.300321	0.281335	0.215029	0.203315	0.300321	0.281335	0.215029	0.203315	0.300321	
1681000	0.118577	1	0.306818	0.203178	0.187648	0.302356	0.306818	0.203178	0.187648	0.302356	0.306818	0.203178	0.187648	0.302356	0.306818	0.203178	0.187648	0.302356	
1682000	0.118577	1	0.292339	0.214520	0.184297	0.308845	0.292339	0.214520	0.184297	0.308845	0.292339	0.214520	0.184297	0.308845	0.292339	0.214520	0.184297	0.308845	
1683000	0.118577	1	0.290814	0.208206	0.200086	0.300894	0.290814	0.208206	0.200086	0.300894	0.290814	0.208206	0.200086	0.300894	0.290814	0.208206	0.200086	0.300894	
1684000	0.118577	2	0.270717	0.212870	0.193187	0.323227	0.270717	0.212870	0.193187	0.323227	0.314218	0.198873	0.149708	0.337201	0.314218	0.198873	0.149708	0.337201	
1685000	0.118577	1	0.280201	0.200896	0.197131	0.321772	0.280201	0.200896	0.197131	0.321772	0.280201	0.200896	0.197131	0.321772	0.280201	0.200896	0.197131	0.321772	
1686000	0.118577	1	0.295929	0.208973	0.183173	0.311925	0.295929	0.208973	0.183173	0.311925	0.295929	0.208973	0.183173	0.311925	0.295929	0.208973	0.183173	0.311925	
1687000	0.118577	1	0.280831	0.201563	0.208560	0.309046	0.280831	0.201563	0.208560	0.309046	0.280831	0.201563	0.208560	0.309046	0.280831	0.201563	0.208560	0.309046	
1688000	0.118577	1	0.285830	0.215336	0.196620	0.302215	0.285830	0.215336	0.196620	0.302215	0.285830	0.215336	0.196620	0.302215	0.285830	0.215336	0.196620	0.302215	
1689000	0.118577	2	0.263234	0.221807	0.200579	0.314379	0.263234	0.221807	0.200579	0.314379	0.342810	0.171815	0.145054	0.340321	0.342810	0.171815	0.145054	0.340321	
1690000	0.118577	1	0.271705	0.228827	0.200863	0.298605	0.271705	0.228827	0.200863	0.298605	0.271705	0.228827	0.200863	0.298605	0.271705	0.228827	0.200863	0.298605	
1691000	0.118577	1	0.297015	0.200735	0.182866	0.319384	0.297015	0.200735	0.182866	0.319384	0.297015	0.200735	0.182866	0.319384	0.297015	0.200735	0.182866	0.319384	
1692000	0.118577	1	0.300752	0.205632	0.173129	0.320487	0.300752	0.205632	0.173129	0.320487	0.300752	0.205632	0.173129	0.320487	0.300752	0.205632	0.173129	0.320487	
1693000	0.118577	1	0.290532	0.215121	0.186218	0.308129	0.290532	0.215121	0.186218	0.308129	0.290532	0.215121	0.186218	0.308129	0.290532	0.215121	0.186218	0.308129	
1694000	0.118577	1	0.308027	0.200189	0.180416	0.311367	0.308027	0.200189	0.180416	0.311367	0.308027	0.200189	0.180416	0.311367	0.308027	0.200189	0.180416	0.311367	
1695000	0.118577	1	0.277643	0.207898	0.189921	0.324538	0.277643	0.207898	0.189921	0.324538	0.277643	0.207898	0.189921	0.324538	0.277643	0.207898	0.189921	0.324538	
1696000	0.118577	1	0.281438	0.213792	0.194237	0.310533	0.281438	0.213792	0.194237	0.310533	0.281438	0.213792	0.194237	0.310533	0.281438	0.213792	0.194237	0.310533	
1697000	0.118577	2	0.276656	0.229074	0.200163	0.294108	0.276656	0.229074	0.200163	0.294108	0.336631	0.194847	0.131933	0.336589	0.336631	0.194847	0.131933	0.336589	
1698000	0.118577	1	0.298067	0.197751	0.182348	0.321834	0.298067	0.197751	0.182348	0.321834	0.298067	0.197751	0.182348	0.321834	0.298067	0.197751	0.182348	0.321834	
1699000	0.118577	2	0.285887	0.195390	0.211991	0.306732	0.285887	0.195390	0.211991	0.306732	0.314110	0.190084	0.155228	0.340577	0.314110	0.190084	0.155228	0.340577	
1700000	0.118577	1	0.292336	0.199612	0.187485	0.320567	0.292336	0.199612	0.187485	0.320567	0.292336	0.199612	0.187485	0.320567	0.292336	0.199612	0.187485	0.320567	
1701000	0.118577	1	0.301719	0.209382	0.180956	0.307943	0.301719	0.209382	0.180956	0.307943	0.301719	0.209382	0.180956	0.307943	0.301719	0.209382	0.180956	0.307943	
1702000	0.118577	2	0.228153	0.254547	0.290536	0.226764	0.304593	0.184110	0.171099	0.340198	0.304593	0.184110	0.171099	0.340198	0.304593	0.184110	0.171099	0.340198	
1703000	0.118577	1	0.294911	0.199921	0.174095	0.331073	0.294911	0.199921	0.174095	0.331073	0.294911	0.199921	0.174095	0.331073	0.294911	0.199921	0.174095	0.331073	
1704000	0.118577	2	0.277349	0.211849	0.191814	0.318989	0.277349	0.211849	0.191814	0.318989	0.375284	0.158532	0.173303	0.292880	0.375284	0.158532	0.173303	0.292880	
1705000	0.118577	1	0.300874	0.205841	0.187084	0.306201	0.300874	0.205841	0.187084	0.306201	0.300874	0.205841	0.187084	0.306201	0.300874	0.205841	0.187084	0.306201	
1706000	0.118577	1	0.297553	0.217840	0.190435	0.294171	0.297553	0.217840	0.190435	0.294171	0.297553	0.217840	0.190435	0.294171	0.297553	0.217840	0.190435	0.294171	
1707000	0.118577	2	0.281452	0.213039	0.191877	0.313632	0.281452	0.213039	0.191877	0.313632	0.281452	0.213039	0.191877	0.313632	0.285152	0.133467	0.168783	0.412598	
1708000	0.118577	2	0.297061	0.218260	0.195384	0.289296	0.297061	0.218260	0.195384	0.289296	0.353548	0.171772	0.145019	0.329661	0.353548	0.171772	0.145019	0.329661	
1709000	0.118577	1	0.306206	0.207396	0.194495	0.291903	0.306206	0.207396	0.194495	0.291903	0.306206	0.207396	0.194495	0.291903	0.306206	0.207396	0.194495	0.291903	
1710000	0.118577	1	0.281449	0.212281	0.192038	0.314232	0.281449	0.212281	0.192038	0.314232	0.281449	0.212281	0.192038	0.314232	0.281449	0.212281	0.192038	0.314232	
1711000	0.118577	1	0.305289	0.202084	0.193487	0.299141	0.305289	0.202084	0.193487	0.299141	0.305289	0.202084	0.193487	0.299141	0.305289	0.202084	0.193487	0.299141	
1712000	0.118577	1	0.293462	0.202468	0.177336	0.326734	0.293462	0.202468	0.177336	0.326734	0.293462	0.202468	0.177336	0.326734	0.293462	0.202468	0.177336	0.326734	
1713000	0.118577	1	0.303701	0.195874	0.198554	0.301872	0.303701	0.195874	0.198554	0.301872	0.303701	0.195874	0.198554	0.301872	0.303701	0.195874	0.198554	0.301872	
1714000	0.118577	1	0.286278	0.218232	0.195123	0.300367	0.286278	0.218232	0.195123	0.300367	0.286278	0.218232	0.195123	0.300367	0.286278	0.218232	0.195123	0.300367	
1715000	0.118577	1	0.289790	0.209943	0.193911	0.306355	0.289790	0.209943	0.193911	0.306355	0.289790	0.209943	0.193911	0.306355	0.289790	0.209943	0.193911	0.306355	
1716000	0.118577	1	0.272564	0.222820	0.185085	0.319531	0.272564	0.222820	0.185085	0.319531	0.272564	0.222820	0.185085	0.319531	0.272564	0.222820	0.185085	0.319531	
1717000	0.118577	2	0.283623	0.211315	0.200436	0.304626	0.283623	0.211315	0.200436	0.304626	0.265597	0.203674	0.138215	0.392514	0.265597	0.203674	0.138215	0.392514	
1718000	0.118577	1	0.298531	0.190572	0.180604	0.330293	0.298531	0.190572	0.180604	0.330293	0.298531	0.190572	0.180604	0.330293	0.298531	0.190572	0.180604	0.330293	
1719000	0.118577	1	0.281362	0.214294	0.195791	0.308553	0.281362	0.214294	0.195791	0.308553	0.281362	0.214294	0.195791	0.308553	0.281362	0.214294	0.195791	0.308553	
1720000	0.118577	1	0.279326	0.191284	0.194825	0.334565	0.279326	0.191284	0.194825	0.334565	0.279326	0.191284	0.194825	0.334565	0.279326	0.191284	0.194825	0.334565	
1721000	0.118577	1	0.287217	0.200143	0.189026	0.323615	0.287217	0.200143	0.189026	0.323615	0.287217	0.200143	0.189026	0.323615	0.287217	0.200143	0.189026	0.323615	
1722000	0.118577	2	0.258975	0.249802	0.217132	0.274091	0.258975	0.249802	0.217132	0.274091	0.359517	0.167237	0.147291	0.325955	0.359517	0.167237	0.147291	0.325955	
1723000	0.118577	1	0.291854	0.193373	0.183671	0.331102	0.291854	0.193373	0.183671	0.331102	0.291854	0.193373	0.183671	0.331102	0.291854	0.193373	0.183671	0.331102	
1724000	0.118577	1	0.300036	0.196913	0.183872	0.319178	0.300036	0.196913	0.183872	0.319178	0.300036	0.196913	0.183872	0.319178	0.300036	0.196913	0.183872	0.319178	
1725000	0.118577	1	0.300103	0.210576	0.168659	0.320661	0.300103	0.210576	0.168659	0.320661	0.300103	0.210576	0.168659	0.320661	0.300103	0.210576	0.168659	0.320661	
1726000	0.118577	1	0.304556	0.203573	0.193818	0.298053	0.304556	0.203573	0.193818	0.298053	0.304556	0.203573	0.193818	0.298053	0.304556	0.203573	0.193818	0.298053	
1727000	0.118577	1	0.295490	0.207046	0.194986	0.302478	0.295490	0.207046	0.194986	0.302478	0.295490	0.207046	0.194986	0.302478	0.295490	0.207046	0.194986	0.302478	
1728000	0.118577	1	0.274580	0.217776	0.173731	0.333913	0.274580	0.217776	0.173731	0.333913	0.274580	0.217776	0.173731	0.333913	0.274580	0.217776	0.173731	0.333913	
1729000	0.118577	1	0.285475	0.206889	0.188859	0.318778	0.285475	0.206889	0.188859	0.318778	0.285475	0.206889	0.188859	0.318778	0.285475	0.206889	0.188859	0.318778	
1730000	0.118577	1	0.305486	0.200007	0.155604	0.338902	0.305486	0.200007	0.155604	0.338902	0.305486	0.200007	0.155604	0.338902	0.305486	0.200007	0.155604	0.338902	
1731000	0.118577	1	0.266966	0.215740	0.194094	0.323200	0.266966	0.215740	0.194094	0.323200	0.266966	0.215740	0.194094	0.323200	0.266966	0.215740	0.194094	0.323200	
1732000	0.118577	2	0.269910	0.215618	0.197213	0.317260	0.269910	0.215618	0.197213	0.317260	0.333960	0.157842	0.147688	0.360510	0.333960	0.157842	0.147688	0.360510	
1733000	0.118577	2	0.181875	0.347024	0.252230	0.218871	0.286193	0.205635	0.209538	0.298634	0.286193	0.205635	0.209538	0.298634	0.286193	0.205635	0.209538	0.298634	
