Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	
94000	0.118577	1	0.908816	0.908816	0.908816	0.908816	
95000	0.118577	1	0.925378	0.925378	0.925378	0.925378	
96000	0.118577	1	0.891635	0.891635	0.891635	0.891635	
97000	0.118577	1	0.956678	0.956678	0.956678	0.956678	
98000	0.118577	1	0.903114	0.903114	0.903114	0.903114	
99000	0.118577	1	0.926607	0.926607	0.926607	0.926607	
100000	0.118577	1	0.853642	0.853642	0.853642	0.853642	
101000	0.118577	1	0.917551	0.917551	0.917551	0.917551	
102000	0.118577	1	0.899437	0.899437	0.899437	0.899437	
103000	0.118577	1	0.884580	0.884580	0.884580	0.884580	
104000	0.118577	1	0.882697	0.882697	0.882697	0.882697	
105000	0.118577	1	0.978901	0.978901	0.978901	0.978901	
106000	0.118577	1	1.007182	1.007182	1.007182	1.007182	
107000	0.118577	1	0.915069	0.915069	0.915069	0.915069	
108000	0.118577	1	0.871996	0.871996	0.871996	0.871996	
109000	0.118577	1	0.899533	0.899533	0.899533	0.899533	
110000	0.118577	1	0.976706	0.976706	0.976706	0.976706	
111000	0.118577	1	0.922130	0.922130	0.922130	0.922130	
112000	0.118577	1	0.903692	0.903692	0.903692	0.903692	
113000	0.118577	1	0.954550	0.954550	0.954550	0.954550	
114000	0.118577	1	0.914664	0.914664	0.914664	0.914664	
115000	0.118577	1	0.898129	0.898129	0.898129	0.898129	
116000	0.118577	1	0.886286	0.886286	0.886286	0.886286	
117000	0.118577	1	0.881187	0.881187	0.881187	0.881187	
118000	0.118577	1	1.003558	1.003558	1.003558	1.003558	
119000	0.118577	1	0.984716	0.984716	0.984716	0.984716	
120000	0.118577	1	0.904995	0.904995	0.904995	0.904995	
121000	0.118577	1	0.938451	0.938451	0.938451	0.938451	
122000	0.118577	1	0.949612	0.949612	0.949612	0.949612	
123000	0.118577	1	0.883081	0.883081	0.883081	0.883081	
124000	0.118577	1	0.930980	0.930980	0.930980	0.930980	
125000	0.118577	1	0.945227	0.945227	0.945227	0.945227	
126000	0.118577	1	0.909997	0.909997	0.909997	0.909997	
127000	0.118577	1	0.931163	0.931163	0.931163	0.931163	
128000	0.118577	1	0.876975	0.876975	0.876975	0.876975	
129000	0.118577	1	0.923491	0.923491	0.923491	0.923491	
130000	0.118577	1	0.911619	0.911619	0.911619	0.911619	
131000	0.118577	1	0.845349	0.845349	0.845349	0.845349	
132000	0.118577	1	0.896580	0.896580	0.896580	0.896580	
133000	0.118577	1	0.973464	0.973464	0.973464	0.973464	
134000	0.118577	1	0.839581	0.839581	0.839581	0.839581	
135000	0.118577	1	0.918902	0.918902	0.918902	0.918902	
136000	0.118577	1	0.823047	0.823047	0.823047	0.823047	
137000	0.118577	1	0.931673	0.931673	0.931673	0.931673	
138000	0.118577	1	0.888845	0.888845	0.888845	0.888845	
139000	0.118577	1	0.870043	0.870043	0.870043	0.870043	
140000	0.118577	1	0.964076	0.964076	0.964076	0.964076	
141000	0.118577	1	0.939158	0.939158	0.939158	0.939158	
142000	0.118577	1	0.945286	0.945286	0.945286	0.945286	
143000	0.118577	1	0.947785	0.947785	0.947785	0.947785	
144000	0.118577	1	0.991979	0.991979	0.991979	0.991979	
145000	0.118577	1	0.946434	0.946434	0.946434	0.946434	
146000	0.118577	1	0.959662	0.959662	0.959662	0.959662	
147000	0.118577	1	0.960319	0.960319	0.960319	0.960319	
148000	0.118577	1	0.889041	0.889041	0.889041	0.889041	
149000	0.118577	1	0.988923	0.988923	0.988923	0.988923	
150000	0.118577	1	0.940188	0.940188	0.940188	0.940188	
151000	0.118577	1	0.917565	0.917565	0.917565	0.917565	
152000	0.118577	1	0.977940	0.977940	0.977940	0.977940	
153000	0.118577	1	0.898802	0.898802	0.898802	0.898802	
154000	0.118577	1	0.887978	0.887978	0.887978	0.887978	
155000	0.118577	1	0.900885	0.900885	0.900885	0.900885	
156000	0.118577	1	0.908797	0.908797	0.908797	0.908797	
157000	0.118577	1	0.969496	0.969496	0.969496	0.969496	
158000	0.118577	1	0.982376	0.982376	0.982376	0.982376	
159000	0.118577	1	0.881993	0.881993	0.881993	0.881993	
160000	0.118577	1	0.980293	0.980293	0.980293	0.980293	
161000	0.118577	1	0.933008	0.933008	0.933008	0.933008	
162000	0.118577	1	0.921940	0.921940	0.921940	0.921940	
163000	0.118577	1	0.843482	0.843482	0.843482	0.843482	
164000	0.118577	1	0.907182	0.907182	0.907182	0.907182	
165000	0.118577	1	0.894455	0.894455	0.894455	0.894455	
166000	0.118577	1	0.947164	0.947164	0.947164	0.947164	
167000	0.118577	1	0.934128	0.934128	0.934128	0.934128	
168000	0.118577	1	0.897806	0.897806	0.897806	0.897806	
169000	0.118577	1	0.999238	0.999238	0.999238	0.999238	
170000	0.118577	1	0.883161	0.883161	0.883161	0.883161	
171000	0.118577	1	0.939467	0.939467	0.939467	0.939467	
172000	0.118577	1	0.912731	0.912731	0.912731	0.912731	
173000	0.118577	1	0.880132	0.880132	0.880132	0.880132	
174000	0.118577	1	0.936673	0.936673	0.936673	0.936673	
175000	0.118577	1	0.943952	0.943952	0.943952	0.943952	
176000	0.118577	1	0.990387	0.990387	0.990387	0.990387	
177000	0.118577	1	0.909390	0.909390	0.909390	0.909390	
178000	0.118577	1	0.910541	0.910541	0.910541	0.910541	
179000	0.118577	1	0.880135	0.880135	0.880135	0.880135	
180000	0.118577	1	0.964434	0.964434	0.964434	0.964434	
181000	0.118577	1	0.946489	0.946489	0.946489	0.946489	
182000	0.118577	1	0.867246	0.867246	0.867246	0.867246	
183000	0.118577	1	0.910705	0.910705	0.910705	0.910705	
184000	0.118577	1	0.896036	0.896036	0.896036	0.896036	
185000	0.118577	1	0.888918	0.888918	0.888918	0.888918	
186000	0.118577	1	0.875782	0.875782	0.875782	0.875782	
187000	0.118577	1	0.857341	0.857341	0.857341	0.857341	
188000	0.118577	1	0.922066	0.922066	0.922066	0.922066	
189000	0.118577	1	0.997272	0.997272	0.997272	0.997272	
190000	0.118577	1	0.860164	0.860164	0.860164	0.860164	
191000	0.118577	1	0.863467	0.863467	0.863467	0.863467	
192000	0.118577	1	0.925210	0.925210	0.925210	0.925210	
193000	0.118577	1	1.035131	1.035131	1.035131	1.035131	
194000	0.118577	1	1.020651	1.020651	1.020651	1.020651	
195000	0.118577	1	0.986369	0.986369	0.986369	0.986369	
196000	0.118577	1	0.887350	0.887350	0.887350	0.887350	
197000	0.118577	1	0.916614	0.916614	0.916614	0.916614	
198000	0.118577	1	0.853917	0.853917	0.853917	0.853917	
199000	0.118577	1	0.986742	0.986742	0.986742	0.986742	
200000	0.118577	1	0.958596	0.958596	0.958596	0.958596	
201000	0.118577	1	1.079365	1.079365	1.079365	1.079365	
202000	0.118577	1	0.946763	0.946763	0.946763	0.946763	
203000	0.118577	1	0.970760	0.970760	0.970760	0.970760	
204000	0.118577	1	0.930817	0.930817	0.930817	0.930817	
205000	0.118577	1	0.973795	0.973795	0.973795	0.973795	
206000	0.118577	1	0.917266	0.917266	0.917266	0.917266	
207000	0.118577	1	0.962360	0.962360	0.962360	0.962360	
208000	0.118577	1	0.974405	0.974405	0.974405	0.974405	
209000	0.118577	1	1.026076	1.026076	1.026076	1.026076	
210000	0.118577	1	0.891538	0.891538	0.891538	0.891538	
211000	0.118577	1	0.899568	0.899568	0.899568	0.899568	
212000	0.118577	1	1.005545	1.005545	1.005545	1.005545	
213000	0.118577	1	1.000646	1.000646	1.000646	1.000646	
214000	0.118577	1	0.961556	0.961556	0.961556	0.961556	
215000	0.118577	1	0.950000	0.950000	0.950000	0.950000	
216000	0.118577	1	0.931182	0.931182	0.931182	0.931182	
217000	0.118577	1	1.054513	1.054513	1.054513	1.054513	
218000	0.118577	1	0.993572	0.993572	0.993572	0.993572	
219000	0.118577	1	0.895316	0.895316	0.895316	0.895316	
220000	0.118577	1	0.888842	0.888842	0.888842	0.888842	
221000	0.118577	1	0.979853	0.979853	0.979853	0.979853	
222000	0.118577	1	0.979381	0.979381	0.979381	0.979381	
223000	0.118577	1	1.051871	1.051871	1.051871	1.051871	
224000	0.118577	1	0.967327	0.967327	0.967327	0.967327	
225000	0.118577	1	0.913129	0.913129	0.913129	0.913129	
226000	0.118577	1	0.957711	0.957711	0.957711	0.957711	
227000	0.118577	1	0.986661	0.986661	0.986661	0.986661	
228000	0.118577	1	0.979022	0.979022	0.979022	0.979022	
229000	0.118577	1	0.924949	0.924949	0.924949	0.924949	
230000	0.118577	1	0.882008	0.882008	0.882008	0.882008	
231000	0.118577	1	1.001606	1.001606	1.001606	1.001606	
232000	0.118577	1	0.979431	0.979431	0.979431	0.979431	
233000	0.118577	1	0.976785	0.976785	0.976785	0.976785	
234000	0.118577	1	0.894579	0.894579	0.894579	0.894579	
235000	0.118577	1	0.969264	0.969264	0.969264	0.969264	
236000	0.118577	1	0.934564	0.934564	0.934564	0.934564	
237000	0.118577	1	0.953402	0.953402	0.953402	0.953402	
238000	0.118577	1	1.005935	1.005935	1.005935	1.005935	
239000	0.118577	1	0.948367	0.948367	0.948367	0.948367	
240000	0.118577	1	0.921280	0.921280	0.921280	0.921280	
241000	0.118577	1	0.979546	0.979546	0.979546	0.979546	
242000	0.118577	1	0.948677	0.948677	0.948677	0.948677	
243000	0.118577	1	0.967621	0.967621	0.967621	0.967621	
244000	0.118577	1	0.924523	0.924523	0.924523	0.924523	
245000	0.118577	1	0.964102	0.964102	0.964102	0.964102	
246000	0.118577	1	0.891944	0.891944	0.891944	0.891944	
247000	0.118577	1	0.800739	0.800739	0.800739	0.800739	
248000	0.118577	1	0.911530	0.911530	0.911530	0.911530	
249000	0.118577	1	0.934562	0.934562	0.934562	0.934562	
250000	0.118577	1	0.869931	0.869931	0.869931	0.869931	
251000	0.118577	1	0.875363	0.875363	0.875363	0.875363	
252000	0.118577	1	0.805538	0.805538	0.805538	0.805538	
253000	0.118577	1	0.863471	0.863471	0.863471	0.863471	
254000	0.118577	1	0.934886	0.934886	0.934886	0.934886	
255000	0.118577	1	0.845939	0.845939	0.845939	0.845939	
256000	0.118577	1	0.939453	0.939453	0.939453	0.939453	
257000	0.118577	1	0.915835	0.915835	0.915835	0.915835	
258000	0.118577	1	0.979383	0.979383	0.979383	0.979383	
259000	0.118577	1	0.865929	0.865929	0.865929	0.865929	
260000	0.118577	1	0.874453	0.874453	0.874453	0.874453	
261000	0.118577	1	0.878945	0.878945	0.878945	0.878945	
262000	0.118577	1	0.947407	0.947407	0.947407	0.947407	
263000	0.118577	1	0.967467	0.967467	0.967467	0.967467	
264000	0.118577	1	0.888462	0.888462	0.888462	0.888462	
265000	0.118577	1	0.857842	0.857842	0.857842	0.857842	
266000	0.118577	1	0.927595	0.927595	0.927595	0.927595	
267000	0.118577	1	0.873311	0.873311	0.873311	0.873311	
268000	0.118577	1	0.921822	0.921822	0.921822	0.921822	
269000	0.118577	1	0.945221	0.945221	0.945221	0.945221	
270000	0.118577	1	0.983994	0.983994	0.983994	0.983994	
271000	0.118577	1	0.849622	0.849622	0.849622	0.849622	
272000	0.118577	1	0.958809	0.958809	0.958809	0.958809	
273000	0.118577	1	0.828369	0.828369	0.828369	0.828369	
274000	0.118577	1	0.933849	0.933849	0.933849	0.933849	
275000	0.118577	1	0.956350	0.956350	0.956350	0.956350	
276000	0.118577	1	0.929320	0.929320	0.929320	0.929320	
277000	0.118577	1	0.912654	0.912654	0.912654	0.912654	
278000	0.118577	1	0.901791	0.901791	0.901791	0.901791	
279000	0.118577	1	0.962394	0.962394	0.962394	0.962394	
280000	0.118577	1	0.892438	0.892438	0.892438	0.892438	
281000	0.118577	1	0.939990	0.939990	0.939990	0.939990	
282000	0.118577	1	0.864364	0.864364	0.864364	0.864364	
283000	0.118577	1	0.872925	0.872925	0.872925	0.872925	
284000	0.118577	1	0.916858	0.916858	0.916858	0.916858	
285000	0.118577	1	0.981723	0.981723	0.981723	0.981723	
286000	0.118577	1	0.933769	0.933769	0.933769	0.933769	
287000	0.118577	1	0.896802	0.896802	0.896802	0.896802	
288000	0.118577	1	0.940762	0.940762	0.940762	0.940762	
289000	0.118577	1	0.981402	0.981402	0.981402	0.981402	
290000	0.118577	1	0.820939	0.820939	0.820939	0.820939	
291000	0.118577	1	0.938341	0.938341	0.938341	0.938341	
292000	0.118577	1	0.859672	0.859672	0.859672	0.859672	
293000	0.118577	1	0.922748	0.922748	0.922748	0.922748	
294000	0.118577	1	0.861859	0.861859	0.861859	0.861859	
295000	0.118577	1	0.956512	0.956512	0.956512	0.956512	
296000	0.118577	1	0.944425	0.944425	0.944425	0.944425	
297000	0.118577	1	1.083700	1.083700	1.083700	1.083700	
298000	0.118577	1	0.874576	0.874576	0.874576	0.874576	
299000	0.118577	1	0.902823	0.902823	0.902823	0.902823	
300000	0.118577	1	0.925233	0.925233	0.925233	0.925233	
301000	0.118577	1	1.016867	1.016867	1.016867	1.016867	
302000	0.118577	1	0.942872	0.942872	0.942872	0.942872	
303000	0.118577	1	0.941295	0.941295	0.941295	0.941295	
304000	0.118577	1	0.881160	0.881160	0.881160	0.881160	
305000	0.118577	1	0.922992	0.922992	0.922992	0.922992	
306000	0.118577	1	0.939416	0.939416	0.939416	0.939416	
307000	0.118577	1	0.864627	0.864627	0.864627	0.864627	
308000	0.118577	1	0.979297	0.979297	0.979297	0.979297	
309000	0.118577	1	0.960643	0.960643	0.960643	0.960643	
310000	0.118577	1	0.955093	0.955093	0.955093	0.955093	
311000	0.118577	1	0.946233	0.946233	0.946233	0.946233	
312000	0.118577	1	1.093948	1.093948	1.093948	1.093948	
313000	0.118577	1	0.893836	0.893836	0.893836	0.893836	
314000	0.118577	1	0.980433	0.980433	0.980433	0.980433	
315000	0.118577	1	0.892896	0.892896	0.892896	0.892896	
316000	0.118577	1	0.915837	0.915837	0.915837	0.915837	
317000	0.118577	1	0.905254	0.905254	0.905254	0.905254	
318000	0.118577	1	0.828271	0.828271	0.828271	0.828271	
319000	0.118577	1	0.942331	0.942331	0.942331	0.942331	
320000	0.118577	1	0.935089	0.935089	0.935089	0.935089	
321000	0.118577	1	0.927366	0.927366	0.927366	0.927366	
322000	0.118577	1	0.940485	0.940485	0.940485	0.940485	
323000	0.118577	1	0.915883	0.915883	0.915883	0.915883	
324000	0.118577	1	0.923442	0.923442	0.923442	0.923442	
325000	0.118577	1	0.867275	0.867275	0.867275	0.867275	
326000	0.118577	1	0.945628	0.945628	0.945628	0.945628	
327000	0.118577	1	0.888246	0.888246	0.888246	0.888246	
328000	0.118577	1	0.870047	0.870047	0.870047	0.870047	
329000	0.118577	1	0.934517	0.934517	0.934517	0.934517	
330000	0.118577	1	0.863586	0.863586	0.863586	0.863586	
331000	0.118577	1	0.841471	0.841471	0.841471	0.841471	
332000	0.118577	1	0.904260	0.904260	0.904260	0.904260	
333000	0.118577	1	0.974500	0.974500	0.974500	0.974500	
334000	0.118577	1	0.966127	0.966127	0.966127	0.966127	
335000	0.118577	1	0.978315	0.978315	0.978315	0.978315	
336000	0.118577	1	0.856425	0.856425	0.856425	0.856425	
337000	0.118577	1	0.887955	0.887955	0.887955	0.887955	
338000	0.118577	1	0.904017	0.904017	0.904017	0.904017	
339000	0.118577	1	0.921458	0.921458	0.921458	0.921458	
340000	0.118577	1	0.953780	0.953780	0.953780	0.953780	
341000	0.118577	1	0.895394	0.895394	0.895394	0.895394	
342000	0.118577	1	0.893476	0.893476	0.893476	0.893476	
343000	0.118577	1	1.069667	1.069667	1.069667	1.069667	
344000	0.118577	1	0.960618	0.960618	0.960618	0.960618	
345000	0.118577	1	0.905410	0.905410	0.905410	0.905410	
346000	0.118577	1	0.955855	0.955855	0.955855	0.955855	
347000	0.118577	1	0.868440	0.868440	0.868440	0.868440	
348000	0.118577	1	0.856065	0.856065	0.856065	0.856065	
349000	0.118577	1	0.906996	0.906996	0.906996	0.906996	
350000	0.118577	1	0.941887	0.941887	0.941887	0.941887	
351000	0.118577	1	0.909494	0.909494	0.909494	0.909494	
352000	0.118577	1	0.863588	0.863588	0.863588	0.863588	
353000	0.118577	1	0.937838	0.937838	0.937838	0.937838	
354000	0.118577	1	0.829598	0.829598	0.829598	0.829598	
355000	0.118577	1	0.940715	0.940715	0.940715	0.940715	
356000	0.118577	1	0.852919	0.852919	0.852919	0.852919	
357000	0.118577	1	1.007434	1.007434	1.007434	1.007434	
358000	0.118577	1	0.855246	0.855246	0.855246	0.855246	
359000	0.118577	1	1.014578	1.014578	1.014578	1.014578	
360000	0.118577	1	0.977560	0.977560	0.977560	0.977560	
361000	0.118577	1	0.916379	0.916379	0.916379	0.916379	
362000	0.118577	1	0.922782	0.922782	0.922782	0.922782	
363000	0.118577	1	0.877924	0.877924	0.877924	0.877924	
364000	0.118577	1	0.934952	0.934952	0.934952	0.934952	
365000	0.118577	1	0.945848	0.945848	0.945848	0.945848	
366000	0.118577	1	0.891114	0.891114	0.891114	0.891114	
367000	0.118577	1	0.871095	0.871095	0.871095	0.871095	
368000	0.118577	1	0.905721	0.905721	0.905721	0.905721	
369000	0.118577	1	0.823177	0.823177	0.823177	0.823177	
370000	0.118577	1	0.916163	0.916163	0.916163	0.916163	
371000	0.118577	1	0.894307	0.894307	0.894307	0.894307	
372000	0.118577	1	0.928934	0.928934	0.928934	0.928934	
373000	0.118577	1	0.943187	0.943187	0.943187	0.943187	
374000	0.118577	1	0.831688	0.831688	0.831688	0.831688	
375000	0.118577	1	1.003343	1.003343	1.003343	1.003343	
376000	0.118577	1	0.943878	0.943878	0.943878	0.943878	
377000	0.118577	1	0.951280	0.951280	0.951280	0.951280	
378000	0.118577	1	0.856350	0.856350	0.856350	0.856350	
379000	0.118577	1	0.914760	0.914760	0.914760	0.914760	
380000	0.118577	1	0.888753	0.888753	0.888753	0.888753	
381000	0.118577	1	0.910569	0.910569	0.910569	0.910569	
382000	0.118577	1	0.765963	0.765963	0.765963	0.765963	
383000	0.118577	1	0.948773	0.948773	0.948773	0.948773	
384000	0.118577	1	0.930438	0.930438	0.930438	0.930438	
385000	0.118577	1	0.846173	0.846173	0.846173	0.846173	
386000	0.118577	1	0.864668	0.864668	0.864668	0.864668	
387000	0.118577	1	0.856993	0.856993	0.856993	0.856993	
388000	0.118577	1	0.805996	0.805996	0.805996	0.805996	
389000	0.118577	1	0.881470	0.881470	0.881470	0.881470	
390000	0.118577	1	0.918651	0.918651	0.918651	0.918651	
391000	0.118577	1	0.875838	0.875838	0.875838	0.875838	
392000	0.118577	1	0.979620	0.979620	0.979620	0.979620	
393000	0.118577	1	0.947637	0.947637	0.947637	0.947637	
394000	0.118577	1	0.985886	0.985886	0.985886	0.985886	
395000	0.118577	1	0.965216	0.965216	0.965216	0.965216	
396000	0.118577	1	0.951926	0.951926	0.951926	0.951926	
397000	0.118577	1	0.948561	0.948561	0.948561	0.948561	
398000	0.118577	1	0.891857	0.891857	0.891857	0.891857	
399000	0.118577	1	0.912786	0.912786	0.912786	0.912786	
400000	0.118577	1	0.868044	0.868044	0.868044	0.868044	
401000	0.118577	1	0.901540	0.901540	0.901540	0.901540	
402000	0.118577	1	1.020283	1.020283	1.020283	1.020283	
403000	0.118577	1	0.936490	0.936490	0.936490	0.936490	
404000	0.118577	1	0.877079	0.877079	0.877079	0.877079	
405000	0.118577	1	0.942425	0.942425	0.942425	0.942425	
406000	0.118577	1	0.851046	0.851046	0.851046	0.851046	
407000	0.118577	1	0.900416	0.900416	0.900416	0.900416	
408000	0.118577	1	0.921465	0.921465	0.921465	0.921465	
409000	0.118577	1	0.971174	0.971174	0.971174	0.971174	
410000	0.118577	1	0.894946	0.894946	0.894946	0.894946	
411000	0.118577	1	0.974100	0.974100	0.974100	0.974100	
412000	0.118577	1	0.902619	0.902619	0.902619	0.902619	
413000	0.118577	1	0.918195	0.918195	0.918195	0.918195	
414000	0.118577	1	0.866256	0.866256	0.866256	0.866256	
415000	0.118577	1	0.991466	0.991466	0.991466	0.991466	
416000	0.118577	1	0.974371	0.974371	0.974371	0.974371	
417000	0.118577	1	0.959140	0.959140	0.959140	0.959140	
418000	0.118577	1	1.077143	1.077143	1.077143	1.077143	
419000	0.118577	1	0.946704	0.946704	0.946704	0.946704	
420000	0.118577	1	0.895319	0.895319	0.895319	0.895319	
421000	0.118577	1	0.951280	0.951280	0.951280	0.951280	
422000	0.118577	1	1.093585	1.093585	1.093585	1.093585	
423000	0.118577	1	0.998864	0.998864	0.998864	0.998864	
424000	0.118577	1	0.902881	0.902881	0.902881	0.902881	
425000	0.118577	1	0.981883	0.981883	0.981883	0.981883	
426000	0.118577	1	0.908582	0.908582	0.908582	0.908582	
427000	0.118577	1	0.960352	0.960352	0.960352	0.960352	
428000	0.118577	1	0.935343	0.935343	0.935343	0.935343	
429000	0.118577	1	0.953582	0.953582	0.953582	0.953582	
430000	0.118577	1	0.974642	0.974642	0.974642	0.974642	
431000	0.118577	1	0.954663	0.954663	0.954663	0.954663	
432000	0.118577	1	1.013313	1.013313	1.013313	1.013313	
433000	0.118577	1	0.907356	0.907356	0.907356	0.907356	
434000	0.118577	1	0.949679	0.949679	0.949679	0.949679	
435000	0.118577	1	0.898194	0.898194	0.898194	0.898194	
436000	0.118577	1	0.970136	0.970136	0.970136	0.970136	
437000	0.118577	1	0.971000	0.971000	0.971000	0.971000	
438000	0.118577	1	0.862213	0.862213	0.862213	0.862213	
439000	0.118577	1	0.924183	0.924183	0.924183	0.924183	
440000	0.118577	1	0.863610	0.863610	0.863610	0.863610	
441000	0.118577	1	0.954258	0.954258	0.954258	0.954258	
442000	0.118577	1	0.928269	0.928269	0.928269	0.928269	
443000	0.118577	1	0.900216	0.900216	0.900216	0.900216	
444000	0.118577	1	0.982285	0.982285	0.982285	0.982285	
445000	0.118577	1	1.045857	1.045857	1.045857	1.045857	
446000	0.118577	1	0.991522	0.991522	0.991522	0.991522	
447000	0.118577	1	0.958170	0.958170	0.958170	0.958170	
448000	0.118577	1	0.903128	0.903128	0.903128	0.903128	
