Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	
1366000	0.118577	1	0.349252	0.349252	0.349252	0.349252	
1367000	0.118577	1	0.357534	0.357534	0.357534	0.357534	
1368000	0.118577	1	0.327807	0.327807	0.327807	0.327807	
1369000	0.118577	2	0.383715	0.262113	0.383715	0.383715	
1370000	0.118577	1	0.371596	0.371596	0.371596	0.371596	
1371000	0.118577	1	0.340235	0.340235	0.340235	0.340235	
1372000	0.118577	1	0.298654	0.298654	0.298654	0.298654	
1373000	0.118577	1	0.400367	0.400367	0.400367	0.400367	
1374000	0.118577	1	0.428401	0.428401	0.428401	0.428401	
1375000	0.118577	1	0.393072	0.393072	0.393072	0.393072	
1376000	0.118577	1	0.396948	0.396948	0.396948	0.396948	
1377000	0.118577	1	0.313971	0.313971	0.313971	0.313971	
1378000	0.118577	1	0.350283	0.350283	0.350283	0.350283	
1379000	0.118577	1	0.315455	0.315455	0.315455	0.315455	
1380000	0.118577	1	0.357878	0.357878	0.357878	0.357878	
1381000	0.118577	1	0.369835	0.369835	0.369835	0.369835	
1382000	0.118577	1	0.359269	0.359269	0.359269	0.359269	
1383000	0.118577	1	0.307633	0.307633	0.307633	0.307633	
1384000	0.118577	1	0.312979	0.312979	0.312979	0.312979	
1385000	0.118577	1	0.329477	0.329477	0.329477	0.329477	
1386000	0.118577	1	0.396367	0.396367	0.396367	0.396367	
1387000	0.118577	1	0.344395	0.344395	0.344395	0.344395	
1388000	0.118577	1	0.302142	0.302142	0.302142	0.302142	
1389000	0.118577	1	0.337744	0.337744	0.337744	0.337744	
1390000	0.118577	2	0.342463	0.342463	0.342463	0.790626	
1391000	0.118577	1	0.408807	0.408807	0.408807	0.408807	
1392000	0.118577	1	0.376529	0.376529	0.376529	0.376529	
1393000	0.118577	1	0.372401	0.372401	0.372401	0.372401	
1394000	0.118577	1	0.367978	0.367978	0.367978	0.367978	
1395000	0.118577	1	0.351065	0.351065	0.351065	0.351065	
1396000	0.118577	1	0.379547	0.379547	0.379547	0.379547	
1397000	0.118577	1	0.382183	0.382183	0.382183	0.382183	
1398000	0.118577	1	0.329697	0.329697	0.329697	0.329697	
1399000	0.118577	1	0.404310	0.404310	0.404310	0.404310	
1400000	0.118577	2	0.350947	0.350947	0.350947	0.437437	
1401000	0.118577	1	0.341993	0.341993	0.341993	0.341993	
1402000	0.118577	1	0.386597	0.386597	0.386597	0.386597	
1403000	0.118577	1	0.337720	0.337720	0.337720	0.337720	
1404000	0.118577	2	0.362506	0.362506	0.362506	0.789142	
1405000	0.118577	2	0.304148	0.304148	0.304148	0.533748	
1406000	0.118577	1	0.334826	0.334826	0.334826	0.334826	
1407000	0.118577	1	0.375072	0.375072	0.375072	0.375072	
1408000	0.118577	1	0.342046	0.342046	0.342046	0.342046	
1409000	0.118577	1	0.363866	0.363866	0.363866	0.363866	
1410000	0.118577	1	0.390187	0.390187	0.390187	0.390187	
1411000	0.118577	1	0.351821	0.351821	0.351821	0.351821	
1412000	0.118577	2	0.307934	0.307934	0.307934	0.490532	
1413000	0.118577	1	0.357877	0.357877	0.357877	0.357877	
1414000	0.118577	1	0.363544	0.363544	0.363544	0.363544	
1415000	0.118577	1	0.388558	0.388558	0.388558	0.388558	
1416000	0.118577	2	0.293267	0.293267	0.293267	0.365256	
1417000	0.118577	1	0.307851	0.307851	0.307851	0.307851	
1418000	0.118577	1	0.349183	0.349183	0.349183	0.349183	
1419000	0.118577	1	0.381620	0.381620	0.381620	0.381620	
1420000	0.118577	2	0.322928	0.322928	0.322928	0.449302	
1421000	0.118577	1	0.365174	0.365174	0.365174	0.365174	
1422000	0.118577	1	0.379141	0.379141	0.379141	0.379141	
1423000	0.118577	1	0.331511	0.331511	0.331511	0.331511	
1424000	0.118577	1	0.372367	0.372367	0.372367	0.372367	
1425000	0.118577	2	0.352388	0.352388	0.352388	0.664383	
1426000	0.118577	1	0.377300	0.377300	0.377300	0.377300	
1427000	0.118577	1	0.330333	0.330333	0.330333	0.330333	
1428000	0.118577	2	0.357227	0.357227	0.357227	0.714456	
1429000	0.118577	1	0.400600	0.400600	0.400600	0.400600	
1430000	0.118577	1	0.359330	0.359330	0.359330	0.359330	
1431000	0.118577	2	0.306578	0.306578	0.306578	1.084042	
1432000	0.118577	1	0.327703	0.327703	0.327703	0.327703	
1433000	0.118577	1	0.344911	0.344911	0.344911	0.344911	
1434000	0.118577	1	0.397777	0.397777	0.397777	0.397777	
1435000	0.118577	1	0.338716	0.338716	0.338716	0.338716	
1436000	0.118577	1	0.359920	0.359920	0.359920	0.359920	
1437000	0.118577	2	0.300533	0.300533	0.300533	0.575231	
1438000	0.118577	1	0.391355	0.391355	0.391355	0.391355	
1439000	0.118577	1	0.351250	0.351250	0.351250	0.351250	
1440000	0.118577	1	0.347302	0.347302	0.347302	0.347302	
1441000	0.118577	1	0.338362	0.338362	0.338362	0.338362	
1442000	0.118577	1	0.363229	0.363229	0.363229	0.363229	
1443000	0.118577	1	0.350759	0.350759	0.350759	0.350759	
1444000	0.118577	1	0.353854	0.353854	0.353854	0.353854	
1445000	0.118577	1	0.376964	0.376964	0.376964	0.376964	
1446000	0.118577	2	0.343639	0.343639	0.343639	0.571218	
1447000	0.118577	2	0.332705	0.332705	0.332705	0.457541	
1448000	0.118577	2	0.329279	0.329279	0.329279	0.467338	
1449000	0.118577	1	0.346919	0.346919	0.346919	0.346919	
1450000	0.118577	1	0.358377	0.358377	0.358377	0.358377	
1451000	0.118577	1	0.326613	0.326613	0.326613	0.326613	
1452000	0.118577	1	0.406233	0.406233	0.406233	0.406233	
1453000	0.118577	1	0.378256	0.378256	0.378256	0.378256	
1454000	0.118577	1	0.350935	0.350935	0.350935	0.350935	
1455000	0.118577	2	0.303119	0.303119	0.303119	0.643033	
1456000	0.118577	1	0.364313	0.364313	0.364313	0.364313	
1457000	0.118577	1	0.347776	0.347776	0.347776	0.347776	
1458000	0.118577	1	0.402054	0.402054	0.402054	0.402054	
1459000	0.118577	2	0.315581	0.315581	0.315581	0.636528	
1460000	0.118577	1	0.399037	0.399037	0.399037	0.399037	
1461000	0.118577	1	0.336158	0.336158	0.336158	0.336158	
1462000	0.118577	1	0.379439	0.379439	0.379439	0.379439	
1463000	0.118577	1	0.361257	0.361257	0.361257	0.361257	
1464000	0.118577	1	0.360590	0.360590	0.360590	0.360590	
1465000	0.118577	2	0.554690	0.258519	0.258519	0.554690	
1466000	0.118577	2	0.344229	0.291467	0.344229	0.344229	
1467000	0.118577	1	0.317073	0.317073	0.317073	0.317073	
1468000	0.118577	1	0.315377	0.315377	0.315377	0.315377	
1469000	0.118577	2	0.386314	0.386314	0.386314	0.575102	
1470000	0.118577	2	0.296732	0.296732	0.296732	0.492719	
1471000	0.118577	2	0.449804	0.327920	0.327920	0.449804	
1472000	0.118577	1	0.327790	0.327790	0.327790	0.327790	
1473000	0.118577	1	0.385626	0.385626	0.385626	0.385626	
1474000	0.118577	1	0.365684	0.365684	0.365684	0.365684	
1475000	0.118577	2	0.293009	0.293009	0.293009	0.384425	
1476000	0.118577	1	0.346096	0.346096	0.346096	0.346096	
1477000	0.118577	1	0.293291	0.293291	0.293291	0.293291	
1478000	0.118577	1	0.335621	0.335621	0.335621	0.335621	
1479000	0.118577	1	0.364710	0.364710	0.364710	0.364710	
1480000	0.118577	1	0.327112	0.327112	0.327112	0.327112	
1481000	0.118577	1	0.430394	0.430394	0.430394	0.430394	
1482000	0.118577	2	0.344564	0.344564	0.344564	0.585872	
1483000	0.118577	2	0.305339	0.305339	0.305339	0.734126	
1484000	0.118577	1	0.342290	0.342290	0.342290	0.342290	
1485000	0.118577	1	0.340750	0.340750	0.340750	0.340750	
1486000	0.118577	1	0.349733	0.349733	0.349733	0.349733	
1487000	0.118577	2	0.348018	0.348018	0.348018	0.638531	
1488000	0.118577	1	0.407194	0.407194	0.407194	0.407194	
1489000	0.118577	1	0.354115	0.354115	0.354115	0.354115	
1490000	0.118577	1	0.321490	0.321490	0.321490	0.321490	
1491000	0.118577	1	0.326212	0.326212	0.326212	0.326212	
1492000	0.118577	1	0.329559	0.329559	0.329559	0.329559	
1493000	0.118577	1	0.347716	0.347716	0.347716	0.347716	
1494000	0.118577	1	0.346342	0.346342	0.346342	0.346342	
1495000	0.118577	1	0.328712	0.328712	0.328712	0.328712	
1496000	0.118577	1	0.341716	0.341716	0.341716	0.341716	
1497000	0.118577	1	0.341684	0.341684	0.341684	0.341684	
1498000	0.118577	2	0.310688	0.310688	0.310688	0.473830	
1499000	0.118577	1	0.352221	0.352221	0.352221	0.352221	
1500000	0.118577	1	0.355544	0.355544	0.355544	0.355544	
1501000	0.118577	1	0.351964	0.351964	0.351964	0.351964	
1502000	0.118577	2	0.338830	0.338830	0.338830	0.496595	
1503000	0.118577	1	0.354271	0.354271	0.354271	0.354271	
1504000	0.118577	1	0.346640	0.346640	0.346640	0.346640	
1505000	0.118577	1	0.349861	0.349861	0.349861	0.349861	
1506000	0.118577	1	0.334203	0.334203	0.334203	0.334203	
1507000	0.118577	1	0.305727	0.305727	0.305727	0.305727	
1508000	0.118577	1	0.324152	0.324152	0.324152	0.324152	
1509000	0.118577	1	0.348837	0.348837	0.348837	0.348837	
1510000	0.118577	2	0.342666	0.342666	0.342666	0.766623	
1511000	0.118577	1	0.376608	0.376608	0.376608	0.376608	
1512000	0.118577	1	0.342343	0.342343	0.342343	0.342343	
1513000	0.118577	1	0.419087	0.419087	0.419087	0.419087	
1514000	0.118577	1	0.400357	0.400357	0.400357	0.400357	
1515000	0.118577	1	0.349393	0.349393	0.349393	0.349393	
1516000	0.118577	1	0.403078	0.403078	0.403078	0.403078	
1517000	0.118577	1	0.399107	0.399107	0.399107	0.399107	
1518000	0.118577	1	0.350326	0.350326	0.350326	0.350326	
1519000	0.118577	2	0.349010	0.349010	0.349010	0.485112	
1520000	0.118577	1	0.387243	0.387243	0.387243	0.387243	
1521000	0.118577	1	0.367639	0.367639	0.367639	0.367639	
1522000	0.118577	1	0.327744	0.327744	0.327744	0.327744	
1523000	0.118577	1	0.323984	0.323984	0.323984	0.323984	
1524000	0.118577	1	0.322110	0.322110	0.322110	0.322110	
1525000	0.118577	2	0.341606	0.341606	0.341606	0.526864	
1526000	0.118577	1	0.332617	0.332617	0.332617	0.332617	
1527000	0.118577	1	0.341116	0.341116	0.341116	0.341116	
1528000	0.118577	1	0.345962	0.345962	0.345962	0.345962	
1529000	0.118577	2	0.305555	0.305555	0.305555	0.738788	
1530000	0.118577	1	0.331863	0.331863	0.331863	0.331863	
1531000	0.118577	1	0.314666	0.314666	0.314666	0.314666	
1532000	0.118577	2	0.319238	0.319238	0.319238	0.461224	
1533000	0.118577	1	0.333448	0.333448	0.333448	0.333448	
1534000	0.118577	1	0.350266	0.350266	0.350266	0.350266	
1535000	0.118577	1	0.334452	0.334452	0.334452	0.334452	
1536000	0.118577	1	0.315628	0.315628	0.315628	0.315628	
1537000	0.118577	1	0.355455	0.355455	0.355455	0.355455	
1538000	0.118577	1	0.353336	0.353336	0.353336	0.353336	
1539000	0.118577	1	0.368425	0.368425	0.368425	0.368425	
1540000	0.118577	2	0.328372	0.328372	0.328372	0.360488	
1541000	0.118577	1	0.325743	0.325743	0.325743	0.325743	
1542000	0.118577	1	0.387868	0.387868	0.387868	0.387868	
1543000	0.118577	1	0.369389	0.369389	0.369389	0.369389	
1544000	0.118577	2	0.319207	0.319207	0.319207	0.505388	
1545000	0.118577	2	0.285499	0.285499	0.285499	0.470228	
1546000	0.118577	1	0.352949	0.352949	0.352949	0.352949	
1547000	0.118577	1	0.351459	0.351459	0.351459	0.351459	
1548000	0.118577	2	0.319522	0.319522	0.319522	0.473508	
1549000	0.118577	1	0.371364	0.371364	0.371364	0.371364	
1550000	0.118577	2	0.444378	0.233989	0.233989	0.444378	
1551000	0.118577	1	0.352470	0.352470	0.352470	0.352470	
1552000	0.118577	1	0.366626	0.366626	0.366626	0.366626	
1553000	0.118577	1	0.363362	0.363362	0.363362	0.363362	
1554000	0.118577	1	0.312238	0.312238	0.312238	0.312238	
1555000	0.118577	1	0.357132	0.357132	0.357132	0.357132	
1556000	0.118577	1	0.361982	0.361982	0.361982	0.361982	
1557000	0.118577	1	0.369785	0.369785	0.369785	0.369785	
1558000	0.118577	1	0.357406	0.357406	0.357406	0.357406	
1559000	0.118577	1	0.377504	0.377504	0.377504	0.377504	
1560000	0.118577	1	0.345953	0.345953	0.345953	0.345953	
1561000	0.118577	1	0.321787	0.321787	0.321787	0.321787	
1562000	0.118577	1	0.372696	0.372696	0.372696	0.372696	
1563000	0.118577	2	0.324496	0.324496	0.324496	0.356557	
1564000	0.118577	1	0.362580	0.362580	0.362580	0.362580	
1565000	0.118577	1	0.389029	0.389029	0.389029	0.389029	
1566000	0.118577	1	0.333093	0.333093	0.333093	0.333093	
1567000	0.118577	1	0.403932	0.403932	0.403932	0.403932	
1568000	0.118577	1	0.339665	0.339665	0.339665	0.339665	
1569000	0.118577	1	0.353729	0.353729	0.353729	0.353729	
1570000	0.118577	1	0.380022	0.380022	0.380022	0.380022	
1571000	0.118577	2	0.298246	0.298246	0.298246	0.536525	
1572000	0.118577	1	0.359557	0.359557	0.359557	0.359557	
1573000	0.118577	2	0.315751	0.315751	0.315751	0.415578	
1574000	0.118577	1	0.360068	0.360068	0.360068	0.360068	
1575000	0.118577	1	0.323884	0.323884	0.323884	0.323884	
1576000	0.118577	1	0.357428	0.357428	0.357428	0.357428	
1577000	0.118577	1	0.280691	0.280691	0.280691	0.280691	
1578000	0.118577	1	0.336928	0.336928	0.336928	0.336928	
1579000	0.118577	1	0.365661	0.365661	0.365661	0.365661	
1580000	0.118577	1	0.368615	0.368615	0.368615	0.368615	
1581000	0.118577	1	0.386507	0.386507	0.386507	0.386507	
1582000	0.118577	1	0.364373	0.364373	0.364373	0.364373	
1583000	0.118577	1	0.337484	0.337484	0.337484	0.337484	
1584000	0.118577	1	0.365686	0.365686	0.365686	0.365686	
1585000	0.118577	2	0.309822	0.309822	0.309822	0.376739	
1586000	0.118577	1	0.333914	0.333914	0.333914	0.333914	
1587000	0.118577	1	0.365654	0.365654	0.365654	0.365654	
1588000	0.118577	1	0.372533	0.372533	0.372533	0.372533	
1589000	0.118577	1	0.360490	0.360490	0.360490	0.360490	
1590000	0.118577	1	0.384751	0.384751	0.384751	0.384751	
1591000	0.118577	1	0.303876	0.303876	0.303876	0.303876	
1592000	0.118577	1	0.371939	0.371939	0.371939	0.371939	
1593000	0.118577	2	0.293632	0.293632	0.293632	0.540431	
1594000	0.118577	2	0.348661	0.348661	0.348661	0.456793	
1595000	0.118577	1	0.367517	0.367517	0.367517	0.367517	
1596000	0.118577	1	0.396202	0.396202	0.396202	0.396202	
1597000	0.118577	1	0.369773	0.369773	0.369773	0.369773	
1598000	0.118577	1	0.391218	0.391218	0.391218	0.391218	
1599000	0.118577	1	0.342049	0.342049	0.342049	0.342049	
1600000	0.118577	1	0.344632	0.344632	0.344632	0.344632	
1601000	0.118577	2	0.365475	0.306044	0.365475	0.365475	
1602000	0.118577	1	0.382608	0.382608	0.382608	0.382608	
1603000	0.118577	1	0.369128	0.369128	0.369128	0.369128	
1604000	0.118577	1	0.339951	0.339951	0.339951	0.339951	
1605000	0.118577	1	0.327980	0.327980	0.327980	0.327980	
1606000	0.118577	2	0.287833	0.287833	0.287833	0.608078	
1607000	0.118577	1	0.371098	0.371098	0.371098	0.371098	
1608000	0.118577	2	0.391247	0.327082	0.391247	0.391247	
1609000	0.118577	1	0.345314	0.345314	0.345314	0.345314	
1610000	0.118577	1	0.351262	0.351262	0.351262	0.351262	
1611000	0.118577	2	0.351942	0.351942	0.351942	0.463397	
1612000	0.118577	1	0.400717	0.400717	0.400717	0.400717	
1613000	0.118577	1	0.337087	0.337087	0.337087	0.337087	
1614000	0.118577	1	0.356858	0.356858	0.356858	0.356858	
1615000	0.118577	1	0.396724	0.396724	0.396724	0.396724	
1616000	0.118577	1	0.344832	0.344832	0.344832	0.344832	
1617000	0.118577	1	0.402415	0.402415	0.402415	0.402415	
1618000	0.118577	1	0.337264	0.337264	0.337264	0.337264	
1619000	0.118577	1	0.371649	0.371649	0.371649	0.371649	
1620000	0.118577	1	0.375251	0.375251	0.375251	0.375251	
1621000	0.118577	1	0.375646	0.375646	0.375646	0.375646	
1622000	0.118577	1	0.336702	0.336702	0.336702	0.336702	
1623000	0.118577	1	0.343608	0.343608	0.343608	0.343608	
1624000	0.118577	1	0.332841	0.332841	0.332841	0.332841	
1625000	0.118577	1	0.355505	0.355505	0.355505	0.355505	
1626000	0.118577	1	0.387172	0.387172	0.387172	0.387172	
1627000	0.118577	1	0.356455	0.356455	0.356455	0.356455	
1628000	0.118577	2	0.301805	0.301805	0.301805	0.403815	
1629000	0.118577	2	0.376595	0.376595	0.279444	0.376595	
1630000	0.118577	1	0.397252	0.397252	0.397252	0.397252	
1631000	0.118577	2	0.380770	0.380770	0.380770	0.844789	
1632000	0.118577	2	0.317477	0.448095	0.317477	0.448095	
1633000	0.118577	1	0.325749	0.325749	0.325749	0.325749	
1634000	0.118577	2	0.289447	0.289447	0.289447	0.505134	
1635000	0.118577	1	0.352601	0.352601	0.352601	0.352601	
1636000	0.118577	1	0.356800	0.356800	0.356800	0.356800	
1637000	0.118577	1	0.358124	0.358124	0.358124	0.358124	
1638000	0.118577	2	0.377035	0.377035	0.377035	0.524508	
1639000	0.118577	1	0.378020	0.378020	0.378020	0.378020	
1640000	0.118577	1	0.341983	0.341983	0.341983	0.341983	
1641000	0.118577	1	0.332507	0.332507	0.332507	0.332507	
1642000	0.118577	1	0.346526	0.346526	0.346526	0.346526	
1643000	0.118577	1	0.308645	0.308645	0.308645	0.308645	
1644000	0.118577	1	0.385745	0.385745	0.385745	0.385745	
1645000	0.118577	2	0.312732	0.312732	0.312732	0.416029	
1646000	0.118577	1	0.353227	0.353227	0.353227	0.353227	
1647000	0.118577	1	0.366896	0.366896	0.366896	0.366896	
1648000	0.118577	2	0.275511	0.449137	0.275511	0.449137	
1649000	0.118577	1	0.363500	0.363500	0.363500	0.363500	
1650000	0.118577	1	0.368040	0.368040	0.368040	0.368040	
1651000	0.118577	1	0.355077	0.355077	0.355077	0.355077	
1652000	0.118577	1	0.339693	0.339693	0.339693	0.339693	
1653000	0.118577	1	0.312472	0.312472	0.312472	0.312472	
1654000	0.118577	1	0.378327	0.378327	0.378327	0.378327	
1655000	0.118577	1	0.381799	0.381799	0.381799	0.381799	
1656000	0.118577	1	0.408440	0.408440	0.408440	0.408440	
1657000	0.118577	1	0.309174	0.309174	0.309174	0.309174	
1658000	0.118577	1	0.322068	0.322068	0.322068	0.322068	
1659000	0.118577	1	0.373849	0.373849	0.373849	0.373849	
1660000	0.118577	2	0.311618	0.311618	0.311618	0.416710	
1661000	0.118577	1	0.363164	0.363164	0.363164	0.363164	
1662000	0.118577	1	0.367931	0.367931	0.367931	0.367931	
1663000	0.118577	2	0.339821	0.334003	0.334003	0.339821	
1664000	0.118577	1	0.389592	0.389592	0.389592	0.389592	
1665000	0.118577	1	0.351597	0.351597	0.351597	0.351597	
1666000	0.118577	1	0.353612	0.353612	0.353612	0.353612	
1667000	0.118577	1	0.314351	0.314351	0.314351	0.314351	
1668000	0.118577	2	0.345801	0.345801	0.357766	0.345801	
1669000	0.118577	1	0.346357	0.346357	0.346357	0.346357	
1670000	0.118577	1	0.341427	0.341427	0.341427	0.341427	
1671000	0.118577	1	0.318156	0.318156	0.318156	0.318156	
1672000	0.118577	2	0.322355	0.322355	0.322355	0.503841	
1673000	0.118577	1	0.355619	0.355619	0.355619	0.355619	
1674000	0.118577	1	0.318103	0.318103	0.318103	0.318103	
1675000	0.118577	1	0.376117	0.376117	0.376117	0.376117	
1676000	0.118577	1	0.362371	0.362371	0.362371	0.362371	
1677000	0.118577	1	0.349699	0.349699	0.349699	0.349699	
1678000	0.118577	1	0.399386	0.399386	0.399386	0.399386	
1679000	0.118577	1	0.345098	0.345098	0.345098	0.345098	
1680000	0.118577	1	0.312635	0.312635	0.312635	0.312635	
1681000	0.118577	2	0.380499	0.380499	0.399191	0.399191	
1682000	0.118577	2	0.403977	0.403977	0.403977	0.649405	
1683000	0.118577	1	0.333299	0.333299	0.333299	0.333299	
1684000	0.118577	1	0.388067	0.388067	0.388067	0.388067	
1685000	0.118577	1	0.337400	0.337400	0.337400	0.337400	
1686000	0.118577	1	0.348851	0.348851	0.348851	0.348851	
1687000	0.118577	2	0.290784	0.363435	0.290784	0.363435	
1688000	0.118577	2	0.350723	0.350723	0.350723	0.494243	
1689000	0.118577	1	0.340315	0.340315	0.340315	0.340315	
1690000	0.118577	1	0.349816	0.349816	0.349816	0.349816	
1691000	0.118577	1	0.355797	0.355797	0.355797	0.355797	
1692000	0.118577	1	0.355251	0.355251	0.355251	0.355251	
1693000	0.118577	1	0.412362	0.412362	0.412362	0.412362	
1694000	0.118577	1	0.330183	0.330183	0.330183	0.330183	
1695000	0.118577	2	0.353724	0.353724	0.353724	0.545706	
1696000	0.118577	1	0.342994	0.342994	0.342994	0.342994	
1697000	0.118577	1	0.349578	0.349578	0.349578	0.349578	
1698000	0.118577	1	0.356564	0.356564	0.356564	0.356564	
1699000	0.118577	2	0.326534	0.449147	0.326534	0.449147	
1700000	0.118577	1	0.359702	0.359702	0.359702	0.359702	
1701000	0.118577	1	0.350032	0.350032	0.350032	0.350032	
1702000	0.118577	1	0.309487	0.309487	0.309487	0.309487	
1703000	0.118577	1	0.378866	0.378866	0.378866	0.378866	
1704000	0.118577	1	0.357827	0.357827	0.357827	0.357827	
1705000	0.118577	1	0.337991	0.337991	0.337991	0.337991	
1706000	0.118577	1	0.326917	0.326917	0.326917	0.326917	
1707000	0.118577	1	0.320153	0.320153	0.320153	0.320153	
1708000	0.118577	1	0.334009	0.334009	0.334009	0.334009	
1709000	0.118577	1	0.339784	0.339784	0.339784	0.339784	
1710000	0.118577	1	0.322147	0.322147	0.322147	0.322147	
1711000	0.118577	1	0.373080	0.373080	0.373080	0.373080	
1712000	0.118577	1	0.354797	0.354797	0.354797	0.354797	
1713000	0.118577	1	0.346946	0.346946	0.346946	0.346946	
1714000	0.118577	1	0.332115	0.332115	0.332115	0.332115	
1715000	0.118577	2	0.336116	0.336116	0.336116	0.442656	
1716000	0.118577	1	0.331133	0.331133	0.331133	0.331133	
1717000	0.118577	1	0.358738	0.358738	0.358738	0.358738	
1718000	0.118577	1	0.364625	0.364625	0.364625	0.364625	
1719000	0.118577	1	0.336162	0.336162	0.336162	0.336162	
1720000	0.118577	2	0.323981	0.323981	0.323981	0.634666	
1721000	0.118577	2	0.384693	0.308137	0.308137	0.308137	
1722000	0.118577	1	0.374316	0.374316	0.374316	0.374316	
1723000	0.118577	1	0.367505	0.367505	0.367505	0.367505	
1724000	0.118577	1	0.349665	0.349665	0.349665	0.349665	
1725000	0.118577	1	0.343748	0.343748	0.343748	0.343748	
1726000	0.118577	2	0.344092	0.344092	0.344092	0.544553	
1727000	0.118577	1	0.367493	0.367493	0.367493	0.367493	
1728000	0.118577	1	0.338029	0.338029	0.338029	0.338029	
1729000	0.118577	1	0.342976	0.342976	0.342976	0.342976	
1730000	0.118577	2	0.201327	0.355313	0.355313	0.355313	
1731000	0.118577	1	0.319707	0.319707	0.319707	0.319707	
1732000	0.118577	1	0.318931	0.318931	0.318931	0.318931	
1733000	0.118577	2	0.275994	0.275994	0.275994	0.487943	
1734000	0.118577	2	0.310593	0.310593	0.310593	0.533939	
1735000	0.118577	1	0.355479	0.355479	0.355479	0.355479	
1736000	0.118577	2	0.362227	0.303962	0.303962	0.362227	
1737000	0.118577	1	0.366660	0.366660	0.366660	0.366660	
1738000	0.118577	1	0.384868	0.384868	0.384868	0.384868	
1739000	0.118577	1	0.347726	0.347726	0.347726	0.347726	
1740000	0.118577	1	0.321504	0.321504	0.321504	0.321504	
1741000	0.118577	1	0.390026	0.390026	0.390026	0.390026	
1742000	0.118577	1	0.372794	0.372794	0.372794	0.372794	
1743000	0.118577	1	0.375219	0.375219	0.375219	0.375219	
1744000	0.118577	2	0.344260	0.340820	0.340820	0.344260	
1745000	0.118577	1	0.326225	0.326225	0.326225	0.326225	
1746000	0.118577	2	0.326263	0.326263	0.326263	0.616880	
1747000	0.118577	1	0.363592	0.363592	0.363592	0.363592	
1748000	0.118577	2	0.313824	0.313824	0.313824	0.472166	
1749000	0.118577	1	0.350727	0.350727	0.350727	0.350727	
1750000	0.118577	1	0.359879	0.359879	0.359879	0.359879	
1751000	0.118577	1	0.352221	0.352221	0.352221	0.352221	
1752000	0.118577	1	0.291788	0.291788	0.291788	0.291788	
1753000	0.118577	1	0.361361	0.361361	0.361361	0.361361	
1754000	0.118577	1	0.381004	0.381004	0.381004	0.381004	
1755000	0.118577	1	0.363116	0.363116	0.363116	0.363116	
1756000	0.118577	1	0.319317	0.319317	0.319317	0.319317	
1757000	0.118577	2	0.307654	0.307654	0.307654	0.397092	
1758000	0.118577	1	0.338797	0.338797	0.338797	0.338797	
1759000	0.118577	2	0.289768	0.289768	0.289768	0.633617	
1760000	0.118577	1	0.325152	0.325152	0.325152	0.325152	
1761000	0.118577	2	0.350617	0.350617	0.350617	0.890076	
1762000	0.118577	1	0.403423	0.403423	0.403423	0.403423	
1763000	0.118577	2	0.335939	0.320351	0.320351	0.335939	
1764000	0.118577	1	0.374632	0.374632	0.374632	0.374632	
1765000	0.118577	1	0.411844	0.411844	0.411844	0.411844	
1766000	0.118577	1	0.318900	0.318900	0.318900	0.318900	
1767000	0.118577	1	0.358395	0.358395	0.358395	0.358395	
1768000	0.118577	2	0.320320	0.320320	0.320320	0.594064	
1769000	0.118577	1	0.361497	0.361497	0.361497	0.361497	
1770000	0.118577	2	0.365193	0.365193	0.365193	0.617875	
1771000	0.118577	1	0.417889	0.417889	0.417889	0.417889	
1772000	0.118577	1	0.409383	0.409383	0.409383	0.409383	
1773000	0.118577	1	0.356517	0.356517	0.356517	0.356517	
1774000	0.118577	1	0.365866	0.365866	0.365866	0.365866	
1775000	0.118577	1	0.379331	0.379331	0.379331	0.379331	
1776000	0.118577	2	0.300070	0.300070	0.300070	0.527166	
1777000	0.118577	1	0.361828	0.361828	0.361828	0.361828	
1778000	0.118577	1	0.341993	0.341993	0.341993	0.341993	
1779000	0.118577	1	0.304962	0.304962	0.304962	0.304962	
1780000	0.118577	1	0.282124	0.282124	0.282124	0.282124	
1781000	0.118577	1	0.316148	0.316148	0.316148	0.316148	
1782000	0.118577	1	0.361456	0.361456	0.361456	0.361456	
1783000	0.118577	1	0.366233	0.366233	0.366233	0.366233	
1784000	0.118577	1	0.369324	0.369324	0.369324	0.369324	
1785000	0.118577	2	0.283034	0.283034	0.283034	0.752379	
1786000	0.118577	1	0.318612	0.318612	0.318612	0.318612	
1787000	0.118577	1	0.382795	0.382795	0.382795	0.382795	
1788000	0.118577	1	0.427370	0.427370	0.427370	0.427370	
1789000	0.118577	1	0.387036	0.387036	0.387036	0.387036	
1790000	0.118577	1	0.318720	0.318720	0.318720	0.318720	
1791000	0.118577	1	0.369638	0.369638	0.369638	0.369638	
1792000	0.118577	1	0.369558	0.369558	0.369558	0.369558	
1793000	0.118577	1	0.384234	0.384234	0.384234	0.384234	
1794000	0.118577	1	0.356708	0.356708	0.356708	0.356708	
1795000	0.118577	1	0.348284	0.348284	0.348284	0.348284	
1796000	0.118577	1	0.364870	0.364870	0.364870	0.364870	
1797000	0.118577	1	0.362656	0.362656	0.362656	0.362656	
1798000	0.118577	1	0.366118	0.366118	0.366118	0.366118	
1799000	0.118577	1	0.396054	0.396054	0.396054	0.396054	
1800000	0.118577	1	0.403383	0.403383	0.403383	0.403383	
