Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	
39000	27.685548	1	0.929533	0.929533	0.929533	0.929533	
40000	27.685548	1	0.873824	0.873824	0.873824	0.873824	
41000	27.685548	1	0.930363	0.930363	0.930363	0.930363	
42000	27.685548	1	0.799682	0.799682	0.799682	0.799682	
43000	27.685548	1	0.940807	0.940807	0.940807	0.940807	
44000	27.685548	1	0.848615	0.848615	0.848615	0.848615	
45000	27.685548	1	0.877893	0.877893	0.877893	0.877893	
46000	27.685548	1	0.887988	0.887988	0.887988	0.887988	
47000	27.685548	1	0.920703	0.920703	0.920703	0.920703	
48000	27.685548	1	0.861572	0.861572	0.861572	0.861572	
49000	27.685548	1	1.028974	1.028974	1.028974	1.028974	
50000	27.685548	1	0.823507	0.823507	0.823507	0.823507	
51000	27.685548	1	0.922810	0.922810	0.922810	0.922810	
52000	27.685548	1	0.869184	0.869184	0.869184	0.869184	
53000	27.685548	1	0.998663	0.998663	0.998663	0.998663	
54000	27.685548	1	1.086566	1.086566	1.086566	1.086566	
55000	27.685548	1	1.025775	1.025775	1.025775	1.025775	
56000	27.685548	1	0.932452	0.932452	0.932452	0.932452	
57000	27.685548	1	0.853866	0.853866	0.853866	0.853866	
58000	27.685548	1	0.906080	0.906080	0.906080	0.906080	
59000	27.685548	1	0.931044	0.931044	0.931044	0.931044	
60000	27.685548	1	0.983943	0.983943	0.983943	0.983943	
61000	27.685548	1	0.938853	0.938853	0.938853	0.938853	
62000	27.685548	1	0.961950	0.961950	0.961950	0.961950	
63000	27.685548	1	0.882810	0.882810	0.882810	0.882810	
64000	27.685548	1	0.859857	0.859857	0.859857	0.859857	
65000	27.685548	1	0.906498	0.906498	0.906498	0.906498	
66000	27.685548	1	0.885933	0.885933	0.885933	0.885933	
67000	27.685548	1	0.852074	0.852074	0.852074	0.852074	
68000	27.685548	1	0.929862	0.929862	0.929862	0.929862	
69000	27.685548	1	0.935188	0.935188	0.935188	0.935188	
70000	27.685548	1	0.948555	0.948555	0.948555	0.948555	
71000	27.685548	1	0.910000	0.910000	0.910000	0.910000	
72000	27.685548	2	8.485834	0.839687	0.839687	0.839687	
73000	27.685548	1	0.967655	0.967655	0.967655	0.967655	
74000	27.685548	1	0.924585	0.924585	0.924585	0.924585	
75000	27.685548	1	0.892677	0.892677	0.892677	0.892677	
76000	27.685548	1	0.985274	0.985274	0.985274	0.985274	
77000	27.685548	1	0.857180	0.857180	0.857180	0.857180	
78000	27.685548	1	0.944765	0.944765	0.944765	0.944765	
79000	27.685548	1	0.860311	0.860311	0.860311	0.860311	
80000	27.685548	1	0.962837	0.962837	0.962837	0.962837	
81000	27.685548	1	0.906868	0.906868	0.906868	0.906868	
82000	27.685548	1	1.009871	1.009871	1.009871	1.009871	
83000	27.685548	1	0.901323	0.901323	0.901323	0.901323	
84000	27.685548	1	0.860001	0.860001	0.860001	0.860001	
85000	27.685548	1	0.978769	0.978769	0.978769	0.978769	
86000	27.685548	1	0.849258	0.849258	0.849258	0.849258	
87000	27.685548	1	0.917441	0.917441	0.917441	0.917441	
88000	27.685548	1	0.871477	0.871477	0.871477	0.871477	
89000	27.685548	1	0.889861	0.889861	0.889861	0.889861	
90000	27.685548	1	0.853186	0.853186	0.853186	0.853186	
91000	27.685548	1	0.898135	0.898135	0.898135	0.898135	
92000	27.685548	1	0.806130	0.806130	0.806130	0.806130	
93000	27.685548	1	0.877055	0.877055	0.877055	0.877055	
94000	27.685548	1	1.042866	1.042866	1.042866	1.042866	
95000	27.685548	1	0.968256	0.968256	0.968256	0.968256	
96000	27.685548	1	0.837254	0.837254	0.837254	0.837254	
97000	27.685548	1	0.887376	0.887376	0.887376	0.887376	
98000	27.685548	1	0.970923	0.970923	0.970923	0.970923	
99000	27.685548	1	0.882128	0.882128	0.882128	0.882128	
100000	27.685548	1	0.911829	0.911829	0.911829	0.911829	
101000	27.685548	1	0.876951	0.876951	0.876951	0.876951	
102000	27.685548	1	0.893723	0.893723	0.893723	0.893723	
103000	27.685548	1	0.839988	0.839988	0.839988	0.839988	
104000	27.685548	1	0.838321	0.838321	0.838321	0.838321	
105000	27.685548	1	0.918504	0.918504	0.918504	0.918504	
106000	27.685548	1	0.931793	0.931793	0.931793	0.931793	
107000	27.685548	1	0.949183	0.949183	0.949183	0.949183	
108000	27.685548	1	0.994196	0.994196	0.994196	0.994196	
109000	27.685548	1	0.919602	0.919602	0.919602	0.919602	
110000	27.685548	1	0.924808	0.924808	0.924808	0.924808	
111000	27.685548	1	0.808554	0.808554	0.808554	0.808554	
112000	27.685548	1	0.907051	0.907051	0.907051	0.907051	
113000	27.685548	1	0.879888	0.879888	0.879888	0.879888	
114000	27.685548	1	0.865491	0.865491	0.865491	0.865491	
115000	27.685548	1	0.953428	0.953428	0.953428	0.953428	
116000	27.685548	1	1.011991	1.011991	1.011991	1.011991	
117000	27.685548	1	0.829098	0.829098	0.829098	0.829098	
118000	27.685548	1	0.827217	0.827217	0.827217	0.827217	
119000	27.685548	1	0.786178	0.786178	0.786178	0.786178	
120000	27.685548	1	0.892758	0.892758	0.892758	0.892758	
121000	27.685548	1	0.904743	0.904743	0.904743	0.904743	
122000	27.685548	1	0.828784	0.828784	0.828784	0.828784	
123000	27.685548	1	1.003284	1.003284	1.003284	1.003284	
124000	27.685548	1	0.948124	0.948124	0.948124	0.948124	
125000	27.685548	1	0.904532	0.904532	0.904532	0.904532	
126000	27.685548	1	0.888398	0.888398	0.888398	0.888398	
127000	27.685548	1	0.994791	0.994791	0.994791	0.994791	
128000	27.685548	1	0.973351	0.973351	0.973351	0.973351	
129000	27.685548	1	0.900710	0.900710	0.900710	0.900710	
130000	27.685548	1	0.936796	0.936796	0.936796	0.936796	
131000	27.685548	1	0.877584	0.877584	0.877584	0.877584	
132000	27.685548	1	0.847110	0.847110	0.847110	0.847110	
133000	27.685548	1	0.829046	0.829046	0.829046	0.829046	
134000	27.685548	1	0.912767	0.912767	0.912767	0.912767	
135000	27.685548	1	0.889363	0.889363	0.889363	0.889363	
136000	27.685548	1	0.856704	0.856704	0.856704	0.856704	
137000	27.685548	1	0.768610	0.768610	0.768610	0.768610	
138000	27.685548	1	0.971113	0.971113	0.971113	0.971113	
139000	27.685548	1	0.821802	0.821802	0.821802	0.821802	
140000	27.685548	1	0.949328	0.949328	0.949328	0.949328	
141000	27.685548	1	0.923729	0.923729	0.923729	0.923729	
142000	27.685548	1	0.861160	0.861160	0.861160	0.861160	
143000	27.685548	1	0.949171	0.949171	0.949171	0.949171	
144000	27.685548	1	0.848823	0.848823	0.848823	0.848823	
145000	27.685548	1	0.817713	0.817713	0.817713	0.817713	
146000	27.685548	1	0.822440	0.822440	0.822440	0.822440	
147000	27.685548	1	0.931784	0.931784	0.931784	0.931784	
148000	27.685548	1	0.837435	0.837435	0.837435	0.837435	
149000	27.685548	1	0.918511	0.918511	0.918511	0.918511	
150000	27.685548	1	0.897580	0.897580	0.897580	0.897580	
151000	27.685548	1	0.932376	0.932376	0.932376	0.932376	
152000	27.685548	1	0.969673	0.969673	0.969673	0.969673	
153000	27.685548	1	0.905181	0.905181	0.905181	0.905181	
154000	27.685548	1	0.980781	0.980781	0.980781	0.980781	
155000	27.685548	1	0.901996	0.901996	0.901996	0.901996	
156000	27.685548	1	0.925806	0.925806	0.925806	0.925806	
157000	27.685548	1	0.935482	0.935482	0.935482	0.935482	
158000	27.685548	1	0.846376	0.846376	0.846376	0.846376	
159000	27.685548	1	0.863620	0.863620	0.863620	0.863620	
160000	27.685548	1	0.973309	0.973309	0.973309	0.973309	
161000	27.685548	1	0.834947	0.834947	0.834947	0.834947	
162000	27.685548	1	0.932651	0.932651	0.932651	0.932651	
163000	27.685548	1	0.934410	0.934410	0.934410	0.934410	
164000	27.685548	1	1.025172	1.025172	1.025172	1.025172	
165000	27.685548	1	0.909214	0.909214	0.909214	0.909214	
166000	27.685548	1	0.927853	0.927853	0.927853	0.927853	
167000	27.685548	1	0.928175	0.928175	0.928175	0.928175	
168000	27.685548	1	0.945683	0.945683	0.945683	0.945683	
169000	27.685548	1	0.931910	0.931910	0.931910	0.931910	
170000	27.685548	1	0.980082	0.980082	0.980082	0.980082	
171000	27.685548	1	0.808213	0.808213	0.808213	0.808213	
172000	27.685548	1	0.937369	0.937369	0.937369	0.937369	
173000	27.685548	1	0.775814	0.775814	0.775814	0.775814	
174000	27.685548	1	0.896806	0.896806	0.896806	0.896806	
175000	27.685548	1	0.802398	0.802398	0.802398	0.802398	
176000	27.685548	1	0.900239	0.900239	0.900239	0.900239	
177000	27.685548	1	1.003052	1.003052	1.003052	1.003052	
178000	27.685548	1	0.993586	0.993586	0.993586	0.993586	
179000	27.685548	1	0.945225	0.945225	0.945225	0.945225	
180000	27.685548	1	0.836019	0.836019	0.836019	0.836019	
181000	27.685548	1	0.857112	0.857112	0.857112	0.857112	
182000	27.685548	1	0.936971	0.936971	0.936971	0.936971	
183000	27.685548	1	0.862879	0.862879	0.862879	0.862879	
184000	27.685548	1	0.863438	0.863438	0.863438	0.863438	
185000	27.685548	1	0.951647	0.951647	0.951647	0.951647	
186000	27.685548	1	0.902036	0.902036	0.902036	0.902036	
187000	27.685548	1	0.885250	0.885250	0.885250	0.885250	
188000	27.685548	1	0.914816	0.914816	0.914816	0.914816	
189000	27.685548	1	0.876110	0.876110	0.876110	0.876110	
190000	27.685548	1	0.864023	0.864023	0.864023	0.864023	
191000	27.685548	1	0.953922	0.953922	0.953922	0.953922	
192000	27.685548	1	0.832946	0.832946	0.832946	0.832946	
193000	27.685548	1	0.871260	0.871260	0.871260	0.871260	
194000	27.685548	1	0.870948	0.870948	0.870948	0.870948	
195000	27.685548	1	0.887749	0.887749	0.887749	0.887749	
196000	27.685548	1	0.864674	0.864674	0.864674	0.864674	
197000	27.685548	1	0.868522	0.868522	0.868522	0.868522	
198000	27.685548	1	0.912320	0.912320	0.912320	0.912320	
199000	27.685548	1	0.955162	0.955162	0.955162	0.955162	
200000	27.685548	1	0.934251	0.934251	0.934251	0.934251	
201000	27.685548	1	0.875488	0.875488	0.875488	0.875488	
202000	27.685548	1	0.825817	0.825817	0.825817	0.825817	
203000	27.685548	1	0.910484	0.910484	0.910484	0.910484	
204000	27.685548	1	0.920614	0.920614	0.920614	0.920614	
205000	27.685548	1	0.826999	0.826999	0.826999	0.826999	
206000	27.685548	1	0.856588	0.856588	0.856588	0.856588	
207000	27.685548	1	0.876753	0.876753	0.876753	0.876753	
208000	27.685548	1	0.838851	0.838851	0.838851	0.838851	
209000	27.685548	1	0.909773	0.909773	0.909773	0.909773	
210000	27.685548	1	0.919782	0.919782	0.919782	0.919782	
211000	27.685548	1	0.850676	0.850676	0.850676	0.850676	
212000	27.685548	1	0.878326	0.878326	0.878326	0.878326	
213000	27.685548	1	0.920135	0.920135	0.920135	0.920135	
214000	27.685548	1	0.889884	0.889884	0.889884	0.889884	
215000	27.685548	1	0.903979	0.903979	0.903979	0.903979	
216000	27.685548	1	0.890950	0.890950	0.890950	0.890950	
217000	27.685548	1	0.814673	0.814673	0.814673	0.814673	
218000	27.685548	1	0.848237	0.848237	0.848237	0.848237	
219000	27.685548	1	0.884876	0.884876	0.884876	0.884876	
220000	27.685548	1	0.937609	0.937609	0.937609	0.937609	
221000	27.685548	1	0.921892	0.921892	0.921892	0.921892	
222000	27.685548	1	0.910363	0.910363	0.910363	0.910363	
223000	27.685548	1	0.862731	0.862731	0.862731	0.862731	
224000	27.685548	1	0.941003	0.941003	0.941003	0.941003	
225000	27.685548	1	0.791431	0.791431	0.791431	0.791431	
226000	27.685548	1	0.880641	0.880641	0.880641	0.880641	
227000	27.685548	1	0.835466	0.835466	0.835466	0.835466	
228000	27.685548	1	0.882488	0.882488	0.882488	0.882488	
229000	27.685548	1	0.894974	0.894974	0.894974	0.894974	
230000	27.685548	1	0.874258	0.874258	0.874258	0.874258	
231000	27.685548	1	0.859695	0.859695	0.859695	0.859695	
232000	27.685548	1	0.924422	0.924422	0.924422	0.924422	
233000	27.685548	1	0.842436	0.842436	0.842436	0.842436	
234000	27.685548	1	0.903905	0.903905	0.903905	0.903905	
235000	27.685548	1	0.932102	0.932102	0.932102	0.932102	
236000	27.685548	1	0.973786	0.973786	0.973786	0.973786	
237000	27.685548	1	0.863419	0.863419	0.863419	0.863419	
238000	27.685548	1	0.901991	0.901991	0.901991	0.901991	
239000	27.685548	1	0.974178	0.974178	0.974178	0.974178	
240000	27.685548	1	0.943252	0.943252	0.943252	0.943252	
241000	27.685548	1	0.872235	0.872235	0.872235	0.872235	
242000	27.685548	1	0.940879	0.940879	0.940879	0.940879	
243000	27.685548	1	0.970278	0.970278	0.970278	0.970278	
244000	27.685548	1	0.906049	0.906049	0.906049	0.906049	
245000	27.685548	1	0.974543	0.974543	0.974543	0.974543	
246000	27.685548	1	0.828517	0.828517	0.828517	0.828517	
247000	27.685548	1	0.879581	0.879581	0.879581	0.879581	
248000	27.685548	1	0.980398	0.980398	0.980398	0.980398	
249000	27.685548	1	0.929059	0.929059	0.929059	0.929059	
250000	27.685548	1	0.985048	0.985048	0.985048	0.985048	
251000	27.685548	1	0.931357	0.931357	0.931357	0.931357	
252000	27.685548	1	0.920478	0.920478	0.920478	0.920478	
253000	27.685548	1	0.877182	0.877182	0.877182	0.877182	
254000	27.685548	1	0.778883	0.778883	0.778883	0.778883	
255000	27.685548	1	0.849816	0.849816	0.849816	0.849816	
256000	27.685548	1	0.823652	0.823652	0.823652	0.823652	
257000	27.685548	1	0.941881	0.941881	0.941881	0.941881	
258000	27.685548	1	0.898426	0.898426	0.898426	0.898426	
259000	27.685548	1	0.969413	0.969413	0.969413	0.969413	
260000	27.685548	1	0.940421	0.940421	0.940421	0.940421	
261000	27.685548	1	0.939326	0.939326	0.939326	0.939326	
262000	27.685548	1	0.879096	0.879096	0.879096	0.879096	
263000	27.685548	1	0.987207	0.987207	0.987207	0.987207	
264000	27.685548	1	0.897894	0.897894	0.897894	0.897894	
265000	27.685548	1	0.955387	0.955387	0.955387	0.955387	
266000	27.685548	1	0.868524	0.868524	0.868524	0.868524	
267000	27.685548	1	0.885645	0.885645	0.885645	0.885645	
268000	27.685548	1	0.874573	0.874573	0.874573	0.874573	
269000	27.685548	1	1.090134	1.090134	1.090134	1.090134	
270000	27.685548	1	0.818275	0.818275	0.818275	0.818275	
271000	27.685548	1	0.822065	0.822065	0.822065	0.822065	
272000	27.685548	1	0.837358	0.837358	0.837358	0.837358	
273000	27.685548	1	0.923475	0.923475	0.923475	0.923475	
274000	27.685548	1	0.843860	0.843860	0.843860	0.843860	
275000	27.685548	1	0.835910	0.835910	0.835910	0.835910	
276000	27.685548	1	0.845118	0.845118	0.845118	0.845118	
277000	27.685548	1	0.891003	0.891003	0.891003	0.891003	
278000	27.685548	1	0.863726	0.863726	0.863726	0.863726	
279000	27.685548	1	0.826634	0.826634	0.826634	0.826634	
280000	27.685548	1	0.875616	0.875616	0.875616	0.875616	
281000	27.685548	1	0.995101	0.995101	0.995101	0.995101	
282000	27.685548	1	0.891186	0.891186	0.891186	0.891186	
283000	27.685548	1	0.943423	0.943423	0.943423	0.943423	
284000	27.685548	1	0.869108	0.869108	0.869108	0.869108	
285000	27.685548	1	0.901809	0.901809	0.901809	0.901809	
286000	27.685548	1	0.850707	0.850707	0.850707	0.850707	
287000	27.685548	1	0.884049	0.884049	0.884049	0.884049	
288000	27.685548	1	0.852577	0.852577	0.852577	0.852577	
289000	27.685548	1	0.838809	0.838809	0.838809	0.838809	
290000	27.685548	1	0.892518	0.892518	0.892518	0.892518	
291000	27.685548	1	0.943697	0.943697	0.943697	0.943697	
292000	27.685548	1	0.846805	0.846805	0.846805	0.846805	
293000	27.685548	1	0.882512	0.882512	0.882512	0.882512	
294000	27.685548	1	0.851358	0.851358	0.851358	0.851358	
295000	27.685548	1	0.931216	0.931216	0.931216	0.931216	
296000	27.685548	1	0.906605	0.906605	0.906605	0.906605	
297000	27.685548	1	0.950803	0.950803	0.950803	0.950803	
298000	27.685548	1	0.853596	0.853596	0.853596	0.853596	
299000	27.685548	1	0.960061	0.960061	0.960061	0.960061	
300000	27.685548	1	0.900698	0.900698	0.900698	0.900698	
301000	27.685548	1	0.874268	0.874268	0.874268	0.874268	
302000	27.685548	1	0.886788	0.886788	0.886788	0.886788	
303000	27.685548	1	0.838965	0.838965	0.838965	0.838965	
304000	27.685548	1	0.911774	0.911774	0.911774	0.911774	
305000	27.685548	1	0.906448	0.906448	0.906448	0.906448	
306000	27.685548	1	0.872942	0.872942	0.872942	0.872942	
307000	27.685548	1	0.895249	0.895249	0.895249	0.895249	
308000	27.685548	1	0.875030	0.875030	0.875030	0.875030	
309000	27.685548	1	0.850395	0.850395	0.850395	0.850395	
310000	27.685548	1	0.852829	0.852829	0.852829	0.852829	
311000	27.685548	1	0.872911	0.872911	0.872911	0.872911	
312000	27.685548	1	0.866541	0.866541	0.866541	0.866541	
313000	27.685548	1	0.856102	0.856102	0.856102	0.856102	
314000	27.685548	1	0.898804	0.898804	0.898804	0.898804	
315000	27.685548	1	0.824372	0.824372	0.824372	0.824372	
316000	27.685548	1	0.904508	0.904508	0.904508	0.904508	
317000	27.685548	1	0.955067	0.955067	0.955067	0.955067	
318000	27.685548	1	0.894655	0.894655	0.894655	0.894655	
319000	27.685548	1	0.911341	0.911341	0.911341	0.911341	
320000	27.685548	1	0.966140	0.966140	0.966140	0.966140	
321000	27.685548	1	0.921280	0.921280	0.921280	0.921280	
322000	27.685548	1	0.873180	0.873180	0.873180	0.873180	
323000	27.685548	1	0.974462	0.974462	0.974462	0.974462	
324000	27.685548	1	1.024059	1.024059	1.024059	1.024059	
325000	27.685548	1	0.938656	0.938656	0.938656	0.938656	
326000	27.685548	1	0.991537	0.991537	0.991537	0.991537	
327000	27.685548	1	0.844256	0.844256	0.844256	0.844256	
328000	27.685548	1	0.988635	0.988635	0.988635	0.988635	
329000	27.685548	1	0.966187	0.966187	0.966187	0.966187	
330000	27.685548	1	1.063279	1.063279	1.063279	1.063279	
331000	27.685548	1	0.988457	0.988457	0.988457	0.988457	
332000	27.685548	1	0.918175	0.918175	0.918175	0.918175	
333000	27.685548	1	0.955014	0.955014	0.955014	0.955014	
334000	27.685548	1	0.997613	0.997613	0.997613	0.997613	
335000	27.685548	1	0.779432	0.779432	0.779432	0.779432	
336000	27.685548	1	0.904868	0.904868	0.904868	0.904868	
337000	27.685548	1	0.966104	0.966104	0.966104	0.966104	
338000	27.685548	1	0.858970	0.858970	0.858970	0.858970	
339000	27.685548	1	0.947041	0.947041	0.947041	0.947041	
340000	27.685548	1	1.029827	1.029827	1.029827	1.029827	
341000	27.685548	1	0.868180	0.868180	0.868180	0.868180	
342000	27.685548	1	0.849850	0.849850	0.849850	0.849850	
343000	27.685548	1	0.920003	0.920003	0.920003	0.920003	
344000	27.685548	1	0.831459	0.831459	0.831459	0.831459	
345000	27.685548	1	0.910593	0.910593	0.910593	0.910593	
346000	27.685548	1	1.014455	1.014455	1.014455	1.014455	
347000	27.685548	1	1.164961	1.164961	1.164961	1.164961	
348000	27.685548	1	0.849658	0.849658	0.849658	0.849658	
349000	27.685548	1	0.850966	0.850966	0.850966	0.850966	
350000	27.685548	1	1.007123	1.007123	1.007123	1.007123	
351000	27.685548	1	0.951308	0.951308	0.951308	0.951308	
352000	27.685548	1	0.955487	0.955487	0.955487	0.955487	
353000	27.685548	1	0.973580	0.973580	0.973580	0.973580	
354000	27.685548	1	0.948766	0.948766	0.948766	0.948766	
355000	27.685548	1	0.911877	0.911877	0.911877	0.911877	
356000	27.685548	1	0.946009	0.946009	0.946009	0.946009	
357000	27.685548	1	0.883369	0.883369	0.883369	0.883369	
358000	27.685548	1	0.882336	0.882336	0.882336	0.882336	
359000	27.685548	1	0.769915	0.769915	0.769915	0.769915	
360000	27.685548	1	0.852818	0.852818	0.852818	0.852818	
361000	27.685548	1	0.895392	0.895392	0.895392	0.895392	
362000	27.685548	1	0.902282	0.902282	0.902282	0.902282	
363000	27.685548	1	0.972051	0.972051	0.972051	0.972051	
364000	27.685548	1	0.900451	0.900451	0.900451	0.900451	
365000	27.685548	1	0.764728	0.764728	0.764728	0.764728	
366000	27.685548	1	0.851114	0.851114	0.851114	0.851114	
367000	27.685548	1	0.856162	0.856162	0.856162	0.856162	
368000	27.685548	1	0.950597	0.950597	0.950597	0.950597	
369000	27.685548	1	0.934716	0.934716	0.934716	0.934716	
370000	27.685548	1	0.871428	0.871428	0.871428	0.871428	
371000	27.685548	1	0.865360	0.865360	0.865360	0.865360	
372000	27.685548	1	0.845543	0.845543	0.845543	0.845543	
373000	27.685548	1	0.897802	0.897802	0.897802	0.897802	
374000	27.685548	1	0.953560	0.953560	0.953560	0.953560	
375000	27.685548	1	0.895676	0.895676	0.895676	0.895676	
376000	27.685548	1	0.883199	0.883199	0.883199	0.883199	
377000	27.685548	1	0.832009	0.832009	0.832009	0.832009	
378000	27.685548	1	0.867310	0.867310	0.867310	0.867310	
379000	27.685548	1	0.892497	0.892497	0.892497	0.892497	
380000	27.685548	1	0.871312	0.871312	0.871312	0.871312	
381000	27.685548	1	0.829815	0.829815	0.829815	0.829815	
382000	27.685548	1	0.941114	0.941114	0.941114	0.941114	
383000	27.685548	1	0.838013	0.838013	0.838013	0.838013	
384000	27.685548	1	0.890301	0.890301	0.890301	0.890301	
385000	27.685548	1	0.877073	0.877073	0.877073	0.877073	
386000	27.685548	1	0.837281	0.837281	0.837281	0.837281	
387000	27.685548	1	0.969301	0.969301	0.969301	0.969301	
388000	27.685548	1	0.839027	0.839027	0.839027	0.839027	
389000	27.685548	1	0.846648	0.846648	0.846648	0.846648	
390000	27.685548	1	1.032868	1.032868	1.032868	1.032868	
391000	27.685548	1	0.923376	0.923376	0.923376	0.923376	
392000	27.685548	1	0.942977	0.942977	0.942977	0.942977	
393000	27.685548	1	0.913920	0.913920	0.913920	0.913920	
394000	27.685548	1	0.864295	0.864295	0.864295	0.864295	
395000	27.685548	1	0.842134	0.842134	0.842134	0.842134	
396000	27.685548	1	0.931538	0.931538	0.931538	0.931538	
397000	27.685548	1	0.800808	0.800808	0.800808	0.800808	
398000	27.685548	1	0.870257	0.870257	0.870257	0.870257	
399000	27.685548	1	0.904405	0.904405	0.904405	0.904405	
400000	27.685548	1	0.933721	0.933721	0.933721	0.933721	
401000	27.685548	1	0.972055	0.972055	0.972055	0.972055	
402000	27.685548	1	0.893994	0.893994	0.893994	0.893994	
403000	27.685548	1	0.899394	0.899394	0.899394	0.899394	
404000	27.685548	1	0.855594	0.855594	0.855594	0.855594	
405000	27.685548	1	0.945431	0.945431	0.945431	0.945431	
406000	27.685548	1	0.930837	0.930837	0.930837	0.930837	
407000	27.685548	1	0.941149	0.941149	0.941149	0.941149	
408000	27.685548	1	0.865649	0.865649	0.865649	0.865649	
409000	27.685548	1	0.948798	0.948798	0.948798	0.948798	
410000	27.685548	1	0.861930	0.861930	0.861930	0.861930	
411000	27.685548	1	0.868880	0.868880	0.868880	0.868880	
412000	27.685548	1	0.936452	0.936452	0.936452	0.936452	
413000	27.685548	1	0.939008	0.939008	0.939008	0.939008	
414000	27.685548	1	0.895039	0.895039	0.895039	0.895039	
415000	27.685548	1	0.855274	0.855274	0.855274	0.855274	
416000	27.685548	1	0.854673	0.854673	0.854673	0.854673	
417000	27.685548	1	0.774986	0.774986	0.774986	0.774986	
418000	27.685548	1	0.883134	0.883134	0.883134	0.883134	
419000	27.685548	1	0.834037	0.834037	0.834037	0.834037	
420000	27.685548	1	0.796507	0.796507	0.796507	0.796507	
421000	27.685548	1	0.857075	0.857075	0.857075	0.857075	
422000	27.685548	1	0.869608	0.869608	0.869608	0.869608	
423000	27.685548	1	0.908846	0.908846	0.908846	0.908846	
424000	27.685548	1	0.839163	0.839163	0.839163	0.839163	
425000	27.685548	1	0.933212	0.933212	0.933212	0.933212	
426000	27.685548	1	0.897146	0.897146	0.897146	0.897146	
427000	27.685548	1	0.850664	0.850664	0.850664	0.850664	
428000	27.685548	1	0.858787	0.858787	0.858787	0.858787	
429000	27.685548	1	0.894841	0.894841	0.894841	0.894841	
430000	27.685548	1	0.870699	0.870699	0.870699	0.870699	
431000	27.685548	1	0.794630	0.794630	0.794630	0.794630	
432000	27.685548	1	0.919758	0.919758	0.919758	0.919758	
433000	27.685548	1	0.932066	0.932066	0.932066	0.932066	
434000	27.685548	1	0.966072	0.966072	0.966072	0.966072	
435000	27.685548	1	0.850783	0.850783	0.850783	0.850783	
436000	27.685548	1	0.914020	0.914020	0.914020	0.914020	
437000	27.685548	1	0.953388	0.953388	0.953388	0.953388	
438000	27.685548	1	0.810963	0.810963	0.810963	0.810963	
439000	27.685548	1	0.829816	0.829816	0.829816	0.829816	
440000	27.685548	1	0.932345	0.932345	0.932345	0.932345	
441000	27.685548	1	0.944594	0.944594	0.944594	0.944594	
442000	27.685548	1	0.893225	0.893225	0.893225	0.893225	
443000	27.685548	1	0.997872	0.997872	0.997872	0.997872	
444000	27.685548	1	0.895285	0.895285	0.895285	0.895285	
445000	27.685548	1	0.890694	0.890694	0.890694	0.890694	
446000	27.685548	1	0.891961	0.891961	0.891961	0.891961	
447000	27.685548	1	0.854117	0.854117	0.854117	0.854117	
448000	27.685548	1	0.856700	0.856700	0.856700	0.856700	
