Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
3125000	27.685548	1	0.289617	0.206937	0.187833	0.315613	0.289617	0.206937	0.187833	0.315613	0.289617	0.206937	0.187833	0.315613	0.289617	0.206937	0.187833	0.315613	
3126000	27.685548	2	0.274920	0.235866	0.197011	0.292203	0.274920	0.235866	0.197011	0.292203	0.384146	0.156109	0.172045	0.287700	0.384146	0.156109	0.172045	0.287700	
3127000	27.685548	1	0.285310	0.222180	0.177826	0.314684	0.285310	0.222180	0.177826	0.314684	0.285310	0.222180	0.177826	0.314684	0.285310	0.222180	0.177826	0.314684	
3128000	27.685548	2	0.265861	0.229415	0.215153	0.289571	0.265861	0.229415	0.215153	0.289571	0.340218	0.184272	0.156908	0.318602	0.340218	0.184272	0.156908	0.318602	
3129000	27.685548	1	0.305070	0.222511	0.194158	0.278261	0.305070	0.222511	0.194158	0.278261	0.305070	0.222511	0.194158	0.278261	0.305070	0.222511	0.194158	0.278261	
3130000	27.685548	1	0.336861	0.174479	0.136733	0.351927	0.336861	0.174479	0.136733	0.351927	0.336861	0.174479	0.136733	0.351927	0.336861	0.174479	0.136733	0.351927	
3131000	27.685548	1	0.288199	0.202395	0.202657	0.306749	0.288199	0.202395	0.202657	0.306749	0.288199	0.202395	0.202657	0.306749	0.288199	0.202395	0.202657	0.306749	
3132000	27.685548	2	0.289622	0.239125	0.212572	0.258681	0.289622	0.239125	0.212572	0.258681	0.355822	0.168645	0.130048	0.345485	0.355822	0.168645	0.130048	0.345485	
3133000	27.685548	1	0.308949	0.216073	0.191083	0.283895	0.308949	0.216073	0.191083	0.283895	0.308949	0.216073	0.191083	0.283895	0.308949	0.216073	0.191083	0.283895	
3134000	27.685548	1	0.273027	0.206060	0.204698	0.316215	0.273027	0.206060	0.204698	0.316215	0.273027	0.206060	0.204698	0.316215	0.273027	0.206060	0.204698	0.316215	
3135000	27.685548	1	0.274173	0.170052	0.164673	0.391101	0.274173	0.170052	0.164673	0.391101	0.274173	0.170052	0.164673	0.391101	0.274173	0.170052	0.164673	0.391101	
3136000	27.685548	1	0.274305	0.198178	0.186172	0.341346	0.274305	0.198178	0.186172	0.341346	0.274305	0.198178	0.186172	0.341346	0.274305	0.198178	0.186172	0.341346	
3137000	27.685548	1	0.293174	0.191607	0.200998	0.314222	0.293174	0.191607	0.200998	0.314222	0.293174	0.191607	0.200998	0.314222	0.293174	0.191607	0.200998	0.314222	
3138000	27.685548	1	0.290872	0.202065	0.209926	0.297137	0.290872	0.202065	0.209926	0.297137	0.290872	0.202065	0.209926	0.297137	0.290872	0.202065	0.209926	0.297137	
3139000	27.685548	2	0.276629	0.221361	0.188033	0.313978	0.276629	0.221361	0.188033	0.313978	0.309164	0.167482	0.127296	0.396058	0.309164	0.167482	0.127296	0.396058	
3140000	27.685548	2	0.296707	0.202134	0.208064	0.293095	0.296707	0.202134	0.208064	0.293095	0.309104	0.145767	0.187658	0.357472	0.309104	0.145767	0.187658	0.357472	
3141000	27.685548	1	0.302244	0.177446	0.208131	0.312179	0.302244	0.177446	0.208131	0.312179	0.302244	0.177446	0.208131	0.312179	0.302244	0.177446	0.208131	0.312179	
3142000	27.685548	1	0.282488	0.207867	0.187106	0.322539	0.282488	0.207867	0.187106	0.322539	0.282488	0.207867	0.187106	0.322539	0.282488	0.207867	0.187106	0.322539	
3143000	27.685548	1	0.306415	0.190724	0.151248	0.351613	0.306415	0.190724	0.151248	0.351613	0.306415	0.190724	0.151248	0.351613	0.306415	0.190724	0.151248	0.351613	
3144000	27.685548	1	0.284821	0.212021	0.204415	0.298743	0.284821	0.212021	0.204415	0.298743	0.284821	0.212021	0.204415	0.298743	0.284821	0.212021	0.204415	0.298743	
3145000	27.685548	1	0.301251	0.199286	0.194788	0.304675	0.301251	0.199286	0.194788	0.304675	0.301251	0.199286	0.194788	0.304675	0.301251	0.199286	0.194788	0.304675	
3146000	27.685548	1	0.300816	0.202227	0.174981	0.321976	0.300816	0.202227	0.174981	0.321976	0.300816	0.202227	0.174981	0.321976	0.300816	0.202227	0.174981	0.321976	
3147000	27.685548	1	0.312256	0.199555	0.156619	0.331569	0.312256	0.199555	0.156619	0.331569	0.312256	0.199555	0.156619	0.331569	0.312256	0.199555	0.156619	0.331569	
3148000	27.685548	1	0.299372	0.199339	0.186401	0.314888	0.299372	0.199339	0.186401	0.314888	0.299372	0.199339	0.186401	0.314888	0.299372	0.199339	0.186401	0.314888	
3149000	27.685548	1	0.300669	0.215758	0.178464	0.305109	0.300669	0.215758	0.178464	0.305109	0.300669	0.215758	0.178464	0.305109	0.300669	0.215758	0.178464	0.305109	
3150000	27.685548	1	0.289702	0.215761	0.178485	0.316052	0.289702	0.215761	0.178485	0.316052	0.289702	0.215761	0.178485	0.316052	0.289702	0.215761	0.178485	0.316052	
3151000	27.685548	1	0.283661	0.202724	0.205833	0.307782	0.283661	0.202724	0.205833	0.307782	0.283661	0.202724	0.205833	0.307782	0.283661	0.202724	0.205833	0.307782	
3152000	27.685548	2	0.295500	0.217223	0.192423	0.294855	0.295500	0.217223	0.192423	0.294855	0.295500	0.217223	0.192423	0.294855	0.255843	0.115142	0.214445	0.414570	
3153000	27.685548	1	0.296533	0.209082	0.184858	0.309526	0.296533	0.209082	0.184858	0.309526	0.296533	0.209082	0.184858	0.309526	0.296533	0.209082	0.184858	0.309526	
3154000	27.685548	2	0.270564	0.222880	0.198676	0.307880	0.270564	0.222880	0.198676	0.307880	0.372035	0.171209	0.116431	0.340326	0.372035	0.171209	0.116431	0.340326	
3155000	27.685548	1	0.275862	0.219407	0.194902	0.309828	0.275862	0.219407	0.194902	0.309828	0.275862	0.219407	0.194902	0.309828	0.275862	0.219407	0.194902	0.309828	
3156000	27.685548	1	0.276604	0.216408	0.187873	0.319114	0.276604	0.216408	0.187873	0.319114	0.276604	0.216408	0.187873	0.319114	0.276604	0.216408	0.187873	0.319114	
3157000	27.685548	1	0.313982	0.186760	0.174977	0.324282	0.313982	0.186760	0.174977	0.324282	0.313982	0.186760	0.174977	0.324282	0.313982	0.186760	0.174977	0.324282	
3158000	27.685548	1	0.284946	0.220188	0.186804	0.308063	0.284946	0.220188	0.186804	0.308063	0.284946	0.220188	0.186804	0.308063	0.284946	0.220188	0.186804	0.308063	
3159000	27.685548	1	0.293604	0.186447	0.202804	0.317145	0.293604	0.186447	0.202804	0.317145	0.293604	0.186447	0.202804	0.317145	0.293604	0.186447	0.202804	0.317145	
3160000	27.685548	1	0.303293	0.216270	0.205076	0.275361	0.303293	0.216270	0.205076	0.275361	0.303293	0.216270	0.205076	0.275361	0.303293	0.216270	0.205076	0.275361	
3161000	27.685548	2	0.282059	0.224628	0.189445	0.303868	0.282059	0.224628	0.189445	0.303868	0.282059	0.224628	0.189445	0.303868	0.370701	0.084961	0.175799	0.368539	
3162000	27.685548	1	0.289934	0.188497	0.183964	0.337605	0.289934	0.188497	0.183964	0.337605	0.289934	0.188497	0.183964	0.337605	0.289934	0.188497	0.183964	0.337605	
3163000	27.685548	1	0.296167	0.206983	0.198697	0.298154	0.296167	0.206983	0.198697	0.298154	0.296167	0.206983	0.198697	0.298154	0.296167	0.206983	0.198697	0.298154	
3164000	27.685548	1	0.270311	0.185192	0.193110	0.351387	0.270311	0.185192	0.193110	0.351387	0.270311	0.185192	0.193110	0.351387	0.270311	0.185192	0.193110	0.351387	
3165000	27.685548	1	0.290641	0.188315	0.195755	0.325289	0.290641	0.188315	0.195755	0.325289	0.290641	0.188315	0.195755	0.325289	0.290641	0.188315	0.195755	0.325289	
3166000	27.685548	1	0.281842	0.193284	0.203536	0.321338	0.281842	0.193284	0.203536	0.321338	0.281842	0.193284	0.203536	0.321338	0.281842	0.193284	0.203536	0.321338	
3167000	27.685548	1	0.293142	0.211538	0.184960	0.310359	0.293142	0.211538	0.184960	0.310359	0.293142	0.211538	0.184960	0.310359	0.293142	0.211538	0.184960	0.310359	
3168000	27.685548	1	0.302747	0.210861	0.177932	0.308461	0.302747	0.210861	0.177932	0.308461	0.302747	0.210861	0.177932	0.308461	0.302747	0.210861	0.177932	0.308461	
3169000	27.685548	1	0.264497	0.216561	0.202402	0.316540	0.264497	0.216561	0.202402	0.316540	0.264497	0.216561	0.202402	0.316540	0.264497	0.216561	0.202402	0.316540	
3170000	27.685548	1	0.322491	0.187999	0.192280	0.297230	0.322491	0.187999	0.192280	0.297230	0.322491	0.187999	0.192280	0.297230	0.322491	0.187999	0.192280	0.297230	
3171000	27.685548	1	0.310691	0.204246	0.179165	0.305898	0.310691	0.204246	0.179165	0.305898	0.310691	0.204246	0.179165	0.305898	0.310691	0.204246	0.179165	0.305898	
3172000	27.685548	1	0.285459	0.210159	0.194875	0.309507	0.285459	0.210159	0.194875	0.309507	0.285459	0.210159	0.194875	0.309507	0.285459	0.210159	0.194875	0.309507	
3173000	27.685548	2	0.277436	0.232630	0.183535	0.306399	0.277436	0.232630	0.183535	0.306399	0.277436	0.232630	0.183535	0.306399	0.245269	0.109221	0.158718	0.486792	
3174000	27.685548	1	0.316761	0.196573	0.187382	0.299284	0.316761	0.196573	0.187382	0.299284	0.316761	0.196573	0.187382	0.299284	0.316761	0.196573	0.187382	0.299284	
3175000	27.685548	1	0.312088	0.224058	0.190018	0.273837	0.312088	0.224058	0.190018	0.273837	0.312088	0.224058	0.190018	0.273837	0.312088	0.224058	0.190018	0.273837	
3176000	27.685548	1	0.300893	0.203584	0.179889	0.315635	0.300893	0.203584	0.179889	0.315635	0.300893	0.203584	0.179889	0.315635	0.300893	0.203584	0.179889	0.315635	
3177000	27.685548	1	0.328045	0.182853	0.133653	0.355449	0.328045	0.182853	0.133653	0.355449	0.328045	0.182853	0.133653	0.355449	0.328045	0.182853	0.133653	0.355449	
3178000	27.685548	1	0.284051	0.194810	0.198081	0.323058	0.284051	0.194810	0.198081	0.323058	0.284051	0.194810	0.198081	0.323058	0.284051	0.194810	0.198081	0.323058	
3179000	27.685548	1	0.296120	0.212273	0.183524	0.308083	0.296120	0.212273	0.183524	0.308083	0.296120	0.212273	0.183524	0.308083	0.296120	0.212273	0.183524	0.308083	
3180000	27.685548	1	0.283379	0.207744	0.189070	0.319807	0.283379	0.207744	0.189070	0.319807	0.283379	0.207744	0.189070	0.319807	0.283379	0.207744	0.189070	0.319807	
3181000	27.685548	1	0.318355	0.199533	0.178378	0.303734	0.318355	0.199533	0.178378	0.303734	0.318355	0.199533	0.178378	0.303734	0.318355	0.199533	0.178378	0.303734	
3182000	27.685548	1	0.301025	0.205869	0.188008	0.305097	0.301025	0.205869	0.188008	0.305097	0.301025	0.205869	0.188008	0.305097	0.301025	0.205869	0.188008	0.305097	
3183000	27.685548	1	0.291912	0.195529	0.194271	0.318289	0.291912	0.195529	0.194271	0.318289	0.291912	0.195529	0.194271	0.318289	0.291912	0.195529	0.194271	0.318289	
3184000	27.685548	2	0.284462	0.216138	0.163524	0.335876	0.284462	0.216138	0.163524	0.335876	0.284462	0.216138	0.163524	0.335876	0.343695	0.140023	0.144489	0.371793	
3185000	27.685548	1	0.295354	0.206007	0.194363	0.304276	0.295354	0.206007	0.194363	0.304276	0.295354	0.206007	0.194363	0.304276	0.295354	0.206007	0.194363	0.304276	
3186000	27.685548	1	0.291717	0.210417	0.180134	0.317732	0.291717	0.210417	0.180134	0.317732	0.291717	0.210417	0.180134	0.317732	0.291717	0.210417	0.180134	0.317732	
3187000	27.685548	1	0.284461	0.205084	0.199436	0.311018	0.284461	0.205084	0.199436	0.311018	0.284461	0.205084	0.199436	0.311018	0.284461	0.205084	0.199436	0.311018	
3188000	27.685548	1	0.299275	0.209333	0.184265	0.307127	0.299275	0.209333	0.184265	0.307127	0.299275	0.209333	0.184265	0.307127	0.299275	0.209333	0.184265	0.307127	
3189000	27.685548	2	0.258982	0.192391	0.192492	0.356135	0.258982	0.192391	0.192492	0.356135	0.258982	0.192391	0.192492	0.356135	0.364616	0.132097	0.206234	0.297053	
3190000	27.685548	2	0.301097	0.208595	0.191758	0.298550	0.301097	0.208595	0.191758	0.298550	0.301097	0.208595	0.191758	0.298550	0.364499	0.141666	0.145927	0.347908	
3191000	27.685548	1	0.317572	0.196667	0.175160	0.310601	0.317572	0.196667	0.175160	0.310601	0.317572	0.196667	0.175160	0.310601	0.317572	0.196667	0.175160	0.310601	
3192000	27.685548	2	0.286230	0.208949	0.226905	0.277917	0.286230	0.208949	0.226905	0.277917	0.351543	0.123252	0.152203	0.373002	0.351543	0.123252	0.152203	0.373002	
3193000	27.685548	1	0.307590	0.196830	0.173742	0.321838	0.307590	0.196830	0.173742	0.321838	0.307590	0.196830	0.173742	0.321838	0.307590	0.196830	0.173742	0.321838	
3194000	27.685548	3	0.230384	0.260876	0.222439	0.286300	0.230384	0.260876	0.222439	0.286300	0.353686	0.179658	0.132089	0.334568	0.296291	0.178556	0.136634	0.388519	
3195000	27.685548	1	0.293195	0.195497	0.178289	0.333019	0.293195	0.195497	0.178289	0.333019	0.293195	0.195497	0.178289	0.333019	0.293195	0.195497	0.178289	0.333019	
3196000	27.685548	1	0.302060	0.207424	0.178180	0.312336	0.302060	0.207424	0.178180	0.312336	0.302060	0.207424	0.178180	0.312336	0.302060	0.207424	0.178180	0.312336	
3197000	27.685548	1	0.290150	0.193339	0.201607	0.314904	0.290150	0.193339	0.201607	0.314904	0.290150	0.193339	0.201607	0.314904	0.290150	0.193339	0.201607	0.314904	
3198000	27.685548	2	0.258983	0.161266	0.324538	0.255213	0.302632	0.177358	0.154838	0.365173	0.302632	0.177358	0.154838	0.365173	0.302632	0.177358	0.154838	0.365173	
3199000	27.685548	1	0.283033	0.193681	0.196517	0.326769	0.283033	0.193681	0.196517	0.326769	0.283033	0.193681	0.196517	0.326769	0.283033	0.193681	0.196517	0.326769	
3200000	27.685548	1	0.282541	0.224666	0.187689	0.305104	0.282541	0.224666	0.187689	0.305104	0.282541	0.224666	0.187689	0.305104	0.282541	0.224666	0.187689	0.305104	
3201000	27.685548	1	0.274901	0.222285	0.211911	0.290902	0.274901	0.222285	0.211911	0.290902	0.274901	0.222285	0.211911	0.290902	0.274901	0.222285	0.211911	0.290902	
3202000	27.685548	1	0.276390	0.221859	0.194235	0.307516	0.276390	0.221859	0.194235	0.307516	0.276390	0.221859	0.194235	0.307516	0.276390	0.221859	0.194235	0.307516	
3203000	27.685548	1	0.280045	0.209127	0.184928	0.325899	0.280045	0.209127	0.184928	0.325899	0.280045	0.209127	0.184928	0.325899	0.280045	0.209127	0.184928	0.325899	
3204000	27.685548	1	0.318665	0.193714	0.201980	0.285642	0.318665	0.193714	0.201980	0.285642	0.318665	0.193714	0.201980	0.285642	0.318665	0.193714	0.201980	0.285642	
3205000	27.685548	1	0.292385	0.194754	0.198319	0.314542	0.292385	0.194754	0.198319	0.314542	0.292385	0.194754	0.198319	0.314542	0.292385	0.194754	0.198319	0.314542	
3206000	27.685548	2	0.253813	0.230528	0.194658	0.321001	0.253813	0.230528	0.194658	0.321001	0.276641	0.181298	0.153776	0.388285	0.276641	0.181298	0.153776	0.388285	
3207000	27.685548	1	0.277478	0.212660	0.203865	0.305997	0.277478	0.212660	0.203865	0.305997	0.277478	0.212660	0.203865	0.305997	0.277478	0.212660	0.203865	0.305997	
3208000	27.685548	1	0.317696	0.188441	0.193058	0.300805	0.317696	0.188441	0.193058	0.300805	0.317696	0.188441	0.193058	0.300805	0.317696	0.188441	0.193058	0.300805	
3209000	27.685548	1	0.286012	0.217514	0.178942	0.317533	0.286012	0.217514	0.178942	0.317533	0.286012	0.217514	0.178942	0.317533	0.286012	0.217514	0.178942	0.317533	
3210000	27.685548	1	0.286012	0.217514	0.178942	0.317533	0.286012	0.217514	0.178942	0.317533	0.286012	0.217514	0.178942	0.317533	0.286012	0.217514	0.178942	0.317533	
3211000	27.685548	3	0.258790	0.233894	0.237454	0.269862	0.346340	0.171512	0.179406	0.302742	0.348962	0.157595	0.135192	0.358251	0.348962	0.157595	0.135192	0.358251	
3212000	27.685548	1	0.273685	0.211598	0.178191	0.336526	0.273685	0.211598	0.178191	0.336526	0.273685	0.211598	0.178191	0.336526	0.273685	0.211598	0.178191	0.336526	
3213000	27.685548	1	0.299507	0.194167	0.198625	0.307701	0.299507	0.194167	0.198625	0.307701	0.299507	0.194167	0.198625	0.307701	0.299507	0.194167	0.198625	0.307701	
3214000	27.685548	1	0.267755	0.191959	0.207652	0.332634	0.267755	0.191959	0.207652	0.332634	0.267755	0.191959	0.207652	0.332634	0.267755	0.191959	0.207652	0.332634	
3215000	27.685548	1	0.301070	0.200614	0.198071	0.300245	0.301070	0.200614	0.198071	0.300245	0.301070	0.200614	0.198071	0.300245	0.301070	0.200614	0.198071	0.300245	
3216000	27.685548	2	0.203163	0.218605	0.305489	0.272743	0.295002	0.202936	0.192566	0.309496	0.295002	0.202936	0.192566	0.309496	0.295002	0.202936	0.192566	0.309496	
3217000	27.685548	1	0.295110	0.184272	0.179435	0.341183	0.295110	0.184272	0.179435	0.341183	0.295110	0.184272	0.179435	0.341183	0.295110	0.184272	0.179435	0.341183	
3218000	27.685548	1	0.282180	0.204786	0.190334	0.322700	0.282180	0.204786	0.190334	0.322700	0.282180	0.204786	0.190334	0.322700	0.282180	0.204786	0.190334	0.322700	
3219000	27.685548	1	0.288638	0.208177	0.189943	0.313242	0.288638	0.208177	0.189943	0.313242	0.288638	0.208177	0.189943	0.313242	0.288638	0.208177	0.189943	0.313242	
3220000	27.685548	2	0.236158	0.305356	0.203974	0.254512	0.236158	0.305356	0.203974	0.254512	0.342215	0.155322	0.151411	0.351051	0.342215	0.155322	0.151411	0.351051	
3221000	27.685548	1	0.280127	0.202679	0.192009	0.325184	0.280127	0.202679	0.192009	0.325184	0.280127	0.202679	0.192009	0.325184	0.280127	0.202679	0.192009	0.325184	
3222000	27.685548	1	0.296394	0.206864	0.181848	0.314895	0.296394	0.206864	0.181848	0.314895	0.296394	0.206864	0.181848	0.314895	0.296394	0.206864	0.181848	0.314895	
3223000	27.685548	1	0.286691	0.194902	0.207722	0.310685	0.286691	0.194902	0.207722	0.310685	0.286691	0.194902	0.207722	0.310685	0.286691	0.194902	0.207722	0.310685	
3224000	27.685548	1	0.275124	0.214663	0.207578	0.302636	0.275124	0.214663	0.207578	0.302636	0.275124	0.214663	0.207578	0.302636	0.275124	0.214663	0.207578	0.302636	
3225000	27.685548	1	0.296276	0.201959	0.177180	0.324585	0.296276	0.201959	0.177180	0.324585	0.296276	0.201959	0.177180	0.324585	0.296276	0.201959	0.177180	0.324585	
3226000	27.685548	2	0.168832	0.342686	0.314415	0.174067	0.339743	0.195312	0.164708	0.300236	0.339743	0.195312	0.164708	0.300236	0.339743	0.195312	0.164708	0.300236	
3227000	27.685548	1	0.283068	0.193883	0.204785	0.318264	0.283068	0.193883	0.204785	0.318264	0.283068	0.193883	0.204785	0.318264	0.283068	0.193883	0.204785	0.318264	
3228000	27.685548	1	0.295642	0.188312	0.185345	0.330701	0.295642	0.188312	0.185345	0.330701	0.295642	0.188312	0.185345	0.330701	0.295642	0.188312	0.185345	0.330701	
3229000	27.685548	1	0.292755	0.207379	0.180214	0.319652	0.292755	0.207379	0.180214	0.319652	0.292755	0.207379	0.180214	0.319652	0.292755	0.207379	0.180214	0.319652	
3230000	27.685548	1	0.292600	0.211232	0.196898	0.299270	0.292600	0.211232	0.196898	0.299270	0.292600	0.211232	0.196898	0.299270	0.292600	0.211232	0.196898	0.299270	
3231000	27.685548	1	0.267300	0.228831	0.183059	0.320810	0.267300	0.228831	0.183059	0.320810	0.267300	0.228831	0.183059	0.320810	0.267300	0.228831	0.183059	0.320810	
3232000	27.685548	1	0.279407	0.201500	0.180895	0.338198	0.279407	0.201500	0.180895	0.338198	0.279407	0.201500	0.180895	0.338198	0.279407	0.201500	0.180895	0.338198	
3233000	27.685548	1	0.288523	0.189832	0.198854	0.322791	0.288523	0.189832	0.198854	0.322791	0.288523	0.189832	0.198854	0.322791	0.288523	0.189832	0.198854	0.322791	
3234000	27.685548	1	0.291500	0.213575	0.189325	0.305600	0.291500	0.213575	0.189325	0.305600	0.291500	0.213575	0.189325	0.305600	0.291500	0.213575	0.189325	0.305600	
3235000	27.685548	2	0.277316	0.226992	0.185274	0.310418	0.277316	0.226992	0.185274	0.310418	0.291714	0.184339	0.123579	0.400368	0.291714	0.184339	0.123579	0.400368	
3236000	27.685548	1	0.298400	0.229153	0.184199	0.288249	0.298400	0.229153	0.184199	0.288249	0.298400	0.229153	0.184199	0.288249	0.298400	0.229153	0.184199	0.288249	
3237000	27.685548	1	0.310174	0.213666	0.176171	0.299989	0.310174	0.213666	0.176171	0.299989	0.310174	0.213666	0.176171	0.299989	0.310174	0.213666	0.176171	0.299989	
3238000	27.685548	1	0.276407	0.212997	0.192587	0.318009	0.276407	0.212997	0.192587	0.318009	0.276407	0.212997	0.192587	0.318009	0.276407	0.212997	0.192587	0.318009	
3239000	27.685548	1	0.279545	0.202821	0.188232	0.329402	0.279545	0.202821	0.188232	0.329402	0.279545	0.202821	0.188232	0.329402	0.279545	0.202821	0.188232	0.329402	
3240000	27.685548	1	0.275157	0.229030	0.201985	0.293828	0.275157	0.229030	0.201985	0.293828	0.275157	0.229030	0.201985	0.293828	0.275157	0.229030	0.201985	0.293828	
3241000	27.685548	1	0.317035	0.196873	0.180625	0.305466	0.317035	0.196873	0.180625	0.305466	0.317035	0.196873	0.180625	0.305466	0.317035	0.196873	0.180625	0.305466	
3242000	27.685548	1	0.302015	0.207200	0.180830	0.309955	0.302015	0.207200	0.180830	0.309955	0.302015	0.207200	0.180830	0.309955	0.302015	0.207200	0.180830	0.309955	
3243000	27.685548	1	0.271608	0.228454	0.196775	0.303162	0.271608	0.228454	0.196775	0.303162	0.271608	0.228454	0.196775	0.303162	0.271608	0.228454	0.196775	0.303162	
3244000	27.685548	2	0.281551	0.190232	0.247049	0.281168	0.281551	0.190232	0.247049	0.281168	0.333869	0.177774	0.124260	0.364096	0.333869	0.177774	0.124260	0.364096	
3245000	27.685548	1	0.291384	0.205534	0.195912	0.307170	0.291384	0.205534	0.195912	0.307170	0.291384	0.205534	0.195912	0.307170	0.291384	0.205534	0.195912	0.307170	
3246000	27.685548	1	0.291384	0.205534	0.195912	0.307170	0.291384	0.205534	0.195912	0.307170	0.291384	0.205534	0.195912	0.307170	0.291384	0.205534	0.195912	0.307170	
3247000	27.685548	2	0.340610	0.329814	0.165339	0.164237	0.340574	0.170026	0.151897	0.337503	0.340574	0.170026	0.151897	0.337503	0.340574	0.170026	0.151897	0.337503	
3248000	27.685548	2	0.263493	0.199376	0.196175	0.340957	0.263493	0.199376	0.196175	0.340957	0.291228	0.193308	0.181234	0.334229	0.291228	0.193308	0.181234	0.334229	
3249000	27.685548	1	0.286832	0.211294	0.181345	0.320529	0.286832	0.211294	0.181345	0.320529	0.286832	0.211294	0.181345	0.320529	0.286832	0.211294	0.181345	0.320529	
3250000	27.685548	1	0.347805	0.156491	0.157961	0.337743	0.347805	0.156491	0.157961	0.337743	0.347805	0.156491	0.157961	0.337743	0.347805	0.156491	0.157961	0.337743	
3251000	27.685548	1	0.277760	0.193704	0.162113	0.366423	0.277760	0.193704	0.162113	0.366423	0.277760	0.193704	0.162113	0.366423	0.277760	0.193704	0.162113	0.366423	
3252000	27.685548	1	0.288873	0.200165	0.192980	0.317982	0.288873	0.200165	0.192980	0.317982	0.288873	0.200165	0.192980	0.317982	0.288873	0.200165	0.192980	0.317982	
3253000	27.685548	2	0.154592	0.402815	0.276367	0.166226	0.321830	0.166681	0.153284	0.358206	0.321830	0.166681	0.153284	0.358206	0.321830	0.166681	0.153284	0.358206	
3254000	27.685548	1	0.290209	0.173870	0.169870	0.366051	0.290209	0.173870	0.169870	0.366051	0.290209	0.173870	0.169870	0.366051	0.290209	0.173870	0.169870	0.366051	
3255000	27.685548	1	0.301784	0.195893	0.188742	0.313581	0.301784	0.195893	0.188742	0.313581	0.301784	0.195893	0.188742	0.313581	0.301784	0.195893	0.188742	0.313581	
3256000	27.685548	1	0.301784	0.195893	0.188742	0.313581	0.301784	0.195893	0.188742	0.313581	0.301784	0.195893	0.188742	0.313581	0.301784	0.195893	0.188742	0.313581	
3257000	27.685548	1	0.273926	0.214870	0.191642	0.319562	0.273926	0.214870	0.191642	0.319562	0.273926	0.214870	0.191642	0.319562	0.273926	0.214870	0.191642	0.319562	
3258000	27.685548	2	0.296561	0.201544	0.197930	0.303965	0.296561	0.201544	0.197930	0.303965	0.314494	0.163923	0.167189	0.354394	0.314494	0.163923	0.167189	0.354394	
3259000	27.685548	1	0.327111	0.177794	0.194260	0.300835	0.327111	0.177794	0.194260	0.300835	0.327111	0.177794	0.194260	0.300835	0.327111	0.177794	0.194260	0.300835	
3260000	27.685548	1	0.328989	0.183326	0.176588	0.311097	0.328989	0.183326	0.176588	0.311097	0.328989	0.183326	0.176588	0.311097	0.328989	0.183326	0.176588	0.311097	
3261000	27.685548	1	0.262904	0.209338	0.204923	0.322834	0.262904	0.209338	0.204923	0.322834	0.262904	0.209338	0.204923	0.322834	0.262904	0.209338	0.204923	0.322834	
3262000	27.685548	1	0.286727	0.210263	0.193573	0.309437	0.286727	0.210263	0.193573	0.309437	0.286727	0.210263	0.193573	0.309437	0.286727	0.210263	0.193573	0.309437	
3263000	27.685548	1	0.290586	0.209529	0.187381	0.312504	0.290586	0.209529	0.187381	0.312504	0.290586	0.209529	0.187381	0.312504	0.290586	0.209529	0.187381	0.312504	
3264000	27.685548	1	0.291513	0.199130	0.190942	0.318415	0.291513	0.199130	0.190942	0.318415	0.291513	0.199130	0.190942	0.318415	0.291513	0.199130	0.190942	0.318415	
3265000	27.685548	1	0.276789	0.203174	0.209923	0.310114	0.276789	0.203174	0.209923	0.310114	0.276789	0.203174	0.209923	0.310114	0.276789	0.203174	0.209923	0.310114	
3266000	27.685548	1	0.304866	0.204471	0.179267	0.311396	0.304866	0.204471	0.179267	0.311396	0.304866	0.204471	0.179267	0.311396	0.304866	0.204471	0.179267	0.311396	
3267000	27.685548	2	0.294215	0.227366	0.212147	0.266273	0.294215	0.227366	0.212147	0.266273	0.320295	0.163053	0.147182	0.369470	0.320295	0.163053	0.147182	0.369470	
3268000	27.685548	1	0.306775	0.200168	0.175625	0.317432	0.306775	0.200168	0.175625	0.317432	0.306775	0.200168	0.175625	0.317432	0.306775	0.200168	0.175625	0.317432	
3269000	27.685548	1	0.290321	0.213529	0.201396	0.294754	0.290321	0.213529	0.201396	0.294754	0.290321	0.213529	0.201396	0.294754	0.290321	0.213529	0.201396	0.294754	
3270000	27.685548	1	0.256558	0.221774	0.188184	0.333483	0.256558	0.221774	0.188184	0.333483	0.256558	0.221774	0.188184	0.333483	0.256558	0.221774	0.188184	0.333483	
3271000	27.685548	2	0.281814	0.203875	0.206119	0.308193	0.265734	0.233608	0.163113	0.337545	0.265734	0.233608	0.163113	0.337545	0.265734	0.233608	0.163113	0.337545	
3272000	27.685548	1	0.287834	0.200633	0.186169	0.325364	0.287834	0.200633	0.186169	0.325364	0.287834	0.200633	0.186169	0.325364	0.287834	0.200633	0.186169	0.325364	
3273000	27.685548	1	0.290780	0.196961	0.188457	0.323802	0.290780	0.196961	0.188457	0.323802	0.290780	0.196961	0.188457	0.323802	0.290780	0.196961	0.188457	0.323802	
3274000	27.685548	1	0.306174	0.217971	0.187655	0.288200	0.306174	0.217971	0.187655	0.288200	0.306174	0.217971	0.187655	0.288200	0.306174	0.217971	0.187655	0.288200	
