Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.097575	0.414171	0.393569	0.094686	0.225492	0.275659	0.265140	0.233708	0.397843	0.107147	0.094913	0.400098	0.097575	0.414171	0.393569	0.094686	0.225492	0.275659	0.265140	0.233708	0.397843	0.107147	0.094913	0.400098	
2000	1.695768	3	0.102649	0.406315	0.392391	0.098645	0.246654	0.263318	0.249383	0.240646	0.400237	0.101196	0.102003	0.396565	0.102649	0.406315	0.392391	0.098645	0.246654	0.263318	0.249383	0.240646	0.400237	0.101196	0.102003	0.396565	
3000	1.695768	3	0.102649	0.406315	0.392391	0.098645	0.235049	0.276925	0.262243	0.225783	0.397876	0.103015	0.099766	0.399344	0.102649	0.406315	0.392391	0.098645	0.235049	0.276925	0.262243	0.225783	0.397876	0.103015	0.099766	0.399344	
4000	1.695768	3	0.102649	0.406315	0.392391	0.098645	0.250239	0.272153	0.248426	0.229182	0.401525	0.098330	0.101306	0.398839	0.102649	0.406315	0.392391	0.098645	0.250239	0.272153	0.248426	0.229182	0.401525	0.098330	0.101306	0.398839	
5000	1.695768	3	0.101027	0.403172	0.398744	0.097057	0.235780	0.278264	0.256062	0.229894	0.393555	0.098090	0.101724	0.406631	0.101027	0.403172	0.398744	0.097057	0.235780	0.278264	0.256062	0.229894	0.393555	0.098090	0.101724	0.406631	
6000	1.695768	3	0.096089	0.411324	0.393625	0.098962	0.266853	0.265820	0.239450	0.227877	0.399546	0.101630	0.097202	0.401622	0.096089	0.411324	0.393625	0.098962	0.266853	0.265820	0.239450	0.227877	0.399546	0.101630	0.097202	0.401622	
7000	1.695768	3	0.096150	0.413066	0.391885	0.098898	0.239971	0.287915	0.237918	0.234196	0.399546	0.101630	0.097202	0.401622	0.096150	0.413066	0.391885	0.098898	0.239971	0.287915	0.237918	0.234196	0.399546	0.101630	0.097202	0.401622	
8000	1.695768	3	0.104398	0.410697	0.381750	0.103155	0.248499	0.270794	0.253422	0.227285	0.393092	0.100433	0.102061	0.404414	0.104398	0.410697	0.381750	0.103155	0.248499	0.270794	0.253422	0.227285	0.393092	0.100433	0.102061	0.404414	
9000	1.695768	3	0.102671	0.409698	0.388646	0.098985	0.233504	0.259108	0.255155	0.252234	0.398561	0.098529	0.099946	0.402964	0.102671	0.409698	0.388646	0.098985	0.233504	0.259108	0.255155	0.252234	0.398561	0.098529	0.099946	0.402964	
10000	1.695768	3	0.103843	0.394194	0.397142	0.104821	0.228927	0.271186	0.262311	0.237576	0.398561	0.098529	0.099946	0.402964	0.103843	0.394194	0.397142	0.104821	0.228927	0.271186	0.262311	0.237576	0.398561	0.098529	0.099946	0.402964	
11000	1.695768	3	0.103843	0.394194	0.397142	0.104821	0.233002	0.267665	0.262100	0.237234	0.398561	0.098529	0.099946	0.402964	0.103843	0.394194	0.397142	0.104821	0.233002	0.267665	0.262100	0.237234	0.398561	0.098529	0.099946	0.402964	
12000	1.695768	3	0.103843	0.394194	0.397142	0.104821	0.251197	0.269234	0.250810	0.228758	0.391314	0.101631	0.101506	0.405549	0.103843	0.394194	0.397142	0.104821	0.251197	0.269234	0.250810	0.228758	0.391314	0.101631	0.101506	0.405549	
13000	1.695768	3	0.103649	0.391822	0.402311	0.102218	0.237105	0.277349	0.247015	0.238531	0.391314	0.101631	0.101506	0.405549	0.103649	0.391822	0.402311	0.102218	0.237105	0.277349	0.247015	0.238531	0.391314	0.101631	0.101506	0.405549	
14000	1.695768	3	0.100957	0.399280	0.396433	0.103330	0.230705	0.274916	0.265281	0.229098	0.391314	0.101631	0.101506	0.405549	0.100957	0.399280	0.396433	0.103330	0.230705	0.274916	0.265281	0.229098	0.391314	0.101631	0.101506	0.405549	
15000	1.695768	3	0.099555	0.406662	0.391254	0.102529	0.245812	0.262249	0.258413	0.233526	0.391649	0.103087	0.097846	0.407417	0.099555	0.406662	0.391254	0.102529	0.245812	0.262249	0.258413	0.233526	0.391649	0.103087	0.097846	0.407417	
16000	1.695768	3	0.099555	0.406662	0.391254	0.102529	0.239412	0.284243	0.245874	0.230471	0.391649	0.103087	0.097846	0.407417	0.099555	0.406662	0.391254	0.102529	0.239412	0.284243	0.245874	0.230471	0.391649	0.103087	0.097846	0.407417	
17000	1.695768	3	0.100958	0.413960	0.392410	0.092672	0.239412	0.284243	0.245874	0.230471	0.391649	0.103087	0.097846	0.407417	0.100958	0.413960	0.392410	0.092672	0.239412	0.284243	0.245874	0.230471	0.391649	0.103087	0.097846	0.407417	
