Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.095529	0.397015	0.408067	0.099389	0.257092	0.261075	0.259738	0.222095	0.386966	0.098443	0.107216	0.407375	0.095529	0.397015	0.408067	0.099389	0.257092	0.261075	0.259738	0.222095	0.386966	0.098443	0.107216	0.407375	
2000	71.353907	3	0.095529	0.397015	0.408067	0.099389	0.263688	0.245187	0.255164	0.235961	0.386126	0.101619	0.101814	0.410442	0.095529	0.397015	0.408067	0.099389	0.263688	0.245187	0.255164	0.235961	0.386126	0.101619	0.101814	0.410442	
3000	71.353907	3	0.100917	0.401732	0.403143	0.094208	0.260080	0.249968	0.249583	0.240368	0.392030	0.096616	0.100124	0.411230	0.100917	0.401732	0.403143	0.094208	0.260080	0.249968	0.249583	0.240368	0.392030	0.096616	0.100124	0.411230	
4000	71.353907	3	0.100917	0.401732	0.403143	0.094208	0.257332	0.250898	0.256493	0.235276	0.392099	0.096723	0.102178	0.409000	0.100917	0.401732	0.403143	0.094208	0.257332	0.250898	0.256493	0.235276	0.392099	0.096723	0.102178	0.409000	
5000	71.353907	3	0.100917	0.401732	0.403143	0.094208	0.257332	0.250898	0.256493	0.235276	0.390670	0.099903	0.103281	0.406145	0.100917	0.401732	0.403143	0.094208	0.257332	0.250898	0.256493	0.235276	0.390670	0.099903	0.103281	0.406145	
6000	71.353907	3	0.100917	0.401732	0.403143	0.094208	0.257332	0.250898	0.256493	0.235276	0.389026	0.101966	0.101569	0.407439	0.100917	0.401732	0.403143	0.094208	0.257332	0.250898	0.256493	0.235276	0.389026	0.101966	0.101569	0.407439	
7000	71.353907	3	0.100917	0.401732	0.403143	0.094208	0.264333	0.255253	0.241511	0.238902	0.389026	0.101966	0.101569	0.407439	0.100917	0.401732	0.403143	0.094208	0.264333	0.255253	0.241511	0.238902	0.389026	0.101966	0.101569	0.407439	
8000	71.353907	3	0.105459	0.391578	0.407875	0.095089	0.254513	0.258697	0.250422	0.236367	0.392532	0.098119	0.104702	0.404647	0.105459	0.391578	0.407875	0.095089	0.254513	0.258697	0.250422	0.236367	0.392532	0.098119	0.104702	0.404647	
9000	71.353907	3	0.101939	0.394877	0.404676	0.098508	0.251659	0.256234	0.249365	0.242741	0.392532	0.098119	0.104702	0.404647	0.101939	0.394877	0.404676	0.098508	0.251659	0.256234	0.249365	0.242741	0.392532	0.098119	0.104702	0.404647	
10000	71.353907	3	0.101939	0.394877	0.404676	0.098508	0.262730	0.242687	0.259174	0.235409	0.392532	0.098119	0.104702	0.404647	0.101939	0.394877	0.404676	0.098508	0.262730	0.242687	0.259174	0.235409	0.392532	0.098119	0.104702	0.404647	
11000	71.353907	3	0.101819	0.388669	0.412747	0.096765	0.264318	0.255518	0.242460	0.237704	0.383258	0.097776	0.106831	0.412135	0.101819	0.388669	0.412747	0.096765	0.264318	0.255518	0.242460	0.237704	0.383258	0.097776	0.106831	0.412135	
12000	71.353907	3	0.100761	0.395323	0.406000	0.097916	0.258838	0.245527	0.269902	0.225733	0.387021	0.098727	0.104830	0.409422	0.100761	0.395323	0.406000	0.097916	0.258838	0.245527	0.269902	0.225733	0.387021	0.098727	0.104830	0.409422	
13000	71.353907	3	0.102389	0.384051	0.414207	0.099353	0.248241	0.246593	0.257653	0.247513	0.391909	0.099358	0.108834	0.399899	0.102389	0.384051	0.414207	0.099353	0.248241	0.246593	0.257653	0.247513	0.391909	0.099358	0.108834	0.399899	
14000	71.353907	3	0.106728	0.394685	0.400544	0.098043	0.252653	0.228572	0.265979	0.252796	0.391236	0.098717	0.109064	0.400984	0.106728	0.394685	0.400544	0.098043	0.252653	0.228572	0.265979	0.252796	0.391236	0.098717	0.109064	0.400984	
15000	71.353907	3	0.103436	0.390615	0.407740	0.098208	0.254665	0.256645	0.261929	0.226761	0.391642	0.097056	0.109073	0.402229	0.103436	0.390615	0.407740	0.098208	0.254665	0.256645	0.261929	0.226761	0.391642	0.097056	0.109073	0.402229	
16000	71.353907	3	0.099575	0.388560	0.416974	0.094890	0.265047	0.244515	0.250673	0.239765	0.389798	0.098609	0.105707	0.405886	0.099575	0.388560	0.416974	0.094890	0.265047	0.244515	0.250673	0.239765	0.389798	0.098609	0.105707	0.405886	
17000	71.353907	3	0.099575	0.388560	0.416974	0.094890	0.265749	0.259183	0.239500	0.235568	0.394998	0.099381	0.104429	0.401192	0.099575	0.388560	0.416974	0.094890	0.265749	0.259183	0.239500	0.235568	0.394998	0.099381	0.104429	0.401192	
18000	71.353907	3	0.101754	0.390567	0.412192	0.095487	0.259577	0.242795	0.259361	0.238267	0.394998	0.099381	0.104429	0.401192	0.101754	0.390567	0.412192	0.095487	0.259577	0.242795	0.259361	0.238267	0.394998	0.099381	0.104429	0.401192	
19000	71.353907	3	0.099462	0.395414	0.407506	0.097619	0.253393	0.251187	0.265018	0.230402	0.394998	0.099381	0.104429	0.401192	0.099462	0.395414	0.407506	0.097619	0.253393	0.251187	0.265018	0.230402	0.394998	0.099381	0.104429	0.401192	
20000	71.353907	3	0.102715	0.386277	0.414706	0.096302	0.262373	0.245289	0.253558	0.238779	0.388412	0.100328	0.106574	0.404687	0.102715	0.386277	0.414706	0.096302	0.262373	0.245289	0.253558	0.238779	0.388412	0.100328	0.106574	0.404687	
21000	71.353907	3	0.099569	0.394961	0.414630	0.090840	0.256703	0.253718	0.249972	0.239607	0.388412	0.100328	0.106574	0.404687	0.099569	0.394961	0.414630	0.090840	0.256703	0.253718	0.249972	0.239607	0.388412	0.100328	0.106574	0.404687	
22000	71.353907	3	0.095619	0.389535	0.419042	0.095804	0.240958	0.242176	0.284283	0.232582	0.388412	0.100328	0.106574	0.404687	0.095619	0.389535	0.419042	0.095804	0.240958	0.242176	0.284283	0.232582	0.388412	0.100328	0.106574	0.404687	
23000	71.353907	3	0.102274	0.404405	0.393701	0.099620	0.276646	0.245572	0.242103	0.235679	0.397167	0.096868	0.105049	0.400915	0.102274	0.404405	0.393701	0.099620	0.276646	0.245572	0.242103	0.235679	0.397167	0.096868	0.105049	0.400915	
