Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	2	21.899980	9.803517	21.899980	9.803517	9.803517	21.899980	
2000	0.092720	2	18.704065	8.903790	18.704065	8.903790	8.903790	18.704065	
3000	0.092720	4	18.982706	8.840746	18.982706	7.848687	11.940270	18.982706	
4000	0.092720	2	18.354051	8.684081	18.354051	8.684081	18.354051	18.354051	
5000	0.092720	3	17.715338	8.874098	17.715338	7.334631	17.715338	17.715338	
6000	0.092720	3	17.659480	8.706849	17.659480	8.667248	17.659480	17.659480	
7000	0.092720	3	16.658326	6.713866	16.658326	6.713866	11.431369	16.658326	
8000	0.092720	2	15.297290	8.176109	15.297290	8.176109	15.297290	15.297290	
9000	0.092720	3	16.174534	6.920309	16.174534	6.920309	10.465752	16.174534	
10000	0.092720	3	16.402429	7.545548	16.402429	7.545548	11.139545	16.402429	
11000	0.092720	3	16.212215	9.642877	16.212215	8.418235	16.212215	16.212215	
12000	0.092720	3	15.195868	9.881294	15.195868	8.878519	15.195868	15.195868	
13000	0.092720	3	14.633022	10.513498	14.633022	7.247324	14.633022	14.633022	
14000	0.092720	3	12.019726	12.019726	15.848631	9.547805	15.848631	15.848631	
15000	0.092720	3	14.884422	11.685148	14.884422	7.721459	14.884422	14.884422	
16000	0.092720	3	15.449725	10.165940	15.449725	8.105049	15.449725	15.449725	
17000	0.092720	3	15.906577	11.078010	15.906577	8.532953	15.906577	15.906577	
18000	0.092720	3	15.348399	10.433309	15.348399	9.145937	15.348399	15.348399	
19000	0.092720	3	14.652233	9.679254	14.652233	8.131297	14.652233	14.652233	
20000	0.092720	3	14.679601	10.228715	14.679601	7.461204	14.679601	14.679601	
21000	0.092720	3	12.386465	12.386465	15.412705	8.300713	15.412705	15.412705	
22000	0.092720	3	11.927162	11.927162	16.043010	8.024623	16.043010	16.043010	
23000	0.092720	3	11.634461	11.634461	15.851367	8.701378	15.851367	15.851367	
24000	0.092720	3	11.425908	11.425908	15.464883	7.932355	15.464883	15.464883	
25000	0.092720	3	11.496191	11.496191	15.205731	7.230664	15.205731	15.205731	
26000	0.092720	3	11.431258	11.431258	15.374846	8.735752	15.374846	15.374846	
27000	0.092720	3	11.315489	11.315489	15.232630	8.048007	15.232630	15.232630	
28000	0.092720	3	11.510210	11.510210	15.810475	8.512155	15.810475	15.810475	
29000	0.092720	4	11.958550	9.964876	15.243721	7.942341	15.243721	15.243721	
30000	0.092720	3	11.667870	11.667870	15.696431	8.157943	15.696431	15.696431	
31000	0.092720	3	10.919340	10.919340	15.202141	7.803896	15.202141	15.202141	
32000	0.092720	3	11.736424	11.736424	15.317786	8.301650	15.317786	15.317786	
33000	0.092720	3	10.789580	10.789580	15.592086	9.030993	15.592086	15.592086	
34000	0.092720	3	11.113227	11.113227	15.207587	7.732689	15.207587	15.207587	
35000	0.092720	3	11.864288	11.864288	14.821289	8.357294	14.821289	14.821289	
36000	0.092720	3	12.071086	12.071086	16.083532	9.515386	16.083532	16.083532	
37000	0.092720	3	11.139886	11.139886	15.893120	7.388271	15.893120	15.893120	
38000	0.092720	3	11.020431	11.020431	15.179120	8.288127	15.179120	15.179120	
39000	0.092720	3	10.865875	10.865875	15.590003	8.378568	15.590003	15.590003	
40000	0.092720	3	11.357686	11.357686	14.846638	8.445380	14.846638	14.846638	
41000	0.092720	3	10.589468	10.589468	14.851280	8.699899	14.851280	14.851280	
42000	0.092720	3	10.875176	10.875176	15.560660	8.400511	15.560660	15.560660	
43000	0.092720	3	11.018677	11.018677	14.569844	8.232477	14.569844	14.569844	
44000	0.092720	3	10.250490	10.250490	14.985058	8.369807	14.985058	14.985058	
45000	0.092720	3	11.421479	11.421479	15.294787	9.266557	15.294787	15.294787	
46000	0.092720	3	10.427191	10.427191	15.528553	8.353394	15.528553	15.528553	
