Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.109269	0.401785	0.387388	0.101557	0.255118	0.234958	0.248589	0.261336	0.400067	0.099172	0.103946	0.396815	0.109269	0.401785	0.387388	0.101557	0.255118	0.234958	0.248589	0.261336	0.400067	0.099172	0.103946	0.396815	
2000	0.092720	3	0.105416	0.392837	0.400581	0.101166	0.250228	0.235706	0.251239	0.262826	0.394437	0.097946	0.098813	0.408803	0.105416	0.392837	0.400581	0.101166	0.250228	0.235706	0.251239	0.262826	0.394437	0.097946	0.098813	0.408803	
3000	0.092720	3	0.098920	0.393221	0.412743	0.095116	0.250228	0.235706	0.251239	0.262826	0.394437	0.097946	0.098813	0.408803	0.098920	0.393221	0.412743	0.095116	0.250228	0.235706	0.251239	0.262826	0.394437	0.097946	0.098813	0.408803	
4000	0.092720	3	0.098799	0.396062	0.404775	0.100365	0.254275	0.232126	0.244661	0.268939	0.394437	0.097946	0.098813	0.408803	0.098799	0.396062	0.404775	0.100365	0.254275	0.232126	0.244661	0.268939	0.394437	0.097946	0.098813	0.408803	
5000	0.092720	3	0.098799	0.396062	0.404775	0.100365	0.251539	0.233371	0.252191	0.262900	0.394437	0.097946	0.098813	0.408803	0.098799	0.396062	0.404775	0.100365	0.251539	0.233371	0.252191	0.262900	0.394437	0.097946	0.098813	0.408803	
6000	0.092720	3	0.098799	0.396062	0.404775	0.100365	0.257976	0.242535	0.250261	0.249228	0.394437	0.097946	0.098813	0.408803	0.098799	0.396062	0.404775	0.100365	0.257976	0.242535	0.250261	0.249228	0.394437	0.097946	0.098813	0.408803	
7000	0.092720	3	0.098799	0.396062	0.404775	0.100365	0.263466	0.235510	0.240083	0.260941	0.394437	0.097946	0.098813	0.408803	0.098799	0.396062	0.404775	0.100365	0.263466	0.235510	0.240083	0.260941	0.394437	0.097946	0.098813	0.408803	
8000	0.092720	3	0.098310	0.394432	0.404875	0.102383	0.264131	0.237512	0.247966	0.250392	0.394437	0.097946	0.098813	0.408803	0.098310	0.394432	0.404875	0.102383	0.264131	0.237512	0.247966	0.250392	0.394437	0.097946	0.098813	0.408803	
9000	0.092720	3	0.107115	0.384142	0.410833	0.097910	0.253942	0.239625	0.254863	0.251570	0.396851	0.096313	0.102483	0.404352	0.107115	0.384142	0.410833	0.097910	0.253942	0.239625	0.254863	0.251570	0.396851	0.096313	0.102483	0.404352	
10000	0.092720	3	0.097512	0.397019	0.408830	0.096639	0.253100	0.238218	0.256195	0.252487	0.396851	0.096313	0.102483	0.404352	0.097512	0.397019	0.408830	0.096639	0.253100	0.238218	0.256195	0.252487	0.396851	0.096313	0.102483	0.404352	
