Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.100760	0.369494	0.419438	0.110308	0.247595	0.265370	0.243362	0.243672	0.392930	0.107678	0.105828	0.393564	0.100760	0.369494	0.419438	0.110308	0.247595	0.265370	0.243362	0.243672	0.392930	0.107678	0.105828	0.393564	
2000	71.353907	4	0.100534	0.393872	0.390966	0.114628	0.242664	0.274862	0.228916	0.253559	0.392930	0.107678	0.105828	0.393564	0.110124	0.400868	0.393320	0.095689	0.242664	0.274862	0.228916	0.253559	0.392930	0.107678	0.105828	0.393564	
3000	71.353907	3	0.104399	0.386798	0.402134	0.106668	0.248169	0.253340	0.245199	0.253292	0.397159	0.097449	0.102646	0.402746	0.104399	0.386798	0.402134	0.106668	0.248169	0.253340	0.245199	0.253292	0.397159	0.097449	0.102646	0.402746	
4000	71.353907	3	0.105943	0.386901	0.399792	0.107364	0.252480	0.265014	0.226194	0.256312	0.395183	0.102122	0.100004	0.402691	0.105943	0.386901	0.399792	0.107364	0.252480	0.265014	0.226194	0.256312	0.395183	0.102122	0.100004	0.402691	
5000	71.353907	3	0.105943	0.386901	0.399792	0.107364	0.242701	0.265894	0.239813	0.251592	0.412173	0.101310	0.101052	0.385465	0.105943	0.386901	0.399792	0.107364	0.242701	0.265894	0.239813	0.251592	0.412173	0.101310	0.101052	0.385465	
6000	71.353907	3	0.112125	0.393571	0.393034	0.101270	0.256156	0.262346	0.227636	0.253862	0.396552	0.099661	0.103507	0.400279	0.112125	0.393571	0.393034	0.101270	0.256156	0.262346	0.227636	0.253862	0.396552	0.099661	0.103507	0.400279	
7000	71.353907	3	0.101365	0.392581	0.399169	0.106886	0.254255	0.249273	0.234973	0.261499	0.396552	0.099661	0.103507	0.400279	0.101365	0.392581	0.399169	0.106886	0.254255	0.249273	0.234973	0.261499	0.396552	0.099661	0.103507	0.400279	
8000	71.353907	3	0.107211	0.393780	0.394096	0.104913	0.252884	0.256182	0.230714	0.260220	0.407212	0.102134	0.098437	0.392217	0.107211	0.393780	0.394096	0.104913	0.252884	0.256182	0.230714	0.260220	0.407212	0.102134	0.098437	0.392217	
9000	71.353907	3	0.107211	0.393780	0.394096	0.104913	0.257338	0.253355	0.238740	0.250567	0.404179	0.102413	0.097921	0.395487	0.107211	0.393780	0.394096	0.104913	0.257338	0.253355	0.238740	0.250567	0.404179	0.102413	0.097921	0.395487	
10000	71.353907	3	0.100837	0.396325	0.396700	0.106138	0.247590	0.261493	0.239493	0.251425	0.403608	0.102492	0.100315	0.393586	0.100837	0.396325	0.396700	0.106138	0.247590	0.261493	0.239493	0.251425	0.403608	0.102492	0.100315	0.393586	
11000	71.353907	3	0.104117	0.396286	0.399240	0.100357	0.258620	0.269296	0.221694	0.250390	0.403608	0.102492	0.100315	0.393586	0.104117	0.396286	0.399240	0.100357	0.258620	0.269296	0.221694	0.250390	0.403608	0.102492	0.100315	0.393586	
12000	71.353907	3	0.104255	0.397839	0.392140	0.105766	0.247886	0.269092	0.237295	0.245727	0.403608	0.102492	0.100315	0.393586	0.104255	0.397839	0.392140	0.105766	0.247886	0.269092	0.237295	0.245727	0.403608	0.102492	0.100315	0.393586	
13000	71.353907	3	0.111516	0.376522	0.401362	0.110600	0.246976	0.259245	0.250336	0.243443	0.403608	0.102492	0.100315	0.393586	0.111516	0.376522	0.401362	0.110600	0.246976	0.259245	0.250336	0.243443	0.403608	0.102492	0.100315	0.393586	
14000	71.353907	3	0.101775	0.387124	0.405791	0.105310	0.246086	0.264108	0.241699	0.248107	0.403608	0.102492	0.100315	0.393586	0.101775	0.387124	0.405791	0.105310	0.246086	0.264108	0.241699	0.248107	0.403608	0.102492	0.100315	0.393586	
15000	71.353907	3	0.101775	0.387124	0.405791	0.105310	0.251692	0.250671	0.228185	0.269452	0.406706	0.100763	0.102554	0.389977	0.101775	0.387124	0.405791	0.105310	0.251692	0.250671	0.228185	0.269452	0.406706	0.100763	0.102554	0.389977	
16000	71.353907	3	0.101775	0.387124	0.405791	0.105310	0.257195	0.258947	0.221211	0.262647	0.406903	0.099393	0.102326	0.391378	0.101775	0.387124	0.405791	0.105310	0.257195	0.258947	0.221211	0.262647	0.406903	0.099393	0.102326	0.391378	
17000	71.353907	3	0.101775	0.387124	0.405791	0.105310	0.263173	0.264931	0.236757	0.235138	0.406903	0.099393	0.102326	0.391378	0.101775	0.387124	0.405791	0.105310	0.263173	0.264931	0.236757	0.235138	0.406903	0.099393	0.102326	0.391378	
18000	71.353907	3	0.103817	0.377105	0.417773	0.101305	0.258184	0.259260	0.228053	0.254503	0.406903	0.099393	0.102326	0.391378	0.103817	0.377105	0.417773	0.101305	0.258184	0.259260	0.228053	0.254503	0.406903	0.099393	0.102326	0.391378	
