Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.095795	0.383830	0.412288	0.108087	0.245744	0.231413	0.284202	0.238640	0.414037	0.097603	0.096919	0.391442	0.095795	0.383830	0.412288	0.108087	0.245744	0.231413	0.284202	0.238640	0.414037	0.097603	0.096919	0.391442	
2000	1.695768	3	0.108572	0.401549	0.385503	0.104376	0.251800	0.246741	0.262577	0.238882	0.414037	0.097603	0.096919	0.391442	0.108572	0.401549	0.385503	0.104376	0.251800	0.246741	0.262577	0.238882	0.414037	0.097603	0.096919	0.391442	
3000	1.695768	3	0.104028	0.399301	0.386427	0.110244	0.245962	0.245303	0.268428	0.240307	0.406811	0.098432	0.102858	0.391899	0.104028	0.399301	0.386427	0.110244	0.245962	0.245303	0.268428	0.240307	0.406811	0.098432	0.102858	0.391899	
4000	1.695768	3	0.105492	0.395481	0.387180	0.111847	0.245884	0.217076	0.281961	0.255079	0.410042	0.092438	0.101494	0.396026	0.105492	0.395481	0.387180	0.111847	0.245884	0.217076	0.281961	0.255079	0.410042	0.092438	0.101494	0.396026	
5000	1.695768	3	0.101886	0.392369	0.397640	0.108105	0.249089	0.242161	0.269855	0.238894	0.412114	0.097916	0.101585	0.388385	0.101886	0.392369	0.397640	0.108105	0.249089	0.242161	0.269855	0.238894	0.412114	0.097916	0.101585	0.388385	
6000	1.695768	3	0.102651	0.393173	0.401876	0.102299	0.242768	0.241435	0.266892	0.248905	0.412114	0.097916	0.101585	0.388385	0.102651	0.393173	0.401876	0.102299	0.242768	0.241435	0.266892	0.248905	0.412114	0.097916	0.101585	0.388385	
7000	1.695768	3	0.102651	0.393173	0.401876	0.102299	0.246128	0.242364	0.270521	0.240987	0.411583	0.094162	0.099313	0.394942	0.102651	0.393173	0.401876	0.102299	0.246128	0.242364	0.270521	0.240987	0.411583	0.094162	0.099313	0.394942	
8000	1.695768	3	0.102651	0.393173	0.401876	0.102299	0.238969	0.249096	0.273360	0.238575	0.400543	0.099305	0.101413	0.398739	0.102651	0.393173	0.401876	0.102299	0.238969	0.249096	0.273360	0.238575	0.400543	0.099305	0.101413	0.398739	
9000	1.695768	3	0.102651	0.393173	0.401876	0.102299	0.237175	0.250793	0.279478	0.232554	0.400543	0.099305	0.101413	0.398739	0.102651	0.393173	0.401876	0.102299	0.237175	0.250793	0.279478	0.232554	0.400543	0.099305	0.101413	0.398739	
10000	1.695768	3	0.103352	0.404527	0.391261	0.100861	0.240057	0.233704	0.281893	0.244347	0.400543	0.099305	0.101413	0.398739	0.103352	0.404527	0.391261	0.100861	0.240057	0.233704	0.281893	0.244347	0.400543	0.099305	0.101413	0.398739	
11000	1.695768	3	0.102102	0.402053	0.392431	0.103414	0.249976	0.239843	0.258457	0.251724	0.400543	0.099305	0.101413	0.398739	0.102102	0.402053	0.392431	0.103414	0.249976	0.239843	0.258457	0.251724	0.400543	0.099305	0.101413	0.398739	
12000	1.695768	3	0.102102	0.402053	0.392431	0.103414	0.243643	0.238050	0.280922	0.237385	0.400543	0.099305	0.101413	0.398739	0.102102	0.402053	0.392431	0.103414	0.243643	0.238050	0.280922	0.237385	0.400543	0.099305	0.101413	0.398739	
13000	1.695768	3	0.102403	0.397823	0.398804	0.100970	0.231071	0.250747	0.260613	0.257570	0.400543	0.099305	0.101413	0.398739	0.102403	0.397823	0.398804	0.100970	0.231071	0.250747	0.260613	0.257570	0.400543	0.099305	0.101413	0.398739	
14000	1.695768	3	0.098078	0.395586	0.401874	0.104461	0.241758	0.228211	0.274739	0.255292	0.402601	0.098608	0.105140	0.393651	0.098078	0.395586	0.401874	0.104461	0.241758	0.228211	0.274739	0.255292	0.402601	0.098608	0.105140	0.393651	
15000	1.695768	3	0.100676	0.404162	0.390580	0.104582	0.244344	0.248747	0.263302	0.243607	0.402601	0.098608	0.105140	0.393651	0.100676	0.404162	0.390580	0.104582	0.244344	0.248747	0.263302	0.243607	0.402601	0.098608	0.105140	0.393651	
16000	1.695768	3	0.100676	0.404162	0.390580	0.104582	0.244970	0.230841	0.272798	0.251390	0.395930	0.098927	0.102319	0.402824	0.100676	0.404162	0.390580	0.104582	0.244970	0.230841	0.272798	0.251390	0.395930	0.098927	0.102319	0.402824	
17000	1.695768	3	0.105726	0.406145	0.382198	0.105931	0.248594	0.231480	0.279289	0.240637	0.400759	0.096221	0.102588	0.400432	0.105726	0.406145	0.382198	0.105931	0.248594	0.231480	0.279289	0.240637	0.400759	0.096221	0.102588	0.400432	
18000	1.695768	3	0.107522	0.405743	0.381169	0.105565	0.232041	0.254295	0.268113	0.245551	0.405481	0.103222	0.101098	0.390200	0.107522	0.405743	0.381169	0.105565	0.232041	0.254295	0.268113	0.245551	0.405481	0.103222	0.101098	0.390200	
19000	1.695768	3	0.104068	0.407276	0.384573	0.104083	0.249696	0.237400	0.275346	0.237558	0.418215	0.092039	0.101264	0.388482	0.104068	0.407276	0.384573	0.104083	0.249696	0.237400	0.275346	0.237558	0.418215	0.092039	0.101264	0.388482	
20000	1.695768	3	0.104068	0.407276	0.384573	0.104083	0.246424	0.239296	0.264440	0.249840	0.418215	0.092039	0.101264	0.388482	0.104068	0.407276	0.384573	0.104083	0.246424	0.239296	0.264440	0.249840	0.418215	0.092039	0.101264	0.388482	
21000	1.695768	3	0.106786	0.400933	0.388871	0.103409	0.241657	0.233318	0.271359	0.253665	0.414454	0.093771	0.099334	0.392442	0.106786	0.400933	0.388871	0.103409	0.241657	0.233318	0.271359	0.253665	0.414454	0.093771	0.099334	0.392442	
