Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.087338	0.412979	0.415820	0.083863	0.258561	0.222548	0.266708	0.252184	0.401099	0.101660	0.093125	0.404116	0.087338	0.412979	0.415820	0.083863	0.258561	0.222548	0.266708	0.252184	0.401099	0.101660	0.093125	0.404116	
2000	1.695768	3	0.091737	0.398224	0.420235	0.089804	0.260454	0.230383	0.266780	0.242383	0.397100	0.098844	0.091569	0.412487	0.091737	0.398224	0.420235	0.089804	0.260454	0.230383	0.266780	0.242383	0.397100	0.098844	0.091569	0.412487	
3000	1.695768	3	0.098021	0.389199	0.417457	0.095323	0.270776	0.233015	0.249198	0.247010	0.397100	0.098844	0.091569	0.412487	0.098021	0.389199	0.417457	0.095323	0.270776	0.233015	0.249198	0.247010	0.397100	0.098844	0.091569	0.412487	
4000	1.695768	3	0.097979	0.399471	0.398770	0.103780	0.259703	0.231424	0.260375	0.248498	0.391612	0.104930	0.093206	0.410252	0.097979	0.399471	0.398770	0.103780	0.259703	0.231424	0.260375	0.248498	0.391612	0.104930	0.093206	0.410252	
5000	1.695768	3	0.097979	0.399471	0.398770	0.103780	0.267897	0.225861	0.250402	0.255840	0.396503	0.098913	0.099933	0.404650	0.097979	0.399471	0.398770	0.103780	0.267897	0.225861	0.250402	0.255840	0.396503	0.098913	0.099933	0.404650	
6000	1.695768	3	0.100230	0.402513	0.398394	0.098863	0.259456	0.236436	0.265685	0.238424	0.396503	0.098913	0.099933	0.404650	0.100230	0.402513	0.398394	0.098863	0.259456	0.236436	0.265685	0.238424	0.396503	0.098913	0.099933	0.404650	
7000	1.695768	3	0.100230	0.402513	0.398394	0.098863	0.257466	0.234759	0.255500	0.252275	0.396503	0.098913	0.099933	0.404650	0.100230	0.402513	0.398394	0.098863	0.257466	0.234759	0.255500	0.252275	0.396503	0.098913	0.099933	0.404650	
8000	1.695768	3	0.103284	0.396175	0.402116	0.098425	0.253077	0.233137	0.263313	0.250473	0.396503	0.098913	0.099933	0.404650	0.103284	0.396175	0.402116	0.098425	0.253077	0.233137	0.263313	0.250473	0.396503	0.098913	0.099933	0.404650	
9000	1.695768	3	0.103284	0.396175	0.402116	0.098425	0.253012	0.236740	0.269036	0.241212	0.396503	0.098913	0.099933	0.404650	0.103284	0.396175	0.402116	0.098425	0.253012	0.236740	0.269036	0.241212	0.396503	0.098913	0.099933	0.404650	
10000	1.695768	3	0.100526	0.403248	0.399678	0.096548	0.250497	0.229367	0.269247	0.250888	0.396503	0.098913	0.099933	0.404650	0.100526	0.403248	0.399678	0.096548	0.250497	0.229367	0.269247	0.250888	0.396503	0.098913	0.099933	0.404650	
11000	1.695768	3	0.099840	0.399610	0.404284	0.096266	0.259399	0.248262	0.243119	0.249221	0.396503	0.098913	0.099933	0.404650	0.099840	0.399610	0.404284	0.096266	0.259399	0.248262	0.243119	0.249221	0.396503	0.098913	0.099933	0.404650	
