Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.132044	0.205778	0.140132	0.118229	0.265816	0.138001	0.132044	0.205778	0.140132	0.118229	0.265816	0.138001	0.132044	0.205778	0.140132	0.118229	0.265816	0.138001	0.220030	0.126738	0.124808	0.120388	0.137426	0.270609	0.220030	0.126738	0.124808	0.120388	0.137426	0.270609	0.220030	0.126738	0.124808	0.120388	0.137426	0.270609	
2000	0.092720	2	0.137434	0.222870	0.134482	0.118952	0.247114	0.139148	0.137434	0.222870	0.134482	0.118952	0.247114	0.139148	0.137434	0.222870	0.134482	0.118952	0.247114	0.139148	0.207564	0.121680	0.153496	0.122771	0.130849	0.263641	0.207564	0.121680	0.153496	0.122771	0.130849	0.263641	0.207564	0.121680	0.153496	0.122771	0.130849	0.263641	
3000	0.092720	3	0.138220	0.224669	0.135027	0.118500	0.257666	0.125918	0.090708	0.352426	0.056852	0.106955	0.206581	0.186477	0.138220	0.224669	0.135027	0.118500	0.257666	0.125918	0.227052	0.129002	0.142283	0.127860	0.122099	0.251706	0.227052	0.129002	0.142283	0.127860	0.122099	0.251706	0.227052	0.129002	0.142283	0.127860	0.122099	0.251706	
4000	0.092720	2	0.138775	0.234500	0.129052	0.110828	0.239746	0.147100	0.138775	0.234500	0.129052	0.110828	0.239746	0.147100	0.138775	0.234500	0.129052	0.110828	0.239746	0.147100	0.235584	0.113778	0.152548	0.118378	0.117856	0.261857	0.235584	0.113778	0.152548	0.118378	0.117856	0.261857	0.235584	0.113778	0.152548	0.118378	0.117856	0.261857	
5000	0.092720	2	0.134186	0.240693	0.132103	0.121086	0.241387	0.130546	0.134186	0.240693	0.132103	0.121086	0.241387	0.130546	0.134186	0.240693	0.132103	0.121086	0.241387	0.130546	0.232832	0.118477	0.142847	0.115451	0.128745	0.261647	0.232832	0.118477	0.142847	0.115451	0.128745	0.261647	0.232832	0.118477	0.142847	0.115451	0.128745	0.261647	
6000	0.092720	2	0.145167	0.241884	0.136560	0.101347	0.234405	0.140638	0.145167	0.241884	0.136560	0.101347	0.234405	0.140638	0.145167	0.241884	0.136560	0.101347	0.234405	0.140638	0.253465	0.128556	0.133731	0.115483	0.119337	0.249428	0.253465	0.128556	0.133731	0.115483	0.119337	0.249428	0.253465	0.128556	0.133731	0.115483	0.119337	0.249428	
7000	0.092720	2	0.141852	0.233249	0.123530	0.122886	0.240652	0.137830	0.141852	0.233249	0.123530	0.122886	0.240652	0.137830	0.141852	0.233249	0.123530	0.122886	0.240652	0.137830	0.231643	0.120880	0.144677	0.114365	0.136295	0.252140	0.231643	0.120880	0.144677	0.114365	0.136295	0.252140	0.231643	0.120880	0.144677	0.114365	0.136295	0.252140	
8000	0.092720	2	0.144564	0.217521	0.131236	0.129000	0.246016	0.131664	0.144564	0.217521	0.131236	0.129000	0.246016	0.131664	0.144564	0.217521	0.131236	0.129000	0.246016	0.131664	0.226913	0.115099	0.146104	0.112636	0.133790	0.265458	0.226913	0.115099	0.146104	0.112636	0.133790	0.265458	0.226913	0.115099	0.146104	0.112636	0.133790	0.265458	
9000	0.092720	2	0.129914	0.224653	0.140077	0.118726	0.248061	0.138570	0.129914	0.224653	0.140077	0.118726	0.248061	0.138570	0.129914	0.224653	0.140077	0.118726	0.248061	0.138570	0.235007	0.118471	0.148240	0.113634	0.121941	0.262708	0.235007	0.118471	0.148240	0.113634	0.121941	0.262708	0.235007	0.118471	0.148240	0.113634	0.121941	0.262708	
10000	0.092720	2	0.137853	0.218020	0.128255	0.134669	0.248132	0.133071	0.137853	0.218020	0.128255	0.134669	0.248132	0.133071	0.137853	0.218020	0.128255	0.134669	0.248132	0.133071	0.238080	0.110653	0.143774	0.119352	0.126953	0.261188	0.238080	0.110653	0.143774	0.119352	0.126953	0.261188	0.238080	0.110653	0.143774	0.119352	0.126953	0.261188	
