Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.105456	0.398514	0.383357	0.112673	0.269364	0.236872	0.241107	0.252657	0.395943	0.100297	0.102353	0.401407	0.105456	0.398514	0.383357	0.112673	0.269364	0.236872	0.241107	0.252657	0.395943	0.100297	0.102353	0.401407	
2000	0.092720	3	0.103689	0.393680	0.400176	0.102455	0.259117	0.260502	0.237051	0.243330	0.396528	0.099698	0.107615	0.396159	0.103689	0.393680	0.400176	0.102455	0.259117	0.260502	0.237051	0.243330	0.396528	0.099698	0.107615	0.396159	
3000	0.092720	3	0.101164	0.387055	0.407080	0.104700	0.264698	0.259796	0.224978	0.250528	0.396528	0.099698	0.107615	0.396159	0.101164	0.387055	0.407080	0.104700	0.264698	0.259796	0.224978	0.250528	0.396528	0.099698	0.107615	0.396159	
4000	0.092720	3	0.105889	0.385771	0.408637	0.099703	0.276732	0.253037	0.225681	0.244550	0.405931	0.101916	0.102641	0.389511	0.105889	0.385771	0.408637	0.099703	0.276732	0.253037	0.225681	0.244550	0.405931	0.101916	0.102641	0.389511	
5000	0.092720	3	0.105384	0.396115	0.394449	0.104052	0.254586	0.260036	0.226809	0.258569	0.405931	0.101916	0.102641	0.389511	0.105384	0.396115	0.394449	0.104052	0.254586	0.260036	0.226809	0.258569	0.405931	0.101916	0.102641	0.389511	
6000	0.092720	3	0.104199	0.395834	0.398872	0.101095	0.257500	0.260255	0.227593	0.254651	0.405931	0.101916	0.102641	0.389511	0.104199	0.395834	0.398872	0.101095	0.257500	0.260255	0.227593	0.254651	0.405931	0.101916	0.102641	0.389511	
7000	0.092720	3	0.104586	0.392553	0.400939	0.101921	0.264812	0.252644	0.226818	0.255726	0.405931	0.101916	0.102641	0.389511	0.104586	0.392553	0.400939	0.101921	0.264812	0.252644	0.226818	0.255726	0.405931	0.101916	0.102641	0.389511	
8000	0.092720	3	0.104586	0.392553	0.400939	0.101921	0.256565	0.262057	0.227478	0.253899	0.405931	0.101916	0.102641	0.389511	0.104586	0.392553	0.400939	0.101921	0.256565	0.262057	0.227478	0.253899	0.405931	0.101916	0.102641	0.389511	
9000	0.092720	3	0.104586	0.392553	0.400939	0.101921	0.239756	0.274714	0.230182	0.255347	0.405931	0.101916	0.102641	0.389511	0.104586	0.392553	0.400939	0.101921	0.239756	0.274714	0.230182	0.255347	0.405931	0.101916	0.102641	0.389511	
10000	0.092720	3	0.106588	0.386385	0.400324	0.106703	0.269960	0.263631	0.228391	0.238019	0.405931	0.101916	0.102641	0.389511	0.106588	0.386385	0.400324	0.106703	0.269960	0.263631	0.228391	0.238019	0.405931	0.101916	0.102641	0.389511	
11000	0.092720	3	0.104998	0.394888	0.388583	0.111531	0.254021	0.255253	0.233717	0.257008	0.404211	0.104102	0.099915	0.391772	0.104998	0.394888	0.388583	0.111531	0.254021	0.255253	0.233717	0.257008	0.404211	0.104102	0.099915	0.391772	
12000	0.092720	3	0.103010	0.399723	0.393578	0.103689	0.251395	0.267839	0.218826	0.261940	0.404211	0.104102	0.099915	0.391772	0.103010	0.399723	0.393578	0.103689	0.251395	0.267839	0.218826	0.261940	0.404211	0.104102	0.099915	0.391772	
13000	0.092720	3	0.110942	0.385136	0.403201	0.100721	0.242120	0.266701	0.234012	0.257166	0.404211	0.104102	0.099915	0.391772	0.110942	0.385136	0.403201	0.100721	0.242120	0.266701	0.234012	0.257166	0.404211	0.104102	0.099915	0.391772	
14000	0.092720	3	0.112919	0.390755	0.386285	0.110041	0.248342	0.268740	0.233027	0.249891	0.404211	0.104102	0.099915	0.391772	0.112919	0.390755	0.386285	0.110041	0.248342	0.268740	0.233027	0.249891	0.404211	0.104102	0.099915	0.391772	
15000	0.092720	3	0.106967	0.401629	0.389460	0.101943	0.258390	0.265568	0.220623	0.255419	0.403675	0.106568	0.101001	0.388757	0.106967	0.401629	0.389460	0.101943	0.258390	0.265568	0.220623	0.255419	0.403675	0.106568	0.101001	0.388757	
16000	0.092720	3	0.106269	0.394580	0.396502	0.102648	0.260250	0.264397	0.230872	0.244481	0.402911	0.102758	0.106340	0.387990	0.106269	0.394580	0.396502	0.102648	0.260250	0.264397	0.230872	0.244481	0.402911	0.102758	0.106340	0.387990	
17000	0.092720	3	0.104873	0.390352	0.405088	0.099687	0.250074	0.275567	0.214505	0.259854	0.402558	0.100385	0.101001	0.396056	0.104873	0.390352	0.405088	0.099687	0.250074	0.275567	0.214505	0.259854	0.402558	0.100385	0.101001	0.396056	
18000	0.092720	3	0.109770	0.395832	0.389784	0.104613	0.256038	0.263716	0.230879	0.249367	0.402558	0.100385	0.101001	0.396056	0.109770	0.395832	0.389784	0.104613	0.256038	0.263716	0.230879	0.249367	0.402558	0.100385	0.101001	0.396056	
19000	0.092720	3	0.110543	0.389617	0.395254	0.104586	0.253875	0.259968	0.220622	0.265534	0.402558	0.100385	0.101001	0.396056	0.110543	0.389617	0.395254	0.104586	0.253875	0.259968	0.220622	0.265534	0.402558	0.100385	0.101001	0.396056	
20000	0.092720	3	0.110543	0.389617	0.395254	0.104586	0.247862	0.271202	0.239150	0.241785	0.402558	0.100385	0.101001	0.396056	0.110543	0.389617	0.395254	0.104586	0.247862	0.271202	0.239150	0.241785	0.402558	0.100385	0.101001	0.396056	
21000	0.092720	3	0.106327	0.377954	0.413751	0.101967	0.258918	0.257632	0.242340	0.241109	0.402558	0.100385	0.101001	0.396056	0.106327	0.377954	0.413751	0.101967	0.258918	0.257632	0.242340	0.241109	0.402558	0.100385	0.101001	0.396056	
22000	0.092720	3	0.102080	0.392442	0.398971	0.106507	0.260589	0.262116	0.235637	0.241658	0.402895	0.099378	0.098550	0.399178	0.102080	0.392442	0.398971	0.106507	0.260589	0.262116	0.235637	0.241658	0.402895	0.099378	0.098550	0.399178	
23000	0.092720	3	0.102080	0.392442	0.398971	0.106507	0.259677	0.252775	0.238225	0.249323	0.402895	0.099378	0.098550	0.399178	0.102080	0.392442	0.398971	0.106507	0.259677	0.252775	0.238225	0.249323	0.402895	0.099378	0.098550	0.399178	
24000	0.092720	3	0.103683	0.385465	0.407439	0.103414	0.255477	0.248857	0.238945	0.256722	0.405524	0.100084	0.102388	0.392004	0.103683	0.385465	0.407439	0.103414	0.255477	0.248857	0.238945	0.256722	0.405524	0.100084	0.102388	0.392004	
25000	0.092720	3	0.103683	0.385465	0.407439	0.103414	0.256672	0.273368	0.227163	0.242797	0.405524	0.100084	0.102388	0.392004	0.103683	0.385465	0.407439	0.103414	0.256672	0.273368	0.227163	0.242797	0.405524	0.100084	0.102388	0.392004	
26000	0.092720	3	0.103683	0.385465	0.407439	0.103414	0.253183	0.245450	0.232984	0.268383	0.405524	0.100084	0.102388	0.392004	0.103683	0.385465	0.407439	0.103414	0.253183	0.245450	0.232984	0.268383	0.405524	0.100084	0.102388	0.392004	
27000	0.092720	3	0.107487	0.390955	0.394510	0.107047	0.254083	0.261468	0.230344	0.254104	0.405524	0.100084	0.102388	0.392004	0.107487	0.390955	0.394510	0.107047	0.254083	0.261468	0.230344	0.254104	0.405524	0.100084	0.102388	0.392004	
28000	0.092720	3	0.105896	0.376903	0.409233	0.107968	0.258877	0.264126	0.229001	0.247996	0.398898	0.099654	0.098970	0.402478	0.105896	0.376903	0.409233	0.107968	0.258877	0.264126	0.229001	0.247996	0.398898	0.099654	0.098970	0.402478	
29000	0.092720	3	0.105896	0.376903	0.409233	0.107968	0.260938	0.259345	0.236319	0.243398	0.407735	0.097237	0.101006	0.394021	0.105896	0.376903	0.409233	0.107968	0.260938	0.259345	0.236319	0.243398	0.407735	0.097237	0.101006	0.394021	
30000	0.092720	3	0.105896	0.376903	0.409233	0.107968	0.240092	0.264029	0.231105	0.264773	0.409931	0.100158	0.097619	0.392293	0.105896	0.376903	0.409233	0.107968	0.240092	0.264029	0.231105	0.264773	0.409931	0.100158	0.097619	0.392293	
31000	0.092720	3	0.105828	0.391942	0.394522	0.107708	0.266992	0.259213	0.222045	0.251750	0.409931	0.100158	0.097619	0.392293	0.105828	0.391942	0.394522	0.107708	0.266992	0.259213	0.222045	0.251750	0.409931	0.100158	0.097619	0.392293	
32000	0.092720	3	0.106254	0.400023	0.391919	0.101804	0.264535	0.257546	0.223215	0.254704	0.409931	0.100158	0.097619	0.392293	0.106254	0.400023	0.391919	0.101804	0.264535	0.257546	0.223215	0.254704	0.409931	0.100158	0.097619	0.392293	
33000	0.092720	3	0.106616	0.394121	0.395474	0.103789	0.259055	0.257107	0.231303	0.252535	0.409931	0.100158	0.097619	0.392293	0.106616	0.394121	0.395474	0.103789	0.259055	0.257107	0.231303	0.252535	0.409931	0.100158	0.097619	0.392293	
34000	0.092720	3	0.104466	0.383501	0.398172	0.113862	0.256635	0.270132	0.228843	0.244390	0.401191	0.097713	0.098831	0.402265	0.104466	0.383501	0.398172	0.113862	0.256635	0.270132	0.228843	0.244390	0.401191	0.097713	0.098831	0.402265	
