Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.083518	0.401716	0.408487	0.106279	0.224243	0.266982	0.251719	0.257055	0.399043	0.102105	0.097570	0.401281	0.083518	0.401716	0.408487	0.106279	0.224243	0.266982	0.251719	0.257055	0.399043	0.102105	0.097570	0.401281	
2000	71.353907	3	0.092283	0.412179	0.380942	0.114596	0.239163	0.263291	0.242984	0.254561	0.399043	0.102105	0.097570	0.401281	0.092283	0.412179	0.380942	0.114596	0.239163	0.263291	0.242984	0.254561	0.399043	0.102105	0.097570	0.401281	
3000	71.353907	3	0.092283	0.412179	0.380942	0.114596	0.249624	0.255328	0.240763	0.254285	0.399043	0.102105	0.097570	0.401281	0.092283	0.412179	0.380942	0.114596	0.249624	0.255328	0.240763	0.254285	0.399043	0.102105	0.097570	0.401281	
4000	71.353907	3	0.092283	0.412179	0.380942	0.114596	0.232588	0.269252	0.246961	0.251200	0.406607	0.105579	0.098726	0.389088	0.092283	0.412179	0.380942	0.114596	0.232588	0.269252	0.246961	0.251200	0.406607	0.105579	0.098726	0.389088	
5000	71.353907	3	0.091213	0.417812	0.383410	0.107566	0.232588	0.269252	0.246961	0.251200	0.412078	0.106266	0.100295	0.381362	0.091213	0.417812	0.383410	0.107566	0.232588	0.269252	0.246961	0.251200	0.412078	0.106266	0.100295	0.381362	
6000	71.353907	3	0.092859	0.406941	0.385653	0.114546	0.248023	0.248448	0.251515	0.252013	0.403153	0.103519	0.100078	0.393251	0.092859	0.406941	0.385653	0.114546	0.248023	0.248448	0.251515	0.252013	0.403153	0.103519	0.100078	0.393251	
7000	71.353907	3	0.092859	0.406941	0.385653	0.114546	0.237145	0.278056	0.244122	0.240677	0.403153	0.103519	0.100078	0.393251	0.092859	0.406941	0.385653	0.114546	0.237145	0.278056	0.244122	0.240677	0.403153	0.103519	0.100078	0.393251	
8000	71.353907	3	0.100434	0.408132	0.379301	0.112133	0.227590	0.272227	0.242592	0.257591	0.403153	0.103519	0.100078	0.393251	0.100434	0.408132	0.379301	0.112133	0.227590	0.272227	0.242592	0.257591	0.403153	0.103519	0.100078	0.393251	
9000	71.353907	3	0.098806	0.412848	0.382438	0.105909	0.236649	0.282124	0.239364	0.241863	0.403153	0.103519	0.100078	0.393251	0.098806	0.412848	0.382438	0.105909	0.236649	0.282124	0.239364	0.241863	0.403153	0.103519	0.100078	0.393251	
10000	71.353907	3	0.091318	0.408120	0.398202	0.102360	0.237862	0.267728	0.239232	0.255178	0.401431	0.106488	0.099342	0.392739	0.091318	0.408120	0.398202	0.102360	0.237862	0.267728	0.239232	0.255178	0.401431	0.106488	0.099342	0.392739	
11000	71.353907	3	0.103094	0.405367	0.380033	0.111507	0.233500	0.267905	0.250880	0.247715	0.406976	0.107131	0.094978	0.390915	0.103094	0.405367	0.380033	0.111507	0.233500	0.267905	0.250880	0.247715	0.406976	0.107131	0.094978	0.390915	
