Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.132192	0.228510	0.145778	0.139651	0.211211	0.142658	0.132192	0.228510	0.145778	0.139651	0.211211	0.142658	0.132192	0.228510	0.145778	0.139651	0.211211	0.142658	0.235589	0.126826	0.144356	0.118926	0.129860	0.244443	0.235589	0.126826	0.144356	0.118926	0.129860	0.244443	0.235589	0.126826	0.144356	0.118926	0.129860	0.244443	
2000	71.353907	2	0.138539	0.237832	0.129943	0.131822	0.225947	0.135917	0.138539	0.237832	0.129943	0.131822	0.225947	0.135917	0.138539	0.237832	0.129943	0.131822	0.225947	0.135917	0.230450	0.128109	0.145921	0.121972	0.133852	0.239696	0.230450	0.128109	0.145921	0.121972	0.133852	0.239696	0.230450	0.128109	0.145921	0.121972	0.133852	0.239696	
3000	71.353907	2	0.130606	0.248563	0.128015	0.130534	0.226454	0.135828	0.130606	0.248563	0.128015	0.130534	0.226454	0.135828	0.130606	0.248563	0.128015	0.130534	0.226454	0.135828	0.249770	0.130771	0.151960	0.119598	0.114762	0.233140	0.249770	0.130771	0.151960	0.119598	0.114762	0.233140	0.249770	0.130771	0.151960	0.119598	0.114762	0.233140	
4000	71.353907	2	0.127866	0.238093	0.127466	0.135020	0.232405	0.139150	0.127866	0.238093	0.127466	0.135020	0.232405	0.139150	0.127866	0.238093	0.127466	0.135020	0.232405	0.139150	0.237345	0.130670	0.141213	0.134105	0.118551	0.238116	0.237345	0.130670	0.141213	0.134105	0.118551	0.238116	0.237345	0.130670	0.141213	0.134105	0.118551	0.238116	
5000	71.353907	2	0.123027	0.225434	0.130717	0.143843	0.237553	0.139426	0.123027	0.225434	0.130717	0.143843	0.237553	0.139426	0.123027	0.225434	0.130717	0.143843	0.237553	0.139426	0.258017	0.130263	0.139394	0.112432	0.122179	0.237716	0.258017	0.130263	0.139394	0.112432	0.122179	0.237716	0.258017	0.130263	0.139394	0.112432	0.122179	0.237716	
6000	71.353907	2	0.136402	0.227604	0.123258	0.133151	0.245568	0.134016	0.136402	0.227604	0.123258	0.133151	0.245568	0.134016	0.136402	0.227604	0.123258	0.133151	0.245568	0.134016	0.240823	0.127430	0.154000	0.112360	0.128811	0.236577	0.240823	0.127430	0.154000	0.112360	0.128811	0.236577	0.240823	0.127430	0.154000	0.112360	0.128811	0.236577	
7000	71.353907	2	0.138733	0.219612	0.127600	0.136322	0.250692	0.127041	0.138733	0.219612	0.127600	0.136322	0.250692	0.127041	0.138733	0.219612	0.127600	0.136322	0.250692	0.127041	0.246453	0.142960	0.140632	0.108424	0.125623	0.235909	0.246453	0.142960	0.140632	0.108424	0.125623	0.235909	0.246453	0.142960	0.140632	0.108424	0.125623	0.235909	
8000	71.353907	2	0.124750	0.235048	0.129912	0.141567	0.238278	0.130445	0.124750	0.235048	0.129912	0.141567	0.238278	0.130445	0.124750	0.235048	0.129912	0.141567	0.238278	0.130445	0.258031	0.129927	0.145313	0.121135	0.110624	0.234970	0.258031	0.129927	0.145313	0.121135	0.110624	0.234970	0.258031	0.129927	0.145313	0.121135	0.110624	0.234970	
9000	71.353907	2	0.125627	0.245247	0.132754	0.125824	0.234298	0.136250	0.125627	0.245247	0.132754	0.125824	0.234298	0.136250	0.125627	0.245247	0.132754	0.125824	0.234298	0.136250	0.246743	0.127709	0.150421	0.120358	0.119793	0.234976	0.246743	0.127709	0.150421	0.120358	0.119793	0.234976	0.246743	0.127709	0.150421	0.120358	0.119793	0.234976	
10000	71.353907	2	0.129000	0.236139	0.131508	0.131953	0.247049	0.124351	0.129000	0.236139	0.131508	0.131953	0.247049	0.124351	0.129000	0.236139	0.131508	0.131953	0.247049	0.124351	0.241290	0.131599	0.149268	0.115893	0.117031	0.244919	0.241290	0.131599	0.149268	0.115893	0.117031	0.244919	0.241290	0.131599	0.149268	0.115893	0.117031	0.244919	
11000	71.353907	2	0.127169	0.237623	0.127536	0.141983	0.241596	0.124092	0.127169	0.237623	0.127536	0.141983	0.241596	0.124092	0.127169	0.237623	0.127536	0.141983	0.241596	0.124092	0.244353	0.136228	0.141198	0.121790	0.125710	0.230720	0.244353	0.136228	0.141198	0.121790	0.125710	0.230720	0.244353	0.136228	0.141198	0.121790	0.125710	0.230720	
12000	71.353907	2	0.130987	0.243118	0.133367	0.130407	0.233322	0.128799	0.130987	0.243118	0.133367	0.130407	0.233322	0.128799	0.130987	0.243118	0.133367	0.130407	0.233322	0.128799	0.249292	0.128242	0.142272	0.114691	0.134455	0.231048	0.249292	0.128242	0.142272	0.114691	0.134455	0.231048	0.249292	0.128242	0.142272	0.114691	0.134455	0.231048	
