Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	3	13.275698	13.275698	21.656075	8.349772	13.275698	21.656075	
2000	0.092720	3	11.033633	11.033633	21.161152	7.919796	11.033633	21.161152	
3000	0.092720	4	10.743519	11.391926	18.640649	7.540777	11.391926	18.640649	
4000	0.092720	3	11.257537	11.257537	20.726859	7.947641	11.257537	20.726859	
5000	0.092720	3	11.327397	11.327397	18.881167	8.817581	11.327397	18.881167	
6000	0.092720	3	10.964243	10.964243	19.325716	7.907144	10.964243	19.325716	
7000	0.092720	3	10.120390	10.120390	19.448917	9.500604	19.448917	19.448917	
8000	0.092720	3	8.755007	11.280200	18.217863	8.755007	18.217863	18.217863	
9000	0.092720	4	9.311667	10.728870	19.938030	7.860973	19.938030	19.938030	
10000	0.092720	4	9.650139	10.850401	20.134898	7.674984	20.134898	20.134898	
11000	0.092720	3	9.482959	9.482959	19.043665	7.813685	19.043665	19.043665	
12000	0.092720	3	10.084156	10.084156	17.666420	6.690052	17.666420	17.666420	
13000	0.092720	3	10.233443	10.233443	18.413560	8.531661	18.413560	18.413560	
14000	0.092720	4	9.106899	11.130797	18.369128	7.425774	18.369128	18.369128	
15000	0.092720	4	9.416667	11.001019	17.932214	7.638601	17.932214	17.932214	
16000	0.092720	4	8.439360	11.902246	18.123293	7.632555	11.902246	18.123293	
17000	0.092720	4	9.434599	12.376528	18.865322	8.683276	12.376528	18.865322	
18000	0.092720	4	8.969592	11.528537	17.707837	8.857346	11.528537	17.707837	
19000	0.092720	3	8.462027	17.673800	17.673800	8.049538	17.673800	17.673800	
20000	0.092720	3	9.505080	11.992103	17.872226	9.505080	11.992103	17.872226	
21000	0.092720	3	9.079211	16.976883	16.976883	8.349665	16.976883	16.976883	
22000	0.092720	2	8.276930	17.061856	17.061856	8.276930	17.061856	17.061856	
23000	0.092720	3	8.734028	17.375649	17.375649	7.601486	17.375649	17.375649	
24000	0.092720	3	8.391933	10.327474	18.404944	8.391933	18.404944	18.404944	
25000	0.092720	3	8.058482	11.148795	17.747386	8.058482	11.148795	17.747386	
26000	0.092720	4	9.740112	11.022147	18.088009	7.436216	18.088009	18.088009	
27000	0.092720	3	9.512080	9.512080	17.447022	8.704582	17.447022	17.447022	
28000	0.092720	3	7.871130	10.811256	17.724253	7.871130	17.724253	17.724253	
29000	0.092720	4	9.670700	11.339046	16.760751	9.005071	16.760751	16.760751	
30000	0.092720	4	8.492347	10.732704	17.366705	6.891316	17.366705	17.366705	
31000	0.092720	2	8.828796	16.585510	16.585510	8.828796	16.585510	16.585510	
32000	0.092720	2	8.295263	16.318508	16.318508	8.295263	16.318508	16.318508	
33000	0.092720	3	8.179036	11.641193	16.439274	8.179036	16.439274	16.439274	
34000	0.092720	3	9.201001	16.178207	16.178207	8.269274	16.178207	16.178207	
35000	0.092720	3	6.971407	11.859597	16.633592	6.971407	11.859597	16.633592	
36000	0.092720	3	7.409752	11.166767	16.893026	7.409752	11.166767	16.893026	
37000	0.092720	3	7.865274	11.333685	16.700460	7.865274	11.333685	16.700460	
38000	0.092720	3	7.769168	10.632664	16.516624	7.769168	10.632664	16.516624	
39000	0.092720	4	9.548495	11.864978	16.895517	9.243477	16.895517	16.895517	
40000	0.092720	3	7.364649	11.673267	15.959894	7.364649	11.673267	15.959894	
41000	0.092720	4	8.913216	10.973028	16.793362	7.979617	10.973028	16.793362	
42000	0.092720	4	8.328293	11.036643	15.555481	8.018982	11.036643	15.555481	
43000	0.092720	4	9.029972	11.264046	16.450291	7.712510	11.264046	16.450291	
44000	0.092720	4	8.585540	11.961568	16.464783	8.304622	11.961568	16.464783	
45000	0.092720	4	9.041096	10.740444	16.728300	8.244979	16.728300	16.728300	
46000	0.092720	3	7.394548	11.692994	15.743390	7.394548	15.743390	15.743390	
47000	0.092720	3	8.026940	11.124060	15.928615	8.026940	15.928615	15.928615	
48000	0.092720	3	7.809092	10.406307	16.108951	7.809092	16.108951	16.108951	
49000	0.092720	4	8.724767	11.102317	16.268793	8.220502	11.102317	16.268793	
50000	0.092720	3	7.296384	11.174258	16.022268	7.296384	11.174258	16.022268	
51000	0.092720	3	8.671994	10.456186	15.797489	8.671994	15.797489	15.797489	
52000	0.092720	3	8.611449	10.899612	15.532021	8.611449	10.899612	15.532021	
