Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.113421	0.410449	0.385785	0.090345	0.263383	0.230379	0.246756	0.259482	0.407463	0.102411	0.090058	0.400068	0.113421	0.410449	0.385785	0.090345	0.263383	0.230379	0.246756	0.259482	0.407463	0.102411	0.090058	0.400068	
2000	1.695768	3	0.102035	0.420435	0.381511	0.096019	0.264241	0.219805	0.266059	0.249895	0.407432	0.099532	0.091137	0.401899	0.102035	0.420435	0.381511	0.096019	0.264241	0.219805	0.266059	0.249895	0.407432	0.099532	0.091137	0.401899	
3000	1.695768	3	0.103710	0.409222	0.393842	0.093225	0.253947	0.227628	0.252480	0.265945	0.398630	0.101057	0.096569	0.403744	0.103710	0.409222	0.393842	0.093225	0.253947	0.227628	0.252480	0.265945	0.398630	0.101057	0.096569	0.403744	
4000	1.695768	3	0.103608	0.400285	0.400216	0.095891	0.258529	0.223394	0.255477	0.262600	0.406272	0.099980	0.097608	0.396140	0.103608	0.400285	0.400216	0.095891	0.258529	0.223394	0.255477	0.262600	0.406272	0.099980	0.097608	0.396140	
5000	1.695768	3	0.103608	0.400285	0.400216	0.095891	0.243439	0.228484	0.260963	0.267114	0.406272	0.099980	0.097608	0.396140	0.103608	0.400285	0.400216	0.095891	0.243439	0.228484	0.260963	0.267114	0.406272	0.099980	0.097608	0.396140	
6000	1.695768	3	0.107333	0.404709	0.391805	0.096152	0.237895	0.232557	0.262025	0.267522	0.406272	0.099980	0.097608	0.396140	0.107333	0.404709	0.391805	0.096152	0.237895	0.232557	0.262025	0.267522	0.406272	0.099980	0.097608	0.396140	
7000	1.695768	3	0.106688	0.404980	0.384004	0.104328	0.267778	0.224517	0.238737	0.268968	0.406272	0.099980	0.097608	0.396140	0.106688	0.404980	0.384004	0.104328	0.267778	0.224517	0.238737	0.268968	0.406272	0.099980	0.097608	0.396140	
8000	1.695768	3	0.106688	0.404980	0.384004	0.104328	0.259435	0.232418	0.244216	0.263930	0.406272	0.099980	0.097608	0.396140	0.106688	0.404980	0.384004	0.104328	0.259435	0.232418	0.244216	0.263930	0.406272	0.099980	0.097608	0.396140	
9000	1.695768	3	0.100153	0.405054	0.395336	0.099457	0.255139	0.226349	0.261640	0.256872	0.408074	0.101133	0.097359	0.393434	0.100153	0.405054	0.395336	0.099457	0.255139	0.226349	0.261640	0.256872	0.408074	0.101133	0.097359	0.393434	
10000	1.695768	3	0.105098	0.412178	0.378918	0.103805	0.252493	0.225636	0.255869	0.266003	0.399804	0.099448	0.098245	0.402503	0.105098	0.412178	0.378918	0.103805	0.252493	0.225636	0.255869	0.266003	0.399804	0.099448	0.098245	0.402503	
11000	1.695768	3	0.105654	0.396245	0.396830	0.101271	0.262880	0.225596	0.253487	0.258037	0.398609	0.105580	0.100158	0.395654	0.105654	0.396245	0.396830	0.101271	0.262880	0.225596	0.253487	0.258037	0.398609	0.105580	0.100158	0.395654	
12000	1.695768	3	0.105654	0.396245	0.396830	0.101271	0.242889	0.246283	0.258671	0.252156	0.410339	0.099381	0.094896	0.395384	0.105654	0.396245	0.396830	0.101271	0.242889	0.246283	0.258671	0.252156	0.410339	0.099381	0.094896	0.395384	
13000	1.695768	3	0.105654	0.396245	0.396830	0.101271	0.243169	0.235859	0.267229	0.253742	0.397556	0.102869	0.096908	0.402667	0.105654	0.396245	0.396830	0.101271	0.243169	0.235859	0.267229	0.253742	0.397556	0.102869	0.096908	0.402667	
14000	1.695768	3	0.099733	0.400724	0.400418	0.099124	0.262388	0.229153	0.255774	0.252685	0.397556	0.102869	0.096908	0.402667	0.099733	0.400724	0.400418	0.099124	0.262388	0.229153	0.255774	0.252685	0.397556	0.102869	0.096908	0.402667	
15000	1.695768	3	0.105633	0.395321	0.399631	0.099415	0.247157	0.230311	0.269139	0.253393	0.397556	0.102869	0.096908	0.402667	0.105633	0.395321	0.399631	0.099415	0.247157	0.230311	0.269139	0.253393	0.397556	0.102869	0.096908	0.402667	
16000	1.695768	3	0.102515	0.412753	0.389801	0.094931	0.255635	0.238828	0.258057	0.247480	0.397556	0.102869	0.096908	0.402667	0.102515	0.412753	0.389801	0.094931	0.255635	0.238828	0.258057	0.247480	0.397556	0.102869	0.096908	0.402667	
17000	1.695768	3	0.104149	0.413729	0.387446	0.094676	0.253607	0.247953	0.254494	0.243946	0.397556	0.102869	0.096908	0.402667	0.104149	0.413729	0.387446	0.094676	0.253607	0.247953	0.254494	0.243946	0.397556	0.102869	0.096908	0.402667	
18000	1.695768	3	0.101868	0.408113	0.392409	0.097611	0.250831	0.237867	0.248616	0.262686	0.397556	0.102869	0.096908	0.402667	0.101868	0.408113	0.392409	0.097611	0.250831	0.237867	0.248616	0.262686	0.397556	0.102869	0.096908	0.402667	
19000	1.695768	3	0.105648	0.403073	0.389098	0.102181	0.259790	0.221194	0.255203	0.263813	0.397556	0.102869	0.096908	0.402667	0.105648	0.403073	0.389098	0.102181	0.259790	0.221194	0.255203	0.263813	0.397556	0.102869	0.096908	0.402667	
20000	1.695768	3	0.105648	0.403073	0.389098	0.102181	0.239523	0.233940	0.262753	0.263785	0.397556	0.102869	0.096908	0.402667	0.105648	0.403073	0.389098	0.102181	0.239523	0.233940	0.262753	0.263785	0.397556	0.102869	0.096908	0.402667	
21000	1.695768	3	0.105648	0.403073	0.389098	0.102181	0.248967	0.241542	0.247919	0.261572	0.397556	0.102869	0.096908	0.402667	0.105648	0.403073	0.389098	0.102181	0.248967	0.241542	0.247919	0.261572	0.397556	0.102869	0.096908	0.402667	
22000	1.695768	3	0.105648	0.403073	0.389098	0.102181	0.248967	0.241542	0.247919	0.261572	0.407023	0.103876	0.097964	0.391137	0.105648	0.403073	0.389098	0.102181	0.248967	0.241542	0.247919	0.261572	0.407023	0.103876	0.097964	0.391137	
