Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	3	0.194243	0.056179	0.716698	0.716698	0.056179	0.194243	
2000	1.695768	3	0.194442	0.056957	0.678776	0.678776	0.056957	0.194442	
3000	1.695768	3	0.205839	0.056430	0.733218	0.733218	0.056430	0.205839	
4000	1.695768	3	0.199044	0.055756	0.709529	0.709529	0.055756	0.199044	
5000	1.695768	3	0.192074	0.057994	0.724381	0.724381	0.057994	0.192074	
6000	1.695768	3	0.199244	0.059965	0.756128	0.756128	0.059965	0.199244	
7000	1.695768	4	0.201325	0.060482	0.731509	0.716192	0.060482	0.201325	
8000	1.695768	3	0.200328	0.058883	0.725501	0.725501	0.058883	0.200328	
9000	1.695768	3	0.198945	0.058521	0.737027	0.737027	0.058521	0.198945	
10000	1.695768	3	0.207300	0.060999	0.719098	0.719098	0.060999	0.207300	
11000	1.695768	3	0.210735	0.063334	0.771863	0.771863	0.063334	0.210735	
12000	1.695768	3	0.194373	0.061859	0.718679	0.718679	0.061859	0.194373	
13000	1.695768	3	0.193192	0.062525	0.702905	0.702905	0.062525	0.193192	
14000	1.695768	3	0.205349	0.059422	0.722320	0.722320	0.059422	0.205349	
15000	1.695768	3	0.205501	0.058039	0.760398	0.760398	0.058039	0.205501	
16000	1.695768	3	0.204073	0.059865	0.725569	0.725569	0.059865	0.204073	
17000	1.695768	3	0.199919	0.058762	0.725613	0.725613	0.058762	0.199919	
18000	1.695768	3	0.196494	0.062125	0.726533	0.726533	0.062125	0.196494	
19000	1.695768	3	0.203542	0.060118	0.742508	0.742508	0.060118	0.203542	
20000	1.695768	3	0.193616	0.059386	0.688235	0.688235	0.059386	0.193616	
21000	1.695768	4	0.198959	0.061719	0.738858	0.738858	0.060383	0.198959	
22000	1.695768	3	0.194600	0.058666	0.731859	0.731859	0.058666	0.194600	
23000	1.695768	3	0.187990	0.059702	0.743764	0.743764	0.059702	0.187990	
24000	1.695768	3	0.197635	0.059885	0.738929	0.738929	0.059885	0.197635	
25000	1.695768	3	0.195228	0.059836	0.727734	0.727734	0.059836	0.195228	
26000	1.695768	3	0.196189	0.057287	0.714559	0.714559	0.057287	0.196189	
27000	1.695768	3	0.193339	0.056021	0.702530	0.702530	0.056021	0.193339	
28000	1.695768	3	0.200986	0.060275	0.729791	0.729791	0.060275	0.200986	
29000	1.695768	4	0.210568	0.056207	0.700684	0.700684	0.056207	0.194797	
30000	1.695768	3	0.198545	0.061967	0.718392	0.718392	0.061967	0.198545	
31000	1.695768	3	0.195511	0.063616	0.732262	0.732262	0.063616	0.195511	
32000	1.695768	3	0.195436	0.061041	0.755736	0.755736	0.061041	0.195436	
33000	1.695768	3	0.198726	0.060157	0.693593	0.693593	0.060157	0.198726	
34000	1.695768	3	0.201490	0.060341	0.710320	0.710320	0.060341	0.201490	
35000	1.695768	3	0.193116	0.058430	0.717344	0.717344	0.058430	0.193116	
36000	1.695768	3	0.197414	0.061530	0.724013	0.724013	0.061530	0.197414	
37000	1.695768	4	0.194908	0.059676	0.734156	0.734156	0.059676	0.187622	
38000	1.695768	3	0.201641	0.060628	0.670778	0.670778	0.060628	0.201641	
39000	1.695768	3	0.188760	0.060827	0.708848	0.708848	0.060827	0.188760	
40000	1.695768	3	0.195369	0.061383	0.708880	0.708880	0.061383	0.195369	
41000	1.695768	3	0.195206	0.062841	0.723248	0.723248	0.062841	0.195206	
42000	1.695768	4	0.199682	0.062091	0.761465	0.761465	0.062091	0.189282	
43000	1.695768	3	0.187426	0.061733	0.704652	0.704652	0.061733	0.187426	
44000	1.695768	3	0.197824	0.058335	0.734502	0.734502	0.058335	0.197824	
45000	1.695768	4	0.198545	0.061759	0.708966	0.708966	0.061759	0.198804	
46000	1.695768	4	0.204133	0.061702	0.743361	0.793085	0.061702	0.204133	
47000	1.695768	3	0.203716	0.060136	0.769419	0.769419	0.060136	0.203716	
48000	1.695768	3	0.202492	0.062305	0.711994	0.711994	0.062305	0.202492	
49000	1.695768	4	0.196441	0.060902	0.683419	0.786919	0.060902	0.196441	
50000	1.695768	3	0.194429	0.061650	0.734339	0.734339	0.061650	0.194429	
51000	1.695768	3	0.197842	0.060842	0.758469	0.758469	0.060842	0.197842	
52000	1.695768	3	0.190228	0.060354	0.726665	0.726665	0.060354	0.190228	
53000	1.695768	3	0.199691	0.059297	0.703582	0.703582	0.059297	0.199691	
54000	1.695768	3	0.199079	0.062035	0.713742	0.713742	0.062035	0.199079	
55000	1.695768	3	0.197000	0.061878	0.747281	0.747281	0.061878	0.197000	
56000	1.695768	3	0.193244	0.061995	0.693654	0.693654	0.061995	0.193244	
57000	1.695768	3	0.198402	0.064423	0.705024	0.705024	0.064423	0.198402	
58000	1.695768	3	0.203950	0.063174	0.753293	0.753293	0.063174	0.203950	
59000	1.695768	4	0.203743	0.062893	0.770489	0.770489	0.062893	0.199925	
60000	1.695768	4	0.241953	0.063189	0.711408	0.705873	0.063189	0.241953	
61000	1.695768	3	0.196329	0.061479	0.793635	0.793635	0.061479	0.196329	
62000	1.695768	3	0.211776	0.060372	0.749152	0.749152	0.060372	0.211776	
63000	1.695768	3	0.201480	0.060854	0.716155	0.716155	0.060854	0.201480	
64000	1.695768	3	0.211770	0.061848	0.717008	0.717008	0.061848	0.211770	
65000	1.695768	3	0.198011	0.060569	0.753545	0.753545	0.060569	0.198011	
66000	1.695768	3	0.200282	0.060681	0.768431	0.768431	0.060681	0.200282	
67000	1.695768	4	0.211388	0.061204	0.712865	0.712865	0.061204	0.205003	
68000	1.695768	3	0.216884	0.064047	0.770519	0.770519	0.064047	0.216884	
69000	1.695768	3	0.209476	0.065065	0.751699	0.751699	0.065065	0.209476	
70000	1.695768	3	0.203146	0.063487	0.738513	0.738513	0.063487	0.203146	
71000	1.695768	3	0.194318	0.060637	0.743237	0.743237	0.060637	0.194318	
72000	1.695768	3	0.195701	0.063052	0.749256	0.749256	0.063052	0.195701	
73000	1.695768	4	0.205950	0.063578	0.740282	0.740282	0.054681	0.205950	
74000	1.695768	4	0.209558	0.067409	0.790169	0.790169	0.067409	0.210063	
75000	1.695768	3	0.204184	0.061574	0.758980	0.758980	0.061574	0.204184	
76000	1.695768	4	0.209726	0.062212	0.759948	0.759948	0.062212	0.210111	
