Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	3	0.204836	0.062812	0.575865	0.575865	0.062812	0.204836	
2000	71.353907	3	0.201495	0.061408	0.722139	0.722139	0.061408	0.201495	
3000	71.353907	3	0.189504	0.060639	0.727616	0.727616	0.060639	0.189504	
4000	71.353907	3	0.198248	0.057611	0.722147	0.722147	0.057611	0.198248	
5000	71.353907	4	0.193397	0.068049	0.755514	0.755514	0.060725	0.193397	
6000	71.353907	3	0.203178	0.059329	0.836054	0.836054	0.059329	0.203178	
7000	71.353907	4	0.187045	0.059931	0.829888	0.829888	0.059931	0.219212	
8000	71.353907	3	0.192266	0.062473	0.736559	0.736559	0.062473	0.192266	
9000	71.353907	3	0.201451	0.064241	0.810864	0.810864	0.064241	0.201451	
10000	71.353907	5	0.196666	0.063096	0.782183	0.822637	0.063096	0.215193	
11000	71.353907	3	0.190382	0.066182	0.824180	0.824180	0.066182	0.190382	
12000	71.353907	4	0.193187	0.077188	0.723532	0.723532	0.066341	0.193187	
13000	71.353907	5	0.192240	0.062262	0.788356	0.707009	0.062262	0.185760	
14000	71.353907	3	0.198818	0.064648	0.665673	0.665673	0.064648	0.198818	
15000	71.353907	4	0.195698	0.061327	0.725124	0.710547	0.061327	0.195698	
16000	71.353907	5	0.199389	0.066999	0.890823	0.762598	0.066940	0.199389	
17000	71.353907	4	0.204130	0.059394	0.771837	0.771837	0.059394	0.209022	
18000	71.353907	4	0.195591	0.079292	0.816105	0.681282	0.079292	0.195591	
19000	71.353907	3	0.198571	0.068182	0.762248	0.762248	0.068182	0.198571	
20000	71.353907	5	0.204803	0.062535	0.775551	0.625370	0.062535	0.197832	
21000	71.353907	4	0.190382	0.070168	0.905061	0.905061	0.070168	0.196738	
22000	71.353907	3	0.205445	0.065807	0.750462	0.750462	0.065807	0.205445	
23000	71.353907	4	0.188771	0.068323	0.765585	0.795323	0.068323	0.188771	
24000	71.353907	4	0.203332	0.067170	0.800816	0.800816	0.062051	0.203332	
25000	71.353907	5	0.193973	0.061560	0.885985	0.705957	0.061560	0.195221	
26000	71.353907	5	0.202705	0.055398	0.841162	0.794999	0.055398	0.203065	
27000	71.353907	4	0.209801	0.061359	0.793950	0.594755	0.061359	0.209801	
28000	71.353907	4	0.191671	0.087037	0.746762	0.746762	0.087037	0.208200	
29000	71.353907	3	0.195933	0.064902	0.775071	0.775071	0.064902	0.195933	
30000	71.353907	3	0.195663	0.068363	0.843591	0.843591	0.068363	0.195663	
31000	71.353907	4	0.198324	0.068249	0.790308	0.639808	0.068249	0.198324	
32000	71.353907	4	0.200384	0.075350	0.762113	0.639163	0.075350	0.200384	
33000	71.353907	4	0.197245	0.066365	0.803346	0.803346	0.056436	0.197245	
34000	71.353907	3	0.198396	0.070394	0.875921	0.875921	0.070394	0.198396	
35000	71.353907	3	0.199656	0.067072	0.760380	0.760380	0.067072	0.199656	
36000	71.353907	3	0.192977	0.066342	0.757268	0.757268	0.066342	0.192977	
37000	71.353907	3	0.207088	0.064688	0.811988	0.811988	0.064688	0.207088	
38000	71.353907	4	0.205881	0.068669	0.748988	0.748988	0.060227	0.205881	
39000	71.353907	3	0.175575	0.068023	0.896548	0.896548	0.068023	0.175575	
40000	71.353907	3	0.197011	0.072503	0.788767	0.788767	0.072503	0.197011	
41000	71.353907	3	0.199242	0.067513	0.754334	0.754334	0.067513	0.199242	
42000	71.353907	4	0.193095	0.066141	0.803936	0.730515	0.066141	0.193095	
43000	71.353907	4	0.203919	0.067827	0.758088	0.758088	0.067827	0.191376	
44000	71.353907	3	0.204793	0.067396	0.758301	0.758301	0.067396	0.204793	
45000	71.353907	3	0.211292	0.066270	0.808836	0.808836	0.066270	0.211292	
46000	71.353907	4	0.189283	0.069092	0.786585	0.786585	0.060926	0.189283	
47000	71.353907	3	0.199861	0.058503	0.772861	0.772861	0.058503	0.199861	
48000	71.353907	4	0.213225	0.066376	0.769218	0.744438	0.066376	0.213225	
49000	71.353907	4	0.201274	0.064152	0.844990	0.696126	0.064152	0.201274	
50000	71.353907	5	0.191581	0.060829	0.818502	0.812716	0.060829	0.199174	
51000	71.353907	4	0.197038	0.076731	0.842208	0.765596	0.076731	0.197038	
52000	71.353907	4	0.197055	0.064737	0.769575	0.688777	0.064737	0.197055	
53000	71.353907	4	0.194254	0.065042	0.813121	0.765839	0.065042	0.194254	
54000	71.353907	4	0.207963	0.068804	0.777061	0.761718	0.068804	0.207963	
55000	71.353907	3	0.186066	0.064410	0.832139	0.832139	0.064410	0.186066	
56000	71.353907	3	0.205981	0.062078	0.798560	0.798560	0.062078	0.205981	
57000	71.353907	3	0.220515	0.062059	0.718409	0.718409	0.062059	0.220515	
58000	71.353907	3	0.187171	0.070500	0.812186	0.812186	0.070500	0.187171	
