Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	0.092720	3	0.100239	0.410401	0.393790	0.095571	0.235526	0.259243	0.261900	0.243332	0.413477	0.093892	0.106643	0.385988	0.100239	0.410401	0.393790	0.095571	0.235526	0.259243	0.261900	0.243332	0.413477	0.093892	0.106643	0.385988	
2000	0.092720	3	0.099786	0.395746	0.400597	0.103871	0.268794	0.241955	0.243973	0.245278	0.405683	0.093114	0.107100	0.394103	0.099786	0.395746	0.400597	0.103871	0.268794	0.241955	0.243973	0.245278	0.405683	0.093114	0.107100	0.394103	
3000	0.092720	3	0.100138	0.394715	0.406931	0.098216	0.267806	0.251343	0.250775	0.230076	0.398206	0.103884	0.108437	0.389473	0.100138	0.394715	0.406931	0.098216	0.267806	0.251343	0.250775	0.230076	0.398206	0.103884	0.108437	0.389473	
4000	0.092720	3	0.100138	0.394715	0.406931	0.098216	0.257555	0.241256	0.257706	0.243483	0.405479	0.096267	0.097537	0.400716	0.100138	0.394715	0.406931	0.098216	0.257555	0.241256	0.257706	0.243483	0.405479	0.096267	0.097537	0.400716	
5000	0.092720	3	0.105987	0.390989	0.402997	0.100027	0.253817	0.237894	0.259300	0.248989	0.405479	0.096267	0.097537	0.400716	0.105987	0.390989	0.402997	0.100027	0.253817	0.237894	0.259300	0.248989	0.405479	0.096267	0.097537	0.400716	
6000	0.092720	3	0.102159	0.403781	0.392834	0.101226	0.251376	0.245069	0.254123	0.249432	0.405930	0.101596	0.100395	0.392079	0.102159	0.403781	0.392834	0.101226	0.251376	0.245069	0.254123	0.249432	0.405930	0.101596	0.100395	0.392079	
7000	0.092720	3	0.102159	0.403781	0.392834	0.101226	0.242852	0.251190	0.241844	0.264114	0.393651	0.100507	0.102637	0.403205	0.102159	0.403781	0.392834	0.101226	0.242852	0.251190	0.241844	0.264114	0.393651	0.100507	0.102637	0.403205	
8000	0.092720	3	0.102159	0.403781	0.392834	0.101226	0.264567	0.228415	0.260513	0.246505	0.399799	0.101122	0.097382	0.401696	0.102159	0.403781	0.392834	0.101226	0.264567	0.228415	0.260513	0.246505	0.399799	0.101122	0.097382	0.401696	
9000	0.092720	3	0.102159	0.403781	0.392834	0.101226	0.256153	0.244376	0.250907	0.248565	0.399799	0.101122	0.097382	0.401696	0.102159	0.403781	0.392834	0.101226	0.256153	0.244376	0.250907	0.248565	0.399799	0.101122	0.097382	0.401696	
10000	0.092720	3	0.102159	0.403781	0.392834	0.101226	0.256153	0.244376	0.250907	0.248565	0.399799	0.101122	0.097382	0.401696	0.102159	0.403781	0.392834	0.101226	0.256153	0.244376	0.250907	0.248565	0.399799	0.101122	0.097382	0.401696	
11000	0.092720	3	0.100614	0.398366	0.389455	0.111564	0.252280	0.244237	0.255973	0.247509	0.399799	0.101122	0.097382	0.401696	0.100614	0.398366	0.389455	0.111564	0.252280	0.244237	0.255973	0.247509	0.399799	0.101122	0.097382	0.401696	
12000	0.092720	3	0.104924	0.396784	0.396910	0.101382	0.252457	0.240666	0.254404	0.252472	0.401310	0.100732	0.102373	0.395585	0.104924	0.396784	0.396910	0.101382	0.252457	0.240666	0.254404	0.252472	0.401310	0.100732	0.102373	0.395585	
13000	0.092720	3	0.104924	0.396784	0.396910	0.101382	0.252457	0.240666	0.254404	0.252472	0.401310	0.100732	0.102373	0.395585	0.104924	0.396784	0.396910	0.101382	0.252457	0.240666	0.254404	0.252472	0.401310	0.100732	0.102373	0.395585	
