Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.206799	0.058063	0.709770	0.709770	0.058063	0.206799	
2000	0.092720	3	0.205094	0.059255	0.666103	0.666103	0.059255	0.205094	
3000	0.092720	3	0.197796	0.061979	0.642810	0.642810	0.061979	0.197796	
4000	0.092720	3	0.201901	0.062843	0.670148	0.670148	0.062843	0.201901	
5000	0.092720	3	0.199791	0.057164	0.694607	0.694607	0.057164	0.199791	
6000	0.092720	4	0.201425	0.053132	0.712697	0.712697	0.064260	0.201425	
7000	0.092720	3	0.196117	0.057962	0.681225	0.681225	0.057962	0.196117	
8000	0.092720	3	0.202268	0.057889	0.697994	0.697994	0.057889	0.202268	
9000	0.092720	3	0.192621	0.059586	0.716099	0.716099	0.059586	0.192621	
10000	0.092720	3	0.190774	0.059704	0.718473	0.718473	0.059704	0.190774	
11000	0.092720	3	0.192670	0.056993	0.701659	0.701659	0.056993	0.192670	
12000	0.092720	3	0.188722	0.059267	0.698734	0.698734	0.059267	0.188722	
13000	0.092720	3	0.187987	0.060188	0.697249	0.697249	0.060188	0.187987	
14000	0.092720	3	0.190780	0.061034	0.683559	0.683559	0.061034	0.190780	
15000	0.092720	3	0.186117	0.060983	0.666351	0.666351	0.060983	0.186117	
16000	0.092720	3	0.194797	0.062991	0.710425	0.710425	0.062991	0.194797	
17000	0.092720	3	0.192000	0.057410	0.712285	0.712285	0.057410	0.192000	
18000	0.092720	3	0.193062	0.060315	0.710594	0.710594	0.060315	0.193062	
19000	0.092720	3	0.195888	0.060951	0.707817	0.707817	0.060951	0.195888	
20000	0.092720	3	0.190422	0.058118	0.703755	0.703755	0.058118	0.190422	
21000	0.092720	3	0.196145	0.059071	0.728406	0.728406	0.059071	0.196145	
22000	0.092720	3	0.190767	0.063614	0.714761	0.714761	0.063614	0.190767	
23000	0.092720	3	0.188608	0.059906	0.745252	0.745252	0.059906	0.188608	
24000	0.092720	3	0.188943	0.060949	0.700011	0.700011	0.060949	0.188943	
25000	0.092720	3	0.183063	0.060142	0.706981	0.706981	0.060142	0.183063	
26000	0.092720	3	0.191958	0.059909	0.687589	0.687589	0.059909	0.191958	
27000	0.092720	3	0.184636	0.061299	0.725087	0.725087	0.061299	0.184636	
28000	0.092720	3	0.190118	0.060500	0.704291	0.704291	0.060500	0.190118	
29000	0.092720	3	0.187430	0.063885	0.705002	0.705002	0.063885	0.187430	
30000	0.092720	3	0.198134	0.060847	0.753772	0.753772	0.060847	0.198134	
31000	0.092720	3	0.192502	0.062107	0.744711	0.744711	0.062107	0.192502	
32000	0.092720	3	0.188129	0.062638	0.727033	0.727033	0.062638	0.188129	
33000	0.092720	3	0.195292	0.063624	0.717820	0.717820	0.063624	0.195292	
34000	0.092720	3	0.186117	0.063245	0.742578	0.742578	0.063245	0.186117	
35000	0.092720	3	0.185327	0.065853	0.762816	0.762816	0.065853	0.185327	
36000	0.092720	3	0.187280	0.067010	0.717510	0.717510	0.067010	0.187280	
37000	0.092720	3	0.187887	0.062098	0.779265	0.779265	0.062098	0.187887	
38000	0.092720	3	0.192748	0.063545	0.770032	0.770032	0.063545	0.192748	
39000	0.092720	3	0.198283	0.065938	0.760965	0.760965	0.065938	0.198283	
40000	0.092720	3	0.187954	0.067356	0.769265	0.769265	0.067356	0.187954	
41000	0.092720	3	0.191780	0.065856	0.786926	0.786926	0.065856	0.191780	
42000	0.092720	3	0.188733	0.067731	0.749778	0.749778	0.067731	0.188733	
43000	0.092720	3	0.194610	0.064447	0.783051	0.783051	0.064447	0.194610	
44000	0.092720	3	0.192460	0.066443	0.769865	0.769865	0.066443	0.192460	
45000	0.092720	3	0.191497	0.069987	0.775020	0.775020	0.069987	0.191497	
46000	0.092720	3	0.193851	0.067192	0.779176	0.779176	0.067192	0.193851	
47000	0.092720	3	0.187001	0.066448	0.770870	0.770870	0.066448	0.187001	
48000	0.092720	3	0.198277	0.067101	0.794549	0.794549	0.067101	0.198277	
49000	0.092720	3	0.188272	0.068702	0.779209	0.779209	0.068702	0.188272	
50000	0.092720	3	0.189052	0.063450	0.779523	0.779523	0.063450	0.189052	
51000	0.092720	3	0.189137	0.066304	0.780229	0.780229	0.066304	0.189137	
52000	0.092720	3	0.193613	0.067814	0.780661	0.780661	0.067814	0.193613	
53000	0.092720	4	0.196889	0.059089	0.748986	0.748986	0.060843	0.196889	
54000	0.092720	4	0.185866	0.062503	0.755711	0.763546	0.062503	0.185866	
