Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	71.353907	4	10.767079	7.423357	20.559515	7.423357	9.151052	20.559515	
2000	71.353907	4	9.886831	7.281419	19.334393	7.281419	8.714469	19.334393	
3000	71.353907	5	9.510473	7.481100	19.192474	7.238465	8.664699	19.192474	
4000	71.353907	4	10.086539	7.156587	17.503192	7.156587	8.844885	17.503192	
5000	71.353907	4	10.177638	6.325087	17.018299	6.325087	9.733390	17.018299	
6000	71.353907	4	9.179552	7.607728	16.919691	7.607728	8.601818	16.919691	
7000	71.353907	4	9.707976	7.673277	17.192112	7.673277	9.466379	17.192112	
8000	71.353907	4	9.601613	6.434322	16.676807	6.434322	8.882304	16.676807	
9000	71.353907	4	8.780475	6.215734	17.284983	6.215734	9.196190	17.284983	
10000	71.353907	4	9.268573	6.142222	16.415878	6.511608	6.511608	16.415878	
11000	71.353907	4	9.247173	6.552626	16.053809	6.552626	9.329668	16.053809	
12000	71.353907	3	9.686090	7.800983	16.375289	7.800983	7.800983	16.375289	
13000	71.353907	4	9.189628	6.381462	16.012874	6.381462	8.122543	16.012874	
14000	71.353907	4	9.459797	7.264599	16.489689	7.264599	8.038980	16.489689	
15000	71.353907	4	9.138176	6.955611	16.862350	6.955611	7.838634	16.862350	
16000	71.353907	4	9.890697	6.449611	16.707716	6.449611	8.236694	16.707716	
17000	71.353907	3	8.519634	7.076777	16.731805	7.076777	7.076777	16.731805	
18000	71.353907	5	9.401254	8.335969	16.778306	8.128603	8.601570	16.778306	
19000	71.353907	5	9.874549	7.765806	16.722078	7.034520	9.189863	16.722078	
20000	71.353907	4	9.765555	8.522594	16.843950	8.151371	8.522594	16.843950	
21000	71.353907	4	9.478172	6.734334	16.518729	6.734334	8.100128	16.518729	
22000	71.353907	4	8.964684	6.563174	17.166141	6.563174	8.092297	17.166141	
23000	71.353907	4	10.499481	7.288835	16.727000	7.288835	8.252363	16.727000	
24000	71.353907	3	9.158676	7.508481	16.121493	7.508481	7.508481	16.121493	
25000	71.353907	3	8.406409	7.211942	16.418472	7.211942	8.406409	16.418472	
26000	71.353907	4	9.306502	6.370250	16.386512	6.370250	8.197197	16.386512	
27000	71.353907	4	8.816982	7.248344	15.847599	7.248344	8.598889	15.847599	
28000	71.353907	4	9.514040	7.948988	16.693524	7.948988	7.777910	16.693524	
29000	71.353907	4	9.001620	7.902698	17.300383	7.491523	7.902698	17.300383	
30000	71.353907	3	9.369858	6.757883	15.868310	6.757883	6.757883	15.868310	
31000	71.353907	3	9.844271	7.983417	16.204819	7.983417	7.983417	16.204819	
