Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.201705	0.055234	0.703373	0.703373	0.055234	0.201705	
2000	0.092720	3	0.204374	0.049522	0.689775	0.689775	0.049522	0.204374	
3000	0.092720	3	0.203512	0.053360	0.726205	0.726205	0.053360	0.203512	
4000	0.092720	3	0.200298	0.053067	0.712636	0.712636	0.053067	0.200298	
5000	0.092720	3	0.197102	0.057207	0.710489	0.710489	0.057207	0.197102	
6000	0.092720	3	0.197210	0.053895	0.714879	0.714879	0.053895	0.197210	
7000	0.092720	3	0.199800	0.055821	0.695789	0.695789	0.055821	0.199800	
8000	0.092720	3	0.201476	0.055485	0.722382	0.722382	0.055485	0.201476	
9000	0.092720	3	0.196372	0.056988	0.718939	0.718939	0.056988	0.196372	
10000	0.092720	3	0.206553	0.051729	0.707394	0.707394	0.051729	0.206553	
11000	0.092720	3	0.200223	0.052798	0.745068	0.745068	0.052798	0.200223	
12000	0.092720	3	0.199940	0.052605	0.702902	0.702902	0.052605	0.199940	
13000	0.092720	3	0.208493	0.056305	0.708821	0.708821	0.056305	0.208493	
14000	0.092720	3	0.198171	0.056297	0.677389	0.677389	0.056297	0.198171	
15000	0.092720	3	0.196528	0.056191	0.721048	0.721048	0.056191	0.196528	
16000	0.092720	3	0.207367	0.057149	0.728406	0.728406	0.057149	0.207367	
17000	0.092720	3	0.194559	0.057535	0.761868	0.761868	0.057535	0.194559	
18000	0.092720	3	0.205633	0.052151	0.737968	0.737968	0.052151	0.205633	
19000	0.092720	3	0.200523	0.054255	0.708701	0.708701	0.054255	0.200523	
20000	0.092720	3	0.201165	0.056279	0.715422	0.715422	0.056279	0.201165	
21000	0.092720	3	0.195803	0.056581	0.702004	0.702004	0.056581	0.195803	
22000	0.092720	3	0.197321	0.058031	0.711975	0.711975	0.058031	0.197321	
23000	0.092720	3	0.196511	0.058764	0.719577	0.719577	0.058764	0.196511	
24000	0.092720	3	0.200958	0.058554	0.726885	0.726885	0.058554	0.200958	
25000	0.092720	3	0.188432	0.055486	0.717638	0.717638	0.055486	0.188432	
26000	0.092720	3	0.192225	0.058197	0.734682	0.734682	0.058197	0.192225	
27000	0.092720	3	0.193158	0.058759	0.744667	0.744667	0.058759	0.193158	
28000	0.092720	3	0.183771	0.059042	0.771604	0.771604	0.059042	0.183771	
29000	0.092720	3	0.193001	0.061246	0.761436	0.761436	0.061246	0.193001	
30000	0.092720	3	0.197234	0.058193	0.722375	0.722375	0.058193	0.197234	
31000	0.092720	3	0.192867	0.058807	0.693751	0.693751	0.058807	0.192867	
32000	0.092720	3	0.189094	0.058703	0.694534	0.694534	0.058703	0.189094	
33000	0.092720	3	0.190714	0.061148	0.717905	0.717905	0.061148	0.190714	
34000	0.092720	3	0.186066	0.062002	0.675668	0.675668	0.062002	0.186066	
35000	0.092720	3	0.194423	0.063158	0.747120	0.747120	0.063158	0.194423	
36000	0.092720	3	0.194572	0.060226	0.770087	0.770087	0.060226	0.194572	
