Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.107639	0.395875	0.394053	0.102433	0.253150	0.260030	0.242855	0.243965	0.409490	0.093920	0.101200	0.395390	0.107639	0.395875	0.394053	0.102433	0.253150	0.260030	0.242855	0.243965	0.409490	0.093920	0.101200	0.395390	
2000	1.695768	3	0.095961	0.408496	0.391431	0.104113	0.254433	0.252380	0.247653	0.245533	0.409490	0.093920	0.101200	0.395390	0.095961	0.408496	0.391431	0.104113	0.254433	0.252380	0.247653	0.245533	0.409490	0.093920	0.101200	0.395390	
3000	1.695768	3	0.099531	0.407720	0.398124	0.094626	0.239061	0.267741	0.247215	0.245983	0.405964	0.103953	0.099829	0.390254	0.099531	0.407720	0.398124	0.094626	0.239061	0.267741	0.247215	0.245983	0.405964	0.103953	0.099829	0.390254	
4000	1.695768	3	0.098377	0.412051	0.394308	0.095264	0.250102	0.259243	0.249179	0.241476	0.398487	0.105211	0.100087	0.396215	0.098377	0.412051	0.394308	0.095264	0.250102	0.259243	0.249179	0.241476	0.398487	0.105211	0.100087	0.396215	
5000	1.695768	3	0.098377	0.412051	0.394308	0.095264	0.243244	0.269727	0.246726	0.240304	0.398487	0.105211	0.100087	0.396215	0.098377	0.412051	0.394308	0.095264	0.243244	0.269727	0.246726	0.240304	0.398487	0.105211	0.100087	0.396215	
6000	1.695768	3	0.106601	0.404326	0.384221	0.104852	0.239068	0.267250	0.245335	0.248347	0.397366	0.106965	0.099895	0.395775	0.106601	0.404326	0.384221	0.104852	0.239068	0.267250	0.245335	0.248347	0.397366	0.106965	0.099895	0.395775	
7000	1.695768	3	0.106406	0.397696	0.394529	0.101368	0.234442	0.256047	0.249946	0.259565	0.399445	0.099963	0.102781	0.397811	0.106406	0.397696	0.394529	0.101368	0.234442	0.256047	0.249946	0.259565	0.399445	0.099963	0.102781	0.397811	
8000	1.695768	3	0.106406	0.397696	0.394529	0.101368	0.258323	0.253334	0.260152	0.228190	0.399445	0.099963	0.102781	0.397811	0.106406	0.397696	0.394529	0.101368	0.258323	0.253334	0.260152	0.228190	0.399445	0.099963	0.102781	0.397811	
9000	1.695768	3	0.100467	0.392411	0.403284	0.103838	0.252334	0.250075	0.253704	0.243886	0.396705	0.104069	0.100450	0.398776	0.100467	0.392411	0.403284	0.103838	0.252334	0.250075	0.253704	0.243886	0.396705	0.104069	0.100450	0.398776	
10000	1.695768	3	0.107335	0.405725	0.383675	0.103265	0.251217	0.246804	0.254506	0.247473	0.396705	0.104069	0.100450	0.398776	0.107335	0.405725	0.383675	0.103265	0.251217	0.246804	0.254506	0.247473	0.396705	0.104069	0.100450	0.398776	
11000	1.695768	3	0.102460	0.405594	0.389662	0.102285	0.239649	0.254211	0.253194	0.252947	0.399578	0.099518	0.101748	0.399157	0.102460	0.405594	0.389662	0.102285	0.239649	0.254211	0.253194	0.252947	0.399578	0.099518	0.101748	0.399157	
12000	1.695768	3	0.102460	0.405594	0.389662	0.102285	0.245928	0.259409	0.254215	0.240448	0.399578	0.099518	0.101748	0.399157	0.102460	0.405594	0.389662	0.102285	0.245928	0.259409	0.254215	0.240448	0.399578	0.099518	0.101748	0.399157	
13000	1.695768	3	0.102460	0.405594	0.389662	0.102285	0.246301	0.251054	0.262477	0.240169	0.396385	0.099704	0.101006	0.402905	0.102460	0.405594	0.389662	0.102285	0.246301	0.251054	0.262477	0.240169	0.396385	0.099704	0.101006	0.402905	
14000	1.695768	3	0.102460	0.405594	0.389662	0.102285	0.243890	0.253760	0.251750	0.250600	0.396385	0.099704	0.101006	0.402905	0.102460	0.405594	0.389662	0.102285	0.243890	0.253760	0.251750	0.250600	0.396385	0.099704	0.101006	0.402905	
15000	1.695768	3	0.096935	0.400246	0.398258	0.104561	0.251388	0.256824	0.255966	0.235822	0.396385	0.099704	0.101006	0.402905	0.096935	0.400246	0.398258	0.104561	0.251388	0.256824	0.255966	0.235822	0.396385	0.099704	0.101006	0.402905	
16000	1.695768	3	0.103844	0.396355	0.394699	0.105102	0.244259	0.247349	0.261483	0.246909	0.396385	0.099704	0.101006	0.402905	0.103844	0.396355	0.394699	0.105102	0.244259	0.247349	0.261483	0.246909	0.396385	0.099704	0.101006	0.402905	
17000	1.695768	3	0.101169	0.407458	0.390396	0.100977	0.244367	0.250694	0.245433	0.259506	0.396385	0.099704	0.101006	0.402905	0.101169	0.407458	0.390396	0.100977	0.244367	0.250694	0.245433	0.259506	0.396385	0.099704	0.101006	0.402905	
18000	1.695768	3	0.101169	0.407458	0.390396	0.100977	0.246821	0.256272	0.252956	0.243951	0.396385	0.099704	0.101006	0.402905	0.101169	0.407458	0.390396	0.100977	0.246821	0.256272	0.252956	0.243951	0.396385	0.099704	0.101006	0.402905	
19000	1.695768	3	0.103699	0.395408	0.401165	0.099728	0.236068	0.253198	0.250182	0.260553	0.393595	0.101936	0.103720	0.400749	0.103699	0.395408	0.401165	0.099728	0.236068	0.253198	0.250182	0.260553	0.393595	0.101936	0.103720	0.400749	
20000	1.695768	3	0.102950	0.398874	0.402296	0.095879	0.235247	0.254643	0.262385	0.247726	0.393595	0.101936	0.103720	0.400749	0.102950	0.398874	0.402296	0.095879	0.235247	0.254643	0.262385	0.247726	0.393595	0.101936	0.103720	0.400749	
21000	1.695768	3	0.099208	0.408323	0.394150	0.098319	0.246251	0.254884	0.256754	0.242111	0.393595	0.101936	0.103720	0.400749	0.099208	0.408323	0.394150	0.098319	0.246251	0.254884	0.256754	0.242111	0.393595	0.101936	0.103720	0.400749	
22000	1.695768	3	0.092807	0.398044	0.412066	0.097084	0.235179	0.251318	0.266364	0.247139	0.395953	0.103724	0.100607	0.399716	0.092807	0.398044	0.412066	0.097084	0.235179	0.251318	0.266364	0.247139	0.395953	0.103724	0.100607	0.399716	
23000	1.695768	3	0.100255	0.396715	0.402969	0.100061	0.240620	0.261653	0.256208	0.241519	0.395953	0.103724	0.100607	0.399716	0.100255	0.396715	0.402969	0.100061	0.240620	0.261653	0.256208	0.241519	0.395953	0.103724	0.100607	0.399716	
