Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	3	0.131973	0.225997	0.119550	0.142122	0.253871	0.126487	0.131973	0.225997	0.119550	0.142122	0.253871	0.126487	0.131973	0.225997	0.119550	0.142122	0.253871	0.126487	0.258070	0.122497	0.125013	0.136359	0.118478	0.239583	0.166404	0.147258	0.047138	0.086374	0.139887	0.412938	0.258070	0.122497	0.125013	0.136359	0.118478	0.239583	
2000	71.353907	2	0.128582	0.232473	0.131609	0.139893	0.246196	0.121246	0.128582	0.232473	0.131609	0.139893	0.246196	0.121246	0.128582	0.232473	0.131609	0.139893	0.246196	0.121246	0.258345	0.119520	0.125112	0.137087	0.111149	0.248787	0.258345	0.119520	0.125112	0.137087	0.111149	0.248787	0.258345	0.119520	0.125112	0.137087	0.111149	0.248787	
3000	71.353907	2	0.129398	0.226693	0.128046	0.123142	0.258353	0.134369	0.129398	0.226693	0.128046	0.123142	0.258353	0.134369	0.129398	0.226693	0.128046	0.123142	0.258353	0.134369	0.248412	0.126742	0.127548	0.128055	0.125309	0.243935	0.248412	0.126742	0.127548	0.128055	0.125309	0.243935	0.248412	0.126742	0.127548	0.128055	0.125309	0.243935	
4000	71.353907	2	0.125861	0.234558	0.125309	0.134179	0.245962	0.134130	0.125861	0.234558	0.125309	0.134179	0.245962	0.134130	0.125861	0.234558	0.125309	0.134179	0.245962	0.134130	0.251480	0.118504	0.142815	0.126786	0.118340	0.242076	0.251480	0.118504	0.142815	0.126786	0.118340	0.242076	0.251480	0.118504	0.142815	0.126786	0.118340	0.242076	
5000	71.353907	2	0.130602	0.240492	0.119447	0.123848	0.253446	0.132165	0.130602	0.240492	0.119447	0.123848	0.253446	0.132165	0.130602	0.240492	0.119447	0.123848	0.253446	0.132165	0.240425	0.132275	0.129201	0.123496	0.124602	0.250001	0.240425	0.132275	0.129201	0.123496	0.124602	0.250001	0.240425	0.132275	0.129201	0.123496	0.124602	0.250001	
6000	71.353907	2	0.126804	0.241653	0.121220	0.133115	0.244632	0.132576	0.126804	0.241653	0.121220	0.133115	0.244632	0.132576	0.126804	0.241653	0.121220	0.133115	0.244632	0.132576	0.245356	0.115189	0.137752	0.130292	0.125382	0.246028	0.245356	0.115189	0.137752	0.130292	0.125382	0.246028	0.245356	0.115189	0.137752	0.130292	0.125382	0.246028	
7000	71.353907	2	0.121444	0.262808	0.119203	0.129506	0.243102	0.123937	0.121444	0.262808	0.119203	0.129506	0.243102	0.123937	0.121444	0.262808	0.119203	0.129506	0.243102	0.123937	0.247508	0.124033	0.137167	0.132554	0.118287	0.240452	0.247508	0.124033	0.137167	0.132554	0.118287	0.240452	0.247508	0.124033	0.137167	0.132554	0.118287	0.240452	
8000	71.353907	2	0.129614	0.257893	0.125009	0.126960	0.232977	0.127546	0.129614	0.257893	0.125009	0.126960	0.232977	0.127546	0.129614	0.257893	0.125009	0.126960	0.232977	0.127546	0.239856	0.138075	0.136647	0.134670	0.122978	0.227774	0.239856	0.138075	0.136647	0.134670	0.122978	0.227774	0.239856	0.138075	0.136647	0.134670	0.122978	0.227774	
9000	71.353907	2	0.130767	0.252067	0.124627	0.128534	0.245187	0.118818	0.130767	0.252067	0.124627	0.128534	0.245187	0.118818	0.130767	0.252067	0.124627	0.128534	0.245187	0.118818	0.240983	0.128512	0.134413	0.127725	0.129957	0.238410	0.240983	0.128512	0.134413	0.127725	0.129957	0.238410	0.240983	0.128512	0.134413	0.127725	0.129957	0.238410	
10000	71.353907	2	0.118964	0.245557	0.126767	0.134642	0.246128	0.127942	0.118964	0.245557	0.126767	0.134642	0.246128	0.127942	0.118964	0.245557	0.126767	0.134642	0.246128	0.127942	0.249201	0.136061	0.134939	0.126050	0.113250	0.240499	0.249201	0.136061	0.134939	0.126050	0.113250	0.240499	0.249201	0.136061	0.134939	0.126050	0.113250	0.240499	
