Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	3	0.210338	0.057312	0.750532	0.750532	0.057312	0.210338	
2000	1.695768	4	0.203482	0.056639	0.739663	0.711683	0.056639	0.203482	
3000	1.695768	3	0.186056	0.059754	0.711509	0.711509	0.059754	0.186056	
4000	1.695768	3	0.201424	0.060591	0.697972	0.697972	0.060591	0.201424	
5000	1.695768	3	0.195459	0.059577	0.698061	0.698061	0.059577	0.195459	
6000	1.695768	3	0.191332	0.059547	0.716395	0.716395	0.059547	0.191332	
7000	1.695768	4	0.194363	0.057507	0.724170	0.724170	0.061673	0.194363	
8000	1.695768	3	0.192776	0.057496	0.760635	0.760635	0.057496	0.192776	
9000	1.695768	3	0.194966	0.058863	0.719694	0.719694	0.058863	0.194966	
10000	1.695768	3	0.198685	0.058605	0.778208	0.778208	0.058605	0.198685	
11000	1.695768	3	0.195502	0.059360	0.812828	0.812828	0.059360	0.195502	
12000	1.695768	3	0.202045	0.061474	0.715935	0.715935	0.061474	0.202045	
13000	1.695768	4	0.190969	0.059010	0.728323	0.766567	0.059010	0.190969	
14000	1.695768	3	0.198578	0.059801	0.751841	0.751841	0.059801	0.198578	
15000	1.695768	3	0.193692	0.060760	0.801022	0.801022	0.060760	0.193692	
16000	1.695768	3	0.192395	0.060774	0.778519	0.778519	0.060774	0.192395	
17000	1.695768	3	0.197481	0.061836	0.780592	0.780592	0.061836	0.197481	
18000	1.695768	3	0.198921	0.059291	0.759628	0.759628	0.059291	0.198921	
19000	1.695768	3	0.193723	0.062514	0.734580	0.734580	0.062514	0.193723	
20000	1.695768	3	0.189543	0.060986	0.729729	0.729729	0.060986	0.189543	
21000	1.695768	3	0.197066	0.061754	0.745133	0.745133	0.061754	0.197066	
22000	1.695768	3	0.192418	0.058652	0.744175	0.744175	0.058652	0.192418	
23000	1.695768	3	0.199541	0.059461	0.737128	0.737128	0.059461	0.199541	
24000	1.695768	3	0.194792	0.058619	0.762587	0.762587	0.058619	0.194792	
25000	1.695768	4	0.170711	0.058499	0.787670	0.787670	0.058499	0.200776	
26000	1.695768	3	0.189543	0.058492	0.766541	0.766541	0.058492	0.189543	
27000	1.695768	3	0.201579	0.059507	0.770681	0.770681	0.059507	0.201579	
