Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.202162	0.061849	0.746728	0.746728	0.061849	0.202162	
2000	0.092720	3	0.202216	0.060539	0.789572	0.789572	0.060539	0.202216	
3000	0.092720	3	0.188854	0.060754	0.771911	0.771911	0.060754	0.188854	
4000	0.092720	3	0.197429	0.059783	0.820572	0.820572	0.059783	0.197429	
5000	0.092720	3	0.199722	0.064425	0.799761	0.799761	0.064425	0.199722	
6000	0.092720	3	0.187289	0.061716	0.793559	0.793559	0.061716	0.187289	
7000	0.092720	3	0.195871	0.064181	0.759639	0.759639	0.064181	0.195871	
8000	0.092720	3	0.198596	0.063974	0.803624	0.803624	0.063974	0.198596	
9000	0.092720	3	0.204101	0.063948	0.733245	0.733245	0.063948	0.204101	
10000	0.092720	3	0.205773	0.062310	0.825154	0.825154	0.062310	0.205773	
11000	0.092720	3	0.191247	0.061200	0.827555	0.827555	0.061200	0.191247	
12000	0.092720	3	0.201902	0.064615	0.799719	0.799719	0.064615	0.201902	
13000	0.092720	3	0.190034	0.062866	0.730849	0.730849	0.062866	0.190034	
14000	0.092720	3	0.197456	0.062057	0.779725	0.779725	0.062057	0.197456	
15000	0.092720	3	0.200870	0.062348	0.797187	0.797187	0.062348	0.200870	
16000	0.092720	3	0.194358	0.064202	0.744705	0.744705	0.064202	0.194358	
17000	0.092720	3	0.195344	0.061829	0.810656	0.810656	0.061829	0.195344	
18000	0.092720	3	0.203258	0.063725	0.786270	0.786270	0.063725	0.203258	
19000	0.092720	3	0.191905	0.062449	0.780932	0.780932	0.062449	0.191905	
20000	0.092720	3	0.187569	0.061866	0.800314	0.800314	0.061866	0.187569	
21000	0.092720	3	0.194227	0.061818	0.798509	0.798509	0.061818	0.194227	
22000	0.092720	3	0.204785	0.062155	0.775843	0.775843	0.062155	0.204785	
23000	0.092720	3	0.202015	0.064156	0.775970	0.775970	0.064156	0.202015	
24000	0.092720	3	0.199893	0.062263	0.804083	0.804083	0.062263	0.199893	
25000	0.092720	3	0.195616	0.063127	0.748599	0.748599	0.063127	0.195616	
26000	0.092720	3	0.200700	0.058982	0.807257	0.807257	0.058982	0.200700	
27000	0.092720	3	0.201618	0.059977	0.757754	0.757754	0.059977	0.201618	
28000	0.092720	3	0.195197	0.062211	0.699471	0.699471	0.062211	0.195197	
29000	0.092720	3	0.197802	0.065512	0.787341	0.787341	0.065512	0.197802	
30000	0.092720	3	0.196417	0.063646	0.753192	0.753192	0.063646	0.196417	
31000	0.092720	4	0.195600	0.064225	0.786024	0.730143	0.064225	0.195600	
32000	0.092720	3	0.197194	0.063443	0.809624	0.809624	0.063443	0.197194	
33000	0.092720	3	0.200245	0.063758	0.815023	0.815023	0.063758	0.200245	
34000	0.092720	3	0.197488	0.063484	0.764240	0.764240	0.063484	0.197488	
35000	0.092720	3	0.194306	0.062015	0.798368	0.798368	0.062015	0.194306	
36000	0.092720	4	0.196543	0.062387	0.788725	0.670617	0.062387	0.196543	
37000	0.092720	3	0.204889	0.060464	0.811296	0.811296	0.060464	0.204889	
38000	0.092720	3	0.195334	0.060349	0.814882	0.814882	0.060349	0.195334	
39000	0.092720	3	0.196656	0.062959	0.822662	0.822662	0.062959	0.196656	
40000	0.092720	3	0.201293	0.062102	0.749826	0.749826	0.062102	0.201293	
41000	0.092720	3	0.191913	0.063190	0.749439	0.749439	0.063190	0.191913	
42000	0.092720	3	0.200221	0.063909	0.826737	0.826737	0.063909	0.200221	
43000	0.092720	4	0.202468	0.063373	0.832312	0.832312	0.063373	0.204959	
44000	0.092720	3	0.202359	0.062089	0.767615	0.767615	0.062089	0.202359	
45000	0.092720	3	0.205191	0.062866	0.788598	0.788598	0.062866	0.205191	
46000	0.092720	3	0.196156	0.062795	0.768134	0.768134	0.062795	0.196156	
47000	0.092720	3	0.202464	0.063487	0.790806	0.790806	0.063487	0.202464	
48000	0.092720	3	0.194612	0.063742	0.781008	0.781008	0.063742	0.194612	
