Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	3	8.037500	11.490278	27.560026	8.037500	11.490278	27.560026	
2000	0.092720	3	11.085748	11.085748	20.173572	8.304842	11.085748	20.173572	
3000	0.092720	3	11.840509	11.840509	22.133240	8.149269	11.840509	22.133240	
4000	0.092720	3	11.524106	11.524106	20.294916	8.064642	11.524106	20.294916	
5000	0.092720	3	11.270521	11.270521	19.873469	8.825065	11.270521	19.873469	
6000	0.092720	3	11.534260	11.534260	20.436303	9.148054	11.534260	20.436303	
7000	0.092720	4	11.010469	13.136249	19.907943	8.392999	13.136249	19.907943	
8000	0.092720	4	10.946151	12.888301	18.636689	8.735967	12.888301	18.636689	
9000	0.092720	4	11.135786	12.322130	19.242272	7.298720	12.322130	19.242272	
10000	0.092720	3	12.283690	12.283690	19.328932	8.994402	12.283690	19.328932	
11000	0.092720	4	9.445698	11.877077	18.916954	8.403972	11.877077	18.916954	
12000	0.092720	4	9.841397	12.351180	19.545205	8.368918	12.351180	19.545205	
13000	0.092720	4	9.034890	11.504099	19.104750	8.645780	11.504099	19.104750	
14000	0.092720	3	12.142233	12.142233	19.872189	8.700937	12.142233	19.872189	
15000	0.092720	3	8.396335	12.455035	19.174893	8.396335	12.455035	19.174893	
16000	0.092720	4	8.811989	12.441460	18.551266	8.033757	12.441460	18.551266	
17000	0.092720	3	11.367657	11.367657	18.124300	8.016721	11.367657	18.124300	
18000	0.092720	4	9.981045	12.198670	18.418728	8.705210	12.198670	18.418728	
19000	0.092720	3	11.339159	11.339159	19.816616	8.468469	11.339159	19.816616	
20000	0.092720	3	11.847059	11.847059	19.239066	8.660273	11.847059	19.239066	
21000	0.092720	3	10.973138	10.973138	19.727175	8.697554	10.973138	19.727175	
22000	0.092720	3	11.619174	11.619174	18.673146	9.011682	11.619174	18.673146	
23000	0.092720	3	11.622648	11.622648	18.963534	8.030166	11.622648	18.963534	
24000	0.092720	4	10.333023	12.234239	19.059932	8.668524	12.234239	19.059932	
25000	0.092720	3	11.451658	11.451658	18.838836	8.621447	11.451658	18.838836	
26000	0.092720	3	11.796606	11.796606	18.635321	8.336955	11.796606	18.635321	
27000	0.092720	3	11.302731	11.302731	18.065604	9.189487	11.302731	18.065604	
28000	0.092720	4	8.887083	11.687729	19.252166	8.294359	11.687729	19.252166	
29000	0.092720	4	9.136524	11.694280	17.691271	7.960176	11.694280	17.691271	
30000	0.092720	4	10.058293	11.520824	18.700056	8.098512	11.520824	18.700056	
31000	0.092720	3	11.084941	11.084941	18.274431	7.315019	11.084941	18.274431	
32000	0.092720	3	9.133650	11.687741	18.578493	9.133650	11.687741	18.578493	
33000	0.092720	3	11.736768	11.736768	18.467744	7.870516	11.736768	18.467744	
34000	0.092720	4	11.020423	12.504549	18.580964	7.530932	12.504549	18.580964	
35000	0.092720	4	9.902570	11.926296	18.798421	7.908362	11.926296	18.798421	
36000	0.092720	3	8.087044	12.356435	18.650972	8.087044	12.356435	18.650972	
37000	0.092720	3	9.032382	11.668399	18.802046	9.032382	11.668399	18.802046	
38000	0.092720	4	9.344349	13.046083	18.278776	7.728749	13.046083	18.278776	
39000	0.092720	4	8.747848	11.838932	18.480399	7.804040	11.838932	18.480399	
40000	0.092720	3	8.362107	12.382702	18.409295	8.362107	12.382702	18.409295	
41000	0.092720	4	9.444962	12.525500	17.483459	7.911111	12.525500	17.483459	
42000	0.092720	4	9.563222	12.480371	18.390728	9.059256	12.480371	18.390728	
43000	0.092720	4	9.001191	12.463303	18.592037	7.694720	12.463303	18.592037	
44000	0.092720	4	9.105984	13.073753	17.546353	7.170847	13.073753	17.546353	
45000	0.092720	4	9.086325	11.649603	18.592360	6.953330	11.649603	18.592360	
