Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.098943	0.401055	0.407582	0.092420	0.239243	0.263417	0.265426	0.231913	0.405100	0.095150	0.103795	0.395955	0.098943	0.401055	0.407582	0.092420	0.239243	0.263417	0.265426	0.231913	0.405100	0.095150	0.103795	0.395955	
2000	71.353907	3	0.095011	0.400665	0.406642	0.097682	0.243912	0.243099	0.261568	0.251421	0.405100	0.095150	0.103795	0.395955	0.095011	0.400665	0.406642	0.097682	0.243912	0.243099	0.261568	0.251421	0.405100	0.095150	0.103795	0.395955	
3000	71.353907	3	0.095011	0.400665	0.406642	0.097682	0.242002	0.253396	0.258062	0.246540	0.400722	0.099645	0.096080	0.403553	0.095011	0.400665	0.406642	0.097682	0.242002	0.253396	0.258062	0.246540	0.400722	0.099645	0.096080	0.403553	
4000	71.353907	3	0.095011	0.400665	0.406642	0.097682	0.252580	0.256321	0.254736	0.236364	0.400722	0.099645	0.096080	0.403553	0.095011	0.400665	0.406642	0.097682	0.252580	0.256321	0.254736	0.236364	0.400722	0.099645	0.096080	0.403553	
5000	71.353907	3	0.091988	0.401860	0.404630	0.101522	0.251747	0.250320	0.254733	0.243200	0.400722	0.099645	0.096080	0.403553	0.091988	0.401860	0.404630	0.101522	0.251747	0.250320	0.254733	0.243200	0.400722	0.099645	0.096080	0.403553	
6000	71.353907	3	0.093839	0.400953	0.404428	0.100780	0.261616	0.245949	0.254978	0.237457	0.400904	0.099339	0.097752	0.402005	0.093839	0.400953	0.404428	0.100780	0.261616	0.245949	0.254978	0.237457	0.400904	0.099339	0.097752	0.402005	
7000	71.353907	3	0.093839	0.400953	0.404428	0.100780	0.266408	0.241674	0.255462	0.236456	0.392500	0.102009	0.096850	0.408640	0.093839	0.400953	0.404428	0.100780	0.266408	0.241674	0.255462	0.236456	0.392500	0.102009	0.096850	0.408640	
8000	71.353907	3	0.088691	0.402705	0.411900	0.096704	0.254423	0.258505	0.255317	0.231755	0.398891	0.100880	0.098185	0.402044	0.088691	0.402705	0.411900	0.096704	0.254423	0.258505	0.255317	0.231755	0.398891	0.100880	0.098185	0.402044	
9000	71.353907	3	0.090934	0.412594	0.402483	0.093989	0.243925	0.252226	0.256826	0.247023	0.398891	0.100880	0.098185	0.402044	0.090934	0.412594	0.402483	0.093989	0.243925	0.252226	0.256826	0.247023	0.398891	0.100880	0.098185	0.402044	
10000	71.353907	3	0.090934	0.412594	0.402483	0.093989	0.251389	0.250426	0.252279	0.245906	0.394843	0.096679	0.099631	0.408847	0.090934	0.412594	0.402483	0.093989	0.251389	0.250426	0.252279	0.245906	0.394843	0.096679	0.099631	0.408847	
