Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.194451	0.047284	0.677899	0.677899	0.047284	0.194451	
2000	0.092720	3	0.203800	0.050998	0.649740	0.649740	0.050998	0.203800	
3000	0.092720	3	0.192529	0.050077	0.659979	0.659979	0.050077	0.192529	
4000	0.092720	3	0.198660	0.048915	0.663763	0.663763	0.048915	0.198660	
5000	0.092720	3	0.205631	0.051028	0.687069	0.687069	0.051028	0.205631	
6000	0.092720	3	0.201950	0.050798	0.707869	0.707869	0.050798	0.201950	
7000	0.092720	3	0.196234	0.054546	0.683688	0.683688	0.054546	0.196234	
8000	0.092720	3	0.202302	0.053408	0.723366	0.723366	0.053408	0.202302	
9000	0.092720	3	0.191691	0.052204	0.693873	0.693873	0.052204	0.191691	
10000	0.092720	3	0.203733	0.053263	0.699724	0.699724	0.053263	0.203733	
11000	0.092720	3	0.198457	0.053434	0.687997	0.687997	0.053434	0.198457	
12000	0.092720	3	0.193249	0.051782	0.725730	0.725730	0.051782	0.193249	
13000	0.092720	4	0.197729	0.053274	0.677216	0.739991	0.053274	0.197729	
14000	0.092720	3	0.198072	0.055231	0.719100	0.719100	0.055231	0.198072	
15000	0.092720	3	0.198459	0.052575	0.749612	0.749612	0.052575	0.198459	
16000	0.092720	3	0.196654	0.051093	0.683371	0.683371	0.051093	0.196654	
17000	0.092720	3	0.206996	0.054971	0.708762	0.708762	0.054971	0.206996	
18000	0.092720	3	0.198958	0.051471	0.716479	0.716479	0.051471	0.198958	
19000	0.092720	3	0.206482	0.056428	0.691208	0.691208	0.056428	0.206482	
20000	0.092720	3	0.207020	0.051912	0.716674	0.716674	0.051912	0.207020	
21000	0.092720	3	0.196799	0.051146	0.724163	0.724163	0.051146	0.196799	
22000	0.092720	3	0.199768	0.052712	0.724074	0.724074	0.052712	0.199768	
23000	0.092720	3	0.198042	0.049910	0.730376	0.730376	0.049910	0.198042	
24000	0.092720	4	0.193832	0.053330	0.761482	0.761482	0.053330	0.202604	
25000	0.092720	3	0.201484	0.052429	0.711621	0.711621	0.052429	0.201484	
26000	0.092720	3	0.189455	0.053370	0.765976	0.765976	0.053370	0.189455	
27000	0.092720	3	0.194474	0.054266	0.705741	0.705741	0.054266	0.194474	
28000	0.092720	3	0.195603	0.052745	0.747230	0.747230	0.052745	0.195603	
29000	0.092720	3	0.186982	0.053333	0.727144	0.727144	0.053333	0.186982	
30000	0.092720	3	0.194213	0.051102	0.744037	0.744037	0.051102	0.194213	
31000	0.092720	3	0.201227	0.058384	0.861761	0.861761	0.058384	0.201227	
32000	0.092720	3	0.196589	0.056880	0.725007	0.725007	0.056880	0.196589	
33000	0.092720	3	0.183882	0.054673	0.727535	0.727535	0.054673	0.183882	
34000	0.092720	3	0.192907	0.056434	0.721586	0.721586	0.056434	0.192907	
35000	0.092720	3	0.193797	0.053889	0.722609	0.722609	0.053889	0.193797	
36000	0.092720	4	0.200365	0.055650	0.723325	0.769659	0.055650	0.200365	
37000	0.092720	3	0.197673	0.054668	0.719976	0.719976	0.054668	0.197673	
38000	0.092720	3	0.197265	0.057406	0.708200	0.708200	0.057406	0.197265	
39000	0.092720	3	0.185889	0.058801	0.732773	0.732773	0.058801	0.185889	
40000	0.092720	3	0.194026	0.060255	0.699754	0.699754	0.060255	0.194026	
41000	0.092720	3	0.195922	0.062558	0.774654	0.774654	0.062558	0.195922	
42000	0.092720	3	0.192237	0.058205	0.749409	0.749409	0.058205	0.192237	
43000	0.092720	3	0.198971	0.059838	0.747771	0.747771	0.059838	0.198971	
44000	0.092720	3	0.188155	0.055693	0.755780	0.755780	0.055693	0.188155	
45000	0.092720	3	0.197071	0.056172	0.711520	0.711520	0.056172	0.197071	
46000	0.092720	3	0.189763	0.057635	0.708059	0.708059	0.057635	0.189763	
47000	0.092720	3	0.193159	0.062325	0.783309	0.783309	0.062325	0.193159	
48000	0.092720	3	0.189933	0.059099	0.745797	0.745797	0.059099	0.189933	
49000	0.092720	3	0.184757	0.058385	0.745730	0.745730	0.058385	0.184757	
50000	0.092720	3	0.187424	0.058782	0.751904	0.751904	0.058782	0.187424	
51000	0.092720	3	0.192046	0.057371	0.716340	0.716340	0.057371	0.192046	
52000	0.092720	3	0.196245	0.057081	0.745700	0.745700	0.057081	0.196245	
53000	0.092720	3	0.195051	0.056016	0.738964	0.738964	0.056016	0.195051	
54000	0.092720	3	0.192415	0.055655	0.763940	0.763940	0.055655	0.192415	
55000	0.092720	3	0.188325	0.060073	0.763488	0.763488	0.060073	0.188325	
56000	0.092720	3	0.195358	0.056379	0.755572	0.755572	0.056379	0.195358	
57000	0.092720	3	0.199717	0.061309	0.823199	0.823199	0.061309	0.199717	
58000	0.092720	3	0.192025	0.054031	0.773867	0.773867	0.054031	0.192025	
59000	0.092720	3	0.192108	0.057987	0.785343	0.785343	0.057987	0.192108	
60000	0.092720	3	0.203009	0.058893	0.712700	0.712700	0.058893	0.203009	
61000	0.092720	3	0.180542	0.060540	0.765207	0.765207	0.060540	0.180542	
62000	0.092720	3	0.196340	0.055778	0.802792	0.802792	0.055778	0.196340	
63000	0.092720	3	0.187964	0.058626	0.765651	0.765651	0.058626	0.187964	
64000	0.092720	3	0.187320	0.059488	0.750364	0.750364	0.059488	0.187320	
65000	0.092720	3	0.188087	0.056496	0.768272	0.768272	0.056496	0.188087	
66000	0.092720	3	0.188359	0.057182	0.809471	0.809471	0.057182	0.188359	
67000	0.092720	3	0.191739	0.056219	0.743553	0.743553	0.056219	0.191739	
68000	0.092720	3	0.191787	0.060599	0.748870	0.748870	0.060599	0.191787	
69000	0.092720	3	0.190628	0.057357	0.739950	0.739950	0.057357	0.190628	
70000	0.092720	3	0.193760	0.057237	0.768795	0.768795	0.057237	0.193760	
71000	0.092720	3	0.190165	0.056591	0.729359	0.729359	0.056591	0.190165	
72000	0.092720	3	0.197782	0.059044	0.760344	0.760344	0.059044	0.197782	
73000	0.092720	3	0.190523	0.056652	0.747017	0.747017	0.056652	0.190523	
74000	0.092720	3	0.187739	0.058066	0.759292	0.759292	0.058066	0.187739	
75000	0.092720	3	0.193198	0.058921	0.751391	0.751391	0.058921	0.193198	
76000	0.092720	3	0.178015	0.058318	0.747860	0.747860	0.058318	0.178015	
77000	0.092720	3	0.197881	0.059427	0.776888	0.776888	0.059427	0.197881	
78000	0.092720	3	0.196741	0.055196	0.727439	0.727439	0.055196	0.196741	
79000	0.092720	3	0.190849	0.057621	0.767516	0.767516	0.057621	0.190849	
80000	0.092720	3	0.187867	0.059244	0.764891	0.764891	0.059244	0.187867	
81000	0.092720	3	0.193292	0.056747	0.731178	0.731178	0.056747	0.193292	
82000	0.092720	3	0.182760	0.057447	0.777577	0.777577	0.057447	0.182760	
83000	0.092720	3	0.191783	0.055947	0.786810	0.786810	0.055947	0.191783	
84000	0.092720	3	0.190711	0.055776	0.806040	0.806040	0.055776	0.190711	
85000	0.092720	3	0.185714	0.056906	0.796078	0.796078	0.056906	0.185714	
86000	0.092720	3	0.189956	0.058044	0.744265	0.744265	0.058044	0.189956	
87000	0.092720	3	0.190031	0.059524	0.771844	0.771844	0.059524	0.190031	
88000	0.092720	3	0.193488	0.059232	0.764451	0.764451	0.059232	0.193488	
89000	0.092720	3	0.198115	0.056668	0.767880	0.767880	0.056668	0.198115	
90000	0.092720	3	0.191001	0.058896	0.802364	0.802364	0.058896	0.191001	
91000	0.092720	3	0.188632	0.053242	0.750084	0.750084	0.053242	0.188632	
92000	0.092720	3	0.190661	0.058493	0.756990	0.756990	0.058493	0.190661	
93000	0.092720	3	0.195534	0.062070	0.744401	0.744401	0.062070	0.195534	
94000	0.092720	3	0.190772	0.058231	0.807415	0.807415	0.058231	0.190772	
95000	0.092720	3	0.187105	0.055303	0.777003	0.777003	0.055303	0.187105	
96000	0.092720	3	0.191373	0.055615	0.795299	0.795299	0.055615	0.191373	
97000	0.092720	3	0.191648	0.055808	0.796460	0.796460	0.055808	0.191648	
98000	0.092720	3	0.188100	0.057813	0.751521	0.751521	0.057813	0.188100	
99000	0.092720	3	0.186808	0.058968	0.802331	0.802331	0.058968	0.186808	
100000	0.092720	4	0.195259	0.054759	0.785224	0.898848	0.054759	0.195259	
101000	0.092720	3	0.188857	0.055685	0.780086	0.780086	0.055685	0.188857	
102000	0.092720	3	0.189437	0.060504	0.785768	0.785768	0.060504	0.189437	
103000	0.092720	3	0.197864	0.059502	0.779462	0.779462	0.059502	0.197864	
104000	0.092720	3	0.190829	0.060650	0.768029	0.768029	0.060650	0.190829	
105000	0.092720	3	0.194593	0.057192	0.831292	0.831292	0.057192	0.194593	
106000	0.092720	3	0.193961	0.055805	0.764493	0.764493	0.055805	0.193961	
107000	0.092720	3	0.193542	0.057965	0.772067	0.772067	0.057965	0.193542	
108000	0.092720	4	0.193250	0.054020	0.754079	0.754079	0.066770	0.193250	
109000	0.092720	3	0.193811	0.056780	0.818989	0.818989	0.056780	0.193811	
110000	0.092720	3	0.200613	0.056300	0.769020	0.769020	0.056300	0.200613	
111000	0.092720	3	0.198146	0.058042	0.761989	0.761989	0.058042	0.198146	
112000	0.092720	3	0.191308	0.060763	0.799832	0.799832	0.060763	0.191308	
113000	0.092720	3	0.183579	0.059616	0.803742	0.803742	0.059616	0.183579	
114000	0.092720	3	0.190648	0.055247	0.805645	0.805645	0.055247	0.190648	
115000	0.092720	3	0.194726	0.057874	0.772744	0.772744	0.057874	0.194726	
116000	0.092720	3	0.183932	0.058705	0.773589	0.773589	0.058705	0.183932	
117000	0.092720	3	0.191704	0.058807	0.807139	0.807139	0.058807	0.191704	
118000	0.092720	3	0.190989	0.055693	0.816271	0.816271	0.055693	0.190989	
119000	0.092720	3	0.195904	0.058554	0.792521	0.792521	0.058554	0.195904	
120000	0.092720	3	0.196108	0.058132	0.789594	0.789594	0.058132	0.196108	
121000	0.092720	3	0.189054	0.058231	0.771124	0.771124	0.058231	0.189054	
122000	0.092720	3	0.191098	0.059744	0.842139	0.842139	0.059744	0.191098	
123000	0.092720	3	0.191420	0.057364	0.805536	0.805536	0.057364	0.191420	
124000	0.092720	3	0.194669	0.057036	0.853449	0.853449	0.057036	0.194669	
125000	0.092720	3	0.199433	0.056980	0.793204	0.793204	0.056980	0.199433	
126000	0.092720	3	0.196782	0.058592	0.841349	0.841349	0.058592	0.196782	
127000	0.092720	3	0.195782	0.056960	0.785734	0.785734	0.056960	0.195782	
128000	0.092720	3	0.195779	0.055503	0.825779	0.825779	0.055503	0.195779	
129000	0.092720	3	0.193144	0.058155	0.764729	0.764729	0.058155	0.193144	
130000	0.092720	3	0.191302	0.062698	0.795356	0.795356	0.062698	0.191302	
131000	0.092720	3	0.196583	0.055272	0.776332	0.776332	0.055272	0.196583	
132000	0.092720	3	0.189995	0.055651	0.763611	0.763611	0.055651	0.189995	
133000	0.092720	3	0.186848	0.055134	0.767607	0.767607	0.055134	0.186848	
