Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	71.353907	4	9.855681	14.059267	27.200895	12.165387	14.059267	27.200895	
2000	71.353907	4	9.778796	12.212776	24.962349	10.548790	12.212776	24.962349	
3000	71.353907	5	8.315198	11.866828	23.127986	9.935164	10.682391	23.127986	
4000	71.353907	5	9.968099	10.620824	23.646563	9.863253	11.001881	23.646563	
5000	71.353907	4	9.628260	10.471250	23.665179	10.471250	10.233480	23.665179	
6000	71.353907	4	9.683205	12.684792	24.890267	9.477969	12.684792	24.890267	
7000	71.353907	5	9.059099	12.343771	25.122070	10.713652	11.617040	25.122070	
8000	71.353907	5	11.034302	12.884210	25.370686	10.195496	11.296313	25.370686	
9000	71.353907	5	10.998114	12.840754	23.898371	9.003075	9.930840	23.898371	
10000	71.353907	5	10.961759	12.135629	24.432275	9.366804	11.691146	24.432275	
11000	71.353907	5	10.544808	11.443644	23.067334	9.209046	10.964459	23.067334	
12000	71.353907	5	10.282778	11.260498	23.786270	9.554762	9.723420	23.786270	
13000	71.353907	5	10.014915	11.967008	22.992050	9.397170	10.127863	22.992050	
14000	71.353907	5	10.502295	11.167142	22.056505	8.959965	10.215651	22.056505	
15000	71.353907	5	10.881202	10.589670	21.943126	9.630342	11.159753	21.943126	
16000	71.353907	5	9.883037	11.771218	22.471137	8.878012	10.773580	22.471137	
17000	71.353907	5	9.611537	11.274654	21.525328	9.376887	10.019623	21.525328	
18000	71.353907	5	9.374176	10.263931	21.066336	9.716252	9.375880	21.066336	
19000	71.353907	5	9.694020	11.142740	20.896918	9.152481	10.245275	20.896918	
20000	71.353907	5	10.030623	11.293248	21.579125	9.360972	9.721396	21.579125	
21000	71.353907	5	10.400263	12.438243	21.640797	8.611472	9.926589	21.640797	
22000	71.353907	4	10.056221	10.594632	21.474123	8.204900	10.056221	21.474123	
23000	71.353907	5	9.451550	10.099835	19.762614	7.306023	11.048001	19.762614	
24000	71.353907	5	9.794941	11.366568	19.546468	9.254590	9.216678	19.546468	
25000	71.353907	5	10.452771	10.939130	19.721277	8.210374	9.193617	19.721277	
26000	71.353907	5	9.370266	10.739407	19.609906	8.667451	8.736274	19.609906	
27000	71.353907	5	9.486182	11.357715	19.142828	8.721169	9.145737	19.142828	
28000	71.353907	5	8.998065	10.057453	19.089743	8.497209	9.661485	19.089743	
29000	71.353907	5	9.361138	10.373508	19.355836	8.701684	9.498675	19.355836	
30000	71.353907	5	9.531376	10.710579	19.327000	8.163368	8.894055	19.327000	
31000	71.353907	5	8.970470	11.225235	18.583984	8.475765	8.940822	18.583984	
32000	71.353907	5	9.105208	11.250936	18.822932	8.131398	9.467219	18.822932	
33000	71.353907	5	8.488984	10.002166	18.659422	8.630502	9.588435	18.659422	
34000	71.353907	4	8.481563	10.678215	18.166271	8.481563	8.936620	18.166271	
35000	71.353907	5	9.646431	11.496663	18.320512	7.603060	8.123121	18.320512	
36000	71.353907	5	9.175696	11.934638	18.514941	8.025657	9.182477	18.514941	
37000	71.353907	3	8.044317	9.574850	18.121814	8.044317	8.044317	18.121814	
38000	71.353907	3	7.961165	11.178028	17.845344	7.961165	7.961165	17.845344	
39000	71.353907	5	8.484565	10.653676	18.731111	7.504649	9.815575	18.731111	
40000	71.353907	4	7.949533	11.061838	18.178109	7.949533	8.932699	18.178109	
41000	71.353907	4	8.220545	10.879355	18.179569	8.220545	9.336247	18.179569	
42000	71.353907	5	8.718847	11.383748	18.423840	7.279639	8.979554	18.423840	
43000	71.353907	4	7.890424	11.174661	18.277737	7.890424	9.479553	18.277737	
44000	71.353907	4	9.360520	10.131242	17.960944	9.360520	8.685275	17.960944	
45000	71.353907	4	7.268429	9.999199	18.251397	7.268429	9.168600	18.251397	
46000	71.353907	5	8.793961	10.120948	17.405491	8.359680	9.262859	17.405491	
47000	71.353907	4	7.240871	9.799521	18.330416	7.240871	8.318064	18.330416	
48000	71.353907	4	7.839887	11.094908	18.101607	7.839887	9.018834	18.101607	
49000	71.353907	5	7.742572	11.207684	17.587210	8.010338	9.294380	17.587210	
50000	71.353907	5	9.554156	10.235014	18.155507	8.908719	8.838104	18.155507	
51000	71.353907	5	7.834825	12.123371	17.655512	7.350361	9.032452	17.655512	
52000	71.353907	5	8.476145	10.049857	17.778119	8.069198	8.475603	17.778119	
53000	71.353907	5	9.809932	9.923304	17.434870	7.668364	9.130607	17.434870	
54000	71.353907	4	8.573124	11.847036	17.620508	8.573124	9.052566	17.620508	
55000	71.353907	5	9.012022	9.522030	17.096510	7.613933	9.322187	17.096510	
56000	71.353907	5	8.500051	10.362562	16.998375	7.437343	8.854551	16.998375	
57000	71.353907	4	7.669880	10.703772	17.441992	7.669880	8.126680	17.441992	
58000	71.353907	4	8.132347	9.366669	16.938654	8.132347	8.950709	16.938654	
59000	71.353907	5	8.830957	10.828609	16.994711	7.870381	9.023128	16.994711	
60000	71.353907	4	7.939317	11.831753	16.869735	7.939317	9.059203	16.869735	
61000	71.353907	4	8.494797	11.793252	17.285498	8.494797	8.653071	17.285498	
62000	71.353907	4	7.350672	10.672344	17.239733	7.350672	8.818567	17.239733	
63000	71.353907	4	7.217734	10.061370	16.855660	7.217734	8.410443	16.855660	
64000	71.353907	4	7.739151	11.191941	16.218057	7.739151	9.407343	16.218057	
65000	71.353907	4	8.197939	9.819247	16.999703	8.197939	9.175917	16.999703	
66000	71.353907	4	7.338026	10.833676	16.281439	7.338026	8.048911	16.281439	
67000	71.353907	4	7.156727	10.812241	16.742070	7.156727	8.518327	16.742070	
68000	71.353907	5	7.175801	11.096628	16.549313	7.718977	8.521811	16.549313	
69000	71.353907	3	7.696888	11.009414	16.690654	7.696888	7.696888	16.690654	
70000	71.353907	4	6.436319	9.085658	15.610586	6.436319	9.218139	15.610586	
71000	71.353907	4	7.372592	9.705111	15.689001	7.372592	8.153976	15.689001	
72000	71.353907	5	7.615812	9.643157	16.043430	7.528815	7.523564	16.043430	
73000	71.353907	3	7.095086	9.913292	15.941045	7.095086	7.095086	15.941045	
