Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	5	0.205638	0.051016	0.611745	0.666442	0.051016	0.205769	
2000	71.353907	3	0.214944	0.049782	0.702754	0.702754	0.049782	0.214944	
3000	71.353907	3	0.195027	0.050678	0.675754	0.675754	0.050678	0.195027	
4000	71.353907	4	0.214169	0.053845	0.675426	0.804504	0.053845	0.214169	
5000	71.353907	3	0.210033	0.050699	0.691844	0.691844	0.050699	0.210033	
6000	71.353907	3	0.215237	0.050562	0.707973	0.707973	0.050562	0.215237	
7000	71.353907	3	0.200268	0.051340	0.662960	0.662960	0.051340	0.200268	
8000	71.353907	4	0.207268	0.052421	0.692331	0.737864	0.052421	0.207268	
9000	71.353907	4	0.191211	0.053991	0.710769	0.692726	0.053991	0.191211	
10000	71.353907	4	0.204106	0.051650	0.703084	0.687844	0.051650	0.204106	
11000	71.353907	3	0.193338	0.053678	0.688686	0.688686	0.053678	0.193338	
12000	71.353907	5	0.180728	0.050459	0.675777	0.800041	0.050459	0.211509	
13000	71.353907	4	0.195923	0.050795	0.680777	0.774203	0.050795	0.195923	
14000	71.353907	4	0.194282	0.049167	0.694289	0.909553	0.049167	0.194282	
15000	71.353907	3	0.201726	0.052184	0.725346	0.725346	0.052184	0.201726	
16000	71.353907	4	0.165204	0.050938	0.712250	0.712250	0.050938	0.195615	
17000	71.353907	4	0.183983	0.050388	0.641322	0.775003	0.050388	0.183983	
18000	71.353907	3	0.188177	0.049364	0.755077	0.755077	0.049364	0.188177	
19000	71.353907	3	0.172572	0.050933	0.710497	0.710497	0.050933	0.172572	
20000	71.353907	3	0.193838	0.050635	0.720565	0.720565	0.050635	0.193838	
21000	71.353907	4	0.184275	0.049110	0.681523	0.789428	0.049110	0.184275	
22000	71.353907	3	0.208634	0.051588	0.781528	0.781528	0.051588	0.208634	
23000	71.353907	4	0.195459	0.049785	0.755420	0.755420	0.048374	0.195459	
24000	71.353907	3	0.193626	0.055190	0.651456	0.651456	0.055190	0.193626	
25000	71.353907	5	0.172278	0.055048	0.700597	0.846433	0.055048	0.166894	
26000	71.353907	4	0.198537	0.053238	0.744612	0.806435	0.053238	0.198537	
27000	71.353907	3	0.188423	0.053382	0.744149	0.744149	0.053382	0.188423	
28000	71.353907	6	0.186401	0.055209	0.835650	0.904606	0.048868	0.204655	
29000	71.353907	4	0.195279	0.049130	0.745913	0.745913	0.049130	0.204179	
30000	71.353907	4	0.189435	0.050840	0.741188	0.741188	0.050840	0.241937	
31000	71.353907	4	0.202468	0.055162	0.748581	0.792063	0.055162	0.202468	
32000	71.353907	4	0.199144	0.056825	0.731165	0.909201	0.056825	0.199144	
33000	71.353907	4	0.184342	0.056701	0.732538	0.732538	0.056701	0.199538	
34000	71.353907	4	0.186968	0.059821	0.819481	0.819481	0.050248	0.186968	
35000	71.353907	3	0.206272	0.056165	0.858304	0.858304	0.056165	0.206272	
36000	71.353907	3	0.202046	0.056064	0.849243	0.849243	0.056064	0.202046	
37000	71.353907	4	0.195604	0.053182	0.738996	0.738996	0.055626	0.195604	
38000	71.353907	3	0.196242	0.051675	0.779558	0.779558	0.051675	0.196242	
39000	71.353907	4	0.205482	0.053381	0.720588	0.748825	0.053381	0.205482	
40000	71.353907	3	0.195617	0.052846	0.847989	0.847989	0.052846	0.195617	
41000	71.353907	3	0.198702	0.062490	0.700558	0.700558	0.062490	0.198702	
