Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.097955	0.418377	0.386310	0.097358	0.243726	0.264355	0.239435	0.252484	0.387002	0.109141	0.096409	0.407448	0.097955	0.418377	0.386310	0.097358	0.243726	0.264355	0.239435	0.252484	0.387002	0.109141	0.096409	0.407448	
2000	1.695768	3	0.108273	0.404833	0.394472	0.092423	0.253104	0.253359	0.240288	0.253248	0.388646	0.108901	0.100033	0.402420	0.108273	0.404833	0.394472	0.092423	0.253104	0.253359	0.240288	0.253248	0.388646	0.108901	0.100033	0.402420	
3000	1.695768	4	0.108273	0.404833	0.394472	0.092423	0.254925	0.249217	0.237993	0.257865	0.388646	0.108901	0.100033	0.402420	0.095737	0.383060	0.423127	0.098076	0.254925	0.249217	0.237993	0.257865	0.388646	0.108901	0.100033	0.402420	
4000	1.695768	3	0.102404	0.406918	0.400104	0.090573	0.250859	0.249512	0.238995	0.260634	0.398621	0.102217	0.097500	0.401662	0.102404	0.406918	0.400104	0.090573	0.250859	0.249512	0.238995	0.260634	0.398621	0.102217	0.097500	0.401662	
5000	1.695768	3	0.105344	0.398602	0.401340	0.094714	0.254222	0.247453	0.241276	0.257049	0.398621	0.102217	0.097500	0.401662	0.105344	0.398602	0.401340	0.094714	0.254222	0.247453	0.241276	0.257049	0.398621	0.102217	0.097500	0.401662	
6000	1.695768	3	0.107289	0.390032	0.403803	0.098877	0.264766	0.253693	0.235868	0.245673	0.398621	0.102217	0.097500	0.401662	0.107289	0.390032	0.403803	0.098877	0.264766	0.253693	0.235868	0.245673	0.398621	0.102217	0.097500	0.401662	
7000	1.695768	3	0.101477	0.402990	0.396731	0.098802	0.246545	0.262392	0.245579	0.245484	0.398621	0.102217	0.097500	0.401662	0.101477	0.402990	0.396731	0.098802	0.246545	0.262392	0.245579	0.245484	0.398621	0.102217	0.097500	0.401662	
8000	1.695768	3	0.106932	0.400471	0.394718	0.097878	0.259725	0.248347	0.240422	0.251506	0.398621	0.102217	0.097500	0.401662	0.106932	0.400471	0.394718	0.097878	0.259725	0.248347	0.240422	0.251506	0.398621	0.102217	0.097500	0.401662	
9000	1.695768	3	0.103959	0.386912	0.409592	0.099536	0.245801	0.259090	0.245228	0.249881	0.390990	0.105479	0.099480	0.404051	0.103959	0.386912	0.409592	0.099536	0.245801	0.259090	0.245228	0.249881	0.390990	0.105479	0.099480	0.404051	
10000	1.695768	3	0.102741	0.398194	0.402226	0.096840	0.245801	0.259090	0.245228	0.249881	0.399579	0.104802	0.100448	0.395172	0.102741	0.398194	0.402226	0.096840	0.245801	0.259090	0.245228	0.249881	0.399579	0.104802	0.100448	0.395172	
11000	1.695768	3	0.107081	0.401474	0.391304	0.100141	0.260017	0.254775	0.245867	0.239341	0.395428	0.104568	0.100146	0.399858	0.107081	0.401474	0.391304	0.100141	0.260017	0.254775	0.245867	0.239341	0.395428	0.104568	0.100146	0.399858	
12000	1.695768	3	0.110818	0.390038	0.397668	0.101476	0.250504	0.251177	0.251445	0.246874	0.395428	0.104568	0.100146	0.399858	0.110818	0.390038	0.397668	0.101476	0.250504	0.251177	0.251445	0.246874	0.395428	0.104568	0.100146	0.399858	
13000	1.695768	3	0.103920	0.394288	0.401730	0.100063	0.255110	0.245259	0.248179	0.251452	0.395428	0.104568	0.100146	0.399858	0.103920	0.394288	0.401730	0.100063	0.255110	0.245259	0.248179	0.251452	0.395428	0.104568	0.100146	0.399858	
14000	1.695768	3	0.103122	0.402782	0.400346	0.093750	0.249936	0.259342	0.236796	0.253926	0.395428	0.104568	0.100146	0.399858	0.103122	0.402782	0.400346	0.093750	0.249936	0.259342	0.236796	0.253926	0.395428	0.104568	0.100146	0.399858	
15000	1.695768	3	0.106157	0.408045	0.384901	0.100897	0.250715	0.248963	0.259129	0.241193	0.395428	0.104568	0.100146	0.399858	0.106157	0.408045	0.384901	0.100897	0.250715	0.248963	0.259129	0.241193	0.395428	0.104568	0.100146	0.399858	
16000	1.695768	3	0.104606	0.396147	0.405967	0.093280	0.251913	0.253222	0.247660	0.247205	0.395428	0.104568	0.100146	0.399858	0.104606	0.396147	0.405967	0.093280	0.251913	0.253222	0.247660	0.247205	0.395428	0.104568	0.100146	0.399858	
17000	1.695768	3	0.104818	0.402581	0.399909	0.092692	0.253263	0.260531	0.238528	0.247678	0.395428	0.104568	0.100146	0.399858	0.104818	0.402581	0.399909	0.092692	0.253263	0.260531	0.238528	0.247678	0.395428	0.104568	0.100146	0.399858	
18000	1.695768	3	0.108967	0.404084	0.389957	0.096992	0.254616	0.248694	0.256257	0.240433	0.395428	0.104568	0.100146	0.399858	0.108967	0.404084	0.389957	0.096992	0.254616	0.248694	0.256257	0.240433	0.395428	0.104568	0.100146	0.399858	
19000	1.695768	3	0.110048	0.403286	0.390765	0.095900	0.254163	0.258248	0.245590	0.241998	0.395428	0.104568	0.100146	0.399858	0.110048	0.403286	0.390765	0.095900	0.254163	0.258248	0.245590	0.241998	0.395428	0.104568	0.100146	0.399858	
20000	1.695768	3	0.103007	0.396465	0.406235	0.094293	0.253439	0.255147	0.230709	0.260705	0.395428	0.104568	0.100146	0.399858	0.103007	0.396465	0.406235	0.094293	0.253439	0.255147	0.230709	0.260705	0.395428	0.104568	0.100146	0.399858	
21000	1.695768	3	0.105910	0.406461	0.393626	0.094003	0.253492	0.259398	0.237472	0.249639	0.395428	0.104568	0.100146	0.399858	0.105910	0.406461	0.393626	0.094003	0.253492	0.259398	0.237472	0.249639	0.395428	0.104568	0.100146	0.399858	
22000	1.695768	3	0.105363	0.406139	0.395587	0.092911	0.244432	0.268220	0.234870	0.252478	0.395428	0.104568	0.100146	0.399858	0.105363	0.406139	0.395587	0.092911	0.244432	0.268220	0.234870	0.252478	0.395428	0.104568	0.100146	0.399858	
23000	1.695768	3	0.108033	0.398719	0.399693	0.093554	0.252299	0.241866	0.253656	0.252179	0.398539	0.104110	0.099017	0.398334	0.108033	0.398719	0.399693	0.093554	0.252299	0.241866	0.253656	0.252179	0.398539	0.104110	0.099017	0.398334	
24000	1.695768	3	0.104660	0.398920	0.398550	0.097870	0.263465	0.252374	0.234269	0.249893	0.398539	0.104110	0.099017	0.398334	0.104660	0.398920	0.398550	0.097870	0.263465	0.252374	0.234269	0.249893	0.398539	0.104110	0.099017	0.398334	
