Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.132231	0.229233	0.112436	0.161214	0.247187	0.117700	0.132231	0.229233	0.112436	0.161214	0.247187	0.117700	0.132231	0.229233	0.112436	0.161214	0.247187	0.117700	0.230363	0.103956	0.122927	0.148538	0.135232	0.258984	0.230363	0.103956	0.122927	0.148538	0.135232	0.258984	0.230363	0.103956	0.122927	0.148538	0.135232	0.258984	
2000	71.353907	2	0.127113	0.218731	0.124716	0.142543	0.258383	0.128515	0.127113	0.218731	0.124716	0.142543	0.258383	0.128515	0.127113	0.218731	0.124716	0.142543	0.258383	0.128515	0.243199	0.116107	0.122158	0.134236	0.121384	0.262917	0.243199	0.116107	0.122158	0.134236	0.121384	0.262917	0.243199	0.116107	0.122158	0.134236	0.121384	0.262917	
3000	71.353907	2	0.132249	0.222638	0.118171	0.132735	0.265678	0.128528	0.132249	0.222638	0.118171	0.132735	0.265678	0.128528	0.132249	0.222638	0.118171	0.132735	0.265678	0.128528	0.247597	0.101813	0.130341	0.136183	0.128311	0.255755	0.247597	0.101813	0.130341	0.136183	0.128311	0.255755	0.247597	0.101813	0.130341	0.136183	0.128311	0.255755	
4000	71.353907	2	0.137150	0.234315	0.119654	0.123928	0.247045	0.137909	0.137150	0.234315	0.119654	0.123928	0.247045	0.137909	0.137150	0.234315	0.119654	0.123928	0.247045	0.137909	0.226232	0.126303	0.128718	0.132646	0.130397	0.255703	0.226232	0.126303	0.128718	0.132646	0.130397	0.255703	0.226232	0.126303	0.128718	0.132646	0.130397	0.255703	
5000	71.353907	2	0.124670	0.234670	0.121842	0.135404	0.259523	0.123892	0.124670	0.234670	0.121842	0.135404	0.259523	0.123892	0.124670	0.234670	0.121842	0.135404	0.259523	0.123892	0.243087	0.120617	0.127754	0.139664	0.121692	0.247186	0.243087	0.120617	0.127754	0.139664	0.121692	0.247186	0.243087	0.120617	0.127754	0.139664	0.121692	0.247186	
6000	71.353907	2	0.124436	0.238941	0.124060	0.137868	0.248548	0.126147	0.124436	0.238941	0.124060	0.137868	0.248548	0.126147	0.124436	0.238941	0.124060	0.137868	0.248548	0.126147	0.234732	0.120938	0.125130	0.132999	0.127942	0.258259	0.234732	0.120938	0.125130	0.132999	0.127942	0.258259	0.234732	0.120938	0.125130	0.132999	0.127942	0.258259	
7000	71.353907	2	0.118631	0.243995	0.114279	0.140681	0.247772	0.134644	0.118631	0.243995	0.114279	0.140681	0.247772	0.134644	0.118631	0.243995	0.114279	0.140681	0.247772	0.134644	0.247975	0.122337	0.126144	0.139615	0.119422	0.244506	0.247975	0.122337	0.126144	0.139615	0.119422	0.244506	0.247975	0.122337	0.126144	0.139615	0.119422	0.244506	
8000	71.353907	2	0.123991	0.241649	0.128255	0.131934	0.250327	0.123843	0.123991	0.241649	0.128255	0.131934	0.250327	0.123843	0.123991	0.241649	0.128255	0.131934	0.250327	0.123843	0.259179	0.122050	0.125224	0.130995	0.115153	0.247399	0.259179	0.122050	0.125224	0.130995	0.115153	0.247399	0.259179	0.122050	0.125224	0.130995	0.115153	0.247399	
9000	71.353907	2	0.121225	0.231603	0.121828	0.146128	0.252339	0.126877	0.121225	0.231603	0.121828	0.146128	0.252339	0.126877	0.121225	0.231603	0.121828	0.146128	0.252339	0.126877	0.245164	0.126540	0.121095	0.134755	0.122319	0.250126	0.245164	0.126540	0.121095	0.134755	0.122319	0.250126	0.245164	0.126540	0.121095	0.134755	0.122319	0.250126	
10000	71.353907	2	0.120158	0.247155	0.118744	0.148217	0.245843	0.119883	0.120158	0.247155	0.118744	0.148217	0.245843	0.119883	0.120158	0.247155	0.118744	0.148217	0.245843	0.119883	0.243888	0.126119	0.120969	0.129981	0.128561	0.250482	0.243888	0.126119	0.120969	0.129981	0.128561	0.250482	0.243888	0.126119	0.120969	0.129981	0.128561	0.250482	
11000	71.353907	2	0.118914	0.245038	0.120225	0.138547	0.258762	0.118514	0.118914	0.245038	0.120225	0.138547	0.258762	0.118514	0.118914	0.245038	0.120225	0.138547	0.258762	0.118514	0.246287	0.120948	0.125832	0.132678	0.129826	0.244429	0.246287	0.120948	0.125832	0.132678	0.129826	0.244429	0.246287	0.120948	0.125832	0.132678	0.129826	0.244429	
12000	71.353907	2	0.124446	0.242086	0.125084	0.142418	0.239843	0.126124	0.124446	0.242086	0.125084	0.142418	0.239843	0.126124	0.124446	0.242086	0.125084	0.142418	0.239843	0.126124	0.246312	0.122496	0.129726	0.132165	0.123326	0.245975	0.246312	0.122496	0.129726	0.132165	0.123326	0.245975	0.246312	0.122496	0.129726	0.132165	0.123326	0.245975	
13000	71.353907	2	0.133208	0.225200	0.127490	0.126436	0.265257	0.122409	0.133208	0.225200	0.127490	0.126436	0.265257	0.122409	0.133208	0.225200	0.127490	0.126436	0.265257	0.122409	0.250513	0.119248	0.122995	0.131943	0.134025	0.241275	0.250513	0.119248	0.122995	0.131943	0.134025	0.241275	0.250513	0.119248	0.122995	0.131943	0.134025	0.241275	
