Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.119341	0.230837	0.122043	0.151399	0.233500	0.142880	0.119341	0.230837	0.122043	0.151399	0.233500	0.142880	0.119341	0.230837	0.122043	0.151399	0.233500	0.142880	0.203716	0.101990	0.119297	0.143491	0.136083	0.295423	0.203716	0.101990	0.119297	0.143491	0.136083	0.295423	0.203716	0.101990	0.119297	0.143491	0.136083	0.295423	
2000	0.092720	2	0.126668	0.242717	0.129110	0.138896	0.234908	0.127701	0.126668	0.242717	0.129110	0.138896	0.234908	0.127701	0.126668	0.242717	0.129110	0.138896	0.234908	0.127701	0.207734	0.126943	0.116867	0.149505	0.129062	0.269888	0.207734	0.126943	0.116867	0.149505	0.129062	0.269888	0.207734	0.126943	0.116867	0.149505	0.129062	0.269888	
3000	0.092720	2	0.120342	0.243185	0.123424	0.150508	0.224563	0.137977	0.120342	0.243185	0.123424	0.150508	0.224563	0.137977	0.120342	0.243185	0.123424	0.150508	0.224563	0.137977	0.218324	0.118744	0.120644	0.145788	0.128797	0.267704	0.218324	0.118744	0.120644	0.145788	0.128797	0.267704	0.218324	0.118744	0.120644	0.145788	0.128797	0.267704	
4000	0.092720	2	0.128816	0.244855	0.124272	0.130422	0.238478	0.133157	0.128816	0.244855	0.124272	0.130422	0.238478	0.133157	0.128816	0.244855	0.124272	0.130422	0.238478	0.133157	0.227908	0.135367	0.111845	0.140548	0.123231	0.261100	0.227908	0.135367	0.111845	0.140548	0.123231	0.261100	0.227908	0.135367	0.111845	0.140548	0.123231	0.261100	
5000	0.092720	2	0.118452	0.244315	0.129281	0.142657	0.241189	0.124106	0.118452	0.244315	0.129281	0.142657	0.241189	0.124106	0.118452	0.244315	0.129281	0.142657	0.241189	0.124106	0.231350	0.121601	0.104010	0.145160	0.136952	0.260927	0.231350	0.121601	0.104010	0.145160	0.136952	0.260927	0.231350	0.121601	0.104010	0.145160	0.136952	0.260927	
6000	0.092720	2	0.128954	0.254082	0.114093	0.135637	0.236095	0.131139	0.128954	0.254082	0.114093	0.135637	0.236095	0.131139	0.128954	0.254082	0.114093	0.135637	0.236095	0.131139	0.230854	0.118432	0.111987	0.138306	0.123846	0.276574	0.230854	0.118432	0.111987	0.138306	0.123846	0.276574	0.230854	0.118432	0.111987	0.138306	0.123846	0.276574	
7000	0.092720	2	0.122784	0.252447	0.125784	0.127960	0.234473	0.136552	0.122784	0.252447	0.125784	0.127960	0.234473	0.136552	0.122784	0.252447	0.125784	0.127960	0.234473	0.136552	0.222742	0.120823	0.110495	0.139951	0.139481	0.266508	0.222742	0.120823	0.110495	0.139951	0.139481	0.266508	0.222742	0.120823	0.110495	0.139951	0.139481	0.266508	
8000	0.092720	2	0.140503	0.236293	0.118051	0.132334	0.247645	0.125175	0.140503	0.236293	0.118051	0.132334	0.247645	0.125175	0.140503	0.236293	0.118051	0.132334	0.247645	0.125175	0.222933	0.126194	0.116757	0.122030	0.141707	0.270378	0.222933	0.126194	0.116757	0.122030	0.141707	0.270378	0.222933	0.126194	0.116757	0.122030	0.141707	0.270378	
9000	0.092720	2	0.126486	0.258505	0.121539	0.126470	0.232555	0.134446	0.126486	0.258505	0.121539	0.126470	0.232555	0.134446	0.126486	0.258505	0.121539	0.126470	0.232555	0.134446	0.231596	0.129189	0.109477	0.136194	0.134913	0.258630	0.231596	0.129189	0.109477	0.136194	0.134913	0.258630	0.231596	0.129189	0.109477	0.136194	0.134913	0.258630	
10000	0.092720	2	0.122711	0.261359	0.125477	0.128277	0.229277	0.132899	0.122711	0.261359	0.125477	0.128277	0.229277	0.132899	0.122711	0.261359	0.125477	0.128277	0.229277	0.132899	0.238065	0.125517	0.108441	0.140534	0.117338	0.270105	0.238065	0.125517	0.108441	0.140534	0.117338	0.270105	0.238065	0.125517	0.108441	0.140534	0.117338	0.270105	
