Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	3	0.197891	0.061220	0.778038	0.778038	0.061220	0.197891	
2000	71.353907	5	0.185110	0.059853	0.780280	0.780280	0.058914	0.214219	
3000	71.353907	3	0.208468	0.059337	0.749750	0.749750	0.059337	0.208468	
4000	71.353907	4	0.207470	0.060974	0.810796	0.689951	0.060974	0.207470	
5000	71.353907	4	0.217563	0.056675	0.742673	0.742673	0.056675	0.218047	
6000	71.353907	4	0.211010	0.061836	0.729511	0.729511	0.064658	0.211010	
7000	71.353907	4	0.203833	0.061821	0.758170	0.738624	0.061821	0.203833	
8000	71.353907	3	0.207789	0.057986	0.772554	0.772554	0.057986	0.207789	
9000	71.353907	3	0.198700	0.056243	0.810358	0.810358	0.056243	0.198700	
10000	71.353907	4	0.201790	0.058611	0.721403	0.776091	0.058611	0.201790	
11000	71.353907	3	0.200791	0.061987	0.738021	0.738021	0.061987	0.200791	
12000	71.353907	4	0.219781	0.068885	0.789833	0.662027	0.068885	0.219781	
13000	71.353907	3	0.202708	0.056894	0.716059	0.716059	0.056894	0.202708	
14000	71.353907	4	0.213779	0.057952	0.806406	0.652704	0.057952	0.213779	
15000	71.353907	6	0.201210	0.056937	0.738265	0.697624	0.059846	0.206927	
16000	71.353907	3	0.204978	0.059842	0.708420	0.708420	0.059842	0.204978	
17000	71.353907	4	0.205718	0.061230	0.826074	0.644919	0.061230	0.205718	
18000	71.353907	3	0.196833	0.056551	0.776458	0.776458	0.056551	0.196833	
19000	71.353907	3	0.206470	0.057233	0.651344	0.651344	0.057233	0.206470	
20000	71.353907	4	0.197644	0.057432	0.791377	0.774022	0.057432	0.197644	
21000	71.353907	3	0.210531	0.060348	0.746857	0.746857	0.060348	0.210531	
22000	71.353907	3	0.191114	0.059360	0.754455	0.754455	0.059360	0.191114	
23000	71.353907	3	0.201359	0.062824	0.783973	0.783973	0.062824	0.201359	
24000	71.353907	3	0.205575	0.062806	0.755119	0.755119	0.062806	0.205575	
25000	71.353907	3	0.191511	0.056774	0.798930	0.798930	0.056774	0.191511	
26000	71.353907	4	0.195987	0.059925	0.755685	0.763468	0.059925	0.195987	
27000	71.353907	3	0.201871	0.058243	0.761575	0.761575	0.058243	0.201871	
28000	71.353907	3	0.201788	0.058876	0.652770	0.652770	0.058876	0.201788	
29000	71.353907	5	0.190092	0.060733	0.811733	0.811733	0.058874	0.195911	
30000	71.353907	3	0.191872	0.059542	0.810241	0.810241	0.059542	0.191872	
31000	71.353907	4	0.195813	0.058632	0.765840	0.688354	0.058632	0.195813	
32000	71.353907	3	0.196917	0.062198	0.741811	0.741811	0.062198	0.196917	
33000	71.353907	3	0.194280	0.057676	0.674427	0.674427	0.057676	0.194280	
34000	71.353907	4	0.192510	0.059533	0.775219	0.668314	0.059533	0.192510	
