Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.124151	0.215953	0.132357	0.132068	0.267867	0.127604	0.124151	0.215953	0.132357	0.132068	0.267867	0.127604	0.124151	0.215953	0.132357	0.132068	0.267867	0.127604	0.241260	0.123115	0.132827	0.135732	0.125286	0.241780	0.241260	0.123115	0.132827	0.135732	0.125286	0.241780	0.241260	0.123115	0.132827	0.135732	0.125286	0.241780	
2000	1.695768	2	0.124529	0.243161	0.135193	0.127297	0.249418	0.120402	0.124529	0.243161	0.135193	0.127297	0.249418	0.120402	0.124529	0.243161	0.135193	0.127297	0.249418	0.120402	0.249470	0.119327	0.153147	0.122792	0.132443	0.222821	0.249470	0.119327	0.153147	0.122792	0.132443	0.222821	0.249470	0.119327	0.153147	0.122792	0.132443	0.222821	
3000	1.695768	2	0.137128	0.245872	0.134608	0.123580	0.245484	0.113329	0.137128	0.245872	0.134608	0.123580	0.245484	0.113329	0.137128	0.245872	0.134608	0.123580	0.245484	0.113329	0.263712	0.128477	0.137834	0.120228	0.123589	0.226160	0.263712	0.128477	0.137834	0.120228	0.123589	0.226160	0.263712	0.128477	0.137834	0.120228	0.123589	0.226160	
4000	1.695768	2	0.131752	0.237972	0.128873	0.130217	0.253203	0.117984	0.131752	0.237972	0.128873	0.130217	0.253203	0.117984	0.131752	0.237972	0.128873	0.130217	0.253203	0.117984	0.238450	0.123053	0.149538	0.118725	0.129716	0.240518	0.238450	0.123053	0.149538	0.118725	0.129716	0.240518	0.238450	0.123053	0.149538	0.118725	0.129716	0.240518	
5000	1.695768	2	0.128329	0.233845	0.127789	0.125982	0.257665	0.126390	0.128329	0.233845	0.127789	0.125982	0.257665	0.126390	0.128329	0.233845	0.127789	0.125982	0.257665	0.126390	0.247749	0.122258	0.140516	0.121624	0.137745	0.230109	0.247749	0.122258	0.140516	0.121624	0.137745	0.230109	0.247749	0.122258	0.140516	0.121624	0.137745	0.230109	
6000	1.695768	2	0.129124	0.237142	0.126007	0.121538	0.259260	0.126929	0.129124	0.237142	0.126007	0.121538	0.259260	0.126929	0.129124	0.237142	0.126007	0.121538	0.259260	0.126929	0.254997	0.134547	0.144763	0.122057	0.124236	0.219399	0.254997	0.134547	0.144763	0.122057	0.124236	0.219399	0.254997	0.134547	0.144763	0.122057	0.124236	0.219399	
7000	1.695768	2	0.119731	0.237068	0.130729	0.126131	0.262142	0.124200	0.119731	0.237068	0.130729	0.126131	0.262142	0.124200	0.119731	0.237068	0.130729	0.126131	0.262142	0.124200	0.248822	0.120066	0.136270	0.126552	0.128764	0.239526	0.248822	0.120066	0.136270	0.126552	0.128764	0.239526	0.248822	0.120066	0.136270	0.126552	0.128764	0.239526	
8000	1.695768	2	0.119303	0.243193	0.123763	0.125986	0.256600	0.131155	0.119303	0.243193	0.123763	0.125986	0.256600	0.131155	0.119303	0.243193	0.123763	0.125986	0.256600	0.131155	0.267075	0.116137	0.139775	0.125584	0.128848	0.222580	0.267075	0.116137	0.139775	0.125584	0.128848	0.222580	0.267075	0.116137	0.139775	0.125584	0.128848	0.222580	
9000	1.695768	2	0.132021	0.235373	0.125535	0.134494	0.248735	0.123843	0.132021	0.235373	0.125535	0.134494	0.248735	0.123843	0.132021	0.235373	0.125535	0.134494	0.248735	0.123843	0.249929	0.122399	0.148740	0.126672	0.130740	0.221519	0.249929	0.122399	0.148740	0.126672	0.130740	0.221519	0.249929	0.122399	0.148740	0.126672	0.130740	0.221519	
10000	1.695768	2	0.133240	0.240818	0.127508	0.129648	0.243140	0.125646	0.133240	0.240818	0.127508	0.129648	0.243140	0.125646	0.133240	0.240818	0.127508	0.129648	0.243140	0.125646	0.248058	0.119890	0.155685	0.128627	0.118430	0.229310	0.248058	0.119890	0.155685	0.128627	0.118430	0.229310	0.248058	0.119890	0.155685	0.128627	0.118430	0.229310	
