Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	71.353907	3	0.107097	0.390761	0.395733	0.106409	0.261682	0.251687	0.247518	0.239113	0.414203	0.105277	0.098103	0.382417	0.107097	0.390761	0.395733	0.106409	0.261682	0.251687	0.247518	0.239113	0.414203	0.105277	0.098103	0.382417	
2000	71.353907	3	0.103716	0.384345	0.403196	0.108743	0.254134	0.258094	0.242713	0.245059	0.414203	0.105277	0.098103	0.382417	0.103716	0.384345	0.403196	0.108743	0.254134	0.258094	0.242713	0.245059	0.414203	0.105277	0.098103	0.382417	
3000	71.353907	3	0.107125	0.384292	0.401706	0.106876	0.258393	0.244367	0.238131	0.259108	0.410616	0.096889	0.099664	0.392831	0.107125	0.384292	0.401706	0.106876	0.258393	0.244367	0.238131	0.259108	0.410616	0.096889	0.099664	0.392831	
4000	71.353907	3	0.099641	0.388111	0.410224	0.102024	0.239620	0.248104	0.259967	0.252309	0.408197	0.102590	0.096563	0.392650	0.099641	0.388111	0.410224	0.102024	0.239620	0.248104	0.259967	0.252309	0.408197	0.102590	0.096563	0.392650	
5000	71.353907	3	0.100213	0.383485	0.413284	0.103019	0.257921	0.243071	0.237797	0.261211	0.408197	0.102590	0.096563	0.392650	0.100213	0.383485	0.413284	0.103019	0.257921	0.243071	0.237797	0.261211	0.408197	0.102590	0.096563	0.392650	
6000	71.353907	3	0.109917	0.383617	0.408249	0.098216	0.257916	0.244219	0.235532	0.262333	0.408197	0.102590	0.096563	0.392650	0.109917	0.383617	0.408249	0.098216	0.257916	0.244219	0.235532	0.262333	0.408197	0.102590	0.096563	0.392650	
7000	71.353907	3	0.108291	0.388236	0.396270	0.107203	0.249386	0.258068	0.234893	0.257653	0.408197	0.102590	0.096563	0.392650	0.108291	0.388236	0.396270	0.107203	0.249386	0.258068	0.234893	0.257653	0.408197	0.102590	0.096563	0.392650	
8000	71.353907	3	0.106248	0.386741	0.401757	0.105254	0.252647	0.258008	0.241398	0.247946	0.408197	0.102590	0.096563	0.392650	0.106248	0.386741	0.401757	0.105254	0.252647	0.258008	0.241398	0.247946	0.408197	0.102590	0.096563	0.392650	
9000	71.353907	3	0.101556	0.400180	0.397282	0.100982	0.246822	0.248118	0.252034	0.253027	0.408197	0.102590	0.096563	0.392650	0.101556	0.400180	0.397282	0.100982	0.246822	0.248118	0.252034	0.253027	0.408197	0.102590	0.096563	0.392650	
10000	71.353907	3	0.103406	0.391215	0.402575	0.102804	0.253494	0.238770	0.249534	0.258202	0.408197	0.102590	0.096563	0.392650	0.103406	0.391215	0.402575	0.102804	0.253494	0.238770	0.249534	0.258202	0.408197	0.102590	0.096563	0.392650	
11000	71.353907	3	0.103406	0.391215	0.402575	0.102804	0.255226	0.253612	0.232305	0.258857	0.408197	0.102590	0.096563	0.392650	0.103406	0.391215	0.402575	0.102804	0.255226	0.253612	0.232305	0.258857	0.408197	0.102590	0.096563	0.392650	
12000	71.353907	3	0.109814	0.389818	0.398219	0.102149	0.247394	0.253303	0.240665	0.258638	0.408197	0.102590	0.096563	0.392650	0.109814	0.389818	0.398219	0.102149	0.247394	0.253303	0.240665	0.258638	0.408197	0.102590	0.096563	0.392650	
13000	71.353907	3	0.109814	0.389818	0.398219	0.102149	0.249639	0.249764	0.248895	0.251701	0.406255	0.102639	0.096288	0.394818	0.109814	0.389818	0.398219	0.102149	0.249639	0.249764	0.248895	0.251701	0.406255	0.102639	0.096288	0.394818	
14000	71.353907	3	0.108350	0.386758	0.395981	0.108911	0.281416	0.221582	0.263162	0.233840	0.406255	0.102639	0.096288	0.394818	0.108350	0.386758	0.395981	0.108911	0.281416	0.221582	0.263162	0.233840	0.406255	0.102639	0.096288	0.394818	
15000	71.353907	3	0.100871	0.393154	0.397773	0.108202	0.253264	0.199859	0.264462	0.282415	0.412178	0.099650	0.096638	0.391535	0.100871	0.393154	0.397773	0.108202	0.253264	0.199859	0.264462	0.282415	0.412178	0.099650	0.096638	0.391535	
16000	71.353907	3	0.100871	0.393154	0.397773	0.108202	0.253122	0.277185	0.228052	0.241642	0.410289	0.100947	0.097175	0.391589	0.100871	0.393154	0.397773	0.108202	0.253122	0.277185	0.228052	0.241642	0.410289	0.100947	0.097175	0.391589	
17000	71.353907	3	0.100871	0.393154	0.397773	0.108202	0.253750	0.245532	0.246352	0.254365	0.410289	0.100947	0.097175	0.391589	0.100871	0.393154	0.397773	0.108202	0.253750	0.245532	0.246352	0.254365	0.410289	0.100947	0.097175	0.391589	
