Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	4	0.214279	0.046908	0.699925	0.699925	0.053344	0.214279	
2000	71.353907	4	0.200727	0.052599	0.704639	0.633385	0.052599	0.200727	
3000	71.353907	3	0.216180	0.050894	0.699334	0.699334	0.050894	0.216180	
4000	71.353907	5	0.206070	0.050680	0.691675	0.691675	0.053777	0.214592	
5000	71.353907	4	0.203186	0.052225	0.639161	0.648321	0.052225	0.203186	
6000	71.353907	4	0.202845	0.053381	0.690603	0.755685	0.053381	0.202845	
7000	71.353907	3	0.214321	0.049646	0.726217	0.726217	0.049646	0.214321	
8000	71.353907	4	0.201867	0.051191	0.678318	0.758935	0.051191	0.201867	
9000	71.353907	4	0.193711	0.058131	0.702788	0.702788	0.058131	0.195646	
10000	71.353907	4	0.199389	0.054545	0.700621	0.724676	0.054545	0.199389	
11000	71.353907	4	0.195780	0.054748	0.635759	0.745904	0.054748	0.195780	
12000	71.353907	3	0.198744	0.056931	0.710093	0.710093	0.056931	0.198744	
13000	71.353907	3	0.189675	0.057182	0.721718	0.721718	0.057182	0.189675	
14000	71.353907	3	0.187241	0.054779	0.732377	0.732377	0.054779	0.187241	
15000	71.353907	4	0.198318	0.056750	0.743633	0.739841	0.056750	0.198318	
16000	71.353907	5	0.186181	0.053790	0.697817	0.741025	0.053790	0.207550	
17000	71.353907	3	0.194223	0.058163	0.736567	0.736567	0.058163	0.194223	
18000	71.353907	3	0.190937	0.056496	0.754344	0.754344	0.056496	0.190937	
19000	71.353907	3	0.195625	0.055351	0.725941	0.725941	0.055351	0.195625	
20000	71.353907	3	0.196304	0.057874	0.754531	0.754531	0.057874	0.196304	
21000	71.353907	3	0.197243	0.058937	0.702620	0.702620	0.058937	0.197243	
22000	71.353907	4	0.187491	0.057873	0.729838	0.821313	0.057873	0.187491	
23000	71.353907	3	0.192594	0.056758	0.697426	0.697426	0.056758	0.192594	
24000	71.353907	4	0.189600	0.058415	0.764778	0.662718	0.058415	0.189600	
25000	71.353907	3	0.200799	0.058698	0.759659	0.759659	0.058698	0.200799	
26000	71.353907	3	0.202021	0.056192	0.781883	0.781883	0.056192	0.202021	
27000	71.353907	4	0.199488	0.061319	0.767196	0.767196	0.061319	0.186059	
28000	71.353907	4	0.216567	0.057756	0.766191	0.805386	0.057756	0.216567	
29000	71.353907	4	0.198671	0.057295	0.759261	0.759261	0.057295	0.207713	
30000	71.353907	3	0.209777	0.059610	0.769245	0.769245	0.059610	0.209777	
31000	71.353907	3	0.208704	0.057796	0.772719	0.772719	0.057796	0.208704	
32000	71.353907	4	0.204991	0.057477	0.792194	0.792194	0.057047	0.204991	
33000	71.353907	3	0.188825	0.061427	0.743124	0.743124	0.061427	0.188825	
34000	71.353907	3	0.200851	0.059163	0.735733	0.735733	0.059163	0.200851	
35000	71.353907	4	0.200678	0.060425	0.776418	0.776418	0.060425	0.212330	
36000	71.353907	3	0.203967	0.059106	0.717712	0.717712	0.059106	0.203967	
37000	71.353907	4	0.217822	0.056995	0.724696	0.724696	0.056995	0.217010	
38000	71.353907	3	0.200494	0.058931	0.786582	0.786582	0.058931	0.200494	
39000	71.353907	3	0.204100	0.057170	0.747040	0.747040	0.057170	0.204100	
40000	71.353907	4	0.200659	0.057991	0.705879	0.720719	0.057991	0.200659	
41000	71.353907	4	0.196717	0.056346	0.724641	0.811709	0.056346	0.196717	
42000	71.353907	3	0.198882	0.056223	0.826724	0.826724	0.056223	0.198882	
43000	71.353907	4	0.198199	0.055657	0.804713	0.804713	0.059989	0.198199	
44000	71.353907	5	0.204890	0.055324	0.756392	0.755277	0.055324	0.224478	
45000	71.353907	3	0.198099	0.057724	0.797227	0.797227	0.057724	0.198099	
46000	71.353907	4	0.200511	0.059576	0.727586	0.738832	0.059576	0.200511	
47000	71.353907	4	0.193478	0.055443	0.774405	0.774405	0.055443	0.204974	
48000	71.353907	3	0.202157	0.055111	0.743046	0.743046	0.055111	0.202157	
49000	71.353907	4	0.191796	0.054129	0.719290	0.652208	0.054129	0.191796	
50000	71.353907	4	0.209472	0.054766	0.777315	0.678120	0.054766	0.209472	
