Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	1.695768	2	0.156749	0.253019	0.126834	0.126742	0.239016	0.097639	0.156749	0.253019	0.126834	0.126742	0.239016	0.097639	0.156749	0.253019	0.126834	0.126742	0.239016	0.097639	0.248105	0.124002	0.119915	0.121873	0.130653	0.255451	0.248105	0.124002	0.119915	0.121873	0.130653	0.255451	0.248105	0.124002	0.119915	0.121873	0.130653	0.255451	
2000	1.695768	2	0.132064	0.221333	0.143992	0.120693	0.257150	0.124768	0.132064	0.221333	0.143992	0.120693	0.257150	0.124768	0.132064	0.221333	0.143992	0.120693	0.257150	0.124768	0.244832	0.124738	0.124812	0.118819	0.131888	0.254910	0.244832	0.124738	0.124812	0.118819	0.131888	0.254910	0.244832	0.124738	0.124812	0.118819	0.131888	0.254910	
3000	1.695768	2	0.140350	0.229680	0.131952	0.116116	0.259763	0.122138	0.140350	0.229680	0.131952	0.116116	0.259763	0.122138	0.140350	0.229680	0.131952	0.116116	0.259763	0.122138	0.246929	0.113586	0.125779	0.116114	0.128886	0.268706	0.246929	0.113586	0.125779	0.116114	0.128886	0.268706	0.246929	0.113586	0.125779	0.116114	0.128886	0.268706	
4000	1.695768	2	0.140787	0.239463	0.130396	0.115514	0.247509	0.126333	0.140787	0.239463	0.130396	0.115514	0.247509	0.126333	0.140787	0.239463	0.130396	0.115514	0.247509	0.126333	0.247290	0.106936	0.139920	0.120277	0.130237	0.255339	0.247290	0.106936	0.139920	0.120277	0.130237	0.255339	0.247290	0.106936	0.139920	0.120277	0.130237	0.255339	
5000	1.695768	2	0.156980	0.222730	0.150828	0.118898	0.238288	0.112276	0.156980	0.222730	0.150828	0.118898	0.238288	0.112276	0.156980	0.222730	0.150828	0.118898	0.238288	0.112276	0.244722	0.125783	0.131424	0.123029	0.121538	0.253503	0.244722	0.125783	0.131424	0.123029	0.121538	0.253503	0.244722	0.125783	0.131424	0.123029	0.121538	0.253503	
6000	1.695768	2	0.131568	0.224879	0.130548	0.133733	0.254174	0.125098	0.131568	0.224879	0.130548	0.133733	0.254174	0.125098	0.131568	0.224879	0.130548	0.133733	0.254174	0.125098	0.245159	0.105727	0.133756	0.122211	0.131512	0.261635	0.245159	0.105727	0.133756	0.122211	0.131512	0.261635	0.245159	0.105727	0.133756	0.122211	0.131512	0.261635	
7000	1.695768	2	0.136849	0.223713	0.127324	0.125549	0.262136	0.124429	0.136849	0.223713	0.127324	0.125549	0.262136	0.124429	0.136849	0.223713	0.127324	0.125549	0.262136	0.124429	0.244626	0.120624	0.130437	0.121683	0.131708	0.250922	0.244626	0.120624	0.130437	0.121683	0.131708	0.250922	0.244626	0.120624	0.130437	0.121683	0.131708	0.250922	
8000	1.695768	2	0.128026	0.242296	0.128952	0.132536	0.246402	0.121788	0.128026	0.242296	0.128952	0.132536	0.246402	0.121788	0.128026	0.242296	0.128952	0.132536	0.246402	0.121788	0.250287	0.120047	0.125237	0.125572	0.127660	0.251198	0.250287	0.120047	0.125237	0.125572	0.127660	0.251198	0.250287	0.120047	0.125237	0.125572	0.127660	0.251198	
9000	1.695768	2	0.142162	0.226804	0.131353	0.121418	0.255851	0.122413	0.142162	0.226804	0.131353	0.121418	0.255851	0.122413	0.142162	0.226804	0.131353	0.121418	0.255851	0.122413	0.247897	0.121460	0.128240	0.119591	0.126324	0.256487	0.247897	0.121460	0.128240	0.119591	0.126324	0.256487	0.247897	0.121460	0.128240	0.119591	0.126324	0.256487	
10000	1.695768	2	0.138372	0.233564	0.141240	0.118232	0.248716	0.119877	0.138372	0.233564	0.141240	0.118232	0.248716	0.119877	0.138372	0.233564	0.141240	0.118232	0.248716	0.119877	0.240063	0.111877	0.145193	0.120176	0.122108	0.260582	0.240063	0.111877	0.145193	0.120176	0.122108	0.260582	0.240063	0.111877	0.145193	0.120176	0.122108	0.260582	
