Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	3	0.200113	0.047179	0.766899	0.766899	0.047179	0.200113	
2000	1.695768	4	0.193823	0.033347	0.770319	0.770319	0.064604	0.193823	
3000	1.695768	3	0.200322	0.050553	0.718543	0.718543	0.050553	0.200322	
4000	1.695768	3	0.207285	0.049511	0.783310	0.783310	0.049511	0.207285	
5000	1.695768	3	0.201572	0.052178	0.781415	0.781415	0.052178	0.201572	
6000	1.695768	3	0.204622	0.051313	0.786685	0.786685	0.051313	0.204622	
7000	1.695768	3	0.202577	0.050023	0.772089	0.772089	0.050023	0.202577	
8000	1.695768	3	0.197921	0.049035	0.739822	0.739822	0.049035	0.197921	
9000	1.695768	4	0.194861	0.039962	0.819403	0.819403	0.048308	0.194861	
10000	1.695768	4	0.189387	0.051857	0.733953	0.733953	0.049773	0.189387	
11000	1.695768	3	0.196535	0.050126	0.772388	0.772388	0.050126	0.196535	
12000	1.695768	3	0.194657	0.047850	0.818132	0.818132	0.047850	0.194657	
13000	1.695768	3	0.198371	0.048705	0.791020	0.791020	0.048705	0.198371	
14000	1.695768	3	0.190437	0.052178	0.729071	0.729071	0.052178	0.190437	
15000	1.695768	3	0.191291	0.032863	0.756294	0.756294	0.032863	0.191291	
16000	1.695768	3	0.201895	0.047787	0.733089	0.733089	0.047787	0.201895	
17000	1.695768	3	0.192838	0.047882	0.758246	0.758246	0.047882	0.192838	
18000	1.695768	3	0.202585	0.052579	0.752077	0.752077	0.052579	0.202585	
19000	1.695768	3	0.194107	0.047953	0.756153	0.756153	0.047953	0.194107	
20000	1.695768	4	0.198354	0.037018	0.770163	0.770163	0.049179	0.198354	
21000	1.695768	3	0.193579	0.045849	0.750023	0.750023	0.045849	0.193579	
22000	1.695768	3	0.195549	0.047549	0.732713	0.732713	0.047549	0.195549	
23000	1.695768	3	0.193256	0.044325	0.805730	0.805730	0.044325	0.193256	
24000	1.695768	3	0.192011	0.039866	0.759748	0.759748	0.039866	0.192011	
