Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.098552	0.411818	0.396677	0.092952	0.241434	0.268271	0.227318	0.262977	0.407847	0.102465	0.096476	0.393211	0.098552	0.411818	0.396677	0.092952	0.241434	0.268271	0.227318	0.262977	0.407847	0.102465	0.096476	0.393211	
2000	1.695768	3	0.100396	0.411941	0.388472	0.099191	0.240228	0.269800	0.231952	0.258019	0.403613	0.100384	0.095437	0.400566	0.100396	0.411941	0.388472	0.099191	0.240228	0.269800	0.231952	0.258019	0.403613	0.100384	0.095437	0.400566	
3000	1.695768	3	0.100396	0.411941	0.388472	0.099191	0.240228	0.269800	0.231952	0.258019	0.403613	0.100384	0.095437	0.400566	0.100396	0.411941	0.388472	0.099191	0.240228	0.269800	0.231952	0.258019	0.403613	0.100384	0.095437	0.400566	
4000	1.695768	3	0.100396	0.411941	0.388472	0.099191	0.242222	0.267945	0.238277	0.251557	0.403016	0.102024	0.098046	0.396915	0.100396	0.411941	0.388472	0.099191	0.242222	0.267945	0.238277	0.251557	0.403016	0.102024	0.098046	0.396915	
5000	1.695768	3	0.102449	0.409968	0.392435	0.095148	0.242222	0.267945	0.238277	0.251557	0.401279	0.108500	0.105387	0.384834	0.102449	0.409968	0.392435	0.095148	0.242222	0.267945	0.238277	0.251557	0.401279	0.108500	0.105387	0.384834	
6000	1.695768	3	0.102449	0.409968	0.392435	0.095148	0.235134	0.269179	0.240356	0.255331	0.402272	0.104745	0.108151	0.384832	0.102449	0.409968	0.392435	0.095148	0.235134	0.269179	0.240356	0.255331	0.402272	0.104745	0.108151	0.384832	
7000	1.695768	3	0.102449	0.409968	0.392435	0.095148	0.233461	0.269590	0.243220	0.253729	0.402272	0.104745	0.108151	0.384832	0.102449	0.409968	0.392435	0.095148	0.233461	0.269590	0.243220	0.253729	0.402272	0.104745	0.108151	0.384832	
8000	1.695768	3	0.105447	0.410451	0.387904	0.096198	0.237094	0.279109	0.240855	0.242941	0.402272	0.104745	0.108151	0.384832	0.105447	0.410451	0.387904	0.096198	0.237094	0.279109	0.240855	0.242941	0.402272	0.104745	0.108151	0.384832	
9000	1.695768	3	0.105447	0.410451	0.387904	0.096198	0.237879	0.275310	0.235542	0.251268	0.402272	0.104745	0.108151	0.384832	0.105447	0.410451	0.387904	0.096198	0.237879	0.275310	0.235542	0.251268	0.402272	0.104745	0.108151	0.384832	
10000	1.695768	3	0.102388	0.414791	0.389800	0.093021	0.230409	0.276832	0.240246	0.252513	0.402272	0.104745	0.108151	0.384832	0.102388	0.414791	0.389800	0.093021	0.230409	0.276832	0.240246	0.252513	0.402272	0.104745	0.108151	0.384832	
11000	1.695768	3	0.102170	0.410807	0.394296	0.092726	0.224168	0.278386	0.233853	0.263593	0.402272	0.104745	0.108151	0.384832	0.102170	0.410807	0.394296	0.092726	0.224168	0.278386	0.233853	0.263593	0.402272	0.104745	0.108151	0.384832	
12000	1.695768	3	0.102170	0.410807	0.394296	0.092726	0.252692	0.267367	0.235598	0.244344	0.402767	0.099944	0.106899	0.390390	0.102170	0.410807	0.394296	0.092726	0.252692	0.267367	0.235598	0.244344	0.402767	0.099944	0.106899	0.390390	
