Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	3	11.677827	11.677827	21.560445	7.956543	11.677827	21.560445	
2000	0.092720	3	11.835964	11.835964	19.995639	8.337000	11.835964	19.995639	
3000	0.092720	3	12.262621	12.262621	19.347345	8.512702	12.262621	19.347345	
4000	0.092720	3	11.499830	11.499830	19.791093	8.860599	11.499830	19.791093	
5000	0.092720	3	11.837693	11.837693	19.911444	8.689182	11.837693	19.911444	
6000	0.092720	3	10.970925	10.970925	20.146661	9.150665	10.970925	20.146661	
7000	0.092720	3	11.605700	11.605700	19.174431	8.392924	11.605700	19.174431	
8000	0.092720	3	10.806239	10.806239	19.380369	8.096538	10.806239	19.380369	
9000	0.092720	4	10.815158	8.960615	18.172914	8.241035	10.815158	18.172914	
10000	0.092720	3	10.721501	10.721501	17.587643	8.151806	10.721501	17.587643	
11000	0.092720	3	10.930529	10.930529	17.529979	8.628575	10.930529	17.529979	
12000	0.092720	3	10.200625	10.200625	17.359203	8.007101	10.200625	17.359203	
13000	0.092720	4	9.979293	9.979293	16.796462	9.239506	11.564446	16.796462	
14000	0.092720	3	10.692608	10.692608	17.367800	8.422606	10.692608	17.367800	
15000	0.092720	4	10.063906	9.849933	17.797553	8.450426	10.063906	17.797553	
16000	0.092720	3	10.532589	10.532589	17.440975	9.122899	10.532589	17.440975	
17000	0.092720	4	9.753179	9.753179	18.129324	8.983415	10.791460	18.129324	
18000	0.092720	3	10.008491	10.008491	18.068044	8.522814	10.008491	18.068044	
19000	0.092720	3	10.396284	10.396284	17.086719	7.712702	10.396284	17.086719	
20000	0.092720	4	10.168468	9.082353	17.496996	8.008755	10.168468	17.496996	
21000	0.092720	4	10.844821	9.626550	17.926564	7.269179	10.844821	17.926564	
22000	0.092720	3	9.755399	9.755399	18.082575	8.663815	9.755399	18.082575	
23000	0.092720	3	9.720708	9.720708	16.475458	9.720708	10.668200	16.475458	
24000	0.092720	4	9.189766	9.189766	16.440831	7.839366	10.837198	16.440831	
25000	0.092720	3	9.984132	9.984132	17.495558	9.144623	9.984132	17.495558	
26000	0.092720	3	10.418872	7.470598	16.915860	7.470598	10.418872	16.915860	
27000	0.092720	3	10.153104	8.252410	16.701649	8.252410	10.153104	16.701649	
28000	0.092720	3	10.191880	8.334335	16.310699	8.334335	10.191880	16.310699	
29000	0.092720	3	9.359929	9.359929	16.953787	6.865656	9.359929	16.953787	
30000	0.092720	4	9.517371	9.517371	16.369366	8.930567	10.012409	16.369366	
31000	0.092720	3	10.241045	8.021638	16.971477	8.021638	10.241045	16.971477	
32000	0.092720	2	8.571170	8.571170	16.418810	8.571170	8.571170	16.418810	
33000	0.092720	4	9.694238	9.533465	16.139739	8.299776	9.694238	16.139739	
34000	0.092720	3	10.041317	7.240038	15.717126	7.240038	10.041317	15.717126	
35000	0.092720	4	10.101013	8.755143	15.774501	8.283887	10.101013	15.774501	
36000	0.092720	4	9.448747	9.448747	16.020537	7.904702	10.266006	16.020537	
37000	0.092720	4	8.804188	8.804188	16.037451	8.089081	10.418161	16.037451	
38000	0.092720	4	9.612325	8.534965	15.844314	7.486903	9.612325	15.844314	
39000	0.092720	5	8.996221	7.909143	15.869811	8.270021	10.867631	15.869811	
40000	0.092720	4	9.823858	8.447929	15.762964	7.990627	9.823858	15.762964	
41000	0.092720	3	7.490931	7.490931	16.244913	7.490931	10.577020	16.244913	
42000	0.092720	4	8.539743	8.229502	15.328952	8.229502	9.751576	15.328952	
43000	0.092720	3	8.290717	8.290717	16.421759	8.290717	10.811205	16.421759	
44000	0.092720	4	8.456313	8.456313	15.544701	7.831452	10.876328	15.544701	
45000	0.092720	3	7.932449	7.932449	16.078516	7.932449	10.848505	16.078516	
46000	0.092720	3	9.791343	7.212317	15.090447	7.212317	9.791343	15.090447	
47000	0.092720	2	9.281973	9.281973	15.473916	9.281973	9.281973	15.473916	
48000	0.092720	3	7.857417	7.857417	15.839486	7.857417	10.499392	15.839486	
49000	0.092720	4	9.131331	9.131331	16.248758	8.138408	9.828703	16.248758	
50000	0.092720	4	9.590974	8.694706	15.464641	8.099731	9.590974	15.464641	
51000	0.092720	3	9.167460	8.287358	15.194665	8.287358	9.167460	15.194665	
52000	0.092720	4	9.998035	9.547788	15.776552	8.360861	9.547788	15.776552	
53000	0.092720	3	8.235367	8.235367	16.178713	8.235367	10.575904	16.178713	
54000	0.092720	4	8.989514	8.384736	16.104307	8.384736	10.487011	16.104307	
55000	0.092720	3	10.156584	7.720281	15.600501	7.720281	10.156584	15.600501	
