Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	71.353907	3	11.256266	22.296327	22.296327	9.329072	22.296327	22.296327	
2000	71.353907	4	9.815683	22.301735	22.301735	9.415668	11.905714	22.301735	
3000	71.353907	4	10.561429	21.874444	21.874444	8.953183	10.433917	21.874444	
4000	71.353907	4	9.712462	21.495747	21.495747	8.748126	11.295073	21.495747	
5000	71.353907	4	9.001205	21.611289	21.611289	8.997318	10.378058	21.611289	
6000	71.353907	4	9.835160	22.015646	22.015646	8.383269	9.602821	22.015646	
7000	71.353907	4	10.310130	22.169093	22.169093	8.425944	11.159455	22.169093	
8000	71.353907	4	9.685431	22.176019	22.176019	8.319044	11.659911	22.176019	
9000	71.353907	4	8.625719	21.180779	21.180779	8.868235	12.059571	21.180779	
10000	71.353907	3	8.644681	21.092580	21.092580	8.644681	10.385740	21.092580	
11000	71.353907	4	9.658107	21.568579	21.568579	8.287337	11.759813	21.568579	
12000	71.353907	3	12.244157	22.800692	22.800692	8.149300	12.244157	22.800692	
13000	71.353907	4	11.409306	22.001474	22.001474	8.382495	11.118687	22.001474	
14000	71.353907	3	23.115576	23.115576	23.115576	8.965309	10.133636	23.115576	
15000	71.353907	3	22.094383	22.094383	22.094383	9.013553	11.044907	22.094383	
16000	71.353907	3	12.087224	21.579991	21.579991	8.213814	12.087224	21.579991	
17000	71.353907	4	10.713853	20.002488	20.002488	8.909090	11.511168	20.002488	
18000	71.353907	3	20.913469	20.913469	20.913469	7.961298	10.347713	20.913469	
19000	71.353907	3	13.282204	20.625012	20.625012	8.771837	13.282204	20.625012	
20000	71.353907	3	20.487562	20.487562	20.487562	8.362358	10.170464	20.487562	
21000	71.353907	3	11.439185	20.409723	20.409723	8.502726	11.439185	20.409723	
22000	71.353907	3	20.326946	20.326946	20.326946	7.803086	10.700114	20.326946	
23000	71.353907	4	12.507007	20.946190	20.946190	8.788156	10.638154	20.946190	
24000	71.353907	3	20.400586	20.400586	20.400586	8.693899	9.337085	20.400586	
25000	71.353907	4	11.917907	21.469266	21.469266	7.859835	11.017755	21.469266	
26000	71.353907	3	21.279280	21.279280	21.279280	8.362894	10.510857	21.279280	
27000	71.353907	3	20.996270	20.996270	20.996270	9.318943	10.721140	20.996270	
28000	71.353907	4	11.033078	19.890290	19.890290	10.086693	10.171403	19.890290	
29000	71.353907	3	12.083328	20.399289	20.399289	8.962064	12.083328	20.399289	
30000	71.353907	3	20.383206	20.383206	20.383206	9.309214	11.604750	20.383206	
31000	71.353907	3	19.641243	19.641243	19.641243	8.703158	10.812920	19.641243	
32000	71.353907	4	11.784305	20.697941	20.697941	8.019175	11.180076	20.697941	
33000	71.353907	3	20.117180	20.117180	20.117180	8.593830	11.073544	20.117180	
34000	71.353907	3	20.518225	20.518225	20.518225	8.669366	10.635461	20.518225	
35000	71.353907	3	20.013729	20.013729	20.013729	7.973689	9.893802	20.013729	
36000	71.353907	3	20.978863	20.978863	20.978863	8.620924	10.549791	20.978863	
37000	71.353907	3	20.417678	20.417678	20.417678	8.564591	11.166721	20.417678	
38000	71.353907	3	20.856791	20.856791	20.856791	8.284226	10.852797	20.856791	
39000	71.353907	3	20.735962	20.735962	20.735962	7.721757	9.873756	20.735962	
40000	71.353907	3	20.245448	20.245448	20.245448	8.399629	11.341628	20.245448	
41000	71.353907	2	20.044664	20.044664	20.044664	10.054341	10.054341	20.044664	
42000	71.353907	3	20.779422	20.779422	20.779422	9.860307	10.999574	20.779422	
43000	71.353907	3	21.274101	21.274101	21.274101	7.814984	10.738944	21.274101	
44000	71.353907	3	20.390618	20.390618	20.390618	8.570590	11.169869	20.390618	
45000	71.353907	4	11.290723	19.821696	19.821696	9.075516	10.691369	19.821696	
46000	71.353907	3	21.191150	21.191150	21.191150	9.769367	12.361753	21.191150	
47000	71.353907	3	20.020029	20.020029	20.020029	8.370043	11.663882	20.020029	
48000	71.353907	3	20.984941	20.984941	20.984941	7.934202	13.000825	20.984941	
49000	71.353907	3	19.783334	19.783334	19.783334	8.283166	11.338565	19.783334	
50000	71.353907	4	11.693122	20.085546	20.085546	9.007350	11.945391	20.085546	
51000	71.353907	3	11.707590	20.420719	20.420719	8.705727	11.707590	20.420719	
52000	71.353907	3	12.402644	19.404546	19.404546	8.235330	12.402644	19.404546	
53000	71.353907	3	12.375464	19.370441	19.370441	8.171096	12.375464	19.370441	
54000	71.353907	4	12.553707	18.976884	18.976884	7.692377	11.606226	18.976884	
55000	71.353907	4	11.386601	20.236173	20.236173	7.597148	11.786912	20.236173	
56000	71.353907	4	11.285752	19.801908	19.801908	7.354317	11.178710	19.801908	
57000	71.353907	3	10.177578	19.871405	19.871405	8.387642	19.871405	19.871405	
58000	71.353907	3	10.608779	18.763210	18.763210	7.994992	18.763210	18.763210	
59000	71.353907	3	11.609188	18.708766	18.708766	7.609037	18.708766	18.708766	
60000	71.353907	3	10.859998	18.308313	18.308313	8.893243	18.308313	18.308313	
61000	71.353907	3	10.728525	18.272124	18.272124	6.739283	18.272124	18.272124	
62000	71.353907	3	10.662014	18.261928	18.261928	8.249926	18.261928	18.261928	
63000	71.353907	3	9.711799	17.433155	17.433155	8.011119	17.433155	17.433155	
64000	71.353907	3	10.296007	17.803392	17.803392	7.916929	17.803392	17.803392	
65000	71.353907	4	10.515652	17.324263	17.324263	7.850429	11.162114	17.324263	
66000	71.353907	4	9.644944	16.250634	16.250634	8.038473	12.139661	16.250634	
67000	71.353907	4	9.890470	16.983582	16.983582	9.084016	9.795147	16.983582	
68000	71.353907	2	8.732412	17.086559	17.086559	8.732412	17.086559	17.086559	
69000	71.353907	4	10.138645	17.559542	17.559542	7.839747	11.270597	17.559542	
70000	71.353907	3	9.714273	16.789415	16.789415	8.203396	16.789415	16.789415	
71000	71.353907	4	11.121623	17.543154	17.543154	8.698004	10.607958	17.543154	
72000	71.353907	3	10.100548	17.446371	17.446371	10.226185	17.446371	17.446371	
73000	71.353907	4	9.937327	17.103469	17.103469	8.663043	10.646147	17.103469	
