Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.113791	0.276470	0.132935	0.123965	0.235560	0.117279	0.113791	0.276470	0.132935	0.123965	0.235560	0.117279	0.113791	0.276470	0.132935	0.123965	0.235560	0.117279	0.250897	0.131556	0.137956	0.128888	0.114801	0.235903	0.250897	0.131556	0.137956	0.128888	0.114801	0.235903	0.250897	0.131556	0.137956	0.128888	0.114801	0.235903	
2000	0.092720	2	0.117436	0.259057	0.130275	0.141378	0.237372	0.114482	0.117436	0.259057	0.130275	0.141378	0.237372	0.114482	0.117436	0.259057	0.130275	0.141378	0.237372	0.114482	0.250686	0.128599	0.125959	0.137342	0.122960	0.234454	0.250686	0.128599	0.125959	0.137342	0.122960	0.234454	0.250686	0.128599	0.125959	0.137342	0.122960	0.234454	
3000	0.092720	2	0.117741	0.274108	0.128969	0.143971	0.223929	0.111282	0.117741	0.274108	0.128969	0.143971	0.223929	0.111282	0.117741	0.274108	0.128969	0.143971	0.223929	0.111282	0.259999	0.127892	0.126947	0.138442	0.108646	0.238075	0.259999	0.127892	0.126947	0.138442	0.108646	0.238075	0.259999	0.127892	0.126947	0.138442	0.108646	0.238075	
4000	0.092720	2	0.108467	0.270863	0.127004	0.136793	0.233378	0.123495	0.108467	0.270863	0.127004	0.136793	0.233378	0.123495	0.108467	0.270863	0.127004	0.136793	0.233378	0.123495	0.247614	0.130245	0.147348	0.123369	0.113106	0.238317	0.247614	0.130245	0.147348	0.123369	0.113106	0.238317	0.247614	0.130245	0.147348	0.123369	0.113106	0.238317	
5000	0.092720	2	0.124240	0.270710	0.117253	0.144184	0.225612	0.118002	0.124240	0.270710	0.117253	0.144184	0.225612	0.118002	0.124240	0.270710	0.117253	0.144184	0.225612	0.118002	0.259142	0.128475	0.131791	0.123637	0.113888	0.243068	0.259142	0.128475	0.131791	0.123637	0.113888	0.243068	0.259142	0.128475	0.131791	0.123637	0.113888	0.243068	
6000	0.092720	2	0.114710	0.265974	0.115538	0.141064	0.244016	0.118697	0.114710	0.265974	0.115538	0.141064	0.244016	0.118697	0.114710	0.265974	0.115538	0.141064	0.244016	0.118697	0.250810	0.119353	0.133459	0.134374	0.120908	0.241096	0.250810	0.119353	0.133459	0.134374	0.120908	0.241096	0.250810	0.119353	0.133459	0.134374	0.120908	0.241096	
7000	0.092720	2	0.117600	0.251396	0.127374	0.136445	0.234596	0.132589	0.117600	0.251396	0.127374	0.136445	0.234596	0.132589	0.117600	0.251396	0.127374	0.136445	0.234596	0.132589	0.255227	0.128435	0.124498	0.123407	0.126711	0.241723	0.255227	0.128435	0.124498	0.123407	0.126711	0.241723	0.255227	0.128435	0.124498	0.123407	0.126711	0.241723	
8000	0.092720	2	0.123014	0.268753	0.119834	0.125668	0.242355	0.120375	0.123014	0.268753	0.119834	0.125668	0.242355	0.120375	0.123014	0.268753	0.119834	0.125668	0.242355	0.120375	0.250053	0.129378	0.124304	0.114354	0.129202	0.252709	0.250053	0.129378	0.124304	0.114354	0.129202	0.252709	0.250053	0.129378	0.124304	0.114354	0.129202	0.252709	
9000	0.092720	2	0.124969	0.268437	0.125275	0.130585	0.225532	0.125202	0.124969	0.268437	0.125275	0.130585	0.225532	0.125202	0.124969	0.268437	0.125275	0.130585	0.225532	0.125202	0.262409	0.124908	0.133044	0.118617	0.131931	0.229090	0.262409	0.124908	0.133044	0.118617	0.131931	0.229090	0.262409	0.124908	0.133044	0.118617	0.131931	0.229090	
10000	0.092720	2	0.117521	0.258939	0.118608	0.144365	0.246949	0.113618	0.117521	0.258939	0.118608	0.144365	0.246949	0.113618	0.117521	0.258939	0.118608	0.144365	0.246949	0.113618	0.267455	0.130762	0.126097	0.117827	0.124805	0.233054	0.267455	0.130762	0.126097	0.117827	0.124805	0.233054	0.267455	0.130762	0.126097	0.117827	0.124805	0.233054	
