Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	Pi[A,5]	Pi[C,5]	Pi[G,5]	Pi[T,5]	Pi[A,6]	Pi[C,6]	Pi[G,6]	Pi[T,6]	
1000	1.695768	3	0.102879	0.396000	0.411046	0.090075	0.247881	0.255756	0.255007	0.241356	0.386265	0.102981	0.103939	0.406815	0.102879	0.396000	0.411046	0.090075	0.247881	0.255756	0.255007	0.241356	0.386265	0.102981	0.103939	0.406815	
2000	1.695768	3	0.104276	0.408663	0.396060	0.091001	0.255452	0.259368	0.256188	0.228992	0.392081	0.102599	0.099132	0.406188	0.104276	0.408663	0.396060	0.091001	0.255452	0.259368	0.256188	0.228992	0.392081	0.102599	0.099132	0.406188	
3000	1.695768	3	0.104276	0.408663	0.396060	0.091001	0.250964	0.255546	0.249599	0.243892	0.392081	0.102599	0.099132	0.406188	0.104276	0.408663	0.396060	0.091001	0.250964	0.255546	0.249599	0.243892	0.392081	0.102599	0.099132	0.406188	
4000	1.695768	3	0.104276	0.408663	0.396060	0.091001	0.250699	0.255901	0.254818	0.238583	0.392081	0.102599	0.099132	0.406188	0.104276	0.408663	0.396060	0.091001	0.250699	0.255901	0.254818	0.238583	0.392081	0.102599	0.099132	0.406188	
5000	1.695768	3	0.105236	0.393403	0.408169	0.093192	0.244288	0.241923	0.262150	0.251638	0.394680	0.102025	0.096489	0.406807	0.105236	0.393403	0.408169	0.093192	0.244288	0.241923	0.262150	0.251638	0.394680	0.102025	0.096489	0.406807	
6000	1.695768	3	0.112105	0.401313	0.390822	0.095760	0.270050	0.256557	0.243390	0.230003	0.394680	0.102025	0.096489	0.406807	0.112105	0.401313	0.390822	0.095760	0.270050	0.256557	0.243390	0.230003	0.394680	0.102025	0.096489	0.406807	
7000	1.695768	3	0.104252	0.399757	0.399652	0.096338	0.251425	0.259753	0.251581	0.237240	0.394680	0.102025	0.096489	0.406807	0.104252	0.399757	0.399652	0.096338	0.251425	0.259753	0.251581	0.237240	0.394680	0.102025	0.096489	0.406807	
8000	1.695768	3	0.104252	0.399757	0.399652	0.096338	0.248070	0.260123	0.250542	0.241265	0.394680	0.102025	0.096489	0.406807	0.104252	0.399757	0.399652	0.096338	0.248070	0.260123	0.250542	0.241265	0.394680	0.102025	0.096489	0.406807	
9000	1.695768	3	0.104440	0.402747	0.400609	0.092204	0.248070	0.260123	0.250542	0.241265	0.394680	0.102025	0.096489	0.406807	0.104440	0.402747	0.400609	0.092204	0.248070	0.260123	0.250542	0.241265	0.394680	0.102025	0.096489	0.406807	
10000	1.695768	3	0.105781	0.411481	0.386693	0.096045	0.258012	0.244402	0.266226	0.231361	0.394680	0.102025	0.096489	0.406807	0.105781	0.411481	0.386693	0.096045	0.258012	0.244402	0.266226	0.231361	0.394680	0.102025	0.096489	0.406807	
